c,z,y,q,d,t,value
Libya,Libya,2026,m1,d1,t1,5437.84
Libya,Libya,2026,m1,d1,t10,5437.84
Libya,Libya,2026,m1,d1,t11,5437.84
Libya,Libya,2026,m1,d1,t12,5437.84
Libya,Libya,2026,m1,d1,t13,5437.84
Libya,Libya,2026,m1,d1,t14,5437.84
Libya,Libya,2026,m1,d1,t15,5437.84
Libya,Libya,2026,m1,d1,t16,5437.84
Libya,Libya,2026,m1,d1,t17,5437.84
Libya,Libya,2026,m1,d1,t18,5437.84
Libya,Libya,2026,m1,d1,t19,5437.84
Libya,Libya,2026,m1,d1,t2,5437.84
Libya,Libya,2026,m1,d1,t20,5437.84
Libya,Libya,2026,m1,d1,t21,5437.84
Libya,Libya,2026,m1,d1,t22,5437.84
Libya,Libya,2026,m1,d1,t23,5437.84
Libya,Libya,2026,m1,d1,t24,5437.84
Libya,Libya,2026,m1,d1,t3,5437.84
Libya,Libya,2026,m1,d1,t4,5437.84
Libya,Libya,2026,m1,d1,t5,5437.84
Libya,Libya,2026,m1,d1,t6,5437.84
Libya,Libya,2026,m1,d1,t7,5437.84
Libya,Libya,2026,m1,d1,t8,5437.84
Libya,Libya,2026,m1,d1,t9,5437.84
Libya,Libya,2026,m10,d1,t1,5437.84
Libya,Libya,2026,m10,d1,t10,5437.84
Libya,Libya,2026,m10,d1,t11,5437.84
Libya,Libya,2026,m10,d1,t12,5437.84
Libya,Libya,2026,m10,d1,t13,5437.84
Libya,Libya,2026,m10,d1,t14,5437.84
Libya,Libya,2026,m10,d1,t15,5437.84
Libya,Libya,2026,m10,d1,t16,5437.84
Libya,Libya,2026,m10,d1,t17,5437.84
Libya,Libya,2026,m10,d1,t18,5437.84
Libya,Libya,2026,m10,d1,t19,5437.84
Libya,Libya,2026,m10,d1,t2,5437.84
Libya,Libya,2026,m10,d1,t20,5437.84
Libya,Libya,2026,m10,d1,t21,5437.84
Libya,Libya,2026,m10,d1,t22,5437.84
Libya,Libya,2026,m10,d1,t23,5437.84
Libya,Libya,2026,m10,d1,t24,5437.84
Libya,Libya,2026,m10,d1,t3,5437.84
Libya,Libya,2026,m10,d1,t4,5437.84
Libya,Libya,2026,m10,d1,t5,5437.84
Libya,Libya,2026,m10,d1,t6,5437.84
Libya,Libya,2026,m10,d1,t7,5437.84
Libya,Libya,2026,m10,d1,t8,5437.84
Libya,Libya,2026,m10,d1,t9,5437.84
Libya,Libya,2026,m11,d1,t1,5437.840000000001
Libya,Libya,2026,m11,d1,t10,5437.840000000001
Libya,Libya,2026,m11,d1,t11,5437.840000000001
Libya,Libya,2026,m11,d1,t12,5437.840000000001
Libya,Libya,2026,m11,d1,t13,5437.840000000001
Libya,Libya,2026,m11,d1,t14,5437.840000000001
Libya,Libya,2026,m11,d1,t15,5437.840000000001
Libya,Libya,2026,m11,d1,t16,5437.840000000001
Libya,Libya,2026,m11,d1,t17,5437.840000000001
Libya,Libya,2026,m11,d1,t18,5437.840000000001
Libya,Libya,2026,m11,d1,t19,5437.840000000001
Libya,Libya,2026,m11,d1,t2,5437.840000000001
Libya,Libya,2026,m11,d1,t20,5437.840000000001
Libya,Libya,2026,m11,d1,t21,5437.840000000001
Libya,Libya,2026,m11,d1,t22,5437.840000000001
Libya,Libya,2026,m11,d1,t23,5437.840000000001
Libya,Libya,2026,m11,d1,t24,5437.840000000001
Libya,Libya,2026,m11,d1,t3,5437.840000000001
Libya,Libya,2026,m11,d1,t4,5437.840000000001
Libya,Libya,2026,m11,d1,t5,5437.840000000001
Libya,Libya,2026,m11,d1,t6,5437.840000000001
Libya,Libya,2026,m11,d1,t7,5437.840000000001
Libya,Libya,2026,m11,d1,t8,5437.840000000001
Libya,Libya,2026,m11,d1,t9,5437.840000000001
Libya,Libya,2026,m12,d1,t1,5437.84
Libya,Libya,2026,m12,d1,t10,5437.84
Libya,Libya,2026,m12,d1,t11,5437.84
Libya,Libya,2026,m12,d1,t12,5437.84
Libya,Libya,2026,m12,d1,t13,5437.84
Libya,Libya,2026,m12,d1,t14,5437.84
Libya,Libya,2026,m12,d1,t15,5437.84
Libya,Libya,2026,m12,d1,t16,5437.84
Libya,Libya,2026,m12,d1,t17,5437.84
Libya,Libya,2026,m12,d1,t18,5437.84
Libya,Libya,2026,m12,d1,t19,5437.84
Libya,Libya,2026,m12,d1,t2,5437.84
Libya,Libya,2026,m12,d1,t20,5437.84
Libya,Libya,2026,m12,d1,t21,5437.84
Libya,Libya,2026,m12,d1,t22,5437.84
Libya,Libya,2026,m12,d1,t23,5437.84
Libya,Libya,2026,m12,d1,t24,5437.84
Libya,Libya,2026,m12,d1,t3,5437.84
Libya,Libya,2026,m12,d1,t4,5437.84
Libya,Libya,2026,m12,d1,t5,5437.84
Libya,Libya,2026,m12,d1,t6,5437.84
Libya,Libya,2026,m12,d1,t7,5437.84
Libya,Libya,2026,m12,d1,t8,5437.84
Libya,Libya,2026,m12,d1,t9,5437.84
Libya,Libya,2026,m2,d1,t1,5437.840000000001
Libya,Libya,2026,m2,d1,t10,5437.840000000001
Libya,Libya,2026,m2,d1,t11,5437.840000000001
Libya,Libya,2026,m2,d1,t12,5437.840000000001
Libya,Libya,2026,m2,d1,t13,5437.840000000001
Libya,Libya,2026,m2,d1,t14,5437.840000000001
Libya,Libya,2026,m2,d1,t15,5437.840000000001
Libya,Libya,2026,m2,d1,t16,5437.840000000001
Libya,Libya,2026,m2,d1,t17,5437.840000000001
Libya,Libya,2026,m2,d1,t18,5437.840000000001
Libya,Libya,2026,m2,d1,t19,5437.840000000001
Libya,Libya,2026,m2,d1,t2,5437.840000000001
Libya,Libya,2026,m2,d1,t20,5437.840000000001
Libya,Libya,2026,m2,d1,t21,5437.840000000001
Libya,Libya,2026,m2,d1,t22,5437.840000000001
Libya,Libya,2026,m2,d1,t23,5437.840000000001
Libya,Libya,2026,m2,d1,t24,5437.840000000001
Libya,Libya,2026,m2,d1,t3,5437.840000000001
Libya,Libya,2026,m2,d1,t4,5437.840000000001
Libya,Libya,2026,m2,d1,t5,5437.840000000001
Libya,Libya,2026,m2,d1,t6,5437.840000000001
Libya,Libya,2026,m2,d1,t7,5437.840000000001
Libya,Libya,2026,m2,d1,t8,5437.840000000001
Libya,Libya,2026,m2,d1,t9,5437.840000000001
Libya,Libya,2026,m3,d1,t1,5437.84
Libya,Libya,2026,m3,d1,t10,5437.84
Libya,Libya,2026,m3,d1,t11,5437.84
Libya,Libya,2026,m3,d1,t12,5437.84
Libya,Libya,2026,m3,d1,t13,5437.84
Libya,Libya,2026,m3,d1,t14,5437.84
Libya,Libya,2026,m3,d1,t15,5437.84
Libya,Libya,2026,m3,d1,t16,5437.84
Libya,Libya,2026,m3,d1,t17,5437.84
Libya,Libya,2026,m3,d1,t18,5437.84
Libya,Libya,2026,m3,d1,t19,5437.84
Libya,Libya,2026,m3,d1,t2,5437.84
Libya,Libya,2026,m3,d1,t20,5437.84
Libya,Libya,2026,m3,d1,t21,5437.84
Libya,Libya,2026,m3,d1,t22,5437.84
Libya,Libya,2026,m3,d1,t23,5437.84
Libya,Libya,2026,m3,d1,t24,5437.84
Libya,Libya,2026,m3,d1,t3,5437.84
Libya,Libya,2026,m3,d1,t4,5437.84
Libya,Libya,2026,m3,d1,t5,5437.84
Libya,Libya,2026,m3,d1,t6,5437.84
Libya,Libya,2026,m3,d1,t7,5437.84
Libya,Libya,2026,m3,d1,t8,5437.84
Libya,Libya,2026,m3,d1,t9,5437.84
Libya,Libya,2026,m4,d1,t1,5437.840000000001
Libya,Libya,2026,m4,d1,t10,5437.840000000001
Libya,Libya,2026,m4,d1,t11,5437.840000000001
Libya,Libya,2026,m4,d1,t12,5437.840000000001
Libya,Libya,2026,m4,d1,t13,5437.840000000001
Libya,Libya,2026,m4,d1,t14,5437.840000000001
Libya,Libya,2026,m4,d1,t15,5437.840000000001
Libya,Libya,2026,m4,d1,t16,5437.840000000001
Libya,Libya,2026,m4,d1,t17,5437.840000000001
Libya,Libya,2026,m4,d1,t18,5437.840000000001
Libya,Libya,2026,m4,d1,t19,5437.840000000001
Libya,Libya,2026,m4,d1,t2,5437.840000000001
Libya,Libya,2026,m4,d1,t20,5437.840000000001
Libya,Libya,2026,m4,d1,t21,5437.840000000001
Libya,Libya,2026,m4,d1,t22,5437.840000000001
Libya,Libya,2026,m4,d1,t23,5437.840000000001
Libya,Libya,2026,m4,d1,t24,5437.840000000001
Libya,Libya,2026,m4,d1,t3,5437.840000000001
Libya,Libya,2026,m4,d1,t4,5437.840000000001
Libya,Libya,2026,m4,d1,t5,5437.840000000001
Libya,Libya,2026,m4,d1,t6,5437.840000000001
Libya,Libya,2026,m4,d1,t7,5437.840000000001
Libya,Libya,2026,m4,d1,t8,5437.840000000001
Libya,Libya,2026,m4,d1,t9,5437.840000000001
Libya,Libya,2026,m5,d1,t1,5437.84
Libya,Libya,2026,m5,d1,t10,5437.84
Libya,Libya,2026,m5,d1,t11,5437.84
Libya,Libya,2026,m5,d1,t12,5437.84
Libya,Libya,2026,m5,d1,t13,5437.84
