zext,q,d,year,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Bulgaria,Q1,d1,2038,40.605,60.790,46.518,90.537,97.289,109.669,125.391,122.132,104.015,98.859,101.254,101.153,100.264,104.614,110.508,121.924,142.273,156.986,146.521,126.223,120.789,98.859,98.859,98.581
Bulgaria,Q1,d1,2039,38.873,58.149,44.520,86.556,93.003,104.826,119.839,116.727,99.426,94.502,96.790,96.693,95.844,99.998,105.627,116.528,135.960,150.010,140.018,120.634,115.445,94.502,94.502,94.237
Bulgaria,Q1,d1,2040,37.142,55.507,42.522,82.574,88.717,99.983,114.287,111.322,94.838,90.146,92.325,92.233,91.425,95.382,100.745,111.133,129.648,143.035,133.514,115.045,110.100,90.146,90.146,89.893
Bulgaria,Q1,d1,2041,36.771,54.943,42.094,81.723,87.801,98.947,113.101,110.167,93.857,89.214,91.371,91.280,90.480,94.396,99.702,109.979,128.298,141.544,132.124,113.850,108.958,89.214,89.214,88.965
Bulgaria,Q1,d1,2042,36.401,54.378,41.667,80.872,86.885,97.912,111.914,109.011,92.876,88.283,90.417,90.327,89.535,93.409,98.659,108.826,126.949,140.053,130.733,112.655,107.816,88.283,88.283,88.036
Bulgaria,Q1,d1,2043,36.030,53.813,41.239,80.020,85.968,96.875,110.725,107.854,91.893,87.350,89.461,89.372,88.589,92.421,97.613,107.671,125.598,138.560,129.341,111.458,106.671,87.350,87.350,87.106
Bulgaria,Q1,d1,2044,35.660,53.248,40.812,79.169,85.052,95.840,109.539,106.699,90.912,86.419,88.507,88.419,87.644,91.434,96.570,106.517,124.248,137.069,127.951,110.264,105.529,86.419,86.419,86.178
Bulgaria,Q1,d1,2045,35.290,52.684,40.385,78.318,84.135,94.804,108.352,105.543,89.931,85.488,87.552,87.465,86.699,90.448,95.527,105.364,122.899,135.578,126.560,109.069,104.386,85.488,85.488,85.249
Bulgaria,Q1,d1,2046,34.920,52.119,39.958,77.467,83.219,93.769,107.165,104.388,88.951,84.557,86.598,86.512,85.755,89.461,94.483,104.211,121.550,134.087,125.170,107.874,103.244,84.557,84.557,84.320
Bulgaria,Q1,d1,2047,34.549,51.554,39.531,76.615,82.303,92.733,105.978,103.233,87.970,83.626,85.644,85.559,84.810,88.474,93.440,103.057,120.200,132.595,123.780,106.679,102.102,83.626,83.626,83.392
Bulgaria,Q1,d1,2048,34.179,50.989,39.103,75.763,81.386,91.697,104.790,102.076,86.987,82.693,84.688,84.604,83.864,87.486,92.395,101.902,118.849,131.102,122.387,105.483,100.957,82.693,82.693,82.462
Bulgaria,Q1,d1,2049,33.808,50.424,38.676,74.912,80.469,90.661,103.603,100.920,86.006,81.762,83.734,83.650,82.919,86.499,91.351,100.749,117.500,129.611,120.997,104.288,99.815,81.762,81.762,81.533
Bulgaria,Q1,d1,2050,33.438,49.860,38.249,74.061,79.553,89.626,102.416,99.765,85.025,80.830,82.779,82.697,81.974,85.513,90.308,99.596,116.150,128.120,119.607,103.093,98.672,80.830,80.830,80.605
Bulgaria,Q1,d1,2051,33.438,49.860,38.249,74.061,79.553,89.626,102.416,99.765,85.025,80.830,82.779,82.697,81.974,85.513,90.308,99.596,116.150,128.120,119.607,103.093,98.672,80.830,80.830,80.605
Bulgaria,Q1,d1,2052,33.438,49.860,38.249,74.061,79.553,89.626,102.416,99.765,85.025,80.830,82.779,82.697,81.974,85.513,90.308,99.596,116.150,128.120,119.607,103.093,98.672,80.830,80.830,80.605
Bulgaria,Q1,d1,2053,33.438,49.860,38.249,74.061,79.553,89.626,102.416,99.765,85.025,80.830,82.779,82.697,81.974,85.513,90.308,99.596,116.150,128.120,119.607,103.093,98.672,80.830,80.830,80.605
Bulgaria,Q1,d2,2024,84.528,77.485,74.056,88.991,112.590,183.805,180.434,171.092,176.135,179.748,169.769,165.818,168.320,211.240,293.854,352.163,320.449,308.393,248.770,249.272,185.766,176.038,135.379,137.243
Bulgaria,Q1,d2,2025,82.587,75.710,72.362,86.944,109.988,179.524,176.233,167.111,172.035,175.563,165.819,161.961,164.404,206.313,286.980,343.915,312.947,301.176,242.958,243.449,181.439,171.941,132.239,134.060
Bulgaria,Q1,d2,2026,80.645,73.935,70.667,84.898,107.386,175.244,172.031,163.130,167.935,171.378,161.869,158.104,160.488,201.386,280.106,335.666,305.447,293.959,237.147,237.625,177.112,167.843,129.100,130.876
Bulgaria,Q1,d2,2027,78.704,72.160,68.973,82.852,104.783,170.963,167.830,159.149,163.835,167.193,157.919,154.248,156.573,196.458,273.231,327.418,297.945,286.742,231.335,231.802,172.785,163.745,125.960,127.693
Bulgaria,Q1,d2,2028,76.763,70.385,67.279,80.806,102.181,166.682,163.629,155.168,159.735,163.007,153.969,150.391,152.657,191.531,266.357,319.169,290.445,279.525,225.523,225.978,168.458,159.648,122.821,124.510
Bulgaria,Q1,d2,2029,74.822,68.609,65.584,78.759,99.577,162.400,159.426,151.185,155.633,158.821,150.018,146.532,148.739,186.602,259.480,310.917,282.940,272.305,219.709,220.152,164.130,155.548,119.680,121.325
Bulgaria,Q1,d2,2030,72.880,66.834,63.890,76.712,96.975,158.119,155.224,147.204,151.534,154.636,146.068,142.675,144.824,181.674,252.606,302.669,275.439,265.088,213.897,214.328,159.803,151.451,116.541,118.141
Bulgaria,Q1,d2,2031,70.939,65.059,62.195,74.666,94.372,153.838,151.023,143.223,147.434,150.450,142.118,138.819,140.908,176.747,245.731,294.421,267.938,257.871,208.085,208.505,155.476,147.353,113.401,114.958
Bulgaria,Q1,d2,2032,68.998,63.284,60.501,72.620,91.770,149.558,146.822,139.242,143.334,146.265,138.168,134.962,136.992,171.820,238.857,286.172,260.437,250.655,202.274,202.681,151.149,143.255,110.262,111.775
Bulgaria,Q1,d2,2033,67.057,61.509,58.807,70.574,89.168,145.277,142.621,135.261,139.234,142.080,134.218,131.105,133.076,166.893,231.983,277.924,252.936,243.438,196.462,196.857,146.822,139.157,107.122,108.591
Bulgaria,Q1,d2,2034,65.115,59.733,57.112,68.527,86.564,140.994,138.417,131.278,135.132,137.893,130.266,127.246,129.159,161.963,225.106,269.672,245.432,236.218,190.648,191.031,142.493,135.058,103.981,105.406
Bulgaria,Q1,d2,2035,63.174,57.958,55.418,66.480,83.962,136.714,134.216,127.297,131.032,133.708,126.316,123.390,125.243,157.036,218.232,261.423,237.931,229.001,184.836,185.208,138.166,130.960,100.842,102.223
Bulgaria,Q1,d2,2036,60.753,55.743,53.304,63.928,80.715,131.373,128.975,122.330,125.917,128.487,121.389,118.578,120.358,150.889,209.656,251.133,228.574,219.998,177.586,177.943,132.768,125.849,96.926,98.252
Bulgaria,Q1,d2,2037,58.332,53.530,51.191,61.376,77.470,126.035,123.736,117.365,120.804,123.268,116.463,113.769,115.475,144.744,201.083,240.847,219.219,210.998,170.338,170.680,127.372,120.738,93.010,94.282
Bulgaria,Q1,d2,2038,55.911,51.315,49.078,58.823,74.223,120.695,118.495,112.399,115.689,118.047,111.535,108.957,110.590,138.597,192.507,230.557,209.862,201.995,163.088,163.416,121.974,115.626,89.094,90.311
Bulgaria,Q1,d2,2039,53.489,49.101,46.964,56.270,70.977,115.355,113.254,107.433,110.575,112.826,106.608,104.146,105.705,132.451,183.932,220.267,200.504,192.992,155.838,156.150,116.576,110.515,85.177,86.339
Bulgaria,Q1,d2,2040,51.068,46.886,44.850,53.718,67.730,110.014,108.013,102.466,105.460,107.605,101.680,99.334,100.820,126.304,175.356,209.977,191.147,183.988,148.587,148.886,111.179,105.403,81.261,82.368
Bulgaria,Q1,d2,2041,50.550,46.413,44.398,53.172,67.036,108.873,106.892,101.404,104.367,106.489,100.627,98.306,99.776,124.990,173.523,207.778,189.146,182.064,147.037,147.333,110.025,104.310,80.424,81.519
Bulgaria,Q1,d2,2042,50.033,45.940,43.947,52.627,66.342,107.731,105.772,100.343,103.273,105.373,99.574,97.277,98.731,123.676,171.690,205.578,187.146,180.139,145.488,145.780,108.871,103.217,79.587,80.670
Bulgaria,Q1,d2,2043,49.514,45.466,43.494,52.080,65.647,106.588,104.650,99.279,102.178,104.255,98.519,96.247,97.686,122.360,169.854,203.375,185.143,178.212,143.935,144.224,107.715,102.123,78.748,79.820
Bulgaria,Q1,d2,2044,48.997,44.992,43.042,51.534,64.953,105.446,103.529,98.218,101.085,103.139,97.465,95.219,96.641,121.046,168.021,201.175,183.142,176.287,142.386,142.671,106.561,101.030,77.911,78.971
Bulgaria,Q1,d2,2045,48.479,44.519,42.591,50.989,64.259,104.305,102.409,97.156,99.992,102.023,96.412,94.190,95.597,119.732,166.188,198.976,181.142,174.363,140.836,141.118,105.408,99.938,77.074,78.122
Bulgaria,Q1,d2,2046,47.961,44.046,42.139,50.443,63.565,103.163,101.289,96.095,98.898,100.907,95.359,93.162,94.553,118.418,164.354,196.776,179.142,172.438,139.286,139.565,104.254,98.845,76.237,77.273
Bulgaria,Q1,d2,2047,47.444,43.572,41.687,49.897,62.871,102.022,100.168,95.033,97.805,99.791,94.305,92.133,93.509,117.104,162.521,194.577,177.142,170.514,137.736,138.012,103.100,97.752,75.399,76.424
Bulgaria,Q1,d2,2048,46.925,43.098,41.234,49.351,62.176,100.879,99.046,93.970,96.710,98.674,93.250,91.103,92.463,115.788,160.685,192.374,175.138,168.586,136.184,136.457,101.944,96.658,74.561,75.574
Bulgaria,Q1,d2,2049,46.408,42.625,40.783,48.805,61.482,99.737,97.926,92.908,95.617,97.558,92.197,90.075,91.419,114.474,158.852,190.174,173.138,166.662,134.634,134.904,100.790,95.565,73.724,74.725
Bulgaria,Q1,d2,2050,45.890,42.151,40.331,48.260,60.788,98.596,96.806,91.846,94.523,96.442,91.144,89.046,90.374,113.160,157.019,187.975,171.138,164.737,133.084,133.351,99.636,94.472,72.886,73.876
Bulgaria,Q1,d2,2051,45.890,42.151,40.331,48.260,60.788,98.596,96.806,91.846,94.523,96.442,91.144,89.046,90.374,113.160,157.019,187.975,171.138,164.737,133.084,133.351,99.636,94.472,72.886,73.876
Bulgaria,Q1,d2,2052,45.890,42.151,40.331,48.260,60.788,98.596,96.806,91.846,94.523,96.442,91.144,89.046,90.374,113.160,157.019,187.975,171.138,164.737,133.084,133.351,99.636,94.472,72.886,73.876
Bulgaria,Q1,d2,2053,45.890,42.151,40.331,48.260,60.788,98.596,96.806,91.846,94.523,96.442,91.144,89.046,90.374,113.160,157.019,187.975,171.138,164.737,133.084,133.351,99.636,94.472,72.886,73.876
Bulgaria,Q1,d3,2024,8.028,2.706,2.706,5.063,34.478,138.837,152.825,148.410,131.495,50.466,11.555,21.485,29.948,85.146,122.917,157.259,161.896,155.665,152.671,131.505,129.370,19.138,50.630,24.064
Bulgaria,Q1,d3,2025,7.890,2.693,2.693,4.995,33.717,135.616,149.274,144.964,128.447,49.328,11.333,21.030,29.293,83.190,120.071,153.604,158.132,152.048,149.124,128.457,126.372,18.738,49.488,23.548
Bulgaria,Q1,d3,2026,7.752,2.680,2.680,4.926,32.955,132.395,145.724,141.517,125.400,48.189,11.112,20.575,28.638,81.235,117.226,149.949,154.367,148.430,145.577,125.409,123.374,18.338,48.346,23.032
Bulgaria,Q1,d3,2027,7.614,2.668,2.668,4.858,32.194,129.174,142.173,138.071,122.352,47.051,10.891,20.119,27.983,79.279,114.380,146.294,150.603,144.812,142.030,122.361,120.376,17.938,47.203,22.516
Bulgaria,Q1,d3,2028,7.476,2.655,2.655,4.790,31.432,125.953,138.623,134.624,119.304,45.913,10.669,19.664,27.328,77.323,111.534,142.639,146.838,141.195,138.483,119.312,117.379,17.538,46.061,22.000
Bulgaria,Q1,d3,2029,7.338,2.642,2.642,4.721,30.670,122.731,135.071,131.176,116.254,44.774,10.448,19.208,26.674,75.367,108.687,138.982,143.072,137.576,134.934,116.263,114.380,17.138,44.919,21.484
Bulgaria,Q1,d3,2030,7.199,2.629,2.629,4.653,29.909,119.510,131.520,127.730,113.207,43.635,10.227,18.753,26.019,73.411,105.841,135.327,139.308,133.958,131.387,113.215,111.382,16.738,43.776,20.968
Bulgaria,Q1,d3,2031,7.061,2.616,2.616,4.585,29.147,116.289,127.969,124.283,110.159,42.497,10.005,18.298,25.364,71.456,102.996,131.672,135.544,130.341,127.840,110.166,108.384,16.338,42.634,20.451
Bulgaria,Q1,d3,2032,6.923,2.604,2.604,4.516,28.386,113.068,124.419,120.836,107.111,41.359,9.784,17.842,24.709,69.500,100.150,128.017,131.779,126.723,124.293,107.118,105.386,15.938,41.492,19.935
Bulgaria,Q1,d3,2033,6.785,2.591,2.591,4.448,27.624,109.847,120.868,117.390,104.063,40.221,9.563,17.387,24.054,67.544,97.304,124.362,128.015,123.106,120.746,104.070,102.388,15.538,40.350,19.419
Bulgaria,Q1,d3,2034,6.646,2.578,2.578,4.380,26.862,106.625,117.316,113.942,101.013,39.082,9.341,16.932,23.399,65.588,94.457,120.705,124.249,119.487,117.198,101.021,99.389,15.137,39.207,18.903
Bulgaria,Q1,d3,2035,6.508,2.566,2.566,4.311,26.101,103.404,113.765,110.495,97.966,37.943,9.120,16.476,22.745,63.632,91.611,117.050,120.484,115.869,113.651,97.973,96.391,14.737,38.065,18.387
Bulgaria,Q1,d3,2036,6.336,2.550,2.550,4.226,25.151,99.386,109.336,106.195,94.163,36.523,8.844,15.908,21.928,61.193,88.061,112.490,115.788,111.356,109.226,94.170,92.651,14.238,36.640,17.743
Bulgaria,Q1,d3,2037,6.164,2.534,2.534,4.141,24.201,95.369,104.908,101.897,90.362,35.104,8.568,15.340,21.111,58.754,84.512,107.932,111.094,106.845,104.802,90.369,88.913,13.740,35.216,17.099
Bulgaria,Q1,d3,2038,5.991,2.518,2.518,4.056,23.251,91.351,100.478,97.598,86.560,33.684,8.292,14.772,20.294,56.314,80.962,103.372,106.398,102.332,100.378,86.566,85.173,13.241,33.791,16.456
Bulgaria,Q1,d3,2039,5.819,2.502,2.502,3.971,22.301,87.332,96.049,93.298,82.757,32.264,8.016,14.204,19.478,53.875,77.412,98.812,101.702,97.819,95.953,82.763,81.433,12.742,32.366,15.812
Bulgaria,Q1,d3,2040,5.646,2.486,2.486,3.885,21.351,83.314,91.620,88.999,78.955,30.844,7.740,13.636,18.661,51.435,73.862,94.252,97.006,93.306,91.528,78.961,77.693,12.242,30.941,15.168
Bulgaria,Q1,d3,2041,5.609,2.483,2.483,3.867,21.148,82.455,90.673,88.079,78.142,30.540,7.681,13.515,18.486,50.913,73.103,93.278,96.002,92.341,90.582,78.148,76.894,12.136,30.637,15.030
Bulgaria,Q1,d3,2042,5.573,2.479,2.479,3.849,20.945,81.597,89.726,87.160,77.330,30.236,7.622,13.393,18.312,50.392,72.344,92.303,94.998,91.377,89.636,77.335,76.094,12.029,30.332,14.893
Bulgaria,Q1,d3,2043,5.536,2.476,2.476,3.831,20.741,80.736,88.778,86.240,76.516,29.933,7.563,13.272,18.137,49.870,71.584,91.327,93.993,90.410,88.689,76.521,75.294,11.922,30.027,14.755
Bulgaria,Q1,d3,2044,5.499,2.472,2.472,3.813,20.538,79.877,87.831,85.321,75.703,29.629,7.504,13.150,17.962,49.348,70.825,90.352,92.989,89.446,87.743,75.708,74.494,11.816,29.722,14.617
Bulgaria,Q1,d3,2045,5.462,2.469,2.469,3.794,20.335,79.018,86.884,84.402,74.890,29.325,7.445,13.029,17.788,48.827,70.066,89.377,91.985,88.481,86.797,74.895,73.695,11.709,29.418,14.479
Bulgaria,Q1,d3,2046,5.425,2.466,2.466,3.776,20.132,78.159,85.937,83.483,74.077,29.022,7.386,12.908,17.613,48.305,69.307,88.403,90.981,87.516,85.851,74.083,72.895,11.602,29.113,14.342
Bulgaria,Q1,d3,2047,5.388,2.462,2.462,3.758,19.929,77.300,84.990,82.564,73.264,28.718,7.327,12.786,17.438,47.784,68.549,87.428,89.977,86.552,84.906,73.270,72.096,11.496,28.808,14.204
Bulgaria,Q1,d3,2048,5.351,2.459,2.459,3.740,19.726,76.440,84.042,81.643,72.450,28.414,7.268,12.665,17.264,47.261,67.788,86.452,88.972,85.586,83.958,72.456,71.295,11.389,28.503,14.066
Bulgaria,Q1,d3,2049,5.315,2.455,2.455,3.721,19.523,75.581,83.095,80.724,71.638,28.111,7.209,12.543,17.089,46.740,67.030,85.477,87.968,84.621,83.012,71.643,70.496,11.282,28.199,13.929
Bulgaria,Q1,d3,2050,5.278,2.452,2.452,3.703,19.320,74.722,82.148,79.805,70.825,27.807,7.150,12.422,16.914,46.218,66.271,84.502,86.964,83.656,82.066,70.830,69.697,11.175,27.894,13.791
Bulgaria,Q1,d3,2051,5.278,2.452,2.452,3.703,19.320,74.722,82.148,79.805,70.825,27.807,7.150,12.422,16.914,46.218,66.271,84.502,86.964,83.656,82.066,70.830,69.697,11.175,27.894,13.791
Bulgaria,Q1,d3,2052,5.278,2.452,2.452,3.703,19.320,74.722,82.148,79.805,70.825,27.807,7.150,12.422,16.914,46.218,66.271,84.502,86.964,83.656,82.066,70.830,69.697,11.175,27.894,13.791
Bulgaria,Q1,d3,2053,5.278,2.452,2.452,3.703,19.320,74.722,82.148,79.805,70.825,27.807,7.150,12.422,16.914,46.218,66.271,84.502,86.964,83.656,82.066,70.830,69.697,11.175,27.894,13.791
Bulgaria,Q1,d4,2024,86.672,83.301,84.180,92.623,113.257,140.296,137.021,122.676,21.485,11.584,11.584,11.584,11.584,11.584,11.584,11.584,68.859,128.655,129.167,114.928,105.345,92.980,87.909,88.585
Bulgaria,Q1,d4,2025,84.681,81.389,82.247,90.491,110.639,137.041,133.843,119.835,21.030,11.361,11.361,11.361,11.361,11.361,11.361,11.361,67.287,125.674,126.174,112.271,102.914,90.840,85.888,86.548
Bulgaria,Q1,d4,2026,82.689,79.476,80.314,88.359,108.021,133.785,130.665,116.995,20.575,11.139,11.139,11.139,11.139,11.139,11.139,11.139,65.715,122.693,123.181,109.613,100.482,88.700,83.867,84.511
Bulgaria,Q1,d4,2027,80.697,77.564,78.381,86.227,105.403,130.530,127.486,114.155,20.119,10.918,10.918,10.918,10.918,10.918,10.918,10.918,64.143,119.712,120.188,106.956,98.050,86.559,81.846,82.475
Bulgaria,Q1,d4,2028,78.706,75.652,76.448,84.096,102.784,127.275,124.308,111.315,19.664,10.696,10.696,10.696,10.696,10.696,10.696,10.696,62.572,116.731,117.195,104.298,95.619,84.419,79.826,80.438
Bulgaria,Q1,d4,2029,76.713,73.739,74.515,81.963,100.165,124.018,121.129,108.474,19.208,10.473,10.473,10.473,10.473,10.473,10.473,10.473,60.999,113.749,114.201,101.640,93.186,82.278,77.804,78.401
Bulgaria,Q1,d4,2030,74.722,71.827,72.582,79.831,97.547,120.762,117.951,105.634,18.753,10.252,10.252,10.252,10.252,10.252,10.252,10.252,59.427,110.768,111.208,98.982,90.754,80.138,75.783,76.364
Bulgaria,Q1,d4,2031,72.730,69.915,70.649,77.699,94.929,117.507,114.772,102.794,18.298,10.030,10.030,10.030,10.030,10.030,10.030,10.030,57.856,107.787,108.215,96.325,88.323,77.998,73.763,74.327
Bulgaria,Q1,d4,2032,70.739,68.003,68.716,75.567,92.311,114.252,111.594,99.954,17.842,9.808,9.808,9.808,9.808,9.808,9.808,9.808,56.284,104.806,105.221,93.667,85.891,75.857,71.742,72.291
Bulgaria,Q1,d4,2033,68.747,66.091,66.783,73.436,89.693,110.996,108.416,97.114,17.387,9.586,9.586,9.586,9.586,9.586,9.586,9.586,54.712,101.825,102.228,91.010,83.459,73.717,69.721,70.254
Bulgaria,Q1,d4,2034,66.755,64.178,64.850,71.303,87.074,107.740,105.237,94.272,16.932,9.364,9.364,9.364,9.364,9.364,9.364,9.364,53.140,98.843,99.234,88.351,81.027,71.576,67.700,68.216
Bulgaria,Q1,d4,2035,64.763,62.266,62.917,69.171,84.456,104.484,102.058,91.432,16.476,9.142,9.142,9.142,9.142,9.142,9.142,9.142,51.568,95.862,96.241,85.694,78.595,69.436,65.679,66.180
Bulgaria,Q1,d4,2036,62.279,59.880,60.505,66.511,81.189,100.423,98.094,87.889,15.908,8.865,8.865,8.865,8.865,8.865,8.865,8.865,49.607,92.143,92.507,82.378,75.561,66.766,63.158,63.639
Bulgaria,Q1,d4,2037,59.795,57.496,58.095,63.853,77.924,96.364,94.130,84.347,15.340,8.588,8.588,8.588,8.588,8.588,8.588,8.588,47.647,88.425,88.775,79.064,72.529,64.097,60.638,61.099
Bulgaria,Q1,d4,2038,57.310,55.110,55.684,61.193,74.658,92.303,90.165,80.804,14.772,8.311,8.311,8.311,8.311,8.311,8.311,8.311,45.686,84.707,85.041,75.749,69.496,61.427,58.117,58.558
Bulgaria,Q1,d4,2039,54.826,52.725,53.273,58.534,71.392,88.242,86.201,77.261,14.204,8.034,8.034,8.034,8.034,8.034,8.034,8.034,43.725,80.988,81.307,72.434,66.462,58.757,55.596,56.018
Bulgaria,Q1,d4,2040,52.341,50.340,50.861,55.874,68.126,84.180,82.236,73.718,13.636,7.757,7.757,7.757,7.757,7.757,7.757,7.757,41.764,77.269,77.573,69.118,63.428,56.087,53.075,53.477
Bulgaria,Q1,d4,2041,51.810,49.830,50.346,55.306,67.428,83.312,81.388,72.961,13.515,7.698,7.698,7.698,7.698,7.698,7.698,7.698,41.345,76.474,76.775,68.410,62.780,55.516,52.536,52.934
Bulgaria,Q1,d4,2042,51.279,49.320,49.831,54.737,66.730,82.444,80.541,72.204,13.393,7.639,7.639,7.639,7.639,7.639,7.639,7.639,40.926,75.679,75.977,67.701,62.132,54.945,51.998,52.391
Bulgaria,Q1,d4,2043,50.747,48.809,49.314,54.168,66.031,81.575,79.692,71.445,13.272,7.580,7.580,7.580,7.580,7.580,7.580,7.580,40.506,74.883,75.177,66.991,61.482,54.374,51.458,51.847
Bulgaria,Q1,d4,2044,50.216,48.299,48.799,53.600,65.332,80.707,78.845,70.688,13.150,7.520,7.520,7.520,7.520,7.520,7.520,7.520,40.087,74.088,74.379,66.283,60.834,53.803,50.919,51.304
Bulgaria,Q1,d4,2045,49.685,47.789,48.283,53.031,64.634,79.839,77.997,69.930,13.029,7.461,7.461,7.461,7.461,7.461,7.461,7.461,39.668,73.293,73.581,65.574,60.185,53.232,50.380,50.761
Bulgaria,Q1,d4,2046,49.154,47.279,47.768,52.463,63.936,78.971,77.150,69.173,12.908,7.402,7.402,7.402,7.402,7.402,7.402,7.402,39.249,72.498,72.783,64.865,59.537,52.661,49.841,50.217
Bulgaria,Q1,d4,2047,48.623,46.769,47.253,51.894,63.238,78.103,76.302,68.416,12.786,7.343,7.343,7.343,7.343,7.343,7.343,7.343,38.830,71.703,71.985,64.157,58.888,52.091,49.303,49.674
Bulgaria,Q1,d4,2048,48.091,46.259,46.736,51.325,62.539,77.233,75.453,67.657,12.665,7.283,7.283,7.283,7.283,7.283,7.283,7.283,38.410,70.907,71.185,63.447,58.239,51.519,48.763,49.130
Bulgaria,Q1,d4,2049,47.560,45.749,46.221,50.756,61.840,76.365,74.606,66.900,12.543,7.224,7.224,7.224,7.224,7.224,7.224,7.224,37.991,70.112,70.387,62.738,57.590,50.948,48.224,48.587
Bulgaria,Q1,d4,2050,47.029,45.239,45.706,50.188,61.142,75.497,73.758,66.142,12.422,7.165,7.165,7.165,7.165,7.165,7.165,7.165,37.572,69.317,69.589,62.029,56.942,50.378,47.685,48.044
Bulgaria,Q1,d4,2051,47.029,45.239,45.706,50.188,61.142,75.497,73.758,66.142,12.422,7.165,7.165,7.165,7.165,7.165,7.165,7.165,37.572,69.317,69.589,62.029,56.942,50.378,47.685,48.044
Bulgaria,Q1,d4,2052,47.029,45.239,45.706,50.188,61.142,75.497,73.758,66.142,12.422,7.165,7.165,7.165,7.165,7.165,7.165,7.165,37.572,69.317,69.589,62.029,56.942,50.378,47.685,48.044
Bulgaria,Q1,d4,2053,47.029,45.239,45.706,50.188,61.142,75.497,73.758,66.142,12.422,7.165,7.165,7.165,7.165,7.165,7.165,7.165,37.572,69.317,69.589,62.029,56.942,50.378,47.685,48.044
Bulgaria,Q1,d5,2024,103.713,104.022,104.263,112.793,115.102,144.508,176.831,193.166,168.310,164.668,144.479,141.841,144.469,149.618,163.084,184.433,222.842,200.740,209.907,172.648,144.498,120.792,99.008,98.544
Bulgaria,Q1,d5,2025,101.320,101.621,101.857,110.186,112.440,141.153,172.714,188.665,164.395,160.839,141.125,138.550,141.115,146.143,159.292,180.138,217.641,196.060,205.011,168.630,141.144,117.996,96.726,96.273
