zext,q,d,year,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Bulgaria,Q1,d4,2034,60.487,57.988,58.639,64.899,80.197,100.243,97.815,87.180,12.159,4.818,4.818,4.818,4.818,4.818,4.818,4.818,47.281,91.613,91.992,81.436,74.331,65.164,61.404,61.905
Bulgaria,Q1,d4,2035,58.555,56.133,56.765,62.831,77.657,97.085,94.732,84.425,11.717,4.603,4.603,4.603,4.603,4.603,4.603,4.603,45.756,88.721,89.089,78.858,71.972,63.088,59.444,59.930
Bulgaria,Q1,d4,2036,56.145,53.819,54.426,60.252,74.489,93.146,90.886,80.988,11.166,4.334,4.334,4.334,4.334,4.334,4.334,4.334,43.854,85.114,85.467,75.642,69.030,60.498,56.999,57.465
Bulgaria,Q1,d4,2037,53.736,51.506,52.088,57.673,71.322,89.208,87.042,77.552,10.616,4.066,4.066,4.066,4.066,4.066,4.066,4.066,41.953,81.508,81.847,72.427,66.088,57.909,54.554,55.002
Bulgaria,Q1,d4,2038,51.326,49.192,49.749,55.093,68.154,85.269,83.196,74.116,10.065,3.797,3.797,3.797,3.797,3.797,3.797,3.797,40.051,77.901,78.225,69.212,63.146,55.319,52.109,52.537
Bulgaria,Q1,d4,2039,48.916,46.879,47.410,52.513,64.986,81.330,79.350,70.679,9.514,3.528,3.528,3.528,3.528,3.528,3.528,3.528,38.149,74.293,74.603,65.996,60.203,52.729,49.664,50.072
Bulgaria,Q1,d4,2040,46.506,44.565,45.071,49.934,61.818,77.390,75.504,67.242,8.963,3.260,3.260,3.260,3.260,3.260,3.260,3.260,36.247,70.686,70.981,62.780,57.261,50.139,47.218,47.608
Bulgaria,Q1,d4,2041,45.991,44.070,44.571,49.382,61.140,76.548,74.682,66.508,8.845,3.202,3.202,3.202,3.202,3.202,3.202,3.202,35.840,69.915,70.207,62.093,56.632,49.586,46.696,47.081
Bulgaria,Q1,d4,2042,45.476,43.575,44.071,48.831,60.463,75.706,73.860,65.773,8.727,3.145,3.145,3.145,3.145,3.145,3.145,3.145,35.434,69.144,69.433,61.405,56.003,49.032,46.173,46.554
Bulgaria,Q1,d4,2043,44.960,43.080,43.570,48.279,59.785,74.863,73.037,65.037,8.609,3.087,3.087,3.087,3.087,3.087,3.087,3.087,35.027,68.372,68.657,60.717,55.373,48.478,45.650,46.027
Bulgaria,Q1,d4,2044,44.445,42.585,43.070,47.727,59.108,74.021,72.215,64.302,8.491,3.030,3.030,3.030,3.030,3.030,3.030,3.030,34.620,67.601,67.883,60.029,54.744,47.924,45.127,45.500
Bulgaria,Q1,d4,2045,43.930,42.091,42.570,47.176,58.431,73.179,71.393,63.568,8.373,2.973,2.973,2.973,2.973,2.973,2.973,2.973,34.213,66.829,67.109,59.342,54.115,47.370,44.604,44.973
Bulgaria,Q1,d4,2046,43.415,41.596,42.070,46.624,57.753,72.337,70.570,62.833,8.256,2.915,2.915,2.915,2.915,2.915,2.915,2.915,33.807,66.058,66.335,58.655,53.486,46.817,44.081,44.446
Bulgaria,Q1,d4,2047,42.900,41.102,41.570,46.073,57.076,71.495,69.748,62.099,8.138,2.858,2.858,2.858,2.858,2.858,2.858,2.858,33.400,65.287,65.560,57.967,52.857,46.263,43.559,43.919
Bulgaria,Q1,d4,2048,42.383,40.606,41.070,45.520,56.398,70.651,68.925,61.363,8.020,2.800,2.800,2.800,2.800,2.800,2.800,2.800,32.993,64.515,64.785,57.279,52.227,45.709,43.035,43.392
Bulgaria,Q1,d4,2049,41.868,40.112,40.570,44.969,55.721,69.809,68.103,60.628,7.902,2.743,2.743,2.743,2.743,2.743,2.743,2.743,32.587,63.744,64.011,56.591,51.598,45.155,42.513,42.865
Bulgaria,Q1,d4,2050,41.353,39.617,40.070,44.418,55.043,68.967,67.281,59.894,7.784,2.686,2.686,2.686,2.686,2.686,2.686,2.686,32.180,62.973,63.236,55.904,50.969,44.602,41.990,42.338
Bulgaria,Q1,d4,2051,41.353,39.617,40.070,44.418,55.043,68.967,67.281,59.894,7.784,2.686,2.686,2.686,2.686,2.686,2.686,2.686,32.180,62.973,63.236,55.904,50.969,44.602,41.990,42.338
Bulgaria,Q1,d4,2052,41.353,39.617,40.070,44.418,55.043,68.967,67.281,59.894,7.784,2.686,2.686,2.686,2.686,2.686,2.686,2.686,32.180,62.973,63.236,55.904,50.969,44.602,41.990,42.338
Bulgaria,Q1,d4,2053,41.353,39.617,40.070,44.418,55.043,68.967,67.281,59.894,7.784,2.686,2.686,2.686,2.686,2.686,2.686,2.686,32.180,62.973,63.236,55.904,50.969,44.602,41.990,42.338
