zone,tech,season,daytype,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Bulgaria,PV,Q1,d1,0.0,0.0,0.0,0.0,0.0019019604831634874,0.07576975495137385,0.29882827041035726,0.5331515657325284,0.7050776226997874,0.8003432075187659,0.82075621152972,0.763038913034462,0.6262829568717903,0.4242606534955239,0.18277634466951004,0.028350087943784654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,PV,Q1,d2,0.0,0.0,0.0,0.0,0.0019019604831634874,0.07576975495137385,0.29882827041035726,0.5331515657325284,0.7050776226997874,0.8003432075187659,0.82075621152972,0.763038913034462,0.6262829568717903,0.4242606534955239,0.18277634466951004,0.028350087943784654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,PV,Q1,d3,0.0,0.0,0.0,0.0,0.0019019604831634874,0.07576975495137385,0.29882827041035726,0.5331515657325284,0.7050776226997874,0.8003432075187659,0.82075621152972,0.763038913034462,0.6262829568717903,0.4242606534955239,0.18277634466951004,0.028350087943784654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,PV,Q1,d4,0.0,0.0,0.0,0.0,0.0019019604831634874,0.07576975495137385,0.29882827041035726,0.5331515657325284,0.7050776226997874,0.8003432075187659,0.82075621152972,0.763038913034462,0.6262829568717903,0.4242606534955239,0.18277634466951004,0.028350087943784654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,PV,Q1,d5,0.0,0.0,0.0,0.0,0.0019019604831634874,0.07576975495137385,0.29882827041035726,0.5331515657325284,0.7050776226997874,0.8003432075187659,0.82075621152972,0.763038913034462,0.6262829568717903,0.4242606534955239,0.18277634466951004,0.028350087943784654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,PV,Q1,d6,0.0,0.0,0.0,0.0,0.0019019604831634874,0.07576975495137385,0.29882827041035726,0.5331515657325284,0.7050776226997874,0.8003432075187659,0.82075621152972,0.763038913034462,0.6262829568717903,0.4242606534955239,0.18277634466951004,0.028350087943784654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,PV,Q2,d1,0.0,0.0,0.0,0.014351073655235086,0.10995305041840256,0.329046496587091,0.5630240479675211,0.7531706766030806,0.8767873938606772,0.9326858015159677,0.924993253205946,0.8639422071710918,0.7515249780816258,0.591370840906987,0.40115721923427083,0.2020102216937638,0.046892213268851166,0.0009524662239216305,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,PV,Q2,d2,0.0,0.0,0.0,0.014351073655235086,0.10995305041840256,0.329046496587091,0.5630240479675211,0.7531706766030806,0.8767873938606772,0.9326858015159677,0.924993253205946,0.8639422071710918,0.7515249780816258,0.591370840906987,0.40115721923427083,0.2020102216937638,0.046892213268851166,0.0009524662239216305,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,PV,Q2,d3,0.0,0.0,0.0,0.014351073655235086,0.10995305041840256,0.329046496587091,0.5630240479675211,0.7531706766030806,0.8767873938606772,0.9326858015159677,0.924993253205946,0.8639422071710918,0.7515249780816258,0.591370840906987,0.40115721923427083,0.2020102216937638,0.046892213268851166,0.0009524662239216305,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,PV,Q2,d4,0.0,0.0,0.0,0.014351073655235086,0.10995305041840256,0.329046496587091,0.5630240479675211,0.7531706766030806,0.8767873938606772,0.9326858015159677,0.924993253205946,0.8639422071710918,0.7515249780816258,0.591370840906987,0.40115721923427083,0.2020102216937638,0.046892213268851166,0.0009524662239216305,0.0,0.0,0.0,0.0,0.0,0.0
