1,999
2,979
3,951
4,932
5,932
6,954
7,1000
8,1072
9,1132
10,1172
11,1186
12,1190
13,1188
14,1189
15,1181
16,1162
17,1104
18,1165
19,1223
20,1229
21,1134
22,1058
23,1006
24,956
25,939
26,939
27,921
28,917
29,933
30,964
31,1020
32,1089
33,1160
34,1188
35,1194
36,1204
37,1205
38,1194
39,1177
40,1195
41,1243
42,1310
43,1331
44,1304
45,1183
46,1078
47,996
48,936
49,943
50,926
51,915
52,918
53,944
54,1041
55,1111
56,1163
57,1147
58,1142
59,1149
60,1228
61,1233
62,1222
63,1219
64,1242
65,1309
66,1253
67,1200
68,1206
69,1108
70,1089
71,1052
72,1004
73,1003
74,986
75,976
76,974
77,1002
78,1099
79,1162
80,1202
81,1235
82,1231
83,1199
84,1183
85,1179
86,1166
87,1172
88,1195
89,1191
90,1129
91,1174
92,1202
93,1124
94,1135
95,1104
96,1037
97,996
98,981
99,967
100,960
101,991
102,963
103,915
104,862
105,864
106,808
107,814
108,812
109,790
110,784
111,804
112,814
113,796
114,804
115,804
116,855
117,788
118,759
119,915
120,992
121,986
122,977
123,960
124,968
125,975
126,1005
127,937
128,897
129,939
130,924
131,870
132,857
133,859
134,825
135,823
136,834
137,844
138,849
139,792
140,787
141,766
142,754
143,864
144,970
145,952
146,917
147,900
148,903
149,924
150,922
151,980
152,1024
153,1007
154,978
155,985
156,965
157,964
158,973
159,1055
160,1110
161,1160
162,1191
163,1123
164,1100
165,1036
166,1029
167,1000
168,937
169,935
170,905
171,880
172,889
173,917
174,975
175,1084
176,1173
177,1215
178,1236
179,1216
180,1192
181,1145
182,1133
183,1154
184,1173
185,1257
186,1326
187,1274
188,1214
189,1150
190,1105
191,1018
192,956
193,929
194,920
195,915
196,917
197,1003
198,1218
199,1235
200,1182
201,1200
202,1211
203,1225
204,1216
205,1211
206,1193
207,1141
208,1145
209,1133
210,1144
211,1148
212,1158
213,1086
214,1072
215,1072
216,1031
217,1006
218,993
219,969
220,980
221,1059
222,1235
223,1104
224,1104
225,1140
226,1151
227,1126
228,1122
229,1129
230,1142
231,1136
232,1169
233,1228
234,1244
235,1222
236,1226
237,1206
238,1112
239,1067
240,996
241,971
242,947
243,948
244,954
245,1044
246,1220
247,1142
248,1077
249,1094
250,1119
251,1113
252,1112
253,1109
254,1098
255,1115
256,1147
257,1208
258,1150
259,1176
260,1166
261,1077
262,1027
263,1041
264,940
265,974
266,987
267,978
268,996
269,1001
270,1049
271,1173
272,1112
273,1155
274,1173
275,1147
276,1121
277,1100
278,1078
279,1080
280,1093
281,1115
282,1127
283,1151
284,1169
285,1078
286,1008
287,1023
288,1057
289,1021
290,1003
291,987
292,987
293,1056
294,1228
295,1154
296,1098
297,1121
298,1132
299,1131
300,1112
301,1105
302,1049
303,996
304,1036
305,1057
306,1105
307,1173
308,1127
309,1034
310,1023
311,1089
312,1033
313,1006
314,975
315,957
316,954
317,983
318,1051
319,1136
320,1209
321,1169
322,1149
323,1138
324,1128
325,1114
326,1124
327,1167
328,1178
329,1222
330,1261
331,1246
332,1188
333,1087
334,1112
335,1060
336,1007
337,988
338,976
339,964
340,967
341,982
342,1054
343,1160
344,1153
345,1160
346,1168
347,1196
348,1211
349,1195
350,1172
351,1175
352,1191
353,1248
354,1338
355,1415
356,1344
357,1224
358,1159
359,1074
360,1016
361,992
362,969
363,955
364,962
365,1047
366,1252
367,1176
368,1090
369,1128
370,1182
371,1238
372,1228
373,1210
374,1119
375,1105
376,1105
377,1107
378,1106
379,1122
380,1081
381,1022
382,1110
383,1072
384,1043
385,1022
386,998
387,989
388,1000
389,1086
390,1297
391,1245
392,1162
393,1185
394,1147
395,1154
396,1148
397,1143
398,1142
399,1147
400,1149
401,1086
402,1077
403,1095
404,1105
405,1082
406,1197
407,1125
408,1063
409,1054
410,1028
411,1009
412,1025
413,1111
414,1277
415,1183
416,1109
417,1132
418,1165
419,1152
420,1140
421,1127
422,1100
423,1090
424,1136
425,1194
426,1176
427,1134
428,1116
429,1109
430,1174
431,1131
432,1085
433,1046
434,1019
435,1007
436,1019
437,1117
438,1228
439,1159
440,1126
441,1191
442,1160
443,1161
444,1160
445,1129
446,1133
447,1136
448,1144
449,1189
450,1233
451,1157
452,1130
453,1116
454,1154
455,1093
456,1045
457,1020
458,1010
459,997
460,1001
461,1079
462,1262
463,1217
464,1130
465,1140
466,1157
467,1143
468,1137
469,1117
470,1103
471,1109
472,1144
473,1167
474,1140
475,1171
476,1107
477,1055
478,1155
479,1090
480,1026
481,995
482,970
483,954
484,952
485,985
486,1055
487,1134
488,1188
489,1230
490,1241
491,1193
492,1160
493,1149
494,1110
495,1139
496,1147
497,1182
498,1205
499,1172
500,1152
501,1076
502,1120
503,1065
504,1013
505,990
506,967
507,957
508,958
509,972
510,1037
511,1144
512,1162
513,1127
514,1103
515,1089
516,1079
517,1075
518,1085
519,1142
520,1188
521,1269
522,1327
523,1332
524,1308
525,1197
526,1127
527,1046
528,994
529,975
530,958
531,949
532,957
533,1051
534,1216
535,1151
536,1083
537,1116
538,1117
539,1072
540,1010
541,998
542,996
543,993
544,1028
545,1076
546,1103
547,0
548,0
549,0
550,0
551,0
552,0
553,1009
554,986
555,976
556,985
557,1072
558,1095
559,1071
560,1049
561,1088
562,1064
563,1021
564,958
565,956
566,955
567,945
568,965
569,1001
570,1043
571,1097
572,1104
573,1020
574,997
575,1069
576,1064
577,1045
578,1025
579,1024
580,1032
581,1121
582,1292
583,1197
584,1129
585,1135
586,1061
587,1009
588,990
589,982
590,979
591,989
592,1010
593,1025
594,1031
595,1042
596,1072
597,1042
598,1089
599,1133
600,1081
601,1062
602,1041
603,1023
604,1022
605,1125
606,1231
607,1156
608,1121
609,1099
610,1044
611,998
612,956
613,962
614,942
615,940
616,967
617,1019
618,1049
619,1033
620,1033
621,1007
622,1073
623,1136
624,1119
625,1077
626,1051
627,1032
628,1040
629,1123
630,1254
631,1158
632,1072
633,1032
634,1045
635,1010
636,965
637,972
638,972
639,976
640,999
641,1036
642,1042
643,1059
644,1014
645,941
646,940
647,1122
648,1130
649,1098
650,1065
651,1051
652,1038
653,1062
654,1135
655,1250
656,1188
657,1113
658,1086
659,1052
660,1009
661,962
662,990
663,1021
664,1036
665,1056
666,1094
667,1094
668,1072
669,1002
670,1087
671,1133
672,1121
673,1069
674,1053
675,1039
676,1038
677,1023
678,1108
679,1141
680,1149
681,1158
682,1109
683,1086
684,1080
685,1072
686,1082
687,1073
688,1075
689,1112
690,1083
691,1113
692,1148
693,1103
694,1096
695,1116
696,1063
697,1042
698,1020
699,1010
700,1017
701,1107
702,1159
703,1123
704,1059
705,1107
706,1108
707,1063
708,1002
709,980
710,991
711,998
712,996
713,1012
714,1037
715,1048
716,1028
717,963
718,930
719,1057
720,1147
721,1136
722,1109
723,1096
724,1105
725,1191
726,1152
727,1117
728,1078
729,1103
730,1070
731,1025
732,1026
733,1024
734,1025
735,1015
736,992
737,995
738,1016
739,1050
740,1051
741,1007
742,1065
743,1172
744,1186
745,1124
746,1121
747,1112
748,1112
749,1200
750,1268
751,1184
752,1102
753,1142
754,1154
755,1127
756,1033
757,1041
758,1034
759,1018
760,1037
761,1057
762,1025
763,1083
764,1066
765,1125
766,1241
767,1204
768,1159
769,1112
770,1101
771,1101
772,1109
773,1202
774,1327
775,1153
776,1116
777,1159
778,1148
779,1069
780,1054
781,1062
782,1053
783,1058
784,1086
785,1126
786,1163
787,1199
788,1192
789,1166
790,1243
791,1184
792,1138
793,1070
794,1059
795,1036
796,1049
797,1139
798,1233
799,1135
800,1041
801,1068
802,1085
803,1077
804,1138
805,1203
806,1201
807,1222
808,1249
809,1177
810,1185
811,1277
812,1404
813,1273
814,1200
815,1119
816,1068
817,1124
818,1113
819,1113
820,1121
821,1214
822,1338
823,1206
824,1254
825,1319
826,1322
827,1271
828,1249
829,1220
830,1232
831,1229
832,1229
833,1299
834,1302
835,1286
836,1196
837,1161
838,1123
839,1077
840,1042
841,1019
842,1000
843,1004
844,995
845,1010
846,1063
847,1166
848,1229
849,1238
850,1207
851,1193
852,1180
853,1187
854,1184
855,1203
856,1197
857,1210
858,1264
859,1335
860,1311
861,1199
862,1096
863,1025
864,982
865,980
866,979
867,974
868,979
869,1083
870,1265
871,1278
872,1218
873,1234
874,1271
875,1270
876,1266
877,1246
878,1254
879,1267
880,1260
881,1298
882,1365
883,1412
884,1336
885,1193
886,1182
887,1115
888,1079
889,1054
890,1027
891,1023
892,1036
893,1130
894,1311
895,1292
896,1235
897,1271
898,1255
899,1249
900,1213
901,1209
902,1211
903,1203
904,1243
905,1283
906,1270
907,1249
908,1157
909,1082
910,1203
911,1161
912,1100
913,1062
914,1065
915,1060
916,1062
917,1149
918,1257
919,1214
920,1155
921,1187
922,1220
923,1171
924,1139
925,1125
926,1130
927,1120
928,1127
929,1165
930,1204
931,1161
932,1069
933,1133
934,1119
935,1074
936,1030
937,1036
938,1020
939,1012
940,1004
941,1085
942,1138
943,1065
944,1040
945,1119
946,1127
947,1044
948,1019
949,980
950,854
951,883
952,892
953,892
954,903
955,936
956,987
957,971
958,950
959,934
960,1026
961,1059
962,1060
963,1049
964,1041
965,1033
966,1051
967,989
968,960
969,991
970,998
971,968
972,957
973,962
974,964
975,986
976,965
977,935
978,948
979,973
980,1003
981,993
982,981
983,1068
984,1106
985,1068
986,1072
987,1051
988,1048
989,1087
990,1137
991,1234
992,1246
993,1258
994,1215
995,1185
996,1160
997,1164
998,1161
999,1163
1000,1157
1001,1180
1002,1232
1003,1328
1004,1296
1005,1169
1006,1079
1007,1104
1008,1136
1009,1081
1010,1054
1011,1040
1012,1020
1013,1010
1014,1047
1015,1152
1016,1260
1017,1232
1018,1203
1019,1157
1020,1141
1021,1136
1022,1142
1023,1116
1024,1190
1025,1242
1026,1278
1027,1322
1028,1301
1029,1121
1030,1061
1031,1020
1032,981
1033,923
1034,915
1035,936
1036,977
1037,1091
1038,1264
1039,1288
1040,1255
1041,1298
1042,1312
1043,1294
1044,1262
1045,1196
1046,1171
1047,1174
1048,1243
1049,1308
1050,1267
1051,1268
1052,1209
1053,1146
1054,1174
1055,1131
1056,1095
1057,1070
1058,1055
1059,1040
1060,1037
1061,1107
1062,1265
1063,1319
1064,1286
1065,1327
1066,1319
1067,1278
1068,1257
1069,1236
1070,1230
1071,1245
1072,1264
1073,1314
1074,1263
1075,1276
1076,1279
1077,1203
1078,1155
1079,1138
1080,1107
1081,1063
1082,1035
1083,1041
1084,1058
1085,1145
1086,1313
1087,1362
1088,1303
1089,1298
1090,1312
1091,1315
1092,1284
1093,1261
1094,1231
1095,1239
1096,1290
1097,1361
1098,1367
1099,1304
1100,1258
1101,1239
1102,1246
1103,1177
1104,1120
1105,1105
1106,1081
1107,1093
1108,1099
1109,1193
1110,1314
1111,1266
1112,1228
1113,1244
1114,1242
1115,1190
1116,1153
1117,1135
1118,1113
1119,1126
1120,1146
1121,1217
1122,1264
1123,1328
1124,1230
1125,1153
1126,1191
1127,1146
1128,1124
1129,1098
1130,1088
1131,1087
1132,1090
1133,1180
1134,1277
1135,1221
1136,1197
1137,1212
1138,1266
1139,1255
1140,1195
1141,1195
1142,1194
1143,1151
1144,1188
1145,1219
1146,1163
1147,1213
1148,1388
1149,1349
1150,1274
1151,1195
1152,1149
1153,1096
1154,1057
1155,1082
1156,1084
1157,1107
1158,1151
1159,1210
1160,1281
1161,1267
1162,1281
1163,1271
1164,1182
1165,1169
1166,1182
1167,1206
1168,1330
1169,1290
1170,1354
1171,1378
1172,1256
1173,1132
1174,1072
1175,1108
1176,1093
1177,1076
1178,1070
1179,1060
1180,1036
1181,1043
1182,1100
1183,1212
1184,1240
1185,1256
1186,1255
1187,1218
1188,1183
1189,1171
1190,1165
1191,1192
1192,1216
1193,1236
1194,1313
1195,1387
1196,1375
1197,1275
1198,1161
1199,1087
1200,1056
1201,0
1202,0
1203,0
1204,0
1205,0
1206,0
1207,1298
1208,1278
1209,1326
1210,1322
1211,1307
1212,1300
1213,1262
1214,1231
1215,1253
1216,1246
1217,1248
1218,1065
1219,1055
1220,1213
1221,1250
1222,1244
1223,1285
1224,1189
1225,1082
1226,1062
1227,1046
1228,1027
1229,1060
1230,1071
1231,1041
1232,1042
1233,1093
1234,1101
1235,1086
1236,1091
1237,1078
1238,1062
1239,1063
1240,1086
1241,1098
1242,1158
1243,1183
1244,1165
1245,1121
1246,1148
1247,1089
1248,1045
1249,1030
1250,1030
1251,1026
1252,1027
1253,1117
1254,1181
1255,1043
1256,978
1257,1022
1258,1070
1259,1087
1260,1095
1261,1055
1262,1040
1263,1074
1264,1081
1265,1112
1266,1147
1267,1184
1268,1169
1269,1133
1270,1227
1271,1162
1272,1119
1273,1073
1274,1069
1275,1072
1276,1094
1277,1196
1278,1251
1279,1182
1280,1079
1281,1078
1282,1007
1283,957
1284,958
1285,960
1286,956
1287,955
1288,984
1289,1041
1290,1110
1291,1176
1292,1169
1293,1084
1294,1129
1295,1238
1296,1190
1297,1168
1298,1143
1299,1140
1300,1141
1301,1193
1302,1084
1303,1116
1304,1143
1305,1086
1306,1023
1307,1005
1308,991
1309,929
1310,924
1311,942
1312,952
1313,947
1314,961
1315,1006
1316,1112
1317,1107
1318,1032
1319,982
1320,978
1321,1106
1322,1127
1323,1133
1324,1128
1325,1152
1326,1147
1327,1150
1328,1138
1329,1085
1330,1062
1331,1019
1332,1016
1333,1010
1334,996
1335,1001
1336,1019
1337,1033
1338,1047
1339,1019
1340,1058
1341,994
1342,946
1343,1003
1344,1147
1345,1149
1346,1126
1347,1102
1348,1099
1349,1118
1350,1042
1351,1002
1352,981
1353,961
1354,937
1355,935
1356,942
1357,948
1358,948
1359,926
1360,932
1361,961
1362,1012
1363,1103
1364,1160
1365,1096
1366,1111
1367,1124
1368,1152
1369,1141
1370,1106
1371,1111
1372,1124
1373,1173
1374,1134
1375,1072
1376,980
1377,1030
1378,1016
1379,980
1380,926
1381,875
1382,885
1383,889
1384,873
1385,900
1386,903
1387,893
1388,915
1389,891
1390,960
1391,1178
1392,1191
1393,1217
1394,1196
1395,1167
1396,1178
1397,1201
1398,1222
1399,1018
1400,958
1401,972
1402,978
1403,893
1404,846
1405,870
1406,899
1407,887
1408,907
1409,907
1410,830
1411,884
1412,920
1413,893
1414,920
1415,1156
1416,1170
1417,1124
1418,1112
1419,1094
1420,1111
1421,1228
1422,1321
1423,1097
1424,972
1425,931
1426,888
1427,900
1428,884
1429,878
1430,895
1431,909
1432,893
1433,904
1434,904
1435,900
1436,937
1437,950
1438,1050
1439,1185
1440,1214
1441,1171
1442,1149
1443,1140
1444,1151
1445,1269
1446,1141
1447,916
1448,838
1449,887
1450,846
1451,825
1452,821
1453,807
1454,808
