zone,tech,season,daytype,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Angola,PV,m1,d15,0,0,0,0,0,0,0.050313,0.358825,0.592359,0.649506,0.506066,0.457336,0.443721,0.331917,0.187227,0.002579,0,0,0,0,0,0,0,0
Angola,PV,m1,d16,0,0,0,0,0,0,0.040412,0.352622,0.60355,0.709284,0.776915,0.759908,0.677237,0.484898,0.201416,0.001704,0,0,0,0,0,0,0,0
Angola,PV,m1,d17,0,0,0,0,0,0,0.044298,0.299025,0.500108,0.601265,0.671333,0.684145,0.580531,0.402747,0.161787,0.0017,0,0,0,0,0,0,0,0
Angola,PV,m1,d18,0,0,0,0,0,0,0.005377,0.055563,0.099602,0.115662,0.114972,0.086889,0.053006,0.028017,0.008489,0,0,0,0,0,0,0,0,0
Angola,PV,m1,d19,0,0,0,0,0,0,0.002502,0.042443,0.106033,0.151266,0.159508,0.146805,0.111846,0.067995,0.023743,0,0,0,0,0,0,0,0,0
Angola,PV,m1,d20,0,0,0,0,0,0,0.006248,0.080382,0.198197,0.314484,0.410541,0.463953,0.362335,0.221778,0.1014,0.002087,0,0,0,0,0,0,0,0
Angola,PV,m1,d21,0,0,0,0,0,0,0.00595,0.057291,0.132587,0.182395,0.190917,0.170955,0.116955,0.059372,0.016417,0,0,0,0,0,0,0,0,0
Angola,PV,m1,d22,0,0,0,0,0,0,0.002994,0.044036,0.100112,0.150029,0.150802,0.137305,0.10784,0.063835,0.019017,0,0,0,0,0,0,0,0,0
Angola,PV,m1,d23,0,0,0,0,0,0,0.020372,0.115247,0.202066,0.260267,0.268499,0.245631,0.220308,0.166579,0.068973,0.000804,0,0,0,0,0,0,0,0
Angola,PV,m1,d24,0,0,0,0,0,0,0.00659,0.06319,0.146799,0.223967,0.266136,0.271934,0.226348,0.16099,0.05698,0.000657,0,0,0,0,0,0,0,0
Angola,PV,m1,d25,0,0,0,0,0,0,0.009012,0.060319,0.11829,0.162639,0.176635,0.170721,0.120568,0.057498,0.012941,0,0,0,0,0,0,0,0,0
Angola,PV,m1,d26,0,0,0,0,0,0,0.012728,0.110324,0.276928,0.445233,0.545514,0.5784,0.592478,0.417149,0.133551,0.00565,0,0,0,0,0,0,0,0
Angola,PV,m1,d27,0,0,0,0,0,0,0.133242,0.424551,0.619704,0.721498,0.728508,0.640307,0.50281,0.311736,0.096461,0.002651,0,0,0,0,0,0,0,0
Angola,PV,m1,d28,0,0,0,0,0,0,0.012816,0.069392,0.128419,0.163137,0.192469,0.149416,0.11884,0.120873,0.062831,0.001992,0,0,0,0,0,0,0,0
Angola,PV,m1,d29,0,0,0,0,0,0,0.013406,0.094046,0.198123,0.270883,0.272325,0.222232,0.151628,0.099891,0.043502,0.001299,0,0,0,0,0,0,0,0
Angola,PV,m1,d30,0,0,0,0,0,0,0.054778,0.245318,0.497162,0.684141,0.785106,0.731899,0.603541,0.404841,0.164055,0.010666,0,0,0,0,0,0,0,0
Angola,PV,m1,d31,0,0,0,0,0,0,0.016377,0.118085,0.286188,0.502278,0.601758,0.562103,0.467114,0.325392,0.174495,0.012164,0,0,0,0,0,0,0,0
Angola,PV,m2,d1,0,0,0,0,0,0,0.01613,0.098071,0.222691,0.358719,0.295088,0.182465,0.099145,0.048536,0.017159,0,0,0,0,0,0,0,0,0
Angola,PV,m2,d2,0,0,0,0,0,0,0.007769,0.05274,0.131926,0.225299,0.273856,0.246656,0.209186,0.146197,0.052986,0.001756,0,0,0,0,0,0,0,0
Angola,PV,m2,d3,0,0,0,0,0,0,0.021017,0.121334,0.248785,0.296414,0.187983,0.284151,0.519763,0.421852,0.214354,0.02872,0,0,0,0,0,0,0,0
Angola,PV,m2,d4,0,0,0,0,0,0,0.004572,0.030765,0.065093,0.120889,0.198543,0.175248,0.102586,0.059534,0.022948,0.000118,0,0,0,0,0,0,0,0
Angola,PV,m2,d5,0,0,0,0,0,0,0.020624,0.090055,0.162372,0.211913,0.232822,0.220908,0.178176,0.126387,0.055009,0.004359,0,0,0,0,0,0,0,0
Angola,PV,m2,d6,0,0,0,0,0,0,0.018986,0.08369,0.166516,0.321584,0.546451,0.649631,0.650097,0.53195,0.303012,0.052697,0,0,0,0,0,0,0,0
Angola,PV,m2,d7,0,0,0,0,0,0,0.314323,0.546017,0.719003,0.817741,0.854605,0.833755,0.751703,0.603281,0.372438,0.082312,0,0,0,0,0,0,0,0
Angola,PV,m2,d8,0,0,0,0,0,0,0.099152,0.266313,0.439339,0.60185,0.645488,0.645353,0.543062,0.353867,0.14905,0.020183,0,0,0,0,0,0,0,0
Angola,PV,m2,d9,0,0,0,0,0,0,0.240193,0.447664,0.59031,0.618347,0.694309,0.761003,0.713623,0.577806,0.35689,0.079981,0,0,0,0,0,0,0,0
Angola,PV,m2,d10,0,0,0,0,0,0,0.090592,0.259849,0.415707,0.495196,0.451624,0.358469,0.215505,0.13192,0.071094,0.012457,0,0,0,0,0,0,0,0
Angola,PV,m2,d11,0,0,0,0,0,0,0.007267,0.052806,0.087647,0.089335,0.097601,0.113681,0.10347,0.066605,0.027894,0.001443,0,0,0,0,0,0,0,0
Angola,PV,m2,d12,0,0,0,0,0,0,0.059358,0.221531,0.449075,0.647776,0.636722,0.560177,0.436063,0.335831,0.165043,0.019357,0,0,0,0,0,0,0,0
Angola,PV,m2,d13,0,0,0,0,0,0,0.136816,0.438252,0.663971,0.754511,0.842959,0.843487,0.760574,0.612677,0.3831,0.092611,0,0,0,0,0,0,0,0
Angola,PV,m2,d14,0,0,0,0,0,0,0.066861,0.192948,0.305961,0.413135,0.533694,0.517878,0.451538,0.385997,0.203128,0.028964,0,0,0,0,0,0,0,0
Angola,PV,m2,d15,0,0,0,0,0,0,0.022485,0.094532,0.218724,0.401983,0.542361,0.469054,0.423372,0.339018,0.196263,0.030048,0,0,0,0,0,0,0,0
Angola,PV,m2,d16,0,0,0,0,0,0.001458,0.202242,0.51295,0.711677,0.815237,0.855011,0.836203,0.756225,0.613901,0.396504,0.108488,0,0,0,0,0,0,0,0
Angola,PV,m2,d17,0,0,0,0,0,0.003108,0.281647,0.527322,0.69877,0.800424,0.839411,0.82294,0.747662,0.611605,0.401992,0.11847,0,0,0,0,0,0,0,0
Angola,PV,m2,d18,0,0,0,0,0,0.005277,0.299705,0.539528,0.708143,0.803982,0.841068,0.82377,0.748425,0.613435,0.406263,0.126467,0,0,0,0,0,0,0,0
Angola,PV,m2,d19,0,0,0,0,0,0.005761,0.286,0.52453,0.691994,0.799306,0.836752,0.819358,0.745122,0.607679,0.398256,0.119863,0,0,0,0,0,0,0,0
Angola,PV,m2,d20,0,0,0,0,0,0.00349,0.216409,0.484661,0.668482,0.776365,0.819172,0.803176,0.721965,0.565738,0.310243,0.057082,0,0,0,0,0,0,0,0
Angola,PV,m2,d21,0,0,0,0,0,0.005096,0.227848,0.496667,0.654435,0.74514,0.807312,0.800431,0.711723,0.517401,0.276251,0.062617,0,0,0,0,0,0,0,0
Angola,PV,m2,d22,0,0,0,0,0,0,0.053233,0.08353,0.098635,0.15228,0.149768,0.102746,0.107431,0.08207,0.049565,0.008051,0,0,0,0,0,0,0,0
Angola,PV,m2,d23,0,0,0,0,0,0.003815,0.140202,0.334224,0.516903,0.62824,0.72165,0.653303,0.509711,0.369958,0.217001,0.076668,0,0,0,0,0,0,0,0
Angola,PV,m2,d24,0,0,0,0,0,0.010664,0.259291,0.572242,0.743237,0.858451,0.9,0.88434,0.804168,0.661196,0.443376,0.159968,0,0,0,0,0,0,0,0
Angola,PV,m2,d25,0,0,0,0,0,0.006237,0.144881,0.317144,0.505151,0.655147,0.790558,0.8768,0.811365,0.671243,0.45653,0.164642,0,0,0,0,0,0,0,0
Angola,PV,m2,d26,0,0,0,0,0,0.00857,0.187829,0.411232,0.607417,0.497878,0.561778,0.626197,0.44462,0.25365,0.241596,0.096579,0,0,0,0,0,0,0,0
Angola,PV,m2,d27,0,0,0,0,0,0.002088,0.065638,0.221385,0.469803,0.642489,0.794372,0.781527,0.64447,0.502498,0.327845,0.111174,0,0,0,0,0,0,0,0
Angola,PV,m2,d28,0,0,0,0,0,0.020251,0.293574,0.546218,0.711823,0.807659,0.844376,0.827228,0.756158,0.628496,0.437272,0.181464,0.000264,0,0,0,0,0,0,0
Angola,PV,m3,d1,0,0,0,0,0,0.007701,0.116457,0.25496,0.371516,0.507687,0.510021,0.466811,0.38715,0.257294,0.127707,0.032235,0,0,0,0,0,0,0,0
Angola,PV,m3,d2,0,0,0,0,0,0.003624,0.087222,0.211036,0.456839,0.585709,0.68569,0.632351,0.478828,0.33936,0.221887,0.071539,0,0,0,0,0,0,0,0
Angola,PV,m3,d3,0,0,0,0,0,0.014714,0.20407,0.491328,0.669995,0.744443,0.782855,0.768735,0.693283,0.563639,0.364607,0.139268,0.000719,0,0,0,0,0,0,0
Angola,PV,m3,d4,0,0,0,0,0,0.03053,0.298192,0.531392,0.694373,0.795091,0.838034,0.826922,0.760107,0.634607,0.445336,0.194747,0.003074,0,0,0,0,0,0,0
Angola,PV,m3,d5,0,0,0,0,0,0.000001,0.022741,0.0805,0.179491,0.294846,0.226401,0.185738,0.17947,0.129287,0.072844,0.029469,0.000303,0,0,0,0,0,0,0
Angola,PV,m3,d6,0,0,0,0,0,0.020176,0.212978,0.504003,0.68934,0.788253,0.833965,0.822333,0.756597,0.631976,0.444895,0.190119,0.00399,0,0,0,0,0,0,0
Angola,PV,m3,d7,0,0,0,0,0,0.007833,0.05214,0.109671,0.184214,0.254526,0.286028,0.331329,0.330048,0.230545,0.132986,0.053299,0.000531,0,0,0,0,0,0,0
Angola,PV,m3,d8,0,0,0,0,0,0.013642,0.108137,0.212975,0.296058,0.371516,0.441641,0.42848,0.258595,0.13849,0.067789,0.018144,0,0,0,0,0,0,0,0
Angola,PV,m3,d9,0,0,0,0,0,0.015718,0.128666,0.281671,0.446559,0.551329,0.658046,0.724427,0.659026,0.546747,0.334408,0.092528,0.002016,0,0,0,0,0,0,0
Angola,PV,m3,d10,0,0,0,0,0,0.038406,0.275005,0.529619,0.66232,0.69874,0.718974,0.601371,0.330251,0.191818,0.1007,0.034745,0.000076,0,0,0,0,0,0,0
Angola,PV,m3,d11,0,0,0,0,0,0.00243,0.026762,0.053715,0.106832,0.134312,0.167732,0.163269,0.135617,0.116275,0.137126,0.083575,0.002799,0,0,0,0,0,0,0
Angola,PV,m3,d12,0,0,0,0,0,0.019073,0.128081,0.191813,0.291425,0.398669,0.508771,0.520028,0.470799,0.409984,0.27409,0.119379,0.007873,0,0,0,0,0,0,0
Angola,PV,m3,d13,0,0,0,0,0,0.081309,0.308734,0.565406,0.74129,0.809496,0.775878,0.75983,0.646908,0.427752,0.239377,0.085331,0.003416,0,0,0,0,0,0,0
Angola,PV,m3,d14,0,0,0,0,0,0.005609,0.062831,0.265663,0.512552,0.68459,0.762946,0.741076,0.651581,0.551166,0.413418,0.204548,0.016259,0,0,0,0,0,0,0
Angola,PV,m3,d15,0,0,0,0,0,0.046781,0.189516,0.411595,0.640002,0.703441,0.685431,0.573585,0.481777,0.355035,0.177245,0.080821,0.005786,0,0,0,0,0,0,0
Angola,PV,m3,d16,0,0,0,0,0,0.035082,0.177823,0.357281,0.616697,0.737106,0.793011,0.784063,0.713501,0.579991,0.39699,0.200548,0.018713,0,0,0,0,0,0,0
Angola,PV,m3,d17,0,0,0,0,0,0.038578,0.26421,0.549934,0.709079,0.80184,0.837993,0.823507,0.757872,0.637956,0.461124,0.233325,0.023753,0,0,0,0,0,0,0
Angola,PV,m3,d18,0,0,0,0,0,0.025701,0.168612,0.352885,0.438942,0.503618,0.525958,0.510873,0.431498,0.3492,0.221804,0.095447,0.003075,0,0,0,0,0,0,0
Angola,PV,m3,d19,0,0,0,0,0,0.016298,0.082263,0.143713,0.19169,0.225865,0.260406,0.260469,0.24532,0.210825,0.150158,0.064273,0.003964,0,0,0,0,0,0,0
Angola,PV,m3,d20,0,0,0,0,0,0.023902,0.11451,0.216659,0.303443,0.363787,0.456151,0.503775,0.436916,0.363633,0.256266,0.123478,0.012182,0,0,0,0,0,0,0
Angola,PV,m3,d21,0,0,0,0,0,0.092,0.341633,0.567008,0.731377,0.834524,0.876951,0.864292,0.795162,0.671143,0.48796,0.253332,0.035073,0,0,0,0,0,0,0
Angola,PV,m3,d22,0,0,0,0,0,0.104576,0.356868,0.575593,0.731694,0.827981,0.865889,0.851108,0.782561,0.659042,0.471813,0.219048,0.023425,0,0,0,0,0,0,0
Angola,PV,m3,d23,0,0,0,0,0,0.099649,0.345382,0.56178,0.716155,0.81316,0.85515,0.843224,0.776228,0.657175,0.480698,0.253197,0.038173,0,0,0,0,0,0,0
Angola,PV,m3,d24,0,0,0,0,0,0.10873,0.358681,0.572934,0.725942,0.819089,0.856271,0.841603,0.775906,0.657468,0.483372,0.259567,0.041884,0,0,0,0,0,0,0
Angola,PV,m3,d25,0,0,0,0,0,0.108037,0.352465,0.560044,0.711079,0.805546,0.843271,0.828128,0.757492,0.632294,0.449291,0.211109,0.026189,0,0,0,0,0,0,0
Angola,PV,m3,d26,0,0,0,0,0,0.043003,0.210578,0.371119,0.461346,0.392209,0.329083,0.236549,0.166228,0.133474,0.110826,0.076553,0.02292,0,0,0,0,0,0,0
Angola,PV,m3,d27,0,0,0,0,0,0.101687,0.322802,0.535588,0.697526,0.711208,0.731886,0.677301,0.58989,0.480563,0.319223,0.168747,0.024355,0,0,0,0,0,0,0
Angola,PV,m3,d28,0,0,0,0,0,0.121993,0.380777,0.604386,0.766591,0.866061,0.9,0.893047,0.824173,0.700107,0.516821,0.281754,0.050811,0,0,0,0,0,0,0
Angola,PV,m3,d29,0,0,0,0,0,0.120396,0.374109,0.591979,0.749277,0.846197,0.885793,0.871121,0.803092,0.681693,0.503507,0.269163,0.048941,0,0,0,0,0,0,0
Angola,PV,m3,d30,0,0,0,0,0,0.111755,0.350736,0.552097,0.7119,0.817358,0.858701,0.845645,0.777175,0.659831,0.486275,0.265007,0.050445,0,0,0,0,0,0,0
Angola,PV,m3,d31,0,0,0,0,0.00009,0.117507,0.357194,0.564766,0.713205,0.808385,0.846693,0.833819,0.769986,0.65387,0.482866,0.265225,0.052193,0,0,0,0,0,0,0
Angola,PV,m4,d1,0,0,0,0,0.000376,0.116747,0.353386,0.561029,0.712188,0.808894,0.847887,0.834896,0.769856,0.652207,0.479354,0.260715,0.051682,0,0,0,0,0,0,0
Angola,PV,m4,d2,0,0,0,0,0.000883,0.103481,0.3169,0.509637,0.642005,0.721961,0.757989,0.725237,0.57373,0.385918,0.189653,0.076319,0.017595,0,0,0,0,0,0,0
Angola,PV,m4,d3,0,0,0,0,0.000159,0.046893,0.137656,0.243805,0.347015,0.38889,0.384443,0.330613,0.286668,0.211694,0.128842,0.067739,0.02406,0,0,0,0,0,0,0
Angola,PV,m4,d4,0,0,0,0,0.001305,0.086799,0.226488,0.347566,0.467286,0.547024,0.623583,0.644074,0.603118,0.515585,0.379353,0.198618,0.042657,0,0,0,0,0,0,0
Angola,PV,m4,d5,0,0,0,0,0,0.032625,0.144441,0.309968,0.344218,0.338877,0.290556,0.300889,0.296887,0.300497,0.322712,0.2141,0.060496,0,0,0,0,0,0,0
Angola,PV,m4,d6,0,0,0,0,0.002342,0.113307,0.33338,0.536841,0.710222,0.797853,0.827144,0.812284,0.737755,0.608072,0.436766,0.231396,0.055543,0,0,0,0,0,0,0
Angola,PV,m4,d7,0,0,0,0,0.003662,0.108604,0.288715,0.454078,0.586902,0.581442,0.551443,0.477819,0.368722,0.205043,0.118909,0.057228,0.01346,0,0,0,0,0,0,0
Angola,PV,m4,d8,0,0,0,0,0,0.013442,0.043868,0.085496,0.137022,0.156154,0.164775,0.165746,0.182026,0.171755,0.143475,0.059399,0.013899,0,0,0,0,0,0,0
Angola,PV,m4,d9,0,0,0,0,0,0.027821,0.09143,0.21336,0.33156,0.379345,0.45703,0.490927,0.434819,0.317374,0.177143,0.059535,0.012611,0,0,0,0,0,0,0
Angola,PV,m4,d10,0,0,0,0,0.004038,0.078419,0.226289,0.357772,0.46882,0.476231,0.412108,0.314522,0.189871,0.111263,0.068072,0.031828,0.006125,0,0,0,0,0,0,0
Angola,PV,m4,d11,0,0,0,0,0.003111,0.075525,0.218695,0.33949,0.376569,0.375577,0.305483,0.2338,0.197543,0.157193,0.092352,0.038959,0.006893,0,0,0,0,0,0,0
Angola,PV,m4,d12,0,0,0,0,0,0.017551,0.062995,0.122877,0.194748,0.246864,0.264565,0.270705,0.240733,0.2034,0.141461,0.073279,0.019753,0,0,0,0,0,0,0
Angola,PV,m4,d13,0,0,0,0,0.000284,0.024893,0.077274,0.157175,0.239852,0.337643,0.395347,0.382257,0.344167,0.261994,0.17317,0.086629,0.026597,0,0,0,0,0,0,0
Angola,PV,m4,d14,0,0,0,0,0.001385,0.040733,0.131195,0.257377,0.382951,0.429011,0.448779,0.455758,0.408265,0.31089,0.196545,0.086119,0.018183,0,0,0,0,0,0,0
Angola,PV,m4,d15,0,0,0,0,0.00016,0.021368,0.066429,0.205586,0.453942,0.62379,0.629024,0.532231,0.466465,0.38983,0.310598,0.198348,0.062945,0.000374,0,0,0,0,0,0
Angola,PV,m4,d16,0,0,0,0,0.009039,0.139381,0.36713,0.571296,0.722269,0.813314,0.852448,0.839976,0.773876,0.647771,0.479443,0.272987,0.070632,0.000871,0,0,0,0,0,0
Angola,PV,m4,d17,0,0,0,0,0.008659,0.147028,0.378077,0.580046,0.727923,0.818923,0.855877,0.842103,0.776222,0.659416,0.490495,0.278934,0.072022,0.0012,0,0,0,0,0,0
Angola,PV,m4,d18,0,0,0,0,0.010894,0.107008,0.298771,0.514423,0.627354,0.682839,0.691184,0.723965,0.6659,0.55608,0.411341,0.235451,0.067896,0.001418,0,0,0,0,0,0
Angola,PV,m4,d19,0,0,0,0,0.010616,0.145058,0.36954,0.566607,0.71163,0.795612,0.833109,0.830304,0.767947,0.655202,0.490892,0.282587,0.073578,0.001995,0,0,0,0,0,0
Angola,PV,m4,d20,0,0,0,0,0.010064,0.150399,0.379862,0.580454,0.728759,0.821535,0.860055,0.847769,0.785096,0.671334,0.504472,0.292141,0.074404,0.002316,0,0,0,0,0,0
Angola,PV,m4,d21,0,0,0,0,0.013317,0.156079,0.389176,0.58666,0.729628,0.817389,0.8519,0.837275,0.774751,0.661221,0.494405,0.284827,0.074261,0.002893,0,0,0,0,0,0
Angola,PV,m4,d22,0,0,0,0,0.015574,0.120018,0.327715,0.536161,0.694026,0.787258,0.818304,0.806809,0.748321,0.634378,0.465345,0.248166,0.07102,0.002735,0,0,0,0,0,0
Angola,PV,m4,d23,0,0,0,0,0.015979,0.115337,0.237169,0.358798,0.474569,0.542443,0.611995,0.659857,0.599807,0.409477,0.258432,0.129005,0.036146,0.000449,0,0,0,0,0,0
Angola,PV,m4,d24,0,0,0,0,0.017407,0.12484,0.31605,0.499496,0.629327,0.699012,0.692255,0.673639,0.605377,0.523552,0.405516,0.240527,0.076165,0.00458,0,0,0,0,0,0
Angola,PV,m4,d25,0,0,0,0,0.018246,0.119255,0.315873,0.511226,0.64776,0.743497,0.77688,0.754771,0.681094,0.575464,0.43128,0.248648,0.077135,0.005429,0,0,0,0,0,0
Angola,PV,m4,d26,0,0,0,0,0.017524,0.094408,0.203356,0.316841,0.424366,0.508939,0.538705,0.536279,0.498218,0.430139,0.322526,0.203433,0.071569,0.003034,0,0,0,0,0,0
Angola,PV,m4,d27,0,0,0,0,0.009569,0.097461,0.220797,0.312759,0.411059,0.437381,0.493858,0.459443,0.457928,0.37164,0.264768,0.144419,0.057348,0.003354,0,0,0,0,0,0
Angola,PV,m4,d28,0,0,0,0,0.022218,0.132985,0.325169,0.519343,0.574442,0.63548,0.688545,0.661271,0.528557,0.388356,0.244721,0.112453,0.038886,0.001423,0,0,0,0,0,0
Angola,PV,m4,d29,0,0,0,0,0.009565,0.045423,0.085491,0.118065,0.144759,0.163624,0.185463,0.194082,0.17895,0.169504,0.146244,0.09752,0.041603,0.002079,0,0,0,0,0,0
Angola,PV,m4,d30,0,0,0,0,0.002979,0.027265,0.0631,0.101603,0.134859,0.174697,0.25669,0.300036,0.319576,0.310462,0.243106,0.156009,0.068525,0.006482,0,0,0,0,0,0
Angola,PV,m5,d1,0,0,0,0,0.003264,0.018621,0.050841,0.108842,0.197029,0.34316,0.459135,0.540362,0.541259,0.482853,0.378144,0.236796,0.092678,0.011791,0,0,0,0,0,0
Angola,PV,m5,d2,0,0,0,0,0.025769,0.157181,0.365491,0.549101,0.672203,0.73126,0.757287,0.745672,0.695998,0.595475,0.452431,0.264907,0.081624,0.010388,0,0,0,0,0,0
Angola,PV,m5,d3,0,0,0,0,0.020005,0.072583,0.135638,0.189539,0.209621,0.233461,0.308257,0.49031,0.52375,0.456027,0.344516,0.211547,0.089757,0.01292,0,0,0,0,0,0
Angola,PV,m5,d4,0,0,0,0,0.031321,0.120958,0.263184,0.396972,0.432504,0.379057,0.249459,0.208654,0.182983,0.118111,0.085159,0.058963,0.024848,0.001302,0,0,0,0,0,0
Angola,PV,m5,d5,0,0,0,0,0.011175,0.053624,0.107213,0.223348,0.307377,0.351715,0.326695,0.279646,0.205627,0.169204,0.126142,0.078824,0.024902,0.001181,0,0,0,0,0,0
Angola,PV,m5,d6,0,0,0,0,0.025112,0.10396,0.171064,0.219097,0.309517,0.362854,0.39287,0.381786,0.370446,0.338414,0.262246,0.164616,0.07033,0.007658,0,0,0,0,0,0
Angola,PV,m5,d7,0,0,0,0,0.021357,0.13037,0.330624,0.53306,0.683004,0.778489,0.844428,0.84362,0.786188,0.67421,0.510021,0.301288,0.085057,0.013492,0,0,0,0,0,0
Angola,PV,m5,d8,0,0,0,0,0.029119,0.168077,0.384617,0.564459,0.70079,0.780228,0.813758,0.81345,0.752705,0.642637,0.484408,0.281738,0.086105,0.016511,0,0,0,0,0,0
Angola,PV,m5,d9,0,0,0,0,0.007788,0.032067,0.076351,0.142946,0.171921,0.25277,0.392803,0.437682,0.355148,0.283136,0.202905,0.141513,0.063299,0.011246,0,0,0,0,0,0
Angola,PV,m5,d10,0,0,0,0,0.038914,0.150826,0.290059,0.426709,0.615082,0.720541,0.724354,0.68546,0.619115,0.499856,0.338274,0.202581,0.08628,0.016215,0,0,0,0,0,0
Angola,PV,m5,d11,0,0,0,0,0.03244,0.168141,0.37321,0.552257,0.679492,0.748184,0.763701,0.694567,0.541555,0.386485,0.318766,0.197067,0.061948,0.006713,0,0,0,0,0,0
Angola,PV,m5,d12,0,0,0,0,0.02391,0.100037,0.228142,0.319433,0.329512,0.241899,0.169554,0.160239,0.14904,0.140049,0.104111,0.05447,0.017794,0.000959,0,0,0,0,0,0
Angola,PV,m5,d13,0,0,0,0,0.006099,0.030517,0.0573,0.107266,0.157556,0.212053,0.237007,0.194441,0.147376,0.085507,0.062718,0.048167,0.019708,0.001089,0,0,0,0,0,0
Angola,PV,m5,d14,0,0,0,0,0.00511,0.033634,0.091849,0.170583,0.245907,0.301756,0.353342,0.384224,0.345836,0.265504,0.158409,0.068302,0.026905,0.005041,0,0,0,0,0,0
Angola,PV,m5,d15,0,0,0,0,0.016115,0.070763,0.17526,0.297559,0.384568,0.448836,0.507412,0.495098,0.427727,0.341572,0.228144,0.140469,0.054262,0.00536,0,0,0,0,0,0
Angola,PV,m5,d16,0,0,0,0,0.01291,0.057423,0.116312,0.193687,0.338087,0.479023,0.553285,0.486364,0.400557,0.301229,0.211914,0.115266,0.049796,0.011442,0,0,0,0,0,0
Angola,PV,m5,d17,0,0,0,0,0.031803,0.126245,0.35941,0.548225,0.667963,0.746161,0.751241,0.683903,0.580521,0.487411,0.363326,0.227909,0.099298,0.026371,0,0,0,0,0,0
Angola,PV,m5,d18,0,0,0,0,0.049106,0.172634,0.372364,0.473325,0.511312,0.520956,0.53983,0.576624,0.523385,0.376433,0.177308,0.065011,0.022873,0.00835,0,0,0,0,0,0
Angola,PV,m5,d19,0,0,0,0.001088,0.046966,0.122203,0.234642,0.425243,0.522424,0.487479,0.331139,0.231569,0.219615,0.311346,0.281221,0.171691,0.098517,0.027088,0,0,0,0,0,0
Angola,PV,m5,d20,0,0,0,0.000556,0.047193,0.138022,0.275962,0.432277,0.548821,0.60427,0.620876,0.593279,0.517515,0.439573,0.35234,0.229313,0.105616,0.029726,0,0,0,0,0,0
Angola,PV,m5,d21,0,0,0,0.001791,0.051466,0.168807,0.368395,0.537964,0.648707,0.61595,0.449167,0.32877,0.252832,0.188372,0.135742,0.090488,0.049058,0.016332,0,0,0,0,0,0
Angola,PV,m5,d22,0,0,0,0,0.037983,0.129083,0.258066,0.398495,0.508371,0.546121,0.538072,0.500778,0.434982,0.383959,0.275541,0.186446,0.086339,0.02243,0,0,0,0,0,0
Angola,PV,m5,d23,0,0,0,0,0.027629,0.095329,0.207717,0.287348,0.325552,0.402598,0.484515,0.51899,0.472944,0.364318,0.271162,0.173757,0.084096,0.02443,0,0,0,0,0,0
