z,g,y,value
Kenya,Cummins_Cogeneration_Kenya_Limited,2030,40.26566752816688
Kenya,Cummins_Cogeneration_Kenya_Limited,2036,40.48533703840042
Kenya,Municipal_Waste_to_Energy_,2030,8.169662088018942
Kenya,Municipal_Waste_to_Energy_,2036,8.182399051579203
Kenya,Roadtech_Solutions,2030,2.1157889941855497
Kenya,Roadtech_Solutions,2036,2.116992653266152
Kenya,Small_Biomass_Thika_Way,2024,4.200757170249314
Kenya,Small_Biomass_Thika_Way,2030,4.258119683154897
Kenya,Small_Biomass_Thika_Way,2036,4.262646525008066
Kenya,Tana_Biomass_Limited_Biogas,2036,3.3163226973240487
Kenya,Dongo_Kundu,2030,0.0050035664874198
Kenya,Dongo_Kundu,2036,0.0072148573603114
Kenya,Generic_GENC_Natural_Gas_-_CCGT,2030,0.0059248712740091
Kenya,Generic_GENC_Natural_Gas_-_CCGT,2036,0.0119481588392836
Kenya,CCGT_GENC_CCS,2036,0.0041548413595185
Kenya,Kitui,2030,0.0033431545572161
Kenya,Kitui,2036,0.0041898757447185
Kenya,Lamu_Coal_Power_Station,2030,0.0032786669500107
Kenya,Lamu_Coal_Power_Station,2036,0.0041419377428439
Kenya,AGIL_Longonot_Stage_1,2024,0.0026916562458375
Kenya,AGIL_Longonot_Stage_1,2030,0.0025190149555254
Kenya,AGIL_Longonot_Stage_1,2036,0.0024794295843078
Kenya,AGIL_Longonot_Stage_2,2024,0.0026916562458375
Kenya,AGIL_Longonot_Stage_2,2030,0.0025190149555254
Kenya,AGIL_Longonot_Stage_2,2036,0.0024794295843078
Kenya,AGIL_Longonot_Stage_3,2024,0.0026951737576355
Kenya,AGIL_Longonot_Stage_3,2030,0.0025226896756324
Kenya,AGIL_Longonot_Stage_3,2036,0.0024853868473924
Kenya,AGIL_Longonot_Stage_4,2024,0.0026951737576355
Kenya,AGIL_Longonot_Stage_4,2030,0.0025226896756324
Kenya,AGIL_Longonot_Stage_4,2036,0.0024853868473924
Kenya,Baringo_Silali__-_Korosi_I,2030,0.0179633095662989
Kenya,Baringo_Silali__-_Korosi_I,2036,0.0195422925417981
Kenya,Baringo_Silali__-_Paka_I,2030,0.0179633095662989
Kenya,Baringo_Silali__-_Paka_I,2036,0.0195422925417981
Kenya,Baringo_Silali__-_Silali_I,2030,0.0179633095662989
Kenya,Baringo_Silali__-_Silali_I,2036,0.0195422925417981
Kenya,Eburru_2,2030,0.0026052948504254
Kenya,Eburru_2,2036,0.0028909423932882
Kenya,Generic_GENC_Geothermal,2030,0.0034034139236188
Kenya,Generic_GENC_Geothermal,2036,0.0038650487184116
Kenya,Marine_Power_Akiira___Stage_1,2030,0.0027864267040809
Kenya,Marine_Power_Akiira___Stage_1,2036,0.0030621505693599
Kenya,Menengai_I_Phase_I_Stage_I_-_Orpower22,2030,0.0065884052310096
Kenya,Menengai_I_Phase_I_Stage_I_-_Orpower22,2036,0.0074167112544553
Kenya,Menengai_III_,2030,0.0028643771623097
Kenya,Menengai_III_,2036,0.0031280057383222
Kenya,Menengai_Istage2,2030,0.0028566583231681
Kenya,Menengai_Istage2,2036,0.0031214522890672
Kenya,MenengaiV,2036,0.0031197975210063
Kenya,Olkaria_7,2024,26.029059642580272
Kenya,Olkaria_7,2030,27.059027699394196
Kenya,Olkaria_7,2036,26.808690442705235
Kenya,Olkaria_8,2030,0.0267215142640609
Kenya,Olkaria_8,2036,0.0289028958905998
Kenya,Olkaria_9_&_other_fields,2030,0.0267215142640609
Kenya,Olkaria_9_&_other_fields,2036,0.0289028958905998
Kenya,Olkaria_Brine,2024,16.704299094229505
Kenya,Olkaria_Brine,2030,17.727989133609686
Kenya,Olkaria_Brine,2036,17.72719417059421
Kenya,Olkaria_Topping,2030,0.051904625727195
Kenya,Olkaria_Topping,2036,0.0560685390703251
Kenya,Olkaria_VI,2024,26.029059642580272
Kenya,Olkaria_VI,2030,27.059027699394196
Kenya,Olkaria_VI,2036,26.808690442705235
Kenya,Olsuswa_Unit_1,2024,0.0037087932426566
Kenya,Olsuswa_Unit_1,2030,0.0030723890966726
Kenya,Olsuswa_Unit_1,2036,0.003343465517811
Kenya,Suswa_I,2030,0.0027663095982897
Kenya,Suswa_I,2036,0.0030449387134514
Kenya,Suswa_II,2030,0.0028676727655966
Kenya,Suswa_II,2036,0.0031308783475505
Kenya,Suswa_III,2036,19.9505422041108
Kenya,Generic_GENC_Natural_Gas_-_OGCT,2030,0.0094232068636551
Kenya,Generic_GENC_Natural_Gas_-_OGCT,2036,0.0533739036583429
Kenya,Generic_LNG_Gas_Turbine,2030,0.0089423326026516
Kenya,Generic_LNG_Gas_Turbine,2036,0.0360517781546088
Kenya,LNG_Gas_Turbine,2030,0.0087372421409698
Kenya,LNG_Gas_Turbine,2036,0.0355816374219399
Kenya,GenericHFO,2030,0.0055688648414569
Kenya,GenericHFO,2036,0.0125499400096422
Kenya,Nuclear_Kenya,2036,0.0030825387254779
Kenya,OCGT_GENC_CCS,2036,0.0050670073369511
Kenya,Generic_Small_Hydro,2030,0.0090913035162655
Kenya,Generic_Small_Hydro,2036,0.0093121663518346
Kenya,Karura,2030,0.0118339639797759
Kenya,Karura,2036,0.0114963036163036
Kenya,Generic_Large_Hydro,2030,0.005807475702086
Kenya,Generic_Large_Hydro,2036,0.0086912257560036
Kenya,High_Grand_Falls_-_I,2030,0.0062009144394475
Kenya,High_Grand_Falls_-_I,2036,0.0092730225671769
Kenya,High_Grand_Falls_-_II,2030,17.770034433548176
Kenya,High_Grand_Falls_-_II,2036,17.451101832928046
Kenya,BESS_4,2030,0.0282242266092363
Kenya,BESS_4,2036,0.4284929353034236
Kenya,Generic_GENC_BESS,2030,0.0288550118103588
Kenya,Generic_GENC_BESS,2036,0.4314258445801058
Kenya,Pumped_Hydro,2036,0.0092167989265324
Kenya,Menengai_I_Quantum,2024,5.730027078397458
Kenya,Menengai_I_Quantum,2030,6.193180905275642
Kenya,Menengai_I_Quantum,2036,6.953686033937105
Kenya,Menengai_I_Sosian,2024,5.730027078397458
Kenya,Menengai_I_Sosian,2030,6.193180905275642
Kenya,Menengai_I_Sosian,2036,6.953686033937105
Kenya,Olkaria_1_B_(Rehabilitated),2030,10.94614742899537
Kenya,Olkaria_1_B_(Rehabilitated),2036,11.00481654102185
Kenya,Olkaria_1_Unit_6,2024,3.1181083963535308
Kenya,Olkaria_1_Unit_6,2030,6.798823110938847
