z,g,y,value
Kenya,Cummins_Cogeneration_Kenya_Limited,2030,39.20046946267457
Kenya,Cummins_Cogeneration_Kenya_Limited,2036,39.20047368685714
Kenya,Municipal_Waste_to_Energy_,2030,39.19989785848431
Kenya,Municipal_Waste_to_Energy_,2036,39.19990874889951
Kenya,Roadtech_Solutions,2030,39.19785763814373
Kenya,Roadtech_Solutions,2036,39.19789984545402
Kenya,Small_Biomass_Thika_Way,2024,39.19923204323072
Kenya,Small_Biomass_Thika_Way,2030,39.19924247113777
Kenya,Small_Biomass_Thika_Way,2036,39.19926353407936
Kenya,Tana_Biomass_Limited_Biogas,2036,28.15018174821228
Kenya,Dongo_Kundu,2030,220.0716586669281
Kenya,Dongo_Kundu,2036,426.5975841203229
Kenya,Generic_GENC_Natural_Gas_-_CCGT,2030,218.0871592096791
Kenya,Generic_GENC_Natural_Gas_-_CCGT,2036,548.3978185269234
Kenya,CCGT_GENC_CCS,2036,252.2386486812596
Kenya,Kitui,2030,69.34647620251572
Kenya,Kitui,2036,103.9929891234542
Kenya,Lamu_Coal_Power_Station,2030,64.74316536495495
Kenya,Lamu_Coal_Power_Station,2036,94.72480436771444
Kenya,AGIL_Longonot_Stage_1,2024,37.28661510468181
Kenya,AGIL_Longonot_Stage_1,2030,32.477838548733935
Kenya,AGIL_Longonot_Stage_1,2036,24.2379612009056
Kenya,AGIL_Longonot_Stage_2,2024,37.28661510468181
Kenya,AGIL_Longonot_Stage_2,2030,32.477838548733935
Kenya,AGIL_Longonot_Stage_2,2036,24.2379612009056
Kenya,AGIL_Longonot_Stage_3,2024,37.30676473988196
Kenya,AGIL_Longonot_Stage_3,2030,32.60051746719103
Kenya,AGIL_Longonot_Stage_3,2036,24.64463951116944
Kenya,AGIL_Longonot_Stage_4,2024,37.30676473988196
Kenya,AGIL_Longonot_Stage_4,2030,32.60051746719103
Kenya,AGIL_Longonot_Stage_4,2036,24.64463951116944
Kenya,Baringo_Silali__-_Korosi_I,2030,40.56502069372823
Kenya,Baringo_Silali__-_Korosi_I,2036,41.93448598976424
Kenya,Baringo_Silali__-_Paka_I,2030,40.56502069372823
Kenya,Baringo_Silali__-_Paka_I,2036,41.93448598976424
Kenya,Baringo_Silali__-_Silali_I,2030,40.56502069372823
Kenya,Baringo_Silali__-_Silali_I,2036,41.93448598976424
Kenya,Eburru_2,2030,34.437785506772634
Kenya,Eburru_2,2036,38.482149638081104
Kenya,Generic_GENC_Geothermal,2030,45.465348525202266
Kenya,Generic_GENC_Geothermal,2036,49.93954343570927
Kenya,Marine_Power_Akiira___Stage_1,2030,38.41946618442098
Kenya,Marine_Power_Akiira___Stage_1,2036,40.176223549578815
Kenya,Menengai_I_Phase_I_Stage_I_-_Orpower22,2030,44.83169378108595
Kenya,Menengai_I_Phase_I_Stage_I_-_Orpower22,2036,51.79751460823635
Kenya,Menengai_III_,2030,39.14832102367219
Kenya,Menengai_III_,2036,40.4533940496207
Kenya,Menengai_Istage2,2030,39.09045371512866
Kenya,Menengai_Istage2,2036,40.41267847182039
Kenya,MenengaiV,2036,40.259067040164695
Kenya,Olkaria_7,2024,37.20437617693801
Kenya,Olkaria_7,2030,38.31747284174182
Kenya,Olkaria_7,2036,39.90309301696946
Kenya,Olkaria_8,2030,40.64939031732538
Kenya,Olkaria_8,2036,41.98002959499699
Kenya,Olkaria_9_&_other_fields,2030,40.64939031732538
Kenya,Olkaria_9_&_other_fields,2036,41.98002959499699
Kenya,Olkaria_Brine,2024,37.20433371024509
Kenya,Olkaria_Brine,2030,39.05359715999276
Kenya,Olkaria_Brine,2036,40.2026452059882
Kenya,Olkaria_Topping,2030,40.71585557247933
Kenya,Olkaria_Topping,2036,42.011067642878885
Kenya,Olkaria_VI,2024,37.20437617693801
Kenya,Olkaria_VI,2030,38.31747284174182
Kenya,Olkaria_VI,2036,39.90309301696946
Kenya,Olsuswa_Unit_1,2024,46.60199059836624
Kenya,Olsuswa_Unit_1,2030,43.24060513695181
Kenya,Olsuswa_Unit_1,2036,44.65539565655773
Kenya,Suswa_I,2030,38.16333861569667
Kenya,Suswa_I,2036,40.10171977689821
Kenya,Suswa_II,2030,39.17056167503264
Kenya,Suswa_II,2036,40.46318862737715
Kenya,Suswa_III,2036,31.12067384431162
Kenya,Generic_GENC_Natural_Gas_-_OGCT,2030,421.9865980155613
Kenya,Generic_GENC_Natural_Gas_-_OGCT,2036,1998.271886918105
Kenya,Generic_LNG_Gas_Turbine,2030,269.1895808701201
Kenya,Generic_LNG_Gas_Turbine,2036,908.0780974657328
Kenya,LNG_Gas_Turbine,2030,304.8709859667257
Kenya,LNG_Gas_Turbine,2036,1054.5303092405466
Kenya,GenericHFO,2030,323.4367648051837
Kenya,GenericHFO,2036,1331.8331001654574
Kenya,Nuclear_Kenya,2036,51.1093307745871
Kenya,OCGT_GENC_CCS,2036,457.4358336975207
Kenya,Greenmillenia_Energy_Ltd,2030,35.387008797480405
