z,f,y,value
Egypt,Solar,2036,2207.0215172119497
Egypt,Water,2024,2832.0
Egypt,Water,2030,2832.0040478883097
Egypt,Water,2036,5632.011161537073
Egypt,HFO,2024,972.0
Egypt,HFO,2030,372.0017486154565
Egypt,HFO,2036,372.0086609735806
Egypt,Wind,2024,4172.0
Egypt,Wind,2030,4172.0
Egypt,Wind,2036,4172.0
Egypt,Battery,2030,0.0108503868205007
Egypt,Battery,2036,0.1342084466251546
Egypt,Uranium,2030,2400.0
Egypt,Uranium,2036,4800.0
Egypt,Biomass,2030,0.0058830342268713
Egypt,Biomass,2036,316.3263817726236
Ethiopia,Diesel,2024,82.0
Ethiopia,Diesel,2030,164.00234627590203
Ethiopia,Diesel,2036,82.00523976197694
Ethiopia,Solar,2024,950.0157121445696
Ethiopia,Solar,2030,950.0179319967908
Ethiopia,Solar,2036,950.0600308019542
Ethiopia,Water,2024,3727.0138234206006
Ethiopia,Water,2030,10567.048771705844
Ethiopia,Water,2036,11652.152848720598
Ethiopia,HFO,2030,0.0016946945814183
Ethiopia,HFO,2036,0.003265310109012
Ethiopia,Wind,2024,329.0
Ethiopia,Wind,2030,1049.0
Ethiopia,Wind,2036,1049.0
Ethiopia,Battery,2030,0.0128084829597479
Ethiopia,Battery,2036,0.0192987993921201
Ethiopia,Geothermal,2024,210.0
Ethiopia,Geothermal,2030,605.000237563617
Ethiopia,Geothermal,2036,605.0035595174885
Ethiopia,Biomass,2024,25.00151046789227
Ethiopia,Biomass,2030,305.0010304711615
Ethiopia,Biomass,2036,305.0037508661239
Libya,Diesel,2030,0.0031136132332041
Libya,Diesel,2036,0.0066965175348538
Libya,Gas,2024,8389.0
Libya,Gas,2030,14624.002244823216
Libya,Gas,2036,19523.532579627223
Libya,Solar,2024,15.0
Libya,Solar,2030,15.022281021787885
Libya,Solar,2036,15.074634636402092
Libya,HFO,2030,0.0038380553873788
Libya,HFO,2036,0.0085610262656007
Libya,Wind,2024,28.0
Libya,Wind,2030,28.0
Libya,Wind,2036,28.0
Libya,Battery,2030,0.0317355927730413
Libya,Battery,2036,0.1303432803383911
Rwanda,Diesel,2024,38.0
Rwanda,Diesel,2030,38.00444851606532
Rwanda,Diesel,2036,30.007530812418867
Rwanda,Gas,2024,31.01390721788877
Rwanda,Gas,2030,31.30290448434904
Rwanda,Gas,2036,31.3449775279792
Rwanda,Solar,2024,12.3
Rwanda,Solar,2030,12.334483309930649
Rwanda,Solar,2036,12.034529421638496
Rwanda,Water,2024,137.6775926066513
Rwanda,Water,2030,139.73274190960188
Rwanda,Water,2036,405.7245049108885
Rwanda,Peat,2024,85.0
Rwanda,Peat,2030,120.00139902070131
Rwanda,Peat,2036,120.00262498296468
Rwanda,HFO,2024,20.0
Rwanda,HFO,2030,20.00567891390913
Rwanda,HFO,2036,20.009837915415652
Rwanda,Battery,2030,0.074136620039259
Rwanda,Battery,2036,0.5761626635824608
Rwanda,Biomass,2030,25.3203354925473
Rwanda,Biomass,2036,25.31983383676526
Rwanda,Methane,2024,0.006602853956644
Rwanda,Methane,2030,0.0060156657363471
Rwanda,Methane,2036,0.0057683814180604
Somaliland,Diesel,2030,0.0074230756803237
Somaliland,Diesel,2036,0.0181623669056216
Somaliland,Solar,2030,0.0019222127274834
Somaliland,Solar,2036,226.53339122032352
Somaliland,Water,2030,0.0010180915822771
Somaliland,Water,2036,35.00244525979686
Somaliland,HFO,2030,0.005756323749366
Somaliland,HFO,2036,42.89005492759121
Somaliland,Battery,2030,43.65267197325907
Somaliland,Battery,2036,319.8439172614363
Mogadishu,Diesel,2030,0.0074321651207226
Mogadishu,Diesel,2036,0.0109464152918667
Mogadishu,Gas,2030,112.60272599671907
Mogadishu,Gas,2036,280.6995457476066
Mogadishu,Solar,2030,0.0020253584761861
Mogadishu,Solar,2036,0.0046519342382553
Mogadishu,HFO,2030,0.005761179546494
Mogadishu,HFO,2036,0.0088562985063593
Mogadishu,Battery,2030,0.7305808276899822
Mogadishu,Battery,2036,16.46225534150919
SomaliaROC,Diesel,2030,0.0074310385961448
SomaliaROC,Diesel,2036,0.0109517708275273
SomaliaROC,Gas,2030,64.45329076010121
SomaliaROC,Gas,2036,185.96874755695865
SomaliaROC,Solar,2030,0.0020148417256566
SomaliaROC,Solar,2036,0.0046415057310098
SomaliaROC,Water,2030,0.0011769351832515
SomaliaROC,Water,2036,0.0042004130649957
SomaliaROC,HFO,2030,0.0057593117015503
SomaliaROC,HFO,2036,0.0088554749121247
SomaliaROC,Battery,2030,0.7309471313283086
SomaliaROC,Battery,2036,12.685851318561472
SouthSudan,Diesel,2024,91.0
SouthSudan,Diesel,2030,91.03872560977406
SouthSudan,Diesel,2036,91.03803691090089
SouthSudan,Solar,2030,20.01488509573793
SouthSudan,Solar,2036,20.01430046066052
SouthSudan,Water,2030,561.0032327122412
SouthSudan,Water,2036,841.3328159373076
SouthSudan,HFO,2030,70.34015808422245
SouthSudan,HFO,2036,70.33964196445638
SouthSudan,Battery,2030,92.47316757060447
SouthSudan,Battery,2036,199.36991657241796
Sudan,Diesel,2030,0.0164625100594671
Sudan,Diesel,2036,0.0160227583364332
Sudan,Gas,2024,212.0
Sudan,Gas,2030,212.0
Sudan,Gas,2036,212.0
Sudan,Solar,2030,0.0074139590438108
Sudan,Solar,2036,0.0152265561025257
Sudan,Water,2024,1648.0
Sudan,Water,2030,2438.0024484654123
Sudan,Water,2036,3949.063291658608
Sudan,HFO,2024,757.0
Sudan,HFO,2030,898.0383741543293
Sudan,HFO,2036,461.03741772148817
Sudan,Battery,2030,867.4736369660101
Sudan,Battery,2036,1553.908034694892
Sudan,Biomass,2030,247.9211760478068
Sudan,Biomass,2036,495.8417361000915
Sudan,Coal,2024,480.0
Sudan,Coal,2030,500.0
Sudan,Coal,2036,500.0
Sudan,LFO,2024,458.0
Sudan,LFO,2030,1824.060760756598
Sudan,LFO,2036,3059.792270870133
Tanzania,Diesel,2024,43.3
Tanzania,Diesel,2030,45.30141890108172
Tanzania,Diesel,2036,37.306486390591296
Tanzania,Gas,2024,1304.0
Tanzania,Gas,2030,1304.1024925290887
Tanzania,Gas,2036,1904.3201742851995
Tanzania,Solar,2030,1.7609346986658434
Tanzania,Solar,2036,1.7666677737574847
Tanzania,Water,2024,780.3367845013227
Tanzania,Water,2030,4543.544628763379
Tanzania,Water,2036,7226.198929412176
Tanzania,HFO,2024,63.0
Tanzania,HFO,2030,63.00172932036943
Tanzania,HFO,2036,63.00830428812544
Tanzania,Battery,2030,0.0109300233148979
Tanzania,Battery,2036,0.1266092411422136
Tanzania,Geothermal,2030,0.0010529104860653
Tanzania,Geothermal,2036,0.0015293593437046
Tanzania,Biomass,2024,20.0
Tanzania,Biomass,2030,108.01141969978552
Tanzania,Biomass,2036,108.01107125221822
Tanzania,Coal,2030,0.0039605125131422
Tanzania,Coal,2036,0.0170297577938192
Uganda,Diesel,2030,0.0044832345221056
Uganda,Diesel,2036,0.0075265515507971
Uganda,Gas,2030,0.1800666030603131
Uganda,Gas,2036,0.247027793258549
Uganda,Solar,2024,50.0
Uganda,Solar,2030,60.002515929754445
Uganda,Solar,2036,60.00260252953537
Uganda,Water,2024,1731.2999999999995
Uganda,Water,2030,1773.8996587046215
Uganda,Water,2036,2292.168989792934
Uganda,HFO,2024,100.0
Uganda,HFO,2030,100.00572038790052
Uganda,HFO,2036,100.0098171155604
Uganda,Wind,2024,20.0
Uganda,Wind,2030,20.0
Uganda,Wind,2036,20.0
Uganda,Battery,2030,0.0691335726934096
Uganda,Battery,2036,0.3708289970734958
Uganda,Geothermal,2030,10.003512284207638
Uganda,Geothermal,2036,10.002457887133144
Uganda,Biomass,2024,96.00121704266294
Uganda,Biomass,2030,320.02484617806374
Uganda,Biomass,2036,320.0230848919092
