c,z,attribute,uni,y,value
System,System,NetPresentCostSystem,Carbon costs: $m,,0.0
System,System,NetPresentCostSystem,Excess generation: $m,,0.0
System,System,NetPresentCostSystem,Export revenues with external zones: $m,,5503.227959662336
System,System,NetPresentCostSystem,Export revenues with internal zones: $m,,-93606.86801323266
System,System,NetPresentCostSystem,Fixed O&M: $m,,43642.1116891263
System,System,NetPresentCostSystem,Fuel costs: $m,,64179.78518436966
System,System,NetPresentCostSystem,Generation costs: $m,,0.0
System,System,NetPresentCostSystem,Import costs with external zones: $m,,179.21232629506295
System,System,NetPresentCostSystem,Import costs with internal zones: $m,,97780.51229922536
System,System,NetPresentCostSystem,NPV of system cost: $m,,184830.136646531
System,System,NetPresentCostSystem,Spinning reserve costs: $m,,1206.8967470757473
System,System,NetPresentCostSystem,Startup costs: $m,,0.0
System,System,NetPresentCostSystem,Trade shared benefits: $m,,-4173.644285992737
System,System,NetPresentCostSystem,Transmission costs: $m,,0.0
System,System,NetPresentCostSystem,Unmet country CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystem,Unmet country planning reserve costs: $m,,0.0
System,System,NetPresentCostSystem,Unmet country spinning reserve costs: $m,,17.147775208687747
System,System,NetPresentCostSystem,Unmet demand costs: $m,,20626.042056387112
System,System,NetPresentCostSystem,Unmet system CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystem,Unmet system planning reserve costs: $m,,0.0
System,System,NetPresentCostSystem,Unmet system spinning reserve costs: $m,,0.0
System,System,NetPresentCostSystem,VRE curtailment: $m,,0.0
System,System,NetPresentCostSystem,Variable O&M: $m,,7276.239651502248
System,System,NetPresentCostSystemPerMWh,Carbon costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Excess generation: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Export revenues with external zones: $m,,0.9553008530083436
System,System,NetPresentCostSystemPerMWh,Export revenues with internal zones: $m,,-16.249139871350586
System,System,NetPresentCostSystemPerMWh,Fixed O&M: $m,,7.575798573000752
System,System,NetPresentCostSystemPerMWh,Fuel costs: $m,,11.14091656422724
System,System,NetPresentCostSystemPerMWh,Generation costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Import costs with external zones: $m,,0.0311093215534883
System,System,NetPresentCostSystemPerMWh,Import costs with internal zones: $m,,16.973639378873592
System,System,NetPresentCostSystemPerMWh,NPV of system cost: $m,,32.08451267043526
System,System,NetPresentCostSystemPerMWh,Spinning reserve costs: $m,,0.2095042219630674
System,System,NetPresentCostSystemPerMWh,Startup costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Trade shared benefits: $m,,-0.7244995075230173
System,System,NetPresentCostSystemPerMWh,Transmission costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet country CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet country planning reserve costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet country spinning reserve costs: $m,,0.0029766683125115
System,System,NetPresentCostSystemPerMWh,Unmet demand costs: $m,,3.5804578176808017
System,System,NetPresentCostSystemPerMWh,Unmet system CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet system planning reserve costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet system spinning reserve costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,VRE curtailment: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Variable O&M: $m,,1.2630765065017815
Turkiye,CenterAna,CongestionShare,NorthWest,2025,0.0232876712328767
Turkiye,CenterAna,CongestionShare,WestMed,2025,0.0278538812785388
Turkiye,CenterAna,CongestionShare,NorthWest,2026,0.0135844748858447
Turkiye,CenterAna,CongestionShare,WestMed,2026,0.0116438356164383
Turkiye,CenterAna,CongestionShare,NorthWest,2027,0.0050228310502283
Turkiye,CenterAna,CongestionShare,WestMed,2027,0.0079908675799086
Turkiye,CenterAna,CongestionShare,NorthWest,2028,0.0138127853881278
Turkiye,CenterAna,CongestionShare,WestMed,2028,0.0222602739726027
Turkiye,CenterAna,CongestionShare,NorthWest,2029,0.0280821917808219
Turkiye,CenterAna,CongestionShare,WestMed,2029,0.0401826484018264
Turkiye,CenterAna,CongestionShare,NorthWest,2030,0.0447488584474885
Turkiye,CenterAna,CongestionShare,WestMed,2030,0.0586757990867579
Turkiye,CenterAna,CongestionShare,NorthWest,2031,0.1093607305936073
Turkiye,CenterAna,CongestionShare,WestMed,2031,0.0471461187214611
Turkiye,CenterAna,CongestionShare,NorthWest,2032,0.0955479452054794
Turkiye,CenterAna,CongestionShare,WestMed,2032,0.0931506849315068
Turkiye,CenterAna,CongestionShare,NorthWest,2033,0.1263698630136986
Turkiye,CenterAna,CongestionShare,WestMed,2033,0.0962328767123287
Turkiye,CenterAna,CongestionShare,NorthWest,2034,0.1248858447488584
Turkiye,CenterAna,CongestionShare,WestMed,2034,0.1317351598173516
Turkiye,CenterAna,CongestionShare,NorthWest,2035,0.1423515981735159
Turkiye,CenterAna,CongestionShare,WestMed,2035,0.1296803652968036
Turkiye,CenterAna,CongestionShare,NorthWest,2036,0.0872146118721461
Turkiye,CenterAna,CongestionShare,WestMed,2036,0.0795662100456621
Turkiye,CenterAna,CongestionShare,NorthWest,2037,0.0767123287671232
Turkiye,CenterAna,CongestionShare,WestMed,2037,0.1101598173515981
Turkiye,CenterAna,CongestionShare,NorthWest,2038,0.1202054794520548
Turkiye,CenterAna,CongestionShare,WestMed,2038,0.1417808219178082
Turkiye,CenterAna,CongestionShare,NorthWest,2039,0.1373287671232876
Turkiye,CenterAna,CongestionShare,WestMed,2039,0.1464611872146118
Turkiye,CenterAna,CongestionShare,NorthWest,2040,0.1598173515981735
Turkiye,CenterAna,CongestionShare,WestMed,2040,0.1383561643835616
Turkiye,CenterAna,Interchange,NorthWest,2025,11340.430330270132
Turkiye,CenterAna,Interchange,WestMed,2025,2007.4502246205632
Turkiye,CenterAna,Interchange,NorthWest,2026,7920.75445205185
Turkiye,CenterAna,Interchange,WestMed,2026,1418.6438350746014
Turkiye,CenterAna,Interchange,NorthWest,2027,4888.074016866717
Turkiye,CenterAna,Interchange,WestMed,2027,970.371702913109
Turkiye,CenterAna,Interchange,NorthWest,2028,8153.300230223632
Turkiye,CenterAna,Interchange,WestMed,2028,2606.4290194618734
Turkiye,CenterAna,Interchange,NorthWest,2029,10276.650337259063
Turkiye,CenterAna,Interchange,WestMed,2029,3668.935946108608
Turkiye,CenterAna,Interchange,NorthWest,2030,13512.446417973528
Turkiye,CenterAna,Interchange,WestMed,2030,3547.1775991626264
Turkiye,CenterAna,Interchange,NorthWest,2031,16235.014425435846
Turkiye,CenterAna,Interchange,WestMed,2031,3325.6687950742435
Turkiye,CenterAna,Interchange,NorthWest,2032,15000.2897822683
Turkiye,CenterAna,Interchange,WestMed,2032,3630.856208099166
Turkiye,CenterAna,Interchange,EastMed,2033,3.3514917515737728
Turkiye,CenterAna,Interchange,NorthWest,2033,14439.943629166462
Turkiye,CenterAna,Interchange,SouthEast,2033,22.072288102333463
Turkiye,CenterAna,Interchange,WestMed,2033,3839.786517025625
Turkiye,CenterAna,Interchange,EastMed,2034,20.842774213024736
Turkiye,CenterAna,Interchange,NorthWest,2034,13844.04021132138
Turkiye,CenterAna,Interchange,SouthEast,2034,49.09097392234778
Turkiye,CenterAna,Interchange,WestMed,2034,4215.103854785205
Turkiye,CenterAna,Interchange,EastMed,2035,50.313195414853546
Turkiye,CenterAna,Interchange,NorthWest,2035,13623.38369809128
Turkiye,CenterAna,Interchange,SouthEast,2035,178.05195084071786
Turkiye,CenterAna,Interchange,WestMed,2035,4339.432635890828
Turkiye,CenterAna,Interchange,EastMed,2036,71.99399401668516
Turkiye,CenterAna,Interchange,NorthWest,2036,12269.08924279737
Turkiye,CenterAna,Interchange,SouthEast,2036,352.20693440029646
Turkiye,CenterAna,Interchange,WestMed,2036,3474.382095349816
Turkiye,CenterAna,Interchange,EastMed,2037,124.01997024916918
Turkiye,CenterAna,Interchange,NorthWest,2037,12861.92179433499
Turkiye,CenterAna,Interchange,SouthEast,2037,746.0431223686534
Turkiye,CenterAna,Interchange,WestMed,2037,4336.279513922376
Turkiye,CenterAna,Interchange,EastMed,2038,78.107601120829
Turkiye,CenterAna,Interchange,NorthWest,2038,13301.23887491801
Turkiye,CenterAna,Interchange,SouthEast,2038,1515.5070767717064
Turkiye,CenterAna,Interchange,WestMed,2038,4797.134604385021
Turkiye,CenterAna,Interchange,EastMed,2039,120.05889793119309
Turkiye,CenterAna,Interchange,NorthWest,2039,13438.67252727466
Turkiye,CenterAna,Interchange,SouthEast,2039,2323.308646059479
Turkiye,CenterAna,Interchange,WestMed,2039,4263.301021836043
Turkiye,CenterAna,Interchange,EastMed,2040,152.19855480699528
Turkiye,CenterAna,Interchange,NorthWest,2040,12894.61887346718
Turkiye,CenterAna,Interchange,SouthEast,2040,2604.777124789513
Turkiye,CenterAna,Interchange,WestMed,2040,4213.70616288165
Turkiye,CenterAna,InterconUtilization,NorthWest,2025,0.2157616120675443
Turkiye,CenterAna,InterconUtilization,WestMed,2025,0.1145804922728632
Turkiye,CenterAna,InterconUtilization,NorthWest,2026,0.1506992856174248
Turkiye,CenterAna,InterconUtilization,WestMed,2026,0.0809728216366781
Turkiye,CenterAna,InterconUtilization,NorthWest,2027,0.0929998861656529
Turkiye,CenterAna,InterconUtilization,WestMed,2027,0.0553865127233509
Turkiye,CenterAna,InterconUtilization,NorthWest,2028,0.1551236725689427
Turkiye,CenterAna,InterconUtilization,WestMed,2028,0.1487687796496503
Turkiye,CenterAna,InterconUtilization,NorthWest,2029,0.1955222666906214
Turkiye,CenterAna,InterconUtilization,WestMed,2029,0.2094141521751488
Turkiye,CenterAna,InterconUtilization,NorthWest,2030,0.2570861190634232
Turkiye,CenterAna,InterconUtilization,WestMed,2030,0.2024644748380494
Turkiye,CenterAna,InterconUtilization,NorthWest,2031,0.3088853581703928
Turkiye,CenterAna,InterconUtilization,WestMed,2031,0.1898212782576623
Turkiye,CenterAna,InterconUtilization,NorthWest,2032,0.2853936412151502
Turkiye,CenterAna,InterconUtilization,WestMed,2032,0.2072406511472126
Turkiye,CenterAna,InterconUtilization,EastMed,2033,0.0001275301275332
Turkiye,CenterAna,InterconUtilization,NorthWest,2033,0.2747325652428931
Turkiye,CenterAna,InterconUtilization,SouthEast,2033,0.0003149584489488
Turkiye,CenterAna,InterconUtilization,WestMed,2033,0.2191658970905037
Turkiye,CenterAna,InterconUtilization,EastMed,2034,0.0007931040415915
Turkiye,CenterAna,InterconUtilization,NorthWest,2034,0.263394981189524
Turkiye,CenterAna,InterconUtilization,SouthEast,2034,0.0007004990571111
Turkiye,CenterAna,InterconUtilization,WestMed,2034,0.2405881195653655
Turkiye,CenterAna,InterconUtilization,EastMed,2035,0.0019145051527722
Turkiye,CenterAna,InterconUtilization,NorthWest,2035,0.2591967979088904
Turkiye,CenterAna,InterconUtilization,SouthEast,2035,0.0025406956455581
Turkiye,CenterAna,InterconUtilization,WestMed,2035,0.2476845111809833
Turkiye,CenterAna,InterconUtilization,EastMed,2036,0.0027394974892193
Turkiye,CenterAna,InterconUtilization,NorthWest,2036,0.233430160631609
Turkiye,CenterAna,InterconUtilization,SouthEast,2036,0.0050257838812827
Turkiye,CenterAna,InterconUtilization,WestMed,2036,0.1983094803281858
Turkiye,CenterAna,InterconUtilization,EastMed,2037,0.0047191769501205
Turkiye,CenterAna,InterconUtilization,NorthWest,2037,0.2447093187658864
Turkiye,CenterAna,InterconUtilization,SouthEast,2037,0.0106455924995527
Turkiye,CenterAna,InterconUtilization,WestMed,2037,0.247504538465889
Turkiye,CenterAna,InterconUtilization,EastMed,2038,0.0029721309406708
Turkiye,CenterAna,InterconUtilization,NorthWest,2038,0.2530677107100078
Turkiye,CenterAna,InterconUtilization,SouthEast,2038,0.0216253863694592
Turkiye,CenterAna,InterconUtilization,WestMed,2038,0.2738090527617021
Turkiye,CenterAna,InterconUtilization,EastMed,2039,0.0045684512150377
Turkiye,CenterAna,InterconUtilization,NorthWest,2039,0.2556825062266868
Turkiye,CenterAna,InterconUtilization,SouthEast,2039,0.0331522352462825
Turkiye,CenterAna,InterconUtilization,WestMed,2039,0.2433390994198654
Turkiye,CenterAna,InterconUtilization,EastMed,2040,0.0057914214157912
Turkiye,CenterAna,InterconUtilization,NorthWest,2040,0.2453314093125415
Turkiye,CenterAna,InterconUtilization,SouthEast,2040,0.0371686233560147
Turkiye,CenterAna,InterconUtilization,WestMed,2040,0.2405083426302311
Turkiye,CenterAna,NetImport,NorthWest,2025,-11.340430330270133
Turkiye,CenterAna,NetImport,WestMed,2025,-2.0074502246205634
Turkiye,CenterAna,NetImport,NorthWest,2026,-7.920754452051851
Turkiye,CenterAna,NetImport,WestMed,2026,-1.4186438350746011
Turkiye,CenterAna,NetImport,NorthWest,2027,-4.888074016866717
Turkiye,CenterAna,NetImport,WestMed,2027,-0.9703717029131088
Turkiye,CenterAna,NetImport,NorthWest,2028,-8.153300230223632
Turkiye,CenterAna,NetImport,WestMed,2028,-2.6064290194618733
Turkiye,CenterAna,NetImport,NorthWest,2029,-10.276650337259063
Turkiye,CenterAna,NetImport,WestMed,2029,-3.6689359461086073
Turkiye,CenterAna,NetImport,NorthWest,2030,-13.512446417973528
Turkiye,CenterAna,NetImport,WestMed,2030,-3.547177599162626
Turkiye,CenterAna,NetImport,NorthWest,2031,-16.235014425435846
Turkiye,CenterAna,NetImport,WestMed,2031,-3.325668795074244
Turkiye,CenterAna,NetImport,NorthWest,2032,-15.0002897822683
