zone,season,day,hour,2018
ZONE1,1,4,7,0.9289
ZONE1,1,4,8,0.7746
ZONE1,1,4,9,0.9241
ZONE1,1,4,10,0.2564
ZONE1,1,4,11,0.2790
ZONE1,1,4,12,0.8550
ZONE1,1,4,13,0.6548
ZONE1,1,4,14,0.9816
ZONE1,1,4,15,0.1902
ZONE1,1,4,16,0.1903
ZONE1,1,4,17,0.9408
ZONE1,1,4,18,0.0941
ZONE1,1,4,19,0.5613
ZONE1,1,4,20,0.2000
ZONE1,1,4,21,0.4336
ZONE1,1,4,22,0.4703
ZONE1,1,4,23,0.7117
ZONE1,1,5,0,0.5309
ZONE1,1,5,1,0.0606
ZONE1,1,5,2,0.9149
ZONE1,1,5,3,0.6184
ZONE1,1,5,4,0.8447
ZONE1,1,5,5,0.9636
ZONE1,1,5,6,0.1077
ZONE1,1,5,7,0.1799
ZONE1,1,5,8,0.6650
ZONE1,1,5,9,0.8967
ZONE1,1,5,10,0.6031
ZONE1,1,5,11,0.7528
ZONE1,1,5,12,0.1945
ZONE1,1,5,13,0.2932
ZONE1,1,5,14,0.2791
ZONE1,1,5,15,0.0985
ZONE1,1,5,16,0.3809
ZONE1,1,5,17,0.7378
ZONE1,1,5,18,0.7236
ZONE1,1,5,19,0.4878
ZONE1,1,5,20,0.1169
ZONE1,1,5,21,0.4974
ZONE1,1,5,22,0.9058
ZONE1,1,5,23,0.0342
ZONE1,1,6,0,0.9280
ZONE1,1,6,1,0.5933
ZONE1,1,6,2,0.3940
ZONE1,1,6,3,0.0956
ZONE1,1,6,4,0.8972
ZONE1,1,6,5,0.1781
ZONE1,1,6,6,0.8710
ZONE1,1,6,7,0.2314
ZONE1,1,6,8,0.5764
ZONE1,1,6,9,0.8006
ZONE1,1,6,10,0.9617
ZONE1,1,6,11,0.0396
ZONE1,1,6,12,0.6301
ZONE1,1,6,13,0.1015
ZONE1,1,6,14,0.2849
ZONE1,1,6,15,0.1984
ZONE1,1,6,16,0.8460
ZONE1,1,6,17,0.9678
ZONE1,1,6,18,0.2088
ZONE1,1,6,19,0.6839
ZONE1,1,6,20,0.2301
ZONE1,1,6,21,0.1458
ZONE1,1,6,22,0.5527
ZONE1,1,6,23,0.5714
ZONE1,1,7,0,0.4582
ZONE1,1,7,1,0.6208
ZONE1,1,7,2,0.0314
ZONE1,1,7,3,0.8678
ZONE1,1,7,4,0.6376
ZONE1,1,7,5,0.6978
ZONE1,1,7,6,0.5459
ZONE1,1,7,7,0.0917
ZONE1,1,7,8,0.0131
ZONE1,1,7,9,0.9599
ZONE1,1,7,10,0.1810
ZONE1,1,7,11,0.9269
ZONE1,1,7,12,0.2097
ZONE1,1,7,13,0.3900
ZONE1,1,7,14,0.3478
ZONE1,1,7,15,0.0759
ZONE1,1,7,16,0.5756
ZONE1,1,7,17,0.8848
ZONE1,1,7,18,0.4135
ZONE1,1,7,19,0.4685
ZONE1,1,7,20,0.3865
ZONE1,1,7,21,0.0093
ZONE1,1,7,22,0.3901
ZONE1,1,7,23,0.0653
ZONE1,1,8,0,0.4906
ZONE1,1,8,1,0.0539
ZONE1,1,8,2,0.4215
ZONE1,1,8,3,0.4275
ZONE1,1,8,4,0.4318
ZONE1,1,8,5,0.3201
ZONE1,1,8,6,0.8149
ZONE1,1,8,7,0.9673
ZONE1,1,8,8,0.6972
ZONE1,1,8,9,0.9496
ZONE1,1,8,10,0.5733
ZONE1,1,8,11,0.9082
ZONE1,1,8,12,0.3670
ZONE1,1,8,13,0.5847
ZONE1,1,8,14,0.0602
ZONE1,1,8,15,0.4570
ZONE1,1,8,16,0.2620
ZONE1,1,8,17,0.9165
ZONE1,1,8,18,0.9963
ZONE1,1,8,19,0.7587
ZONE1,1,8,20,0.7212
ZONE1,1,8,21,0.1594
ZONE1,1,8,22,0.8038
ZONE1,1,8,23,0.0351
ZONE1,1,9,0,0.2119
ZONE1,1,9,1,0.8703
ZONE1,1,9,2,0.2375
ZONE1,1,9,3,0.8869
ZONE1,1,9,4,0.5047
ZONE1,1,9,5,0.7589
ZONE1,1,9,6,0.0197
ZONE1,1,9,7,0.1355
ZONE1,1,9,8,0.3880
ZONE1,1,9,9,0.2877
ZONE1,1,9,10,0.3303
ZONE1,1,9,11,0.2224
ZONE1,1,9,12,0.3186
ZONE1,1,9,13,0.2636
ZONE1,1,9,14,0.5529
ZONE1,1,9,15,0.1015
ZONE1,1,9,16,0.3510
ZONE1,1,9,17,0.2299
ZONE1,1,9,18,0.3849
ZONE1,1,9,19,0.8163
ZONE1,1,9,20,0.2009
ZONE1,1,9,21,0.0264
ZONE1,1,9,22,0.3819
ZONE1,1,9,23,0.2971
ZONE1,1,10,0,0.5880
ZONE1,1,10,1,0.5768
ZONE1,1,10,2,0.4941
ZONE1,1,10,3,0.0534
ZONE1,1,10,4,0.5158
ZONE1,1,10,5,0.9486
ZONE1,1,10,6,0.1593
ZONE1,1,10,7,0.3803
ZONE1,1,10,8,0.8275
ZONE1,1,10,9,0.1447
ZONE1,1,10,10,0.6020
ZONE1,1,10,11,0.3405
ZONE1,1,10,12,0.2926
ZONE1,1,10,13,0.0462
ZONE1,1,10,14,0.6453
ZONE1,1,10,15,0.3171
ZONE1,1,10,16,0.2095
ZONE1,1,10,17,0.1984
ZONE1,1,10,18,0.8211
ZONE1,1,10,19,0.8725
ZONE1,1,10,20,0.7553
ZONE1,1,10,21,0.4670
ZONE1,1,10,22,0.1353
ZONE1,1,10,23,0.9260
ZONE1,1,11,0,0.2177
ZONE1,1,11,1,0.0487
ZONE1,1,11,2,0.5266
ZONE1,1,11,3,0.3469
ZONE1,1,11,4,0.2768
ZONE1,1,11,5,0.1446
ZONE1,1,11,6,0.3441
ZONE1,1,11,7,0.4972
ZONE1,1,11,8,0.2003
ZONE1,1,11,9,0.6781
ZONE1,1,11,10,0.7550
ZONE1,1,11,11,0.0380
ZONE1,1,11,12,0.8802
ZONE1,1,11,13,0.1431
ZONE1,1,11,14,0.2033
ZONE1,1,11,15,0.4279
ZONE1,1,11,16,0.5447
ZONE1,1,11,17,0.1125
ZONE1,1,11,18,0.6484
ZONE1,1,11,19,0.6221
ZONE1,1,11,20,0.1787
ZONE1,1,11,21,0.5587
ZONE1,1,11,22,0.2316
ZONE1,1,11,23,0.0401
ZONE1,1,12,0,0.7118
ZONE1,1,12,1,0.3491
ZONE1,1,12,2,0.9244
ZONE1,1,12,3,0.0040
ZONE1,1,12,4,0.2768
ZONE1,1,12,5,0.8477
ZONE1,1,12,6,0.8891
ZONE1,1,12,7,0.1090
ZONE1,1,12,8,0.3301
ZONE1,1,12,9,0.3080
ZONE1,1,12,10,0.5719
ZONE1,1,12,11,0.9578
ZONE1,1,12,12,0.9960
ZONE1,1,12,13,0.9224
ZONE1,1,12,14,0.3057
ZONE1,1,12,15,0.5812
ZONE1,1,12,16,0.9524
ZONE1,1,12,17,0.2906
ZONE1,1,12,18,0.4415
ZONE1,1,12,19,0.5431
ZONE1,1,12,20,0.8297
ZONE1,1,12,21,0.4927
ZONE1,1,12,22,0.1352
ZONE1,1,12,23,0.7438
ZONE1,1,13,0,0.3827
ZONE1,1,13,1,0.9284
ZONE1,1,13,2,0.5407
ZONE1,1,13,3,0.9332
ZONE1,1,13,4,0.6380
ZONE1,1,13,5,0.5378
ZONE1,1,13,6,0.9603
ZONE1,1,13,7,0.1349
ZONE1,1,13,8,0.9219
ZONE1,1,13,9,0.5586
ZONE1,1,13,10,0.4245
ZONE1,1,13,11,0.4854
ZONE1,1,13,12,0.7825
ZONE1,1,13,13,0.1870
ZONE1,1,13,14,0.2021
ZONE1,1,13,15,0.7046
ZONE1,1,13,16,0.4225
ZONE1,1,13,17,0.7202
ZONE1,1,13,18,0.1592
ZONE1,1,13,19,0.8050
ZONE1,1,13,20,0.8217
ZONE1,1,13,21,0.2952
ZONE1,1,13,22,0.2108
ZONE1,1,13,23,0.0618
ZONE1,1,14,0,0.8090
ZONE1,1,14,1,0.8036
ZONE1,1,14,2,0.0993
ZONE1,1,14,3,0.7076
ZONE1,1,14,4,0.7680
ZONE1,1,14,5,0.7275
ZONE1,1,14,6,0.2016
ZONE1,1,14,7,0.3559
ZONE1,1,14,8,0.4085
ZONE1,1,14,9,0.6651
ZONE1,1,14,10,0.1923
ZONE1,1,14,11,0.6898
ZONE1,1,14,12,0.0810
ZONE1,1,14,13,0.4146
ZONE1,1,14,14,0.0357
ZONE1,1,14,15,0.9107
ZONE1,1,14,16,0.5686
ZONE1,1,14,17,0.6467
ZONE1,1,14,18,0.8747
ZONE1,1,14,19,0.3579
ZONE1,1,14,20,0.5354
ZONE1,1,14,21,0.2476
ZONE1,1,14,22,0.0417
ZONE1,1,14,23,0.4422
ZONE1,1,15,0,0.6896
ZONE1,1,15,1,0.1317
ZONE1,1,15,2,0.1598
ZONE1,1,15,3,0.4084
ZONE1,1,15,4,0.0306
ZONE1,1,15,5,0.4546
ZONE1,1,15,6,0.7394
ZONE1,1,15,7,0.1405
ZONE1,1,15,8,0.1171
ZONE1,1,15,9,0.8102
ZONE1,1,15,10,0.8056
ZONE1,1,15,11,0.9714
ZONE1,1,15,12,0.1460
ZONE1,1,15,13,0.1368
ZONE1,1,15,14,0.3004
ZONE1,1,15,15,0.5956
ZONE1,1,15,16,0.7954
ZONE1,1,15,17,0.9468
ZONE1,1,15,18,0.6041
ZONE1,1,15,19,0.7986
ZONE1,1,15,20,0.6691
ZONE1,1,15,21,0.3005
ZONE1,1,15,22,0.5531
ZONE1,1,15,23,0.1717
ZONE1,1,16,0,0.0337
ZONE1,1,16,1,0.1815
ZONE1,1,16,2,0.5976
ZONE1,1,16,3,0.4560
ZONE1,1,16,4,0.0836
ZONE1,1,16,5,0.6943
ZONE1,1,16,6,0.8228
ZONE1,1,16,7,0.2696
ZONE1,1,16,8,0.5381
ZONE1,1,16,9,0.7422
ZONE1,1,16,10,0.9012
ZONE1,1,16,11,0.0801
ZONE1,1,16,12,0.6839
ZONE1,1,16,13,0.1968
ZONE1,1,16,14,0.8389
ZONE1,1,16,15,0.7489
ZONE1,1,16,16,0.5694
ZONE1,1,16,17,0.1083
ZONE1,1,16,18,0.1932
ZONE1,1,16,19,0.2385
ZONE1,1,16,20,0.9619
ZONE1,1,16,21,0.5350
ZONE1,1,16,22,0.9191
ZONE1,1,16,23,0.3933
ZONE1,1,17,0,0.2408
ZONE1,1,17,1,0.4967
ZONE1,1,17,2,0.9830
ZONE1,1,17,3,0.9087
ZONE1,1,17,4,0.6478
ZONE1,1,17,5,0.8764
ZONE1,1,17,6,0.4032
ZONE1,1,17,7,0.8883
ZONE1,1,17,8,0.1517
ZONE1,1,17,9,0.2285
ZONE1,1,17,10,0.8405
ZONE1,1,17,11,0.0359
ZONE1,1,17,12,0.7894
ZONE1,1,17,13,0.6441
ZONE1,1,17,14,0.2825
ZONE1,1,17,15,0.3233
ZONE1,1,17,16,0.1503
ZONE1,1,17,17,0.6094
ZONE1,1,17,18,0.6239
ZONE1,1,17,19,0.7040
ZONE1,1,17,20,0.2982
ZONE1,1,17,21,0.0620
ZONE1,1,17,22,0.6492
ZONE1,1,17,23,0.6999
ZONE1,1,18,0,0.5609
ZONE1,1,18,1,0.2422
ZONE1,1,18,2,0.0207
ZONE1,1,18,3,0.0018
ZONE1,1,18,4,0.1703
ZONE1,1,18,5,0.3689
ZONE1,1,18,6,0.8324
ZONE1,1,18,7,0.4990
ZONE1,1,18,8,0.2926
ZONE1,1,18,9,0.5261
ZONE1,1,18,10,0.1742
ZONE1,1,18,11,0.7729
ZONE1,1,18,12,0.1956
ZONE1,1,18,13,0.1690
ZONE1,1,18,14,0.8628
ZONE1,1,18,15,0.9377
ZONE1,1,18,16,0.5221
ZONE1,1,18,17,0.1467
ZONE1,1,18,18,0.1375
ZONE1,1,18,19,0.0151
ZONE1,1,18,20,0.1783
ZONE1,1,18,21,0.4591
ZONE1,1,18,22,0.5103
ZONE1,1,18,23,0.1992
ZONE1,1,19,0,0.4096
ZONE1,1,19,1,0.4537
ZONE1,1,19,2,0.7347
ZONE1,1,19,3,0.4077
ZONE1,1,19,4,0.6586
ZONE1,1,19,5,0.7703
ZONE1,1,19,6,0.9796
ZONE1,1,19,7,0.5632
ZONE1,1,19,8,0.6517
ZONE1,1,19,9,0.7097
ZONE1,1,19,10,0.6644
ZONE1,1,19,11,0.2129
ZONE1,1,19,12,0.4049
ZONE1,1,19,13,0.3127
ZONE1,1,19,14,0.4444
ZONE1,1,19,15,0.6915
ZONE1,1,19,16,0.7380
ZONE1,1,19,17,0.4809
ZONE1,1,19,18,0.3844
ZONE1,1,19,19,0.2912
ZONE1,1,19,20,0.0459
ZONE1,1,19,21,0.2429
ZONE1,1,19,22,0.0269
ZONE1,1,19,23,0.0265
ZONE1,1,20,0,0.8057
ZONE1,1,20,1,0.3661
ZONE1,1,20,2,0.7609
ZONE1,1,20,3,0.2091
ZONE1,1,20,4,0.9000
ZONE1,1,20,5,0.9694
ZONE1,1,20,6,0.5789
ZONE1,1,20,7,0.3144
ZONE1,1,20,8,0.1244
ZONE1,1,20,9,0.9242
ZONE1,1,20,10,0.6415
ZONE1,1,20,11,0.1247
ZONE1,1,20,12,0.1555
ZONE1,1,20,13,0.0268
ZONE1,1,20,14,0.5721
ZONE1,1,20,15,0.1673
ZONE1,1,20,16,0.6369
ZONE1,1,20,17,0.4568
ZONE1,1,20,18,0.2740
ZONE1,1,20,19,0.8148
ZONE1,1,20,20,0.2023
ZONE1,1,20,21,0.2601
ZONE1,1,20,22,0.8671
ZONE1,1,20,23,0.1279
ZONE1,1,21,0,0.6910
ZONE1,1,21,1,0.6146
ZONE1,1,21,2,0.8708
ZONE1,1,21,3,0.7443
ZONE1,1,21,4,0.8490
ZONE1,1,21,5,0.5382
ZONE1,1,21,6,0.8696
ZONE1,1,21,7,0.5952
ZONE1,1,21,8,0.0639
ZONE1,1,21,9,0.7123
ZONE1,1,21,10,0.1036
ZONE1,1,21,11,0.9392
ZONE1,1,21,12,0.5525
ZONE1,1,21,13,0.9990
ZONE1,1,21,14,0.9691
ZONE1,1,21,15,0.7699
ZONE1,1,21,16,0.0443
ZONE1,1,21,17,0.2349
ZONE1,1,21,18,0.3281
ZONE1,1,21,19,0.4771
ZONE1,1,21,20,0.4635
ZONE1,1,21,21,0.2873
ZONE1,1,21,22,0.6387
ZONE1,1,21,23,0.5094
ZONE1,1,22,0,0.9282
ZONE1,1,22,1,0.7790
ZONE1,1,22,2,0.0312
ZONE1,1,22,3,0.7372
ZONE1,1,22,4,0.1041
ZONE1,1,22,5,0.0332
ZONE1,1,22,6,0.6780
ZONE1,1,22,7,0.7106
ZONE1,1,22,8,0.4939
ZONE1,1,22,9,0.9174
ZONE1,1,22,10,0.5090
ZONE1,1,22,11,0.3089
ZONE1,1,22,12,0.6106
ZONE1,1,22,13,0.0139
ZONE1,1,22,14,0.7865
ZONE1,1,22,15,0.7523
ZONE1,1,22,16,0.5022
ZONE1,1,22,17,0.7923
ZONE1,1,22,18,0.0009
ZONE1,1,22,19,0.2830
ZONE1,1,22,20,0.2224
ZONE1,1,22,21,0.7606
ZONE1,1,22,22,0.2512
ZONE1,1,22,23,0.8007
ZONE1,1,23,0,0.5798
ZONE1,1,23,1,0.5936
ZONE1,1,23,2,0.7092
ZONE1,1,23,3,0.1128
ZONE1,1,23,4,0.9137
ZONE1,1,23,5,0.1713
ZONE1,1,23,6,0.4033
ZONE1,1,23,7,0.5894
ZONE1,1,23,8,0.5581
ZONE1,1,23,9,0.2809
ZONE1,1,23,10,0.2445
ZONE1,1,23,11,0.6660
ZONE1,1,23,12,0.1923
ZONE1,1,23,13,0.0508
ZONE1,1,23,14,0.2047
ZONE1,1,23,15,0.1187
ZONE1,1,23,16,0.8223
ZONE1,1,23,17,0.7990
ZONE1,1,23,18,0.5769
ZONE1,1,23,19,0.4622
ZONE1,1,23,20,0.2356
ZONE1,1,23,21,0.1138
ZONE1,1,23,22,0.0802
ZONE1,1,23,23,0.9049
ZONE1,1,24,0,0.2674
ZONE1,1,24,1,0.3225
ZONE1,1,24,2,0.1650
ZONE1,1,24,3,0.5329
ZONE1,1,24,4,0.3443
ZONE1,1,24,5,0.1191
ZONE1,1,24,6,0.1377
ZONE1,1,24,7,0.1430
ZONE1,1,24,8,0.5188
ZONE1,1,24,9,0.4821
ZONE1,1,24,10,0.9315
ZONE1,1,24,11,0.5832
ZONE1,1,24,12,0.0167
ZONE1,1,24,13,0.8503
ZONE1,1,24,14,0.9267
ZONE1,1,24,15,0.1973
ZONE1,1,24,16,0.7137
ZONE1,1,24,17,0.5388
ZONE1,1,24,18,0.2726
ZONE1,1,24,19,0.1052
ZONE1,1,24,20,0.0100
ZONE1,1,24,21,0.4033
ZONE1,1,24,22,0.2997
ZONE1,1,24,23,0.9885
ZONE1,1,25,0,0.5095
ZONE1,1,25,1,0.2792
ZONE1,1,25,2,0.7266
ZONE1,1,25,3,0.9090
ZONE1,1,25,4,0.3650
ZONE1,1,25,5,0.9266
ZONE1,1,25,6,0.6439
ZONE1,1,25,7,0.1358
ZONE1,1,25,8,0.8685
ZONE1,1,25,9,0.1059
ZONE1,1,25,10,0.0019
ZONE1,1,25,11,0.7000
ZONE1,1,25,12,0.9166
ZONE1,1,25,13,0.8821
ZONE1,1,25,14,0.9432
ZONE1,1,25,15,0.5964
ZONE1,1,25,16,0.0160
ZONE1,1,25,17,0.9834
ZONE1,1,25,18,0.1949
ZONE1,1,25,19,0.0865
ZONE1,1,25,20,0.9929
ZONE1,1,25,21,0.6723
ZONE1,1,25,22,0.6938
ZONE1,1,25,23,0.2728
ZONE1,1,26,0,0.1355
ZONE1,1,26,1,0.0557
ZONE1,1,26,2,0.6039
ZONE1,1,26,3,0.2530
ZONE1,1,26,4,0.1838
ZONE1,1,26,5,0.4069
ZONE1,1,26,6,0.0646
ZONE1,1,26,7,0.6597
ZONE1,1,26,8,0.7021
ZONE1,1,26,9,0.2689
ZONE1,1,26,10,0.9076
ZONE1,1,26,11,0.5016
ZONE1,1,26,12,0.6216
ZONE1,1,26,13,0.0698
ZONE1,1,26,14,0.2128
ZONE1,1,26,15,0.1461
ZONE1,1,26,16,0.7715
ZONE1,1,26,17,0.4526
ZONE1,1,26,18,0.5923
ZONE1,1,26,19,0.8873
ZONE1,1,26,20,0.3591
ZONE1,1,26,21,0.4838
ZONE1,1,26,22,0.7355
ZONE1,1,26,23,0.5055
ZONE1,1,27,0,0.6005
ZONE1,1,27,1,0.0443
ZONE1,1,27,2,0.0689
ZONE1,1,27,3,0.3393
ZONE1,1,27,4,0.2841
ZONE1,1,27,5,0.7893
ZONE1,1,27,6,0.7794
ZONE1,1,27,7,0.3656
ZONE1,1,27,8,0.6320
ZONE1,1,27,9,0.9962
ZONE1,1,27,10,0.3895
ZONE1,1,27,11,0.2998
ZONE1,1,27,12,0.0800
ZONE1,1,27,13,0.4472
ZONE1,1,27,14,0.6063
ZONE1,1,27,15,0.8558
ZONE1,1,27,16,0.3322
ZONE1,1,27,17,0.1022
ZONE1,1,27,18,0.1687
ZONE1,1,27,19,0.2379
ZONE1,1,27,20,0.3582
ZONE1,1,27,21,0.2678
ZONE1,1,27,22,0.4143
ZONE1,1,27,23,0.0668
ZONE1,1,28,0,0.4210
ZONE1,1,28,1,0.4665
ZONE1,1,28,2,0.4368
ZONE1,1,28,3,0.3036
ZONE1,1,28,4,0.1902
ZONE1,1,28,5,0.9712
ZONE1,1,28,6,0.0262
ZONE1,1,28,7,0.2231
ZONE1,1,28,8,0.2212
ZONE1,1,28,9,0.3287
ZONE1,1,28,10,0.7283
ZONE1,1,28,11,0.8955
ZONE1,1,28,12,0.1181
ZONE1,1,28,13,0.6221
ZONE1,1,28,14,0.5868
ZONE1,1,28,15,0.6809
ZONE1,1,28,16,0.2553
ZONE1,1,28,17,0.6515
ZONE1,1,28,18,0.4217
ZONE1,1,28,19,0.3187
ZONE1,1,28,20,0.1794
ZONE1,1,28,21,0.0167
ZONE1,1,28,22,0.4670
ZONE1,1,28,23,0.4662
ZONE1,1,29,0,0.6361
ZONE1,1,29,1,0.7648
ZONE1,1,29,2,0.7896
ZONE1,1,29,3,0.8924
ZONE1,1,29,4,0.6870
ZONE1,1,29,5,0.9791
ZONE1,1,29,6,0.1144
ZONE1,1,29,7,0.3556
ZONE1,1,29,8,0.5184
ZONE1,1,29,9,0.8108
ZONE1,1,29,10,0.1859
ZONE1,1,29,11,0.9621
ZONE1,1,29,12,0.7783
ZONE1,1,29,13,0.2226
ZONE1,1,29,14,0.5379
ZONE1,1,29,15,0.9660
ZONE1,1,29,16,0.3954
ZONE1,1,29,17,0.1867
ZONE1,1,29,18,0.2156
ZONE1,1,29,19,0.9975
ZONE1,1,29,20,0.9048
ZONE1,1,29,21,0.1576
ZONE1,1,29,22,0.5023
ZONE1,1,29,23,0.0450
ZONE1,1,30,0,0.9784
ZONE1,1,30,1,0.6002
ZONE1,1,30,2,0.5234
ZONE1,1,30,3,0.8693
ZONE1,1,30,4,0.3759
ZONE1,1,30,5,0.7449
ZONE1,1,30,6,0.6925
ZONE1,1,30,7,0.7775
ZONE1,1,30,8,0.3500
ZONE1,1,30,9,0.4034
ZONE1,1,30,10,0.1017
ZONE1,1,30,11,0.0797
ZONE1,1,30,12,0.2163
ZONE1,1,30,13,0.5439
ZONE1,1,30,14,0.3825
ZONE1,1,30,15,0.9108
ZONE1,1,30,16,0.3114
ZONE1,1,30,17,0.5694
ZONE1,1,30,18,0.4071
ZONE1,1,30,19,0.5317
ZONE1,1,30,20,0.2860
ZONE1,1,30,21,0.2712
ZONE1,1,30,22,0.5838
ZONE1,1,30,23,0.4261
ZONE1,1,31,0,0.9483
ZONE1,1,31,1,0.9215
ZONE1,1,31,2,0.9996
ZONE1,1,31,3,0.7624
ZONE1,1,31,4,0.9683
ZONE1,1,31,5,0.0106
ZONE1,1,31,6,0.1103
ZONE1,1,31,7,0.8076
ZONE1,1,31,8,0.9227
ZONE1,1,31,9,0.5601
ZONE1,1,31,10,0.9597
ZONE1,1,31,11,0.7447
ZONE1,1,31,12,0.9377
ZONE1,1,31,13,0.9682
ZONE1,1,31,14,0.9281
ZONE1,1,31,15,0.3011
ZONE1,1,31,16,0.7869
ZONE1,1,31,17,0.8610
ZONE1,1,31,18,0.8779
ZONE1,1,31,19,0.6980
ZONE1,1,31,20,0.0120
ZONE1,1,31,21,0.7738
ZONE1,1,31,22,0.7343
ZONE1,1,31,23,0.6356
ZONE1,1,32,0,0.5507
ZONE1,1,32,1,0.3143
ZONE1,1,32,2,0.1700
ZONE1,1,32,3,0.1747
ZONE1,1,32,4,0.6376
ZONE1,1,32,5,0.5239
ZONE1,1,32,6,0.0936
ZONE1,1,32,7,0.8859
ZONE1,1,32,8,0.9869
ZONE1,1,32,9,0.4743
ZONE1,1,32,10,0.0172
ZONE1,1,32,11,0.8216
ZONE1,1,32,12,0.0672
ZONE1,1,32,13,0.5966
ZONE1,1,32,14,0.3667
ZONE1,1,32,15,0.5145
ZONE1,1,32,16,0.0508
ZONE1,1,32,17,0.9144
ZONE1,1,32,18,0.6119
ZONE1,1,32,19,0.9529
ZONE1,1,32,20,0.0992
ZONE1,1,32,21,0.5552
ZONE1,1,32,22,0.3024
ZONE1,1,32,23,0.9175
ZONE1,1,33,0,0.7101
ZONE1,1,33,1,0.3686
ZONE1,1,33,2,0.9108
ZONE1,1,33,3,0.2783
ZONE1,1,33,4,0.9959
ZONE1,1,33,5,0.2849
ZONE1,1,33,6,0.7142
ZONE1,1,33,7,0.3292
ZONE1,1,33,8,0.3684
ZONE1,1,33,9,0.7669
ZONE1,1,33,10,0.0586
ZONE1,1,33,11,0.4720
ZONE1,1,33,12,0.2151
ZONE1,1,33,13,0.3985
ZONE1,1,33,14,0.5107
ZONE1,1,33,15,0.4589
ZONE1,1,33,16,0.3315
ZONE1,1,33,17,0.5010
ZONE1,1,33,18,0.4630
ZONE1,1,33,19,0.6767
ZONE1,1,33,20,0.2492
ZONE1,1,33,21,0.8364
ZONE1,1,33,22,0.6306
ZONE1,1,33,23,0.6065
ZONE1,1,34,0,0.3528
ZONE1,1,34,1,0.1995
ZONE1,1,34,2,0.7188
ZONE1,1,34,3,0.8240
ZONE1,1,34,4,0.4858
ZONE1,1,34,5,0.6199
ZONE1,1,34,6,0.6800
ZONE1,1,34,7,0.4986
ZONE1,1,34,8,0.9447
ZONE1,1,34,9,0.6660
ZONE1,1,34,10,0.2984
ZONE1,1,34,11,0.6606
ZONE1,1,34,12,0.0529
ZONE1,1,34,13,0.5329
ZONE1,1,34,14,0.7542
ZONE1,1,34,15,0.5713
ZONE1,1,34,16,0.1511
ZONE1,1,34,17,0.5803
ZONE1,1,34,18,0.8530
ZONE1,1,34,19,0.6584
ZONE1,1,34,20,0.8062
ZONE1,1,34,21,0.4069
ZONE1,1,34,22,0.8512
ZONE1,1,34,23,0.4531
ZONE1,1,35,0,0.0004
ZONE1,1,35,1,0.1399
ZONE1,1,35,2,0.7583
ZONE1,1,35,3,0.3222
ZONE1,1,35,4,0.3808
ZONE1,1,35,5,0.6649
