zext,q,d,year,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Bulgaria,Q1,d1,2047,0.010,0.010,0.010,0.010,0.010,6.489,27.587,23.213,0.010,0.010,0.010,0.010,0.010,0.010,7.614,22.934,50.242,69.987,55.944,28.704,21.412,0.010,0.010,0.010
Bulgaria,Q1,d1,2048,0.010,0.010,0.010,0.010,0.010,4.727,25.826,21.452,0.010,0.010,0.010,0.010,0.010,0.010,5.853,21.173,48.481,68.226,54.183,26.942,19.650,0.010,0.010,0.010
Bulgaria,Q1,d1,2049,0.010,0.010,0.010,0.010,0.010,2.966,24.064,19.691,0.010,0.010,0.010,0.010,0.010,0.010,4.091,19.412,46.720,66.464,52.421,25.181,17.889,0.010,0.010,0.010
Bulgaria,Q1,d1,2050,0.010,0.010,0.010,0.010,0.010,1.205,22.303,17.930,0.010,0.010,0.010,0.010,0.010,0.010,2.330,17.650,44.958,64.703,50.660,23.420,16.128,0.010,0.010,0.010
Bulgaria,Q1,d1,2051,0.010,0.010,0.010,0.010,0.010,1.205,22.303,17.930,0.010,0.010,0.010,0.010,0.010,0.010,2.330,17.650,44.958,64.703,50.660,23.420,16.128,0.010,0.010,0.010
Bulgaria,Q1,d1,2052,0.010,0.010,0.010,0.010,0.010,1.205,22.303,17.930,0.010,0.010,0.010,0.010,0.010,0.010,2.330,17.650,44.958,64.703,50.660,23.420,16.128,0.010,0.010,0.010
Bulgaria,Q1,d1,2053,0.010,0.010,0.010,0.010,0.010,1.205,22.303,17.930,0.010,0.010,0.010,0.010,0.010,0.010,2.330,17.650,44.958,64.703,50.660,23.420,16.128,0.010,0.010,0.010
Bulgaria,Q1,d2,2024,78.139,71.273,67.929,82.490,105.500,174.935,171.648,162.540,167.456,170.979,161.249,157.397,159.837,201.684,282.232,339.084,308.162,296.407,238.275,238.765,176.847,167.362,127.719,129.537
Bulgaria,Q1,d2,2025,76.603,69.868,66.588,80.871,103.441,171.547,168.323,159.389,164.212,167.667,158.123,154.345,156.738,197.784,276.792,332.556,302.226,290.696,233.676,234.156,173.422,164.119,125.234,127.017
Bulgaria,Q1,d2,2026,16.002,9.399,6.183,20.187,42.317,109.095,105.933,97.174,101.903,105.290,95.933,92.228,94.574,134.821,212.288,266.964,237.225,225.920,170.012,170.483,110.934,101.812,63.685,65.434
Bulgaria,Q1,d2,2027,5.455,0.010,0.010,9.557,31.246,96.696,93.598,85.013,89.647,92.967,83.796,80.165,82.464,121.910,197.836,251.425,222.278,211.198,156.402,156.864,98.498,89.558,52.190,53.903
Bulgaria,Q1,d2,2028,0.010,0.010,0.010,0.010,20.176,84.297,81.262,72.851,77.391,80.644,71.659,68.102,70.355,109.000,183.385,235.887,207.331,196.476,142.792,143.244,86.063,77.304,40.694,42.373
Bulgaria,Q1,d2,2029,0.010,0.010,0.010,0.010,9.105,71.899,68.926,60.689,65.136,68.321,59.522,56.038,58.245,96.090,168.934,220.348,192.384,181.754,129.181,129.624,73.628,65.050,29.199,30.843
Bulgaria,Q1,d2,2030,0.010,0.010,0.010,0.010,0.010,59.500,56.590,48.528,52.880,55.998,47.385,43.975,46.135,83.179,154.483,204.809,177.436,167.031,115.571,116.004,61.193,52.797,17.703,19.312
Bulgaria,Q1,d2,2031,0.010,0.010,0.010,0.010,0.010,56.912,53.997,45.923,50.282,53.405,44.779,41.364,43.527,80.625,152.034,202.434,175.021,164.600,113.065,113.499,58.607,50.198,15.054,16.665
Bulgaria,Q1,d2,2032,0.010,0.010,0.010,0.010,0.010,54.321,51.403,43.317,47.682,50.809,42.171,38.751,40.917,78.070,149.581,200.054,172.602,162.166,110.556,110.991,56.019,47.598,12.403,14.017
Bulgaria,Q1,d2,2033,0.010,0.010,0.010,0.010,0.010,51.733,48.810,40.712,45.084,48.216,39.565,36.140,38.309,75.516,147.132,197.679,170.186,159.735,108.049,108.485,53.433,45.000,9.753,11.369
Bulgaria,Q1,d2,2034,0.010,0.010,0.010,0.010,0.010,49.144,46.218,38.108,42.486,45.622,36.959,33.529,35.701,72.962,144.683,195.303,167.770,157.304,105.543,105.979,50.847,42.402,7.103,8.722
Bulgaria,Q1,d2,2035,0.010,0.010,0.010,0.010,0.010,46.556,43.625,35.503,39.887,43.029,34.353,30.918,33.093,70.408,142.233,192.927,165.355,154.873,103.037,103.473,48.261,39.803,4.454,6.074
Bulgaria,Q1,d2,2036,0.010,0.010,0.010,0.010,0.010,43.968,41.032,32.899,37.289,40.435,31.747,28.306,30.485,67.854,139.784,190.552,162.939,152.442,100.530,100.968,45.675,37.205,1.804,3.427
Bulgaria,Q1,d2,2037,0.010,0.010,0.010,0.010,0.010,41.379,38.439,30.294,34.691,37.841,29.140,25.695,27.877,65.300,137.334,188.176,160.523,150.011,98.024,98.462,43.089,34.607,0.010,0.780
Bulgaria,Q1,d2,2038,0.010,0.010,0.010,0.010,0.010,38.791,35.847,27.690,32.093,35.248,26.534,23.084,25.269,62.747,134.885,185.800,158.107,147.580,95.518,95.956,40.503,32.008,0.010,0.010
Bulgaria,Q1,d2,2039,0.010,0.010,0.010,0.010,0.010,36.202,33.254,25.085,29.495,32.654,23.928,20.473,22.661,60.193,132.435,183.424,155.691,145.149,93.011,93.451,37.917,29.410,0.010,0.010
Bulgaria,Q1,d2,2040,0.010,0.010,0.010,0.010,0.010,33.614,30.661,22.481,26.896,30.061,21.322,17.862,20.053,57.639,129.986,181.049,153.276,142.718,90.505,90.945,35.331,26.812,0.010,0.010
Bulgaria,Q1,d2,2041,0.010,0.010,0.010,0.010,0.010,31.852,28.900,20.719,25.135,28.299,19.560,16.100,18.291,55.878,128.225,179.287,151.514,140.957,88.744,89.183,33.569,25.051,0.010,0.010
Bulgaria,Q1,d2,2042,0.010,0.010,0.010,0.010,0.010,30.091,27.139,18.958,23.374,26.538,17.799,14.339,16.530,54.117,126.464,177.526,149.753,139.195,86.982,87.422,31.808,23.289,0.010,0.010
Bulgaria,Q1,d2,2043,0.010,0.010,0.010,0.010,0.010,28.330,25.377,17.197,21.613,24.777,16.038,12.578,14.769,52.355,124.702,175.765,147.992,137.434,85.221,85.661,30.047,21.528,0.010,0.010
Bulgaria,Q1,d2,2044,0.010,0.010,0.010,0.010,0.010,26.569,23.616,15.435,19.851,23.015,14.277,10.816,13.008,50.594,122.941,174.004,146.231,135.673,83.460,83.900,28.286,19.767,0.010,0.010
Bulgaria,Q1,d2,2045,0.010,0.010,0.010,0.010,0.010,24.807,21.855,13.674,18.090,21.254,12.515,9.055,11.246,48.833,121.180,172.242,144.469,133.912,81.698,82.138,26.524,18.006,0.010,0.010
Bulgaria,Q1,d2,2046,0.010,0.010,0.010,0.010,0.010,23.046,20.093,11.913,16.329,19.493,10.754,7.294,9.485,47.071,119.418,170.481,142.708,132.150,79.937,80.377,24.763,16.244,0.010,0.010
Bulgaria,Q1,d2,2047,0.010,0.010,0.010,0.010,0.010,21.285,18.332,10.152,14.568,17.732,8.993,5.533,7.724,45.310,117.657,168.720,140.947,130.389,78.176,78.616,23.002,14.483,0.010,0.010
Bulgaria,Q1,d2,2048,0.010,0.010,0.010,0.010,0.010,19.523,16.571,8.390,12.806,15.970,7.231,3.771,5.963,43.549,115.896,166.959,139.185,128.628,76.415,76.855,21.241,12.722,0.010,0.010
Bulgaria,Q1,d2,2049,0.010,0.010,0.010,0.010,0.010,17.762,14.810,6.629,11.045,14.209,5.470,2.010,4.201,41.788,114.135,165.197,137.424,126.867,74.653,75.093,19.479,10.960,0.010,0.010
Bulgaria,Q1,d2,2050,0.010,0.010,0.010,0.010,0.010,16.001,13.048,4.868,9.284,12.448,3.709,0.249,2.440,40.026,112.373,163.436,135.663,125.105,72.892,73.332,17.718,9.199,0.010,0.010
Bulgaria,Q1,d2,2051,0.010,0.010,0.010,0.010,0.010,16.001,13.048,4.868,9.284,12.448,3.709,0.249,2.440,40.026,112.373,163.436,135.663,125.105,72.892,73.332,17.718,9.199,0.010,0.010
Bulgaria,Q1,d2,2052,0.010,0.010,0.010,0.010,0.010,16.001,13.048,4.868,9.284,12.448,3.709,0.249,2.440,40.026,112.373,163.436,135.663,125.105,72.892,73.332,17.718,9.199,0.010,0.010
Bulgaria,Q1,d2,2053,0.010,0.010,0.010,0.010,0.010,16.001,13.048,4.868,9.284,12.448,3.709,0.249,2.440,40.026,112.373,163.436,135.663,125.105,72.892,73.332,17.718,9.199,0.010,0.010
Bulgaria,Q1,d3,2024,3.552,0.010,0.010,0.661,29.341,131.091,144.729,140.425,123.933,44.929,6.990,16.673,24.923,78.742,115.569,149.052,153.573,147.498,144.578,123.942,121.860,14.384,45.089,19.187
Bulgaria,Q1,d3,2025,3.443,0.010,0.010,0.607,28.738,128.542,141.919,137.697,121.520,44.028,6.815,16.312,24.405,77.194,113.317,146.160,150.594,144.635,141.771,121.530,119.488,14.067,44.185,18.779
Bulgaria,Q1,d3,2026,0.010,0.010,0.010,0.010,0.010,66.928,80.045,75.905,60.044,0.010,0.010,0.010,0.010,16.582,52.000,84.203,88.551,82.708,79.900,60.053,58.051,0.010,0.010,0.010
Bulgaria,Q1,d3,2027,0.010,0.010,0.010,0.010,0.010,55.368,68.224,64.167,48.621,0.010,0.010,0.010,0.010,6.023,40.737,72.299,76.561,70.834,68.082,48.630,46.668,0.010,0.010,0.010
Bulgaria,Q1,d3,2028,0.010,0.010,0.010,0.010,0.010,43.808,56.403,52.428,37.198,0.010,0.010,0.010,0.010,0.010,29.474,60.395,64.570,58.960,56.264,37.206,35.284,0.010,0.010,0.010
Bulgaria,Q1,d3,2029,0.010,0.010,0.010,0.010,0.010,32.248,44.582,40.689,25.775,0.010,0.010,0.010,0.010,0.010,18.211,48.492,52.580,47.086,44.446,25.783,23.901,0.010,0.010,0.010
Bulgaria,Q1,d3,2030,0.010,0.010,0.010,0.010,0.010,20.688,32.761,28.951,14.351,0.010,0.010,0.010,0.010,0.010,6.948,36.588,40.590,35.212,32.628,14.360,12.517,0.010,0.010,0.010
Bulgaria,Q1,d3,2031,0.010,0.010,0.010,0.010,0.010,18.043,30.134,26.318,11.697,0.010,0.010,0.010,0.010,0.010,4.282,33.966,37.974,32.588,30.000,11.705,9.860,0.010,0.010,0.010
Bulgaria,Q1,d3,2032,0.010,0.010,0.010,0.010,0.010,15.396,27.504,23.683,9.041,0.010,0.010,0.010,0.010,0.010,1.616,31.343,35.356,29.963,27.371,9.049,7.201,0.010,0.010,0.010
Bulgaria,Q1,d3,2033,0.010,0.010,0.010,0.010,0.010,12.751,24.877,21.050,6.386,0.010,0.010,0.010,0.010,0.010,0.010,28.721,32.740,27.339,24.743,6.395,4.544,0.010,0.010,0.010
Bulgaria,Q1,d3,2034,0.010,0.010,0.010,0.010,0.010,10.106,22.249,18.417,3.732,0.010,0.010,0.010,0.010,0.010,0.010,26.099,30.124,24.715,22.115,3.740,1.887,0.010,0.010,0.010
Bulgaria,Q1,d3,2035,0.010,0.010,0.010,0.010,0.010,7.460,19.622,15.783,1.077,0.010,0.010,0.010,0.010,0.010,0.010,23.477,27.508,22.091,19.487,1.086,0.010,0.010,0.010,0.010
Bulgaria,Q1,d3,2036,0.010,0.010,0.010,0.010,0.010,4.815,16.994,13.150,0.010,0.010,0.010,0.010,0.010,0.010,0.010,20.855,24.892,19.467,16.859,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d3,2037,0.010,0.010,0.010,0.010,0.010,2.170,14.366,10.517,0.010,0.010,0.010,0.010,0.010,0.010,0.010,18.232,22.276,16.843,14.232,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d3,2038,0.010,0.010,0.010,0.010,0.010,0.010,11.739,7.884,0.010,0.010,0.010,0.010,0.010,0.010,0.010,15.610,19.659,14.219,11.604,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d3,2039,0.010,0.010,0.010,0.010,0.010,0.010,9.111,5.250,0.010,0.010,0.010,0.010,0.010,0.010,0.010,12.988,17.043,11.595,8.976,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d3,2040,0.010,0.010,0.010,0.010,0.010,0.010,6.483,2.617,0.010,0.010,0.010,0.010,0.010,0.010,0.010,10.366,14.427,8.970,6.348,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d3,2041,0.010,0.010,0.010,0.010,0.010,0.010,4.722,0.856,0.010,0.010,0.010,0.010,0.010,0.010,0.010,8.605,12.666,7.209,4.587,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d3,2042,0.010,0.010,0.010,0.010,0.010,0.010,2.961,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,6.844,10.904,5.448,2.825,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d3,2043,0.010,0.010,0.010,0.010,0.010,0.010,1.200,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,5.082,9.143,3.687,1.064,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d3,2044,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,3.321,7.382,1.925,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d3,2045,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,1.560,5.621,0.164,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d3,2046,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,3.859,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d3,2047,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,2.098,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d3,2048,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.337,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d3,2049,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d3,2050,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d3,2051,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d3,2052,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d3,2053,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2024,80.230,76.943,77.800,86.032,106.150,132.513,129.320,115.333,16.673,7.018,7.018,7.018,7.018,7.018,7.018,7.018,62.862,121.163,121.663,107.779,98.436,86.380,81.435,82.095
Bulgaria,Q1,d4,2025,78.654,75.430,76.270,84.345,104.078,129.937,126.805,113.086,16.312,6.843,6.843,6.843,6.843,6.843,6.843,6.843,61.618,118.804,119.294,105.676,96.512,84.686,79.836,80.483
Bulgaria,Q1,d4,2026,18.013,14.852,15.676,23.593,42.942,68.296,65.225,51.774,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,1.310,57.381,57.861,44.509,35.523,23.928,19.173,19.807
Bulgaria,Q1,d4,2027,7.426,4.328,5.136,12.895,31.859,56.709,53.699,40.515,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,46.011,46.481,33.395,24.588,13.223,8.562,9.184
Bulgaria,Q1,d4,2028,0.010,0.010,0.010,2.197,20.776,45.122,42.173,29.256,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,34.641,35.102,22.281,13.652,2.519,0.010,0.010
Bulgaria,Q1,d4,2029,0.010,0.010,0.010,0.010,9.693,33.534,30.647,17.998,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,23.270,23.722,11.166,2.717,0.010,0.010,0.010
Bulgaria,Q1,d4,2030,0.010,0.010,0.010,0.010,0.010,21.947,19.121,6.739,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,11.900,12.342,0.052,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2031,0.010,0.010,0.010,0.010,0.010,19.304,16.473,4.073,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,9.242,9.685,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2032,0.010,0.010,0.010,0.010,0.010,16.659,13.824,1.407,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,6.583,7.026,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2033,0.010,0.010,0.010,0.010,0.010,14.015,11.177,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,3.925,4.368,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2034,0.010,0.010,0.010,0.010,0.010,11.372,8.529,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,1.266,1.711,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2035,0.010,0.010,0.010,0.010,0.010,8.729,5.881,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2036,0.010,0.010,0.010,0.010,0.010,6.085,3.234,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2037,0.010,0.010,0.010,0.010,0.010,3.442,0.586,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2038,0.010,0.010,0.010,0.010,0.010,0.798,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2039,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2040,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2041,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2042,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2043,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2044,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2045,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2046,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2047,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2048,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2049,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2050,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2051,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2052,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2053,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
Bulgaria,Q1,d5,2024,96.844,97.146,97.381,105.698,107.949,136.619,168.134,184.061,159.827,156.276,136.591,134.020,136.582,141.602,154.732,175.547,212.996,191.446,200.384,164.056,136.610,113.497,92.257,91.805
Bulgaria,Q1,d5,2025,94.951,95.246,95.477,103.635,105.843,133.965,164.877,180.499,156.728,153.245,133.937,131.415,133.928,138.852,151.730,172.148,208.880,187.742,196.510,160.876,133.956,111.284,90.451,90.008
