g,z,tech,fuel,Status,StYr,RetrYr,Life,Capacity,UnitSize,BuildLimitperYear,DescreteCap,HeatRate,Capex,FOMperMW,VOM,ReserveCost,MinLimitShare,RampUpRate,RampDnRate,OverLoadFactor,ResLimShare,MinGenCommitment,HoursOn,HoursOff,minUT,minDT,StUpCost,InitialOn,fuel2,HeatRate2
KARACHI _TAPAL_ICE_2023,PAK_KAR,ICE,HFO,1,1997,2030,30,126,0,10000000,0,10.07,0,31680,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KARAGANDA _HPS-2_CHP_2023,KAZ_N,CHP,Coal,1,1965,2030,60,610,0,10000000,0,10.3384,0,31680,12.8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KARAGANDA _TPS-2_CHP_2023,KAZ_N,CHP,Coal,1,1977,2037,60,400,0,10000000,0,11.23,0,31680,12.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KARAGANDA _TPS-3_CHP_2023,KAZ_N,CHP,Coal,1,1980,2040,60,405,0,10000000,0,12.7940,0,31680,12.8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZ_N_CHP_2023,KAZ_N,CHP,Coal,1,1961,2030,60,399.5,0,10000000,0,11.23,0,31680,12.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZ_S_CHP_2023,KAZ_S,CHP,Coal_KAZ_S,1,1959,2030,60,209,0,10000000,0,11.23,0,31680,12.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOHINOOR_ICE_2023,PAK_N,ICE,HFO,1,1997,2030,30,126,0,10000000,0,10.07,0,31680,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KORANGI _KORANGI GUL _AHMED_ICE_2023,PAK_KAR,ICE,HFO,1,1998,2030,30,125.1,0,10000000,0,10.07,0,31680,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOT _ADDU_CCGT_2023,PAK_N,CCGT,HFO,1,1989,2030,35,892,0,10000000,0,7.8,0,44550,7.861198548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOT _ADDU_CCGT_2024,PAK_N,CCGT,HFO,1,1994,2030,35,308,0,10000000,0,7.8,0,44550,7.861198548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOT _ADDU_CCGT_2025,PAK_N,CCGT,Gas,1,1995,2030,35,783,0,10000000,0,8.2851716079,0,12870,3.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOT _ADDU_CCGT_2026,PAK_N,CCGT,Gas,1,1996,2031,35,144,0,10000000,0,8.633,0,12870,7.861198548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOTRI_CCGT_2023,PAK_S,CCGT,Gas,1,1983,2030,35,144.4,0,10000000,0,8.2851716079,0,12870,3.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIBERTY _DAHARKI_CCGT_2031,PAK_S,CCGT,Gas,1,2001,2036,35,213,0,10000000,0,8.05,0,12870,2.8763863184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARY_CHP_2023,TUR,CHP,Gas,1,1979,2039,60,1693,0,10000000,0,9.7486,0,12870,8.7120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MORGAH_ICE_2029,PAK_N,ICE,HFO,1,2009,2039,30,153.315,0,10000000,0,7.11,0,31680,8.072620136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULTAN_ST_2023,PAK_S,ST,LNG,1,1963,2030,45,130,0,10000000,0,14.13475,0,10820,0.219317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAROWAL_ICE_2031,PAK_N,ICE,HFO,1,2011,2041,30,207.9,0,10000000,0,7.65,0,31680,4.2108864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAVOI_ST_2023,UZB,ST,Gas,1,1970,2030,55,1060,0,10000000,0,11.3733,0,10820,9.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NISHAT _CHUNIAN_ICE_2031,PAK_N,ICE,HFO,1,2011,2041,30,196,0,10000000,0,7.61,0,31680,7.924361844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NISHAT _POWER_ICE_2029,PAK_N,ICE,HFO,1,2009,2039,30,195,0,10000000,0,7.62,0,31680,7.94366174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK_N_ICE_2023,PAK_N,ICE,HFO,1,1996,2030,30,490.029,0,10000000,0,10.07,0,31680,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK_N_ICE_2030,PAK_N,ICE,HFO,1,2010,2040,30,0,0,10000000,0,10.07,0,31680,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVLODAR-1_CHP_2023,KAZ_N,CHP,Coal,1,1969,2030,60,322,0,10000000,0,12.7940,0,31680,12.8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVLODAR-2_CHP_2023,KAZ_N,CHP,Coal,1,1962,2030,60,101,0,10000000,0,15.9186,0,31680,12.8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVLODAR-3_CHP_2023,KAZ_N,CHP,Coal,1,1974,2034,60,202.5,0,10000000,0,12.4213,0,31680,12.8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PETROPAVLOVSK-2_CHP_2023,KAZ_N,CHP,Coal,1,1965,2030,60,338,0,10000000,0,12.7940,0,31680,12.8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAIWIND _JPGL_ICE_2023,PAK_N,ICE,HFO,1,2000,2030,30,0,0,10000000,0,8.95,0,31680,4.9591082772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAIWIND _SEPCOL_ICE_2023,PAK_N,ICE,HFO,1,1999,2030,30,0,0,10000000,0,9.09,0,31680,7.9166418856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUSCH_CCGT_2029,PAK_S,CCGT,LNG,1,1999,2034,35,395,0,10000000,0,8.02,0,12870,2.4303832672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYRDARYA_ST_2023,UZB,ST,Gas,1,1978,2033,55,3000,0,10000000,0,10.2771,0,10820,9.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAKAKHIL_ICE_2030,NEPS_AFG,ICE,HFO,1,2010,2040,30,108,0,10000000,0,7.5825387781,0,31680,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAKHIATASH_ST_2023,UZB,ST,Gas,1,1966,2030,55,100,0,10000000,0,11.6448,0,10820,3.5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAKHIATASH_ST_2027,UZB,ST,Gas,1,1987,2042,55,200,0,10000000,0,11.6448,0,10820,3.5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAKHIATASH_ST_2029,UZB,ST,Gas,1,1989,2044,55,200,0,10000000,0,11.6448,0,10820,3.5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCHIMKENT-3_CHP_2023,KAZ_S,CHP,Gas,1,1982,2042,60,160,0,10000000,0,6.0929,0,12870,39.1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURKMENBASHI-1_ST_2024,TUR,ST,Gas,1,1984,2039,55,210,0,10000000,0,9.7486,0,10820,15.4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURKMENBASHI-1_ST_2026,TUR,ST,Gas,1,1986,2041,55,210,0,10000000,0,9.7486,0,10820,15.4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCH_CCGT_2030,PAK_S,CCGT,LNG,1,2000,2035,35,549,0,10000000,0,7.61,0,12870,2.0728088304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UST-KAMENOGORSK _TETS_CHP_2023,KAZ_N,CHP,Coal,1,1959,2030,60,220,0,10000000,0,12.7940,0,31680,12.8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAVAN_CHP_2023,TAJ_S,CHP,Gas,1,1968,2030,60,0,0,10000000,0,11.3738081671,0,12870,8.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZHAMBYL_ST_2023,KAZ_S,ST,Gas,1,1972,2030,55,1230,0,10000000,0,9.3915,0,10820,18.9246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EKIBASTUZ-1_ST_2023,KAZ_N,ST,Coal,1,1982,2042,60,3000,0,10000000,0,10.0313,0,31680,10.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EKIBASTUZ-1_ST_2024,KAZ_N,ST,Coal,1,1984,2044,60,500,0,10000000,0,10.0313,0,31680,10.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EKIBASTUZ-2_ST_2030,KAZ_N,ST,Coal,1,1990,2050,60,460,0,10000000,0,10.2019,0,31680,10.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABADAN _CITY-2_GT_2031,TUR,GT,Gas,1,2003,2038,35,126,0,10000000,0,9.7486,0,11880,7.6230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABADAN _CITY-2_CCGT_2031,TUR,CCGT,Gas,1,2009,2044,35,363,0,10000000,0,6.2036,0,12870,3.4650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AHAL_GT_2031,TUR,GT,Gas,1,2013,2048,35,626.2,0,10000000,0,9.7486,0,11880,7.6230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UZB_HY_2031,UZB,HY,Water,1,1965,2051,99,618.903,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDIJAN-1_HY_2031,UZB,HY,Water,1,1981,2051,99,140,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANGREN_ST_2031,UZB,ST,Coal,1,2016,2051,60,150,0,10000000,0,11.2982,0,31680,9.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASHGABAT_GT_2031,TUR,GT,Gas,1,2006,2041,35,254.2,0,10000000,0,9.7486,0,11880,7.6230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASTANA-2_CHP_2031,KAZ_N,CHP,Coal,1,2006,2051,60,110,0,10000000,0,16.4038,0,31680,12.8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVAZA_GT_2031,TUR,GT,Gas,1,2010,2045,35,254,0,10000000,0,9.7486,0,11880,7.6230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAIPAZA_HY_2031,TAJ_S,HY,Water,1,1986,2051,99,600,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALKANABAD-2_GT_2031,TUR,GT,Gas,1,2006,2041,35,380.2,0,10000000,0,9.7486,0,11880,7.6230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALKHASH _ULKEN_CHP_NEW_2031,KAZ_S,CHP,Coal_KAZ_S,1,2022,2051,60,1320,0,10000000,0,9.7489784289,0,31680,12.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHARVAK_HY_2031,UZB,HY,Water,1,1971,2051,99,620,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASHOGUZ _VELAYAT_CHP_2031,TUR,CHP,Gas,1,2007,2051,60,254.2,0,10000000,0,9.7486,0,12870,8.7120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DERWEZE_GT_2031,TUR,GT,Gas,1,2015,2050,35,504.4,0,10000000,0,9.7486,0,11880,7.6230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUSHANBE-2_CHP_2031,TAJ_S,CHP,Coal,1,2014,2051,60,400,0,10000000,0,11.2255,0,31680,12.8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUSHANBE-2_CHP_NEW_2031,TAJ_S,CHP,Coal,1,2018,2051,60,0,0,10000000,0,11.2255,0,31680,12.8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EKIBASTUZ-2_ST_2031,KAZ_N,ST,Coal,1,1993,2051,60,460,0,10000000,0,10.2019,0,31680,10.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EKIBASTUZ-2_ST_NEW_2031,KAZ_N,ST,Coal,1,2018,2051,60,630,0,10000000,0,10.2019,0,31680,10.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAZALKENT_HY_2031,UZB,HY,Water,1,1980,2051,99,120,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAMBARATA-2_HY_2031,KGZ_N,HY,Water,1,2010,2051,99,120,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAMBARATA-2_HY_NEW_2031,KGZ_N,HY,Water,1,2023,2051,99,120,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KARAGANDA _TPS-3_CHP_2031,KAZ_N,CHP,Coal,1,2015,2051,60,160,0,10000000,0,12.7940,0,31680,12.8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHODZHIKENT_HY_2031,UZB,HY,Water,1,1976,2051,99,165,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KURPSAI_HY_2031,KGZ_S,HY,Water,1,1982,2051,99,800,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEBAP_GT_2031,TUR,GT,Gas,1,2014,2049,35,149.1,0,10000000,0,9.7486,0,11880,7.6230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARY_GT_2031,TUR,GT,Gas,1,2013,2048,35,150,0,10000000,0,9.7486,0,11880,7.6230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOYNAK_HY_2031,KAZ_S,HY,Water,1,2012,2051,99,300,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAVOI_ST_NEW_2031,UZB,ST,Gas,1,2023,2051,55,160,0,10000000,0,11.3733,0,10820,9.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAVOI_CCGT_2031,UZB,CCGT,Gas,1,2015,2050,35,927.7,0,10000000,0,6.3122,0,12870,3.5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVLODAR-1_CHP_2031,KAZ_N,CHP,Coal,1,2007,2051,60,120,0,10000000,0,12.7940,0,31680,12.8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVLODAR-3_CHP_2031,KAZ_N,CHP,Coal,1,2015,2051,60,202.5,0,10000000,0,12.4213,0,31680,12.8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PETROPAVLOVSK-2_CHP_2031,KAZ_N,CHP,Coal,1,2014,2051,60,113,0,10000000,0,12.7940,0,31680,12.8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANGTUDA-1_HY_2031,TAJ_S,HY,Water,1,2009,2051,99,670,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SANGTUDA-2_HY_2031,TAJ_S,HY,Water,1,2013,2051,99,225,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAMALDYSAI_HY_2031,KGZ_S,HY,Water,1,1994,2051,99,240,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHARDARINSKYA_HY_2031,KAZ_S,HY,Water,1,2017,2051,99,126,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHULBINSKAYA_HY_2031,KAZ_N,HY,Water,1,1989,2051,99,702,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAKHIATASH_ST_NEW_2031,UZB,ST,Gas,1,2023,2051,55,200,0,10000000,0,11.6448,0,10820,3.5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TASHKENT_CHP_2031,UZB,CHP,Gas,1,2016,2051,60,372,0,10000000,0,9.7486,0,12870,8.7120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TASH-KUMYR_HY_2031,KGZ_S,HY,Water,1,1986,2051,99,450,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOKTOGUL_HY_2031,KGZ_S,HY,Water,1,1976,2051,99,1200,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOLIMARJON_ST_2031,UZB,ST,Gas,1,2004,2051,55,720,0,10000000,0,10.9812,0,10820,9.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOLIMARJON_CCGT_2031,UZB,CCGT,Gas,1,2016,2051,35,900,0,10000000,0,5.5032,0,12870,9.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURKMENBASHI _REFINERY_GT_2031,TUR,GT,Gas,1,2003,2038,35,126,0,10000000,0,9.7486,0,11880,7.6230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TYUYAMUYUNSKAYA_HY_2031,UZB,HY,Water,1,1984,2051,99,156,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UST-KAMENOGORSK _HPP_HY_2031,KAZ_N,HY,Water,1,1970,2051,99,325,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UST-KAMENOGORSK _TETS_CHP_2031,KAZ_N,CHP,Coal,1,2016,2051,60,109,0,10000000,0,12.7940,0,31680,12.8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WATAN_GT_2031,TUR,GT,Gas,1,2016,2051,35,254.2,0,10000000,0,9.7486,0,11880,7.6230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZHAMBYL_ST_2031,KAZ_S,ST,Gas,1,2002,2051,55,150,0,10000000,0,9.3915,0,10820,18.9246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALLAI _KHWAR_HY_2031,PAK_N,HY,Water,1,2013,2051,99,121,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK_N_HY_2031,PAK_N,HY,Water,1,1995,2051,99,799.603,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAVELI _HAVELI BAHADUR _SHAH_CCGT_2031,PAK_N,CCGT,LNG,1,2017,2051,35,0,0,10000000,0,5.9862148248,0,12870,3.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALLOKI _RLNG_CCGT_2031,PAK_N,CCGT,LNG,1,2021,2051,35,746,0,10000000,0,5.9862148248,0,12870,3.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALLOKI _RLNG_CCGT_NEW_2031,PAK_N,CCGT,LNG,1,2021,2051,35,497,0,10000000,0,5.9862148248,0,12870,3.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHIKKI _RENTAL_GT_2031,PAK_N,GT,LNG,1,2008,2043,35,135.9,0,10000000,0,7.589,0,11880,7.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHIKKI _RLNG_CCGT_2031,PAK_N,CCGT,LNG,1,2017,2051,35,0,0,10000000,0,5.9862148248,0,12870,3.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHIKKI _RLNG_CCGT_NEW_2031,PAK_N,CCGT,Gas,1,2018,2051,35,0,0,10000000,0,5.9862148248,0,12870,3.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIN _QASIM_CCGT_2031,PAK_KAR,CCGT,LNG,1,2012,2047,35,560,0,10000000,0,7.8925,0,12870,2.62579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK_N_HY_NEW_2031,PAK_N,HY,Water,1,2023,2051,99,408.56,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHASHMA _(CHASNUPP)_ST_2031,PAK_N,ST,UR,1,2011,2051,60,1232,0,10000000,0,8.3222986588,0,102960,16.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHASHMA_HY_2031,PAK_N,HY,Water,1,2001,2051,99,184,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAHARKI _FOUNDATION_CCGT_2031,PAK_S,CCGT,LNG,1,2011,2046,35,202,0,10000000,0,10.25,0,12870,3.247646136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASU _DHP-1_HY_NEW_2031,PAK_N,HY,Water,1,2023,2051,99,1977.397,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIAMER _BASHA_HY_NEW_2031,PAK_N,HY,Water,1,2024,2051,99,4500,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUBER _KHWAR_HY_2031,PAK_N,HY,Water,1,2014,2051,99,130,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHAZI-BAROTHA_HY_2031,PAK_N,HY,Water,1,2004,2051,99,1450,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUDDU_CCGT_2031,PAK_S,CCGT,Gas,1,2016,2051,35,0,0,10000000,0,5.9862148248,0,12870,3.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GULPUR_HY_NEW_2031,PAK_N,HY,Water,1,2020,2051,99,104,0,10000000,0,0,0,12870,2.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HALMORE _POWER_CCGT_2031,PAK_N,CCGT,LNG,1,2011,2046,35,207,0,10000000,0,7.56,0,12870,3.174832892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUB _RIVER_ST_2031,PAK_S,ST,HFO,1,1997,2042,45,0,0,10000000,0,13.202,0,25000,1.71845976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
