z,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
PAK_KAR,Q3,d2,0.513962,0.513962,0.513962,0.513962,0.513962,0.513962,0.584747,0.584747,0.584747,0.584747,0.584747,0.617933,0.617933,0.617933,0.611174,0.611174,0.611174,0.638439,0.638439,0.638439,0.638439,0.599137,0.599137,0.599137
PAK_KAR,Q3,d3,0.513962,0.513962,0.513962,0.513962,0.513962,0.513962,0.584747,0.584747,0.584747,0.584747,0.584747,0.617933,0.617933,0.617933,0.611174,0.611174,0.611174,0.638439,0.638439,0.638439,0.638439,0.599137,0.599137,0.599137
PAK_KAR,Q4,d1,0.798989,0.798989,0.798989,0.798989,0.798989,0.798989,0.813238,0.813238,0.813238,0.813238,0.813238,0.876899,0.876899,0.876899,0.893873,0.893873,0.893873,0.877645,0.877645,0.877645,0.877645,0.877689,0.877689,0.877689
PAK_KAR,Q4,d2,0.798989,0.798989,0.798989,0.798989,0.798989,0.798989,0.813238,0.813238,0.813238,0.813238,0.813238,0.876899,0.876899,0.876899,0.893873,0.893873,0.893873,0.877645,0.877645,0.877645,0.877645,0.877689,0.877689,0.877689
PAK_KAR,Q4,d3,0.798989,0.798989,0.798989,0.798989,0.798989,0.798989,0.813238,0.813238,0.813238,0.813238,0.813238,0.876899,0.876899,0.876899,0.893873,0.893873,0.893873,0.877645,0.877645,0.877645,0.877645,0.877689,0.877689,0.877689
PAK_N,Q1,d1,0.898108,0.898108,0.898108,0.898108,0.898108,0.898108,0.909366,0.909366,0.909366,0.909366,0.909366,0.977598,0.977598,0.977598,1,1,1,0.965319,0.965319,0.965319,0.965319,0.96225,0.96225,0.96225
PAK_N,Q1,d2,0.898108,0.898108,0.898108,0.898108,0.898108,0.898108,0.909366,0.909366,0.909366,0.909366,0.909366,0.977598,0.977598,0.977598,1,1,1,0.965319,0.965319,0.965319,0.965319,0.96225,0.96225,0.96225
PAK_N,Q1,d3,0.898108,0.898108,0.898108,0.898108,0.898108,0.898108,0.909366,0.909366,0.909366,0.909366,0.909366,0.977598,0.977598,0.977598,1,1,1,0.965319,0.965319,0.965319,0.965319,0.96225,0.96225,0.96225
PAK_N,Q2,d1,0.787465,0.787465,0.787465,0.787465,0.787465,0.787465,0.799933,0.799933,0.799933,0.799933,0.799933,0.863793,0.863793,0.863793,0.874634,0.874634,0.874634,0.873325,0.873325,0.873325,0.873325,0.8694,0.8694,0.8694
PAK_N,Q2,d2,0.787465,0.787465,0.787465,0.787465,0.787465,0.787465,0.799933,0.799933,0.799933,0.799933,0.799933,0.863793,0.863793,0.863793,0.874634,0.874634,0.874634,0.873325,0.873325,0.873325,0.873325,0.8694,0.8694,0.8694
PAK_N,Q2,d3,0.787465,0.787465,0.787465,0.787465,0.787465,0.787465,0.799933,0.799933,0.799933,0.799933,0.799933,0.863793,0.863793,0.863793,0.874634,0.874634,0.874634,0.873325,0.873325,0.873325,0.873325,0.8694,0.8694,0.8694
PAK_N,Q3,d1,0.513962,0.513962,0.513962,0.513962,0.513962,0.513962,0.584747,0.584747,0.584747,0.584747,0.584747,0.617933,0.617933,0.617933,0.611174,0.611174,0.611174,0.638439,0.638439,0.638439,0.638439,0.599137,0.599137,0.599137
PAK_N,Q3,d2,0.513962,0.513962,0.513962,0.513962,0.513962,0.513962,0.584747,0.584747,0.584747,0.584747,0.584747,0.617933,0.617933,0.617933,0.611174,0.611174,0.611174,0.638439,0.638439,0.638439,0.638439,0.599137,0.599137,0.599137
PAK_N,Q3,d3,0.513962,0.513962,0.513962,0.513962,0.513962,0.513962,0.584747,0.584747,0.584747,0.584747,0.584747,0.617933,0.617933,0.617933,0.611174,0.611174,0.611174,0.638439,0.638439,0.638439,0.638439,0.599137,0.599137,0.599137
PAK_N,Q4,d1,0.798989,0.798989,0.798989,0.798989,0.798989,0.798989,0.813238,0.813238,0.813238,0.813238,0.813238,0.876899,0.876899,0.876899,0.893873,0.893873,0.893873,0.877645,0.877645,0.877645,0.877645,0.877689,0.877689,0.877689
PAK_N,Q4,d2,0.798989,0.798989,0.798989,0.798989,0.798989,0.798989,0.813238,0.813238,0.813238,0.813238,0.813238,0.876899,0.876899,0.876899,0.893873,0.893873,0.893873,0.877645,0.877645,0.877645,0.877645,0.877689,0.877689,0.877689
PAK_N,Q4,d3,0.798989,0.798989,0.798989,0.798989,0.798989,0.798989,0.813238,0.813238,0.813238,0.813238,0.813238,0.876899,0.876899,0.876899,0.893873,0.893873,0.893873,0.877645,0.877645,0.877645,0.877645,0.877689,0.877689,0.877689
PAK_S,Q1,d1,0.536405,0.536405,0.536405,0.536405,0.536405,0.536405,0.567162,0.567162,0.567162,0.567162,0.567162,0.601197,0.601197,0.601197,0.572159,0.572159,0.572159,0.601914,0.601914,0.601914,0.601914,0.606908,0.606908,0.606908
PAK_S,Q1,d2,0.361519,0.361519,0.361519,0.361519,0.361519,0.361519,0.382248,0.382248,0.382248,0.382248,0.382248,0.405187,0.405187,0.405187,0.385616,0.385616,0.385616,0.40567,0.40567,0.40567,0.40567,0.409036,0.409036,0.409036
PAK_S,Q1,d3,0.361519,0.361519,0.361519,0.361519,0.361519,0.361519,0.382248,0.382248,0.382248,0.382248,0.382248,0.405187,0.405187,0.405187,0.385616,0.385616,0.385616,0.40567,0.40567,0.40567,0.40567,0.409036,0.409036,0.409036
PAK_S,Q2,d1,0.689278,0.689278,0.689278,0.689278,0.689278,0.689278,0.662878,0.662878,0.662878,0.662878,0.662878,0.72214,0.72214,0.72214,0.750199,0.750199,0.750199,0.745008,0.745008,0.745008,0.745008,0.743989,0.743989,0.743989
PAK_S,Q2,d2,0.46455,0.46455,0.46455,0.46455,0.46455,0.46455,0.446758,0.446758,0.446758,0.446758,0.446758,0.486698,0.486698,0.486698,0.505609,0.505609,0.505609,0.50211,0.50211,0.50211,0.50211,0.501424,0.501424,0.501424
PAK_S,Q2,d3,0.46455,0.46455,0.46455,0.46455,0.46455,0.46455,0.446758,0.446758,0.446758,0.446758,0.446758,0.486698,0.486698,0.486698,0.505609,0.505609,0.505609,0.50211,0.50211,0.50211,0.50211,0.501424,0.501424,0.501424
PAK_S,Q3,d1,0.92464,0.92464,0.92464,0.92464,0.92464,0.92464,0.889225,0.889225,0.889225,0.889225,0.889225,0.967603,0.967603,0.967603,1,1,1,0.992214,0.992214,0.992214,0.992214,0.99374,0.99374,0.99374
PAK_S,Q3,d2,0.623176,0.623176,0.623176,0.623176,0.623176,0.623176,0.599308,0.599308,0.599308,0.599308,0.599308,0.652132,0.652132,0.652132,0.673966,0.673966,0.673966,0.668719,0.668719,0.668719,0.668719,0.669747,0.669747,0.669747
PAK_S,Q3,d3,0.623176,0.623176,0.623176,0.623176,0.623176,0.623176,0.599308,0.599308,0.599308,0.599308,0.599308,0.652132,0.652132,0.652132,0.673966,0.673966,0.673966,0.668719,0.668719,0.668719,0.668719,0.669747,0.669747,0.669747
PAK_S,Q4,d1,0.626108,0.626108,0.626108,0.626108,0.626108,0.626108,0.662535,0.662535,0.662535,0.662535,0.662535,0.701736,0.701736,0.701736,0.667841,0.667841,0.667841,0.711888,0.711888,0.711888,0.711888,0.72359,0.72359,0.72359
PAK_S,Q4,d2,0.421976,0.421976,0.421976,0.421976,0.421976,0.421976,0.446526,0.446526,0.446526,0.446526,0.446526,0.472946,0.472946,0.472946,0.450102,0.450102,0.450102,0.479789,0.479789,0.479789,0.479789,0.487676,0.487676,0.487676
PAK_S,Q4,d3,0.421976,0.421976,0.421976,0.421976,0.421976,0.421976,0.446526,0.446526,0.446526,0.446526,0.446526,0.472946,0.472946,0.472946,0.450102,0.450102,0.450102,0.479789,0.479789,0.479789,0.479789,0.487676,0.487676,0.487676
TAJ_N,Q1,d1,0.540645,0.540645,0.522581,0.512258,0.517419,0.585806,0.727742,0.749677,0.756129,0.717419,0.700645,0.683871,0.677419,0.676129,0.683871,0.708387,0.779355,0.803871,0.79871,0.796129,0.775484,0.705806,0.603871,0.603871
TAJ_N,Q1,d2,0.483519,0.468622,0.466452,0.463167,0.507478,0.632463,0.741496,0.747771,0.728446,0.702698,0.678856,0.672287,0.652727,0.641906,0.639091,0.65176,0.691144,0.748475,0.771349,0.762551,0.749384,0.722346,0.620528,0.610704
TAJ_N,Q1,d3,0.531584,0.512631,0.514065,0.513978,0.550165,0.661419,0.779613,0.779498,0.74833,0.717075,0.698925,0.677247,0.670824,0.664717,0.667699,0.686136,0.734108,0.810007,0.807168,0.796129,0.783599,0.73233,0.645133,0.638136
TAJ_N,Q2,d1,0.581935,0.402581,0.394839,0.402581,0.565161,0.619355,0.723871,0.654194,0.609032,0.562581,0.554839,0.556129,0.512258,0.494194,0.505806,0.516129,0.516129,0.583226,0.670968,0.691613,0.691613,0.685161,0.633548,0.633548
TAJ_N,Q2,d2,0.478495,0.471871,0.504688,0.516258,0.54628,0.616774,0.694839,0.688731,0.688774,0.652086,0.646495,0.649806,0.627871,0.620172,0.619484,0.637376,0.68228,0.738796,0.786366,0.777634,0.764,0.704559,0.583355,0.577806
TAJ_N,Q2,d3,0.422624,0.407699,0.403914,0.404301,0.506452,0.602452,0.699054,0.675054,0.645376,0.623054,0.60757,0.602753,0.588473,0.575398,0.570366,0.589075,0.61871,0.659699,0.716215,0.71686,0.707957,0.651269,0.54757,0.526366
TAJ_N,Q3,d1,0.846452,0.824516,0.816774,0.833548,0.867097,0.947097,0.963871,0.967742,0.981935,0.993548,0.99871,0.989677,0.981935,0.984516,0.981935,0.994839,0.990968,1,1,0.651613,0.882581,0.860645,0.868387,0.868387
TAJ_N,Q3,d2,0.66399,0.646435,0.65146,0.656095,0.693786,0.792139,0.86107,0.84944,0.851273,0.856723,0.866672,0.862394,0.858149,0.849389,0.846401,0.858506,0.886316,0.916027,0.936197,0.917878,0.883939,0.824058,0.74584,0.739372
TAJ_N,Q3,d3,0.741885,0.729287,0.722869,0.725399,0.767555,0.851817,0.896859,0.902479,0.911358,0.911664,0.922818,0.92219,0.910917,0.909117,0.901851,0.90871,0.922071,0.933905,0.940204,0.950424,0.951239,0.913871,0.835042,0.830068
TAJ_N,Q4,d1,0.539355,0.527742,0.529032,0.526452,0.589677,0.736774,0.84,0.797419,0.797419,0.726452,0.700645,0.67871,0.67871,0.625806,0.651613,0.686452,0.686452,0.861935,0.861935,0.828387,0.828387,0.686452,0.588387,0.588387
TAJ_N,Q4,d2,0.388473,0.382839,0.379398,0.383398,0.449892,0.566409,0.685118,0.604688,0.467613,0.447097,0.442495,0.437333,0.43157,0.427226,0.423054,0.436344,0.469634,0.681548,0.722065,0.687785,0.642366,0.58972,0.484559,0.477849
TAJ_N,Q4,d3,0.50929,0.502452,0.49914,0.502667,0.57686,0.696,0.802624,0.780043,0.631527,0.588172,0.583957,0.575699,0.563527,0.559871,0.55914,0.586968,0.616258,0.832946,0.835914,0.81471,0.796473,0.719742,0.581247,0.565505
TAJ_S,Q1,d1,0.569231,0.560373,0.554312,0.558042,0.634965,0.753846,0.87366,0.889977,0.848019,0.811655,0.791608,0.788345,0.7669,0.755711,0.738928,0.783683,0.88345,1,0.963636,0.972028,0.95338,0.824242,0.648485,0.600466
TAJ_S,Q1,d2,0.567101,0.564526,0.559027,0.558339,0.61424,0.784573,0.923384,0.928873,0.882221,0.831914,0.821339,0.80801,0.787942,0.774804,0.745698,0.773289,0.835834,0.918998,0.954344,0.926637,0.919803,0.884796,0.789627,0.562323
TAJ_S,Q1,d3,0.556219,0.547972,0.533333,0.536193,0.594468,0.77294,0.923895,0.916923,0.86389,0.819518,0.8023,0.798384,0.77065,0.758456,0.743838,0.765895,0.830085,0.955783,0.948138,0.931127,0.905828,0.842176,0.729438,0.573582
TAJ_S,Q2,d1,0.409324,0.465734,0.463869,0.466667,0.645688,0.770629,0.86014,0.808858,0.774825,0.698368,0.665268,0.6331,0.617716,0.606061,0.595338,0.584149,0.637296,0.699301,0.852214,0.868998,0.855012,0.793007,0.685315,0.447552
TAJ_S,Q2,d2,0.325796,0.317809,0.395027,0.395944,0.428314,0.47683,0.512075,0.48648,0.476581,0.466822,0.464211,0.460171,0.453629,0.447552,0.447428,0.466371,0.519767,0.595695,0.639207,0.587304,0.584367,0.527879,0.432603,0.336566
TAJ_S,Q2,d3,0.444693,0.435804,0.430645,0.430847,0.554623,0.664553,0.779689,0.77958,0.75195,0.716659,0.703652,0.6954,0.671251,0.66014,0.642704,0.6485,0.696224,0.762378,0.858057,0.83049,0.797374,0.764242,0.660886,0.456193
TAJ_S,Q3,d1,0.584615,0.570629,0.551049,0.559441,0.614452,0.689977,0.729138,0.748718,0.791608,0.830303,0.850816,0.861072,0.842424,0.863869,0.830769,0.831702,0.804196,0.807459,0.849417,0.8662,0.90303,0.855012,0.753846,0.608392
TAJ_S,Q3,d2,0.469869,0.449393,0.468912,0.457858,0.506079,0.608858,0.69067,0.676831,0.679585,0.688517,0.703736,0.714655,0.689596,0.675684,0.668875,0.670666,0.704656,0.75265,0.80254,0.80457,0.754098,0.680941,0.591449,0.500963
TAJ_S,Q3,d3,0.586443,0.564287,0.551534,0.549319,0.607355,0.70338,0.747614,0.764127,0.779279,0.798424,0.822825,0.838854,0.827702,0.81736,0.806472,0.80484,0.810121,0.826162,0.834787,0.876721,0.872065,0.807938,0.720973,0.62396
TAJ_S,Q4,d1,0.534732,0.51655,0.498368,0.494172,0.637296,0.787413,0.931002,0.919347,0.784149,0.782751,0.747786,0.724009,0.624709,0.675524,0.5669,0.698368,0.845688,0.987413,0.931002,0.890909,0.855478,0.724009,0.610723,0.547319
TAJ_S,Q4,d2,0.31756,0.311344,0.305346,0.306107,0.353349,0.554452,0.713722,0.635695,0.465082,0.451469,0.446869,0.450536,0.426154,0.40993,0.401026,0.409821,0.459767,0.705066,0.746247,0.680357,0.624864,0.539549,0.402688,0.331049
TAJ_S,Q4,d3,0.48864,0.471204,0.468749,0.47669,0.578446,0.773644,0.928516,0.897716,0.698555,0.675043,0.657141,0.646558,0.628438,0.613504,0.603139,0.628858,0.722238,0.985035,0.94634,0.917638,0.875602,0.794172,0.596193,0.521461
TUR,Q1,d1,0.658793,0.654573,0.642759,0.635445,0.636289,0.648385,0.742619,0.782844,0.74065,0.756121,0.75162,0.736993,0.713645,0.708301,0.708582,0.711958,0.739525,0.825601,0.843041,0.838259,0.819694,0.789314,0.733055,0.687485
TUR,Q1,d2,0.654899,0.636756,0.636008,0.631156,0.634141,0.65224,0.731597,0.768242,0.737204,0.729308,0.736616,0.720857,0.70644,0.700322,0.69834,0.698161,0.715768,0.743335,0.830287,0.829354,0.827877,0.798967,0.741276,0.687306
TUR,Q1,d3,0.657293,0.647972,0.640209,0.633745,0.635389,0.649585,0.738368,0.777043,0.738799,0.745769,0.745969,0.731042,0.711045,0.7053,0.704831,0.706907,0.730773,0.795346,0.83809,0.835009,0.822594,0.792564,0.736105,0.687385
TUR,Q2,d1,0.580874,0.565403,0.556964,0.554714,0.560621,0.585937,0.660199,0.663575,0.658793,0.65373,0.642478,0.629538,0.608441,0.596908,0.595502,0.598033,0.607316,0.643322,0.701831,0.748526,0.74937,0.714208,0.672014,0.6256
TUR,Q2,d2,0.552182,0.540649,0.528835,0.531366,0.534179,0.561184,0.622787,0.536992,0.540649,0.623912,0.621099,0.607035,0.599158,0.588469,0.582843,0.510832,0.591282,0.690861,0.650635,0.713364,0.717302,0.681859,0.617724,0.575811
TUR,Q2,d3,0.580874,0.565403,0.556964,0.554714,0.560621,0.585937,0.660199,0.663575,0.658793,0.65373,0.642478,0.629538,0.608441,0.596908,0.595502,0.598033,0.607316,0.643322,0.701831,0.748526,0.74937,0.714208,0.672014,0.6256
TUR,Q3,d1,0.755277,0.737837,0.71252,0.696768,0.690017,0.652323,0.651198,0.688891,0.756121,0.801972,0.841916,0.875953,0.888611,0.897612,0.898175,0.895362,0.904363,0.899019,0.885798,0.876234,0.933055,0.94487,0.880735,0.823913
TUR,Q3,d2,0.60139,0.584472,0.575837,0.567017,0.563123,0.560184,0.568175,0.593029,0.637285,0.673442,0.699766,0.718772,0.732936,0.736556,0.743914,0.753412,0.753586,0.75822,0.763597,0.800495,0.811492,0.799018,0.740383,0.656295
TUR,Q3,d3,0.821193,0.795598,0.772029,0.761573,0.753367,0.724301,0.71396,0.757461,0.822359,0.872407,0.915008,0.933015,0.937534,0.950762,0.94517,0.947986,0.949737,0.948145,0.937116,0.934325,0.99789,1,0.941091,0.881671
TUR,Q4,d1,0.682422,0.675389,0.664981,0.659918,0.660762,0.681296,0.728554,0.759778,0.768217,0.774968,0.782281,0.769623,0.751339,0.753589,0.748245,0.751058,0.760903,0.855137,0.891143,0.885517,0.868639,0.827289,0.778906,0.735305
TUR,Q4,d2,0.542899,0.528553,0.529678,0.524053,0.52574,0.553307,0.603378,0.591563,0.58425,0.587625,0.568216,0.560058,0.54515,0.546837,0.54965,0.554714,0.596064,0.631226,0.699299,0.699581,0.67764,0.650635,0.59944,0.552745
TUR,Q4,d3,0.677771,0.670495,0.660471,0.655389,0.656261,0.67703,0.724381,0.754171,0.762084,0.768723,0.775146,0.762638,0.744466,0.746698,0.741625,0.744513,0.755408,0.847673,0.884748,0.879319,0.862272,0.8214,0.772924,0.72922
UZB,Q1,d1,0.842154,0.836539,0.818592,0.839208,0.843258,0.875932,0.925173,0.940635,0.958859,0.966774,0.963185,0.932996,0.940083,0.941187,0.942752,0.949747,0.96751,0.99098,0.994017,0.993833,0.985458,0.957846,0.927197,0.879613
UZB,Q1,d2,0.801602,0.788997,0.781498,0.779821,0.786326,0.816159,0.865939,0.8929,0.912787,0.917427,0.901809,0.886175,0.871343,0.870635,0.869493,0.879291,0.905453,0.946051,0.956736,0.94859,0.939656,0.913894,0.875727,0.832197
UZB,Q1,d3,0.833993,0.821674,0.815338,0.82429,0.830962,0.855732,0.904879,0.9267,0.944382,0.948215,0.943145,0.930098,0.919268,0.920127,0.922105,0.930327,0.954263,0.982672,0.984319,0.978173,0.970865,0.948152,0.90563,0.86565
UZB,Q2,d1,0.78601,0.761988,0.741555,0.733732,0.724988,0.773585,0.817487,0.869305,0.907133,0.936217,0.945697,0.942108,0.917809,0.935113,0.915232,0.918546,0.947446,0.953705,0.987299,0.987575,0.9711,0.945881,0.899678,0.850253
UZB,Q2,d2,0.637469,0.624817,0.634162,0.673772,0.655867,0.645703,0.672051,0.702169,0.732339,0.745851,0.749152,0.740114,0.725697,0.736592,0.737392,0.747366,0.761997,0.775343,0.797478,0.797316,0.798635,0.769885,0.719389,0.6657
UZB,Q2,d3,0.773895,0.759463,0.746553,0.745915,0.754057,0.801687,0.841555,0.860202,0.872192,0.872606,0.866771,0.85457,0.83665,0.835395,0.833591,0.83838,0.857681,0.883237,0.92959,0.933616,0.927403,0.897763,0.853689,0.804179
UZB,Q3,d1,0.806259,0.785826,0.763737,0.755637,0.764105,0.783985,0.820064,0.886977,0.961896,0.974505,1,0.974873,0.973861,0.994938,0.99457,0.991072,0.986654,0.981408,0.961988,0.976346,0.979107,0.953244,0.889462,0.815186
UZB,Q3,d2,0.611244,0.594469,0.586526,0.586842,0.599258,0.628798,0.667783,0.698369,0.736698,0.760375,0.770155,0.761949,0.744628,0.756176,0.760982,0.765522,0.773251,0.77381,0.783714,0.793394,0.780646,0.744594,0.69227,0.6417
UZB,Q3,d3,0.71316,0.694066,0.679955,0.677784,0.684638,0.711614,0.747663,0.796351,0.853158,0.885428,0.898239,0.88923,0.878779,0.890327,0.892819,0.895404,0.895528,0.890181,0.875277,0.886406,0.889092,0.86228,0.810209,0.751079
UZB,Q4,d1,0.831753,0.825035,0.823838,0.816751,0.828532,0.883571,0.944317,0.963369,0.954533,0.953889,0.95711,0.939991,0.938242,0.923976,0.935941,0.939715,0.978003,0.99954,0.991993,0.990704,0.988587,0.959227,0.913392,0.873907
UZB,Q4,d2,0.653122,0.639626,0.631839,0.629784,0.64335,0.695076,0.741654,0.745203,0.761878,0.769066,0.769968,0.756012,0.734956,0.74374,0.749679,0.75904,0.779497,0.832876,0.856453,0.842148,0.824372,0.786805,0.735794,0.687774
UZB,Q4,d3,0.800135,0.785255,0.775861,0.775125,0.786817,0.834373,0.87884,0.893711,0.90096,0.895904,0.885921,0.869704,0.859982,0.862295,0.866065,0.879607,0.916579,0.965295,0.9615,0.958524,0.947857,0.920436,0.876196,0.832996
NEPS_HERAT,Q1,d1,0.69752,0.69752,0.69752,0.69752,0.69752,0.69752,0.711199,0.711199,0.711199,0.711199,0.711199,0.812329,0.812329,0.812329,0.80583,0.80583,0.80583,0.999352,0.999352,0.999352,0.999352,0.983252,0.983252,0.983252
NEPS_HERAT,Q1,d2,0.515892,0.515892,0.515892,0.515892,0.515892,0.515892,0.526009,0.526009,0.526009,0.526009,0.526009,0.600805,0.600805,0.600805,0.595999,0.595999,0.595999,0.73913,0.73913,0.73913,0.73913,0.727222,0.727222,0.727222
NEPS_HERAT,Q1,d3,0.515892,0.515892,0.515892,0.515892,0.515892,0.515892,0.526009,0.526009,0.526009,0.526009,0.526009,0.600805,0.600805,0.600805,0.595999,0.595999,0.595999,0.73913,0.73913,0.73913,0.73913,0.727222,0.727222,0.727222
NEPS_HERAT,Q2,d1,0.578884,0.578884,0.578884,0.578884,0.578884,0.578884,0.588952,0.588952,0.588952,0.588952,0.588952,0.674166,0.674166,0.674166,0.668773,0.668773,0.668773,0.84136,0.84136,0.84136,0.84136,0.859337,0.859337,0.859337
NEPS_HERAT,Q2,d2,0.428148,0.428148,0.428148,0.428148,0.428148,0.428148,0.435594,0.435594,0.435594,0.435594,0.435594,0.498619,0.498619,0.498619,0.49463,0.49463,0.49463,0.622277,0.622277,0.622277,0.622277,0.635573,0.635573,0.635573
NEPS_HERAT,Q2,d3,0.428148,0.428148,0.428148,0.428148,0.428148,0.428148,0.435594,0.435594,0.435594,0.435594,0.435594,0.498619,0.498619,0.498619,0.49463,0.49463,0.49463,0.622277,0.622277,0.622277,0.622277,0.635573,0.635573,0.635573
NEPS_HERAT,Q3,d1,0.537475,0.537475,0.537475,0.537475,0.537475,0.537475,0.546822,0.546822,0.546822,0.546822,0.546822,0.625982,0.625982,0.625982,0.620635,0.620635,0.620635,0.781956,0.781956,0.781956,0.781956,0.797501,0.797501,0.797501
NEPS_HERAT,Q3,d2,0.397521,0.397521,0.397521,0.397521,0.397521,0.397521,0.404434,0.404434,0.404434,0.404434,0.404434,0.462982,0.462982,0.462982,0.459027,0.459027,0.459027,0.578342,0.578342,0.578342,0.578342,0.589839,0.589839,0.589839
NEPS_HERAT,Q3,d3,0.397521,0.397521,0.397521,0.397521,0.397521,0.397521,0.404434,0.404434,0.404434,0.404434,0.404434,0.462982,0.462982,0.462982,0.459027,0.459027,0.459027,0.578342,0.578342,0.578342,0.578342,0.589839,0.589839,0.589839
NEPS_HERAT,Q4,d1,0.67364,0.67364,0.67364,0.67364,0.67364,0.67364,0.685356,0.685356,0.685356,0.685356,0.685356,0.784519,0.784519,0.784519,0.778243,0.778243,0.778243,0.979079,0.979079,0.979079,0.979079,1,1,1
NEPS_HERAT,Q4,d2,0.49823,0.49823,0.49823,0.49823,0.49823,0.49823,0.506895,0.506895,0.506895,0.506895,0.506895,0.580237,0.580237,0.580237,0.575595,0.575595,0.575595,0.724136,0.724136,0.724136,0.724136,0.739609,0.739609,0.739609
NEPS_HERAT,Q4,d3,0.49823,0.49823,0.49823,0.49823,0.49823,0.49823,0.506895,0.506895,0.506895,0.506895,0.506895,0.580237,0.580237,0.580237,0.575595,0.575595,0.575595,0.724136,0.724136,0.724136,0.724136,0.739609,0.739609,0.739609
