c,fuel,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2040,2045,2050
KGZ,Gas,37.2059,37.2059,37.2059,37.2059,37.2059,37.2059,37.2059,37.2059,37.2059,37.2059,37.2059,37.2059,37.2059
PAK,Gas,648.415,648.415,648.415,648.415,648.415,648.415,648.415,648.415,648.415,648.415,648.415,648.415,648.415
PAK,LNG,636.013,636.013,636.013,636.013,636.013,636.013,636.013,636.013,636.013,636.013,636.013,636.013,636.013
TAJ,Gas,100.246,100.246,100.246,100.246,100.246,100.246,100.246,100.246,100.246,100.246,100.246,100.246,100.246
UZB,Coal,390.816,404.139,417.463,430.786,444.109,444.109,444.109,444.109,444.109,444.109,444.109,444.109,444.109
