zone1,zone2,q,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2040,2045,2050
KGZ_S,TAJ_N,Q3,635.915,693.725,693.725,692.928,692.928,692.928,692.928,692.928,692.928,692.928,692.928,692.928,692.928
KGZ_S,TAJ_N,Q5,959.085,1046.28,1046.28,1045.07,1045.07,1045.07,1045.07,1045.07,1045.07,1045.07,1045.07,1045.07,1045.07
TAJ_S,NEPS_TAJ,Q3,399.889,402.281,402.281,401.882,401.882,401.882,401.882,401.882,401.882,401.882,401.882,401.882,401.882
TAJ_S,NEPS_TAJ,Q5,603.111,606.719,606.719,606.118,606.118,606.118,606.118,606.118,606.118,606.118,606.118,606.118,606.118
TAJ_S,PAK_N,Q3,1331.63,1339.21,1339.21,1338.81,1338.81,1338.81,1338.81,1338.81,1338.81,1338.81,1338.81,1338.81,1338.81
TAJ_S,PAK_N,Q5,2008.37,2019.79,2019.79,2019.19,2019.19,2019.19,2019.19,2019.19,2019.19,2019.19,2019.19,2019.19,2019.19
