tech,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
BT_NN_BAT_22_UAE,1.0,1.0,1.0,0.959163987138264,0.918327974276527,0.877491961414791,0.836655948553055,0.795819935691318,0.754983922829582,0.714147909967846,0.673311897106109,0.632475884244373,0.591639871382637,0.573151125401929,0.554662379421222,0.536173633440514,0.517684887459807,0.4991961414791,0.480707395498392,0.462218649517685,0.443729903536978,0.42524115755627,0.406752411575563
BT_NN_BAT_22_YEM,1.0,1.0,1.0,0.959163987138264,0.918327974276527,0.877491961414791,0.836655948553055,0.795819935691318,0.754983922829582,0.714147909967846,0.673311897106109,0.632475884244373,0.591639871382637,0.573151125401929,0.554662379421222,0.536173633440514,0.517684887459807,0.4991961414791,0.480707395498392,0.462218649517685,0.443729903536978,0.42524115755627,0.406752411575563
CC_NN_GAS_�_21_IRQ,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_GAS_�_22_ALG,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_GAS_�_22_BAH,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_GAS_�_22_EGY,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_GAS_�_22_JOR,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_GAS_�_22_KUW,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_GAS_�_22_LIB,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_GAS_�_22_PAL,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_GAS_�_22_SYR,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_GAS_�_22_TUN,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_GAS_�_22_UAE,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_GAS_�_23_QAT,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_GAS_�_24_KSA,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_GAS_�_24_SUD,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_GAS_�_24_YEM,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_GAS_�_25_LEB,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_GAS_�_25_OMA,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_HFO_�_22_MOR,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_LNG_�_21_IRQ,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_LNG_�_22_ALG,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_LNG_�_22_BAH,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_LNG_�_22_EGY,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_LNG_�_22_JOR,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_LNG_�_22_KUW,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_LNG_�_22_LIB,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_LNG_�_22_MOR,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_LNG_�_22_PAL,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_LNG_�_22_UAE,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_LNG_�_23_QAT,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_LNG_�_24_KSA,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_LNG_�_24_SUD,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_LNG_�_24_YEM,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_LNG_�_25_LEB,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
CC_NN_LNG_�_25_OMA,1.0,1.0,1.0,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
GT_NN_ALC_�_23_SUD,1.0,1.0,1.0,1.0,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
GT_NN_ALC_�_24_KSA,1.0,1.0,1.0,1.0,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
GT_NN_GAS_�_20_ALG,1.0,1.0,1.0,1.0,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
GT_NN_GAS_�_20_BAH,1.0,1.0,1.0,1.0,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
GT_NN_GAS_�_20_EGY,1.0,1.0,1.0,1.0,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
GT_NN_GAS_�_20_IRQ,1.0,1.0,1.0,1.0,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
GT_NN_GAS_�_20_JOR,1.0,1.0,1.0,1.0,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
GT_NN_GAS_�_20_KUW,1.0,1.0,1.0,1.0,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
GT_NN_GAS_�_20_LIB,1.0,1.0,1.0,1.0,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
GT_NN_GAS_�_20_PAL,1.0,1.0,1.0,1.0,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
GT_NN_GAS_�_20_SYR,1.0,1.0,1.0,1.0,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
GT_NN_GAS_�_20_TUN,1.0,1.0,1.0,1.0,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
GT_NN_GAS_�_22_UAE,1.0,1.0,1.0,1.0,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
GT_NN_GAS_�_22_YEM,1.0,1.0,1.0,1.0,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
GT_NN_GAS_�_23_QAT,1.0,1.0,1.0,1.0,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
GT_NN_GAS_�_24_KSA,1.0,1.0,1.0,1.0,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
GT_NN_GAS_�_25_LEB,1.0,1.0,1.0,1.0,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
GT_NN_GAS_�_25_OMA,1.0,1.0,1.0,1.0,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
GT_NN_HFO_�_20_MOR,1.0,1.0,1.0,1.0,0.99,0.98,0.96,0.95,0.94,0.94,0.93,0.93,0.92,0.92,0.91,0.91,0.91,0.9,0.9,0.9,0.9,0.89,0.89
PV_NN_SPV_�_20_ALG,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_20_BAH,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_20_EGY,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_20_IRQ,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_20_JOR,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_20_KUW,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_20_LIB,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_20_MOR,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_20_PAL,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_20_SYR,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_20_TUN,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_21_OMA,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_21_UAE,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_22_KSA,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_22_OMA,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_22_QAT,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_22_SUD,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_22_YEM,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_23_OMA,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_24_OMA,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_25_LEB,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
PV_NN_SPV_�_25_OMA,1.0,1.0,1.0,0.979999999999997,0.960000000000001,0.939999999999998,0.919999999999995,0.899999999999999,0.879999999999995,0.859999999999999,0.839999999999996,0.82,0.799999999999997,0.779999999999994,0.759999999999998,0.739999999999995,0.719999999999999,0.699999999999996,0.68,0.659999999999997,0.640000000000001,0.619999999999997,0.6
WI_NN_WND_�_20_OMA,1.0,1.0,1.0,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.743,0.736,0.729,0.722,0.715,0.708,0.701,0.694,0.687,0.68
WI_NN_WND_�_21_ALG,1.0,1.0,1.0,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.743,0.736,0.729,0.722,0.715,0.708,0.701,0.694,0.687,0.68
WI_NN_WND_�_21_BAH,1.0,1.0,1.0,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.743,0.736,0.729,0.722,0.715,0.708,0.701,0.694,0.687,0.68
WI_NN_WND_�_21_EGY,1.0,1.0,1.0,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.743,0.736,0.729,0.722,0.715,0.708,0.701,0.694,0.687,0.68
WI_NN_WND_�_21_IRQ,1.0,1.0,1.0,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.743,0.736,0.729,0.722,0.715,0.708,0.701,0.694,0.687,0.68
WI_NN_WND_�_21_JOR,1.0,1.0,1.0,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.743,0.736,0.729,0.722,0.715,0.708,0.701,0.694,0.687,0.68
