z,uni,y,value
Gambia,Available capacity: MW,2025,184.10000000000002
Gambia,Available capacity: MW,2030,429.105185670447
Gambia,Peak demand: MW,2025,112.9806137
Gambia,Peak demand: MW,2030,155.4154717
Gambia,Peak demand including P to H2: MW,2025,1e-06
Gambia,Peak demand including P to H2: MW,2030,1e-06
Gambia,New capacity: MW,2030,245.00518567044696
Gambia,Retired capacity: MW,2025,56.99999999999999
