z,q,d,t,y,value
Gambia,m4,d17,t12,2030,57.70999765074951
Gambia,m4,d17,t13,2025,194.9995328595892
Gambia,m4,d17,t13,2030,57.70999748051664
Gambia,m4,d17,t14,2025,194.99949969197235
Gambia,m4,d17,t14,2030,57.70999178417306
Gambia,m4,d17,t15,2025,194.9995220460431
Gambia,m4,d17,t15,2030,57.70999619689928
Gambia,m4,d17,t16,2025,194.99959331396371
Gambia,m4,d17,t16,2030,57.710015833146635
Gambia,m4,d17,t17,2025,194.99958108671706
Gambia,m4,d17,t17,2030,57.710206620895576
Gambia,m4,d17,t18,2025,194.9996213172711
Gambia,m4,d17,t18,2030,139.39991113941159
Gambia,m4,d17,t19,2025,194.99965528905352
Gambia,m4,d17,t19,2030,139.4000264302618
Gambia,m4,d17,t20,2025,194.9997683414558
Gambia,m4,d17,t20,2030,139.40024537200992
Gambia,m4,d17,t21,2025,194.9998000352841
Gambia,m4,d17,t21,2030,139.40032009246917
Gambia,m4,d17,t22,2025,194.9997055025807
Gambia,m4,d17,t22,2030,139.40015804563527
Gambia,m4,d17,t23,2025,194.99980734663774
Gambia,m4,d17,t23,2030,139.4003230276417
Gambia,m4,d17,t24,2025,194.99983726347844
Gambia,m4,d17,t24,2030,139.4003517123429
Gambia,m4,d18,t1,2025,194.99977157810392
Gambia,m4,d18,t1,2030,139.40112969901432
Gambia,m4,d18,t2,2025,194.99967787854888
Gambia,m4,d18,t2,2030,139.40024900745817
Gambia,m4,d18,t3,2025,194.9996497056061
Gambia,m4,d18,t3,2030,139.4001743511608
Gambia,m4,d18,t4,2025,194.99961768420727
Gambia,m4,d18,t4,2030,139.40011565089594
Gambia,m4,d18,t5,2025,194.99961155596952
Gambia,m4,d18,t5,2030,139.4001064452404
Gambia,m4,d18,t6,2025,194.99963610356883
Gambia,m4,d18,t6,2030,139.40014613397372
Gambia,m4,d18,t7,2025,194.99959407927275
Gambia,m4,d18,t7,2030,139.40008311393447
Gambia,m4,d18,t8,2025,194.99954348994208
Gambia,m4,d18,t8,2030,139.39999700581225
Gambia,m4,d18,t9,2025,194.99931544689483
Gambia,m4,d18,t9,2030,57.71026403701286
Gambia,m4,d18,t10,2025,194.99926988837774
Gambia,m4,d18,t10,2030,57.70996770495945
Gambia,m4,d18,t11,2025,194.99918996434442
Gambia,m4,d18,t11,2030,57.709639466387806
Gambia,m4,d18,t12,2025,194.99918989793656
Gambia,m4,d18,t12,2030,57.709608218958394
Gambia,m4,d18,t13,2025,194.99940537849955
Gambia,m4,d18,t13,2030,57.70992966359025
Gambia,m4,d18,t14,2025,194.99934626859115
Gambia,m4,d18,t14,2030,57.709877659761084
Gambia,m4,d18,t15,2025,194.99951954499633
Gambia,m4,d18,t15,2030,57.70998194515662
Gambia,m4,d18,t16,2025,194.99945231672888
Gambia,m4,d18,t16,2030,57.70996572344311
Gambia,m4,d18,t17,2025,194.9994813701604
Gambia,m4,d18,t17,2030,57.70999913102791
Gambia,m4,d18,t18,2025,194.99960584742036
Gambia,m4,d18,t18,2030,139.3998242419906
Gambia,m4,d18,t19,2025,194.99962934376623
Gambia,m4,d18,t19,2030,139.40000950102004
Gambia,m4,d18,t20,2025,194.9998001507403
Gambia,m4,d18,t20,2030,139.4003519351601
Gambia,m4,d18,t21,2025,194.99977618194697
Gambia,m4,d18,t21,2030,139.40031098086604
Gambia,m4,d18,t22,2025,194.99983937401228
Gambia,m4,d18,t22,2030,139.40049265512917
Gambia,m4,d18,t23,2025,194.99985470764088
Gambia,m4,d18,t23,2030,139.40055377170054
Gambia,m4,d18,t24,2025,194.9998372673241
Gambia,m4,d18,t24,2030,139.4003741986402
Gambia,m4,d19,t1,2025,194.9998113366936
Gambia,m4,d19,t1,2030,139.40843871348397
Gambia,m4,d19,t2,2025,194.999746294195
Gambia,m4,d19,t2,2030,139.4006762567569
Gambia,m4,d19,t3,2025,194.99967742629957
Gambia,m4,d19,t3,2030,139.40024740857675
Gambia,m4,d19,t4,2025,194.99963001356457
Gambia,m4,d19,t4,2030,139.40013578713157
Gambia,m4,d19,t5,2025,194.9996115557385
Gambia,m4,d19,t5,2030,139.40010647975362
Gambia,m4,d19,t6,2025,194.99950849129243
Gambia,m4,d19,t6,2030,139.40001960276695
Gambia,m4,d19,t7,2025,194.9995829889107
Gambia,m4,d19,t7,2030,139.40007086287113
Gambia,m4,d19,t8,2025,194.99955244565808
Gambia,m4,d19,t8,2030,139.39999725046718
Gambia,m4,d19,t9,2025,194.9994726664851
Gambia,m4,d19,t9,2030,57.71185341409215
Gambia,m4,d19,t10,2025,194.9994203475571
Gambia,m4,d19,t10,2030,57.70998722134364
Gambia,m4,d19,t11,2025,194.999445463971
Gambia,m4,d19,t11,2030,57.709961353654535
Gambia,m4,d19,t12,2025,194.99945259320222
Gambia,m4,d19,t12,2030,57.70995717319649
Gambia,m4,d19,t13,2025,194.9994303444719
Gambia,m4,d19,t13,2030,57.709941571932326
Gambia,m4,d19,t14,2025,194.9995029710711
Gambia,m4,d19,t14,2030,57.70997307887558
Gambia,m4,d19,t15,2025,194.99951972524843
Gambia,m4,d19,t15,2030,57.709978516855266
Gambia,m4,d19,t16,2025,194.99946615351485
Gambia,m4,d19,t16,2030,57.70996474793079
Gambia,m4,d19,t17,2025,194.9994721480778
Gambia,m4,d19,t17,2030,57.709992158031085
Gambia,m4,d19,t18,2025,194.99954908889475
Gambia,m4,d19,t18,2030,139.39927111814794
Gambia,m4,d19,t19,2025,194.99962133015467
Gambia,m4,d19,t19,2030,139.39999957859501
Gambia,m4,d19,t20,2025,194.9997288747985
Gambia,m4,d19,t20,2030,139.4001691500817
Gambia,m4,d19,t21,2025,194.99978413098128
Gambia,m4,d19,t21,2030,139.4002685421189
Gambia,m4,d19,t22,2025,194.99979188032344
Gambia,m4,d19,t22,2030,139.4002845670081
Gambia,m4,d19,t23,2025,194.9997994074477
Gambia,m4,d19,t23,2030,139.40029074417583
Gambia,m4,d19,t24,2025,194.9997738251823
Gambia,m4,d19,t24,2030,139.4001828038697
Gambia,m4,d20,t1,2025,194.99974777141992
Gambia,m4,d20,t1,2030,139.4006854170416
Gambia,m4,d20,t2,2025,194.99967075172964
Gambia,m4,d20,t2,2030,139.40022721979233
Gambia,m4,d20,t3,2025,194.99963661194118
Gambia,m4,d20,t3,2030,139.40014776798986
Gambia,m4,d20,t4,2025,194.99957244625372
Gambia,m4,d20,t4,2030,139.40006124120904
Gambia,m4,d20,t5,2025,194.99957769503723
Gambia,m4,d20,t5,2030,139.4000660743272
Gambia,m4,d20,t6,2025,194.99959414161458
Gambia,m4,d20,t6,2030,139.4000835812588
Gambia,m4,d20,t7,2025,194.99955629928635
Gambia,m4,d20,t7,2030,139.40004684359207
Gambia,m4,d20,t8,2025,194.99951704777706
Gambia,m4,d20,t8,2030,139.399981750648
Gambia,m4,d20,t9,2025,194.99942197671683
Gambia,m4,d20,t9,2030,57.71022993710282
Gambia,m4,d20,t10,2025,194.99938716043627
Gambia,m4,d20,t10,2030,57.7099690040489
Gambia,m4,d20,t11,2025,194.99941173632646
Gambia,m4,d20,t11,2030,57.709905392697024
Gambia,m4,d20,t12,2025,194.99942003561594
Gambia,m4,d20,t12,2030,57.70989506381808
Gambia,m4,d20,t13,2025,194.99944326174813
Gambia,m4,d20,t13,2030,57.70991458508549
Gambia,m4,d20,t14,2025,194.99946424480234
Gambia,m4,d20,t14,2030,57.709934897190536
Gambia,m4,d20,t15,2025,194.99947080021917
Gambia,m4,d20,t15,2030,57.70994100353117
Gambia,m4,d20,t16,2025,194.9991845807176
Gambia,m4,d20,t16,2030,-0.9991991797953338
Gambia,m4,d20,t17,2025,194.99946234446173
Gambia,m4,d20,t17,2030,57.709982036308624
Gambia,m4,d20,t18,2025,194.9994940665281
Gambia,m4,d20,t18,2030,57.71032628449135
Gambia,m4,d20,t19,2025,194.99963012689503
Gambia,m4,d20,t19,2030,139.3999937486896
Gambia,m4,d20,t20,2025,194.99970579490193
Gambia,m4,d20,t20,2030,139.40012506765743
Gambia,m4,d20,t21,2025,194.99972875446446
Gambia,m4,d20,t21,2030,139.40015714616297
Gambia,m4,d20,t22,2025,194.99978391751526
Gambia,m4,d20,t22,2030,139.40024634578145
Gambia,m4,d20,t23,2025,194.99977554200828
Gambia,m4,d20,t23,2030,139.40022060703785
Gambia,m4,d20,t24,2025,194.99975792372092
Gambia,m4,d20,t24,2030,139.40015061186998
Gambia,m4,d21,t1,2025,194.99971653242093
Gambia,m4,d21,t1,2030,139.40041596342493
Gambia,m4,d21,t2,2025,194.9996568625736
Gambia,m4,d21,t2,2030,139.40019065900424
Gambia,m4,d21,t3,2025,194.9995305401992
Gambia,m4,d21,t3,2030,139.4000307772501
Gambia,m4,d21,t4,2025,194.99955655623975
Gambia,m4,d21,t4,2030,139.40004770711346
Gambia,m4,d21,t5,2025,194.9995407222106
Gambia,m4,d21,t5,2030,139.4000364600475
Gambia,m4,d21,t6,2025,194.99951942111227
Gambia,m4,d21,t6,2030,139.40002445936022
Gambia,m4,d21,t7,2025,194.99951936034023
Gambia,m4,d21,t7,2030,139.40002415410294
Gambia,m4,d21,t8,2025,194.9994997943641
Gambia,m4,d21,t8,2030,139.39997596583495
Gambia,m4,d21,t9,2025,194.99943679679683
Gambia,m4,d21,t9,2030,57.71007721912478
Gambia,m4,d21,t10,2025,194.9994369745833
Gambia,m4,d21,t10,2030,57.70994999097741
Gambia,m4,d21,t11,2025,194.99925174413804
Gambia,m4,d21,t11,2030,-0.9989422331711383
Gambia,m4,d21,t12,2025,194.99926653942003
Gambia,m4,d21,t12,2030,-0.9990021570506509
Gambia,m4,d21,t13,2025,194.99926648239003
Gambia,m4,d21,t13,2030,-0.9990372013460902
Gambia,m4,d21,t14,2025,194.99926642905035
Gambia,m4,d21,t14,2030,-0.9990436013985363
Gambia,m4,d21,t15,2025,194.99926637644987
Gambia,m4,d21,t15,2030,-0.999027494162448
Gambia,m4,d21,t16,2025,194.99928054449384
Gambia,m4,d21,t16,2030,-0.9989178017534203
Gambia,m4,d21,t17,2025,194.99930388494357
Gambia,m4,d21,t17,2030,57.709477887600656
Gambia,m4,d21,t18,2025,194.99939330537325
Gambia,m4,d21,t18,2030,57.71002840737316
Gambia,m4,d21,t19,2025,194.9995029523953
Gambia,m4,d21,t19,2030,139.39995133797
Gambia,m4,d21,t20,2025,194.99951897592703
Gambia,m4,d21,t20,2030,139.40000074611805
Gambia,m4,d21,t21,2025,194.99959358708884
Gambia,m4,d21,t21,2030,139.40002957275942
Gambia,m4,d21,t22,2025,194.99962277224256
Gambia,m4,d21,t22,2030,139.4000446788915
Gambia,m4,d21,t23,2025,194.99962863587004
Gambia,m4,d21,t23,2030,139.40004526041676
Gambia,m4,d21,t24,2025,194.99962726207193
Gambia,m4,d21,t24,2030,139.4000334152302
Gambia,m4,d22,t1,2025,194.99956335859255
Gambia,m4,d22,t1,2030,139.4000539539588
Gambia,m4,d22,t2,2025,194.99957837351016
Gambia,m4,d22,t2,2030,139.4000670977601
Gambia,m4,d22,t3,2025,194.9994917865225
Gambia,m4,d22,t3,2030,139.40001351450672
Gambia,m4,d22,t4,2025,194.99947949828973
Gambia,m4,d22,t4,2030,139.4000093922663
Gambia,m4,d22,t5,2025,194.99946665146967
Gambia,m4,d22,t5,2030,139.40000565452812
Gambia,m4,d22,t6,2025,194.99945307683666
Gambia,m4,d22,t6,2030,139.40000216606603
Gambia,m4,d22,t7,2025,194.99945299924056
Gambia,m4,d22,t7,2030,139.40000195128744
Gambia,m4,d22,t8,2025,194.9994062005787
Gambia,m4,d22,t8,2030,139.39995591532949
Gambia,m4,d22,t9,2025,194.9992646153267
Gambia,m4,d22,t9,2030,57.7100298860355
Gambia,m4,d22,t10,2025,194.9991837082157
Gambia,m4,d22,t10,2030,0.029326818350043266
Gambia,m4,d22,t11,2025,194.99911421584525
Gambia,m4,d22,t11,2030,-0.9995803966675935
Gambia,m4,d22,t12,2025,194.9992278890001
Gambia,m4,d22,t12,2030,-0.9992235471526859
Gambia,m4,d22,t13,2025,194.99917523694646
Gambia,m4,d22,t13,2030,-0.9994423143568991
Gambia,m4,d22,t14,2025,194.9991935664312
Gambia,m4,d22,t14,2030,-0.9993683498304184
Gambia,m4,d22,t15,2025,194.9992436517587
Gambia,m4,d22,t15,2030,-0.99918671975996
Gambia,m4,d22,t16,2025,194.99927336118736
Gambia,m4,d22,t16,2030,-0.9990388971382119
Gambia,m4,d22,t17,2025,194.99931356882036
Gambia,m4,d22,t17,2030,57.709950023342834
Gambia,m4,d22,t18,2025,194.9991050698038
Gambia,m4,d22,t18,2030,57.710428888142324
Gambia,m4,d22,t19,2025,194.99945353550535
Gambia,m4,d22,t19,2030,139.3999570438495
Gambia,m4,d22,t20,2025,194.9995243392924
Gambia,m4,d22,t20,2030,139.40000203481665
Gambia,m4,d22,t21,2025,194.99954011898296
Gambia,m4,d22,t21,2030,139.40000774348374
Gambia,m4,d22,t22,2025,194.99956622430517
Gambia,m4,d22,t22,2030,139.40001689325845
Gambia,m4,d22,t23,2025,194.99963495298417
Gambia,m4,d22,t23,2030,139.40004853687003
Gambia,m4,d22,t24,2025,194.99965322113533
Gambia,m4,d22,t24,2030,139.40004720643034
Gambia,m4,d23,t1,2025,194.9996075126745
Gambia,m4,d23,t1,2030,139.40010169160223
Gambia,m4,d23,t2,2025,194.9995466272923
Gambia,m4,d23,t2,2030,139.40004080370883
Gambia,m4,d23,t3,2025,194.99946044542463
Gambia,m4,d23,t3,2030,139.40000432095286
Gambia,m4,d23,t4,2025,194.99948559475305
Gambia,m4,d23,t4,2030,139.4000112949163
Gambia,m4,d23,t5,2025,194.999460020421
Gambia,m4,d23,t5,2030,139.40000396110497
Gambia,m4,d23,t6,2025,194.99945307655378
Gambia,m4,d23,t6,2030,139.4000021760475
Gambia,m4,d23,t7,2025,194.99944593227556
Gambia,m4,d23,t7,2030,139.40000037705778
Gambia,m4,d23,t8,2025,194.999404348279
Gambia,m4,d23,t8,2030,139.3999637935557
Gambia,m4,d23,t9,2025,194.99929028038093
Gambia,m4,d23,t9,2030,139.31729640576572
Gambia,m4,d23,t10,2025,194.99919326325684
Gambia,m4,d23,t10,2030,57.70999586414715
Gambia,m4,d23,t11,2025,194.99917476590707
Gambia,m4,d23,t11,2030,57.7098475122231
Gambia,m4,d23,t12,2025,194.99918954995073
Gambia,m4,d23,t12,2030,57.7098021616556
Gambia,m4,d23,t13,2025,194.99918948632242
Gambia,m4,d23,t13,2030,57.70978525988261
Gambia,m4,d23,t14,2025,194.99922399739972
Gambia,m4,d23,t14,2030,57.709815217035995
Gambia,m4,d23,t15,2025,194.99925540978697
Gambia,m4,d23,t15,2030,57.70985288039935
Gambia,m4,d23,t16,2025,194.99927145781956
Gambia,m4,d23,t16,2030,57.70989304625035
Gambia,m4,d23,t17,2025,194.99934934189469
Gambia,m4,d23,t17,2030,57.70999209449864
Gambia,m4,d23,t18,2025,194.99942817166806
Gambia,m4,d23,t18,2030,139.3987438677031
Gambia,m4,d23,t19,2025,194.99950952885868
Gambia,m4,d23,t19,2030,139.3999671619606
Gambia,m4,d23,t20,2025,194.99952435545097
Gambia,m4,d23,t20,2030,139.40000369039655
Gambia,m4,d23,t21,2025,194.9996354793879
Gambia,m4,d23,t21,2030,139.4000557028098
Gambia,m4,d23,t22,2025,194.9996483519516
Gambia,m4,d23,t22,2030,139.4000636703892
Gambia,m4,d23,t23,2025,194.9996547024926
Gambia,m4,d23,t23,2030,139.40006413620137
Gambia,m4,d23,t24,2025,194.99964654518115
Gambia,m4,d23,t24,2030,139.40004439686965
Gambia,m4,d24,t1,2025,194.99959039438326
Gambia,m4,d24,t1,2030,139.4000804143843
Gambia,m4,d24,t2,2025,194.9995361461937
Gambia,m4,d24,t2,2030,139.4000340958521
Gambia,m4,d24,t3,2025,194.99950889889288
Gambia,m4,d24,t3,2030,139.40002007620998
Gambia,m4,d24,t4,2025,194.99948559930885
Gambia,m4,d24,t4,2030,139.40001129878794
Gambia,m4,d24,t5,2025,194.99945318802244
Gambia,m4,d24,t5,2030,139.40000231562277
Gambia,m4,d24,t6,2025,194.99946655796379
Gambia,m4,d24,t6,2030,139.4000055169292
Gambia,m4,d24,t7,2025,194.99947919743508
Gambia,m4,d24,t7,2030,139.40000885844344
Gambia,m4,d24,t8,2025,194.99944117749254
Gambia,m4,d24,t8,2030,139.3999683822749
Gambia,m4,d24,t9,2025,194.9993649593218
Gambia,m4,d24,t9,2030,57.71068025060488
Gambia,m4,d24,t10,2025,194.9993809252228
Gambia,m4,d24,t10,2030,57.70998873968955
Gambia,m4,d24,t11,2025,194.99940006403642
Gambia,m4,d24,t11,2030,57.70995495187346
Gambia,m4,d24,t12,2025,194.99930311412817
Gambia,m4,d24,t12,2030,57.7098741963985
Gambia,m4,d24,t13,2025,194.99941718441605
Gambia,m4,d24,t13,2030,57.70994974604717
Gambia,m4,d24,t14,2025,194.99938136227735
Gambia,m4,d24,t14,2030,57.70992367817016
Gambia,m4,d24,t15,2025,194.99847654875302
Gambia,m4,d24,t15,2030,-0.999871841793744
Gambia,m4,d24,t16,2025,194.99927588878265
Gambia,m4,d24,t16,2030,57.7098398128609
Gambia,m4,d24,t17,2025,194.99934413036812
Gambia,m4,d24,t17,2030,57.709981453147634
Gambia,m4,d24,t18,2025,194.9994017713958
Gambia,m4,d24,t18,2030,57.71067697294213
Gambia,m4,d24,t19,2025,194.99953011052546
Gambia,m4,d24,t19,2030,139.3999723008493
Gambia,m4,d24,t20,2025,194.9996109769919
Gambia,m4,d24,t20,2030,139.4000413224142
Gambia,m4,d24,t21,2025,194.9996552546379
Gambia,m4,d24,t21,2030,139.40007257649066
Gambia,m4,d24,t22,2025,194.99971308420658
Gambia,m4,d24,t22,2030,139.4001239132536
Gambia,m4,d24,t23,2025,194.99975170011533
Gambia,m4,d24,t23,2030,139.4001669095419
Gambia,m4,d24,t24,2025,194.99972644416582
Gambia,m4,d24,t24,2030,139.40010716235932
Gambia,m4,d25,t1,2025,194.99955809461252
Gambia,m4,d25,t1,2030,139.4000499956457
Gambia,m4,d25,t2,2025,194.99957299623114
Gambia,m4,d25,t2,2030,139.40006216900323
Gambia,m4,d25,t3,2025,194.99953052320373
Gambia,m4,d25,t3,2030,139.40003076380293
Gambia,m4,d25,t4,2025,194.99950308253133
Gambia,m4,d25,t4,2030,139.40001766255136
Gambia,m4,d25,t5,2025,194.99948546696814
Gambia,m4,d25,t5,2030,139.4000112741956
Gambia,m4,d25,t6,2025,194.99947927367538
Gambia,m4,d25,t6,2030,139.40000926886609
Gambia,m4,d25,t7,2025,194.99948531446486
Gambia,m4,d25,t7,2030,139.40001106433573
Gambia,m4,d25,t8,2025,194.99949308473873
Gambia,m4,d25,t8,2030,139.39999798351178
Gambia,m4,d25,t9,2025,194.999471372975
Gambia,m4,d25,t9,2030,139.39997137593193
Gambia,m4,d25,t10,2025,194.9995270935001
Gambia,m4,d25,t10,2030,139.3999919051012
Gambia,m4,d25,t11,2025,194.99951825396678
Gambia,m4,d25,t11,2030,139.3998490563207
Gambia,m4,d25,t12,2025,194.9994278857761
Gambia,m4,d25,t12,2030,57.709975556093354
Gambia,m4,d25,t13,2025,194.99940282620452
Gambia,m4,d25,t13,2030,57.709963564834425
Gambia,m4,d25,t14,2025,194.99944305886848
Gambia,m4,d25,t14,2030,57.70997146621227
Gambia,m4,d25,t15,2025,194.99949528587052
Gambia,m4,d25,t15,2030,57.709982458933396
Gambia,m4,d25,t16,2025,194.9994572385723
Gambia,m4,d25,t16,2030,57.70997458827909
Gambia,m4,d25,t17,2025,194.99935448742215
Gambia,m4,d25,t17,2030,57.70997529166054
Gambia,m4,d25,t18,2025,194.99945871849846
Gambia,m4,d25,t18,2030,57.710261402842704
Gambia,m4,d25,t19,2025,194.99953759191638
Gambia,m4,d25,t19,2030,139.39997125029683
Gambia,m4,d25,t20,2025,194.9996109919473
Gambia,m4,d25,t20,2030,139.40004607977437
Gambia,m4,d25,t21,2025,194.99980001590342
Gambia,m4,d25,t21,2030,139.4002798152955
Gambia,m4,d25,t22,2025,194.99976800170856
Gambia,m4,d25,t22,2030,139.40021036848137
Gambia,m4,d25,t23,2025,194.99975963741207
Gambia,m4,d25,t23,2030,139.40018770692805
Gambia,m4,d25,t24,2025,194.99969594125469
Gambia,m4,d25,t24,2030,139.40008224249755
Gambia,m4,d26,t1,2025,194.99963183875622
Gambia,m4,d26,t1,2030,139.40013949863953
Gambia,m4,d26,t2,2025,194.99951477337055
Gambia,m4,d26,t2,2030,139.40002292712535
Gambia,m4,d26,t3,2025,194.9995305206249
Gambia,m4,d26,t3,2030,139.4000306332953
Gambia,m4,d26,t4,2025,194.99950867840522
Gambia,m4,d26,t4,2030,139.40001983502538
Gambia,m4,d26,t5,2025,194.99946003088283
Gambia,m4,d26,t5,2030,139.4000039676693
Gambia,m4,d26,t6,2025,194.99948537158636
Gambia,m4,d26,t6,2030,139.4000109793928
Gambia,m4,d26,t7,2025,194.99949709091825
Gambia,m4,d26,t7,2030,139.40001475432652
Gambia,m4,d26,t8,2025,194.9994882329673
Gambia,m4,d26,t8,2030,139.39996309017906
Gambia,m4,d26,t9,2025,194.99934344893592
Gambia,m4,d26,t9,2030,57.71000370858046
Gambia,m4,d26,t10,2025,194.99929291253628
Gambia,m4,d26,t10,2030,-0.3280163594415921
Gambia,m4,d26,t11,2025,194.9992837885033
Gambia,m4,d26,t11,2030,-0.5736758199249039
Gambia,m4,d26,t12,2025,194.99931011621808
Gambia,m4,d26,t12,2030,-0.32850626302564384
Gambia,m4,d26,t13,2025,194.99935655536197
Gambia,m4,d26,t13,2030,-0.3286599045725548
Gambia,m4,d26,t14,2025,194.999366986527
Gambia,m4,d26,t14,2030,-0.3285595757510127
Gambia,m4,d26,t15,2025,194.9993959357357
Gambia,m4,d26,t15,2030,-0.32827426887618644
Gambia,m4,d26,t16,2025,194.99939590381405
Gambia,m4,d26,t16,2030,-0.3280661209194026
Gambia,m4,d26,t17,2025,194.999417079576
Gambia,m4,d26,t17,2030,57.70990484023518
Gambia,m4,d26,t18,2025,194.9994220010621
Gambia,m4,d26,t18,2030,57.71001541796115
Gambia,m4,d26,t19,2025,194.9995308864622
Gambia,m4,d26,t19,2030,139.3999555359444
Gambia,m4,d26,t20,2025,194.99959935920268
Gambia,m4,d26,t20,2030,139.40003688444557
Gambia,m4,d26,t21,2025,194.99974442325728
Gambia,m4,d26,t21,2030,139.40016761233372
Gambia,m4,d26,t22,2025,194.999767994485
Gambia,m4,d26,t22,2030,139.40020451397885
Gambia,m4,d26,t23,2025,194.99973594713467
Gambia,m4,d26,t23,2030,139.40014881130466
Gambia,m4,d26,t24,2025,194.9997187025495
Gambia,m4,d26,t24,2030,139.4001007790983
Gambia,m4,d27,t1,2025,194.99962558329614
Gambia,m4,d27,t1,2030,139.4001288441238
Gambia,m4,d27,t2,2025,194.99953087910623
Gambia,m4,d27,t2,2030,139.4000310995962
Gambia,m4,d27,t3,2025,194.99955675833496
Gambia,m4,d27,t3,2030,139.4000479570019
Gambia,m4,d27,t4,2025,194.99951419057686
Gambia,m4,d27,t4,2030,139.4000222607598
Gambia,m4,d27,t5,2025,194.9994793643535
Gambia,m4,d27,t5,2030,139.40000925539658
Gambia,m4,d27,t6,2025,194.99949715518736
Gambia,m4,d27,t6,2030,139.400015027736
Gambia,m4,d27,t7,2025,194.99950840388468
Gambia,m4,d27,t7,2030,139.40001918682367
Gambia,m4,d27,t8,2025,194.99949413371377
Gambia,m4,d27,t8,2030,139.39996498280507
Gambia,m4,d27,t9,2025,194.9993345225657
Gambia,m4,d27,t9,2030,57.70999791550504
Gambia,m4,d27,t10,2025,194.9992996444326
Gambia,m4,d27,t10,2030,-0.998851380566563
Gambia,m4,d27,t11,2025,194.99934133402357
Gambia,m4,d27,t11,2030,-0.9992689360415212
Gambia,m4,d27,t12,2025,194.99936300066872
Gambia,m4,d27,t12,2030,-0.9992305118960261
Gambia,m4,d27,t13,2025,194.99937316688732
Gambia,m4,d27,t13,2030,-0.9992106342025078
Gambia,m4,d27,t14,2025,194.99937312011787
Gambia,m4,d27,t14,2030,-0.9992105443111965
Gambia,m4,d27,t15,2025,194.99810474309854
Gambia,m4,d27,t15,2030,-0.9999496338642542
Gambia,m4,d27,t16,2025,194.99939228802674
Gambia,m4,d27,t16,2030,-0.9990309438571925
Gambia,m4,d27,t17,2025,194.99942126076098
Gambia,m4,d27,t17,2030,57.70985218446937
Gambia,m4,d27,t18,2025,194.99945633626254
Gambia,m4,d27,t18,2030,57.710020297398884
Gambia,m4,d27,t19,2025,194.99951912989317
Gambia,m4,d27,t19,2030,139.39994821508293
Gambia,m4,d27,t20,2025,194.9996169531935
Gambia,m4,d27,t20,2030,139.40004458559793
Gambia,m4,d27,t21,2025,194.99970566582292
Gambia,m4,d27,t21,2030,139.4001164212495
Gambia,m4,d27,t22,2025,194.99972853394803
Gambia,m4,d27,t22,2030,139.40014147270222
Gambia,m4,d27,t23,2025,194.99971268081177
Gambia,m4,d27,t23,2030,139.40011758770046
Gambia,m4,d27,t24,2025,194.99969592995026
Gambia,m4,d27,t24,2030,139.40007910111652
Gambia,m4,d28,t1,2025,194.99963183974643
Gambia,m4,d28,t1,2030,139.4001395156131
Gambia,m4,d28,t2,2025,194.99952020128725
Gambia,m4,d28,t2,2030,139.40002550182888
Gambia,m4,d28,t3,2025,194.99951984200106
Gambia,m4,d28,t3,2030,139.4000250775794
Gambia,m4,d28,t4,2025,194.9995513048164
Gambia,m4,d28,t4,2030,139.40004371806913
Gambia,m4,d28,t5,2025,194.9994914218598
Gambia,m4,d28,t5,2030,139.4000131334242
Gambia,m4,d28,t6,2025,194.99949133123124
Gambia,m4,d28,t6,2030,139.40001296209036
Gambia,m4,d28,t7,2025,194.99949126674963
Gambia,m4,d28,t7,2030,139.40001270482634
Gambia,m4,d28,t8,2025,194.99948881833532
Gambia,m4,d28,t8,2030,139.39996427542405
Gambia,m4,d28,t9,2025,194.9993728698907
Gambia,m4,d28,t9,2030,57.71001315683377
Gambia,m4,d28,t10,2025,194.9993232904589
Gambia,m4,d28,t10,2030,-0.9977019678443758
Gambia,m4,d28,t11,2025,194.9993237083737
Gambia,m4,d28,t11,2030,-0.9992817806129672
Gambia,m4,d28,t12,2025,194.99935763067964
Gambia,m4,d28,t12,2030,-0.9992957590732237
Gambia,m4,d28,t13,2025,194.99932361109467
Gambia,m4,d28,t13,2030,-0.9994409398703734
Gambia,m4,d28,t14,2025,194.9992709497135
Gambia,m4,d28,t14,2030,-0.9996271589758046
Gambia,m4,d28,t15,2025,194.99924088233965
Gambia,m4,d28,t15,2030,-0.999705009497353
Gambia,m4,d28,t16,2025,194.99924082278727
Gambia,m4,d28,t16,2030,-0.9996893684945869
Gambia,m4,d28,t17,2025,194.99929620458957
Gambia,m4,d28,t17,2030,-0.9945520000247642
Gambia,m4,d28,t18,2025,194.99935484281707
Gambia,m4,d28,t18,2030,57.71000983175912
Gambia,m4,d28,t19,2025,194.9995113999938
Gambia,m4,d28,t19,2030,139.39995203146077
Gambia,m4,d28,t20,2025,194.99956647129852
Gambia,m4,d28,t20,2030,139.4000203222795
Gambia,m4,d28,t21,2025,194.99971328115092
Gambia,m4,d28,t21,2030,139.4001266016548
Gambia,m4,d28,t22,2025,194.99975211748853
Gambia,m4,d28,t22,2030,139.4001762365186
Gambia,m4,d28,t23,2025,194.99975962968426
Gambia,m4,d28,t23,2030,139.40018138456685
Gambia,m4,d28,t24,2025,194.99972644518664
Gambia,m4,d28,t24,2030,139.40010800350288
Gambia,m4,d29,t1,2025,194.99971652244977
Gambia,m4,d29,t1,2030,139.40041552169754
Gambia,m4,d29,t2,2025,194.9995838371407
Gambia,m4,d29,t2,2030,139.40007295756877
