c,f,y,value
Gambia,HFO,2025,1.3383684584660924
Gambia,HFO,2030,1.6359265807444052
Gambia,LFO,2025,0.2522906077486101
Gambia,LFO,2030,0.18636682826722206
Gambia,Gas,2030,2.251734784648425
