c,f,y,value
Gambia,HFO,2025,0.1986767069159091
Gambia,HFO,2030,0.18410819453983018
Gambia,LFO,2025,0.03745176959023204
Gambia,LFO,2030,0.018899211873701045
Gambia,Solar,2025,0.061439700405575566
Gambia,Solar,2030,0.31404621061296634
Gambia,Battery,2025,5.928129241382835e-05
Gambia,Battery,2030,0.01600428291802351
Gambia,Import,2025,0.7023725284356446
Gambia,Import,2030,0.14583133572556972
Gambia,Gas,2030,0.32111075520312915
