z,uni,y,value
Gambia,Peak demand: MW,2025,112.9806137
Gambia,Peak demand: MW,2030,155.4154717
Gambia,TotalFirmCapacity,2025,161.10000000000002
Gambia,TotalFirmCapacity,2030,256.1051290253263
Gambia,ReserveMargin,2025,1.4259083459023556
Gambia,ReserveMargin,2030,1.6478740901658007
