c_0,uni_1,uni_2,value
Gambia,Average Capex: $m,Summary,33.47031025557012
Gambia,Average Annualized capex: $m,Summary,6.921804258361181
Gambia,Average Fixed O&M: $m,Summary,29.844515013127165
Gambia,Average Variable O&M: $m,Summary,41.766880509171294
Gambia,Average Spinning Reserve costs: $m,Summary,6.927268008719263e-05
Gambia,Average Unmet demand costs: $m,Summary,2.7405554907214952e-06
Gambia,Average Excess generation: $m,Summary,0.001508664575664916
Gambia,Average Spinning Reserve violation: $m,Summary,4.818165926627109e-05
Gambia,Average Total Annual Cost: $m,Summary,91.34491376870182
