z,uni,y,value
Burundi,Surplus generation: GWh,2024,0.0008227044340824
Burundi,Surplus generation: GWh,2030,0.0012226927445614
Burundi,Surplus generation: GWh,2036,0.0015238817438142
Burundi,Imports exchange: GWh,2024,236.52244546015564
Burundi,Imports exchange: GWh,2030,0.0087222006522301
Burundi,Imports exchange: GWh,2036,0.1236303471720366
Burundi,Exports exchange: GWh,2024,0.0011094305156692
Burundi,Exports exchange: GWh,2030,236.02043938084915
Burundi,Exports exchange: GWh,2036,3761.805768547342
Burundi,Net interchange: GWh,2024,236.52133602964
Burundi,Net interchange: GWh,2030,-236.0117171801969
Burundi,Net interchange: GWh,2036,-3761.68213820017
Burundi,Net interchange Ratio: GWh,2024,0.2139690031026233
Burundi,Net interchange Ratio: GWh,2030,-0.1022576294226577
Burundi,Net interchange Ratio: GWh,2036,-1.2206079461287354
Djibouti,Demand: GWh,2024,750.3875968999987
Djibouti,Demand: GWh,2030,1125.5813949999986
Djibouti,Demand: GWh,2036,1733.9534880000017
Djibouti,Electricity demand for H2 production: GWh,2024,1e-06
Djibouti,Electricity demand for H2 production: GWh,2030,1e-06
Djibouti,Electricity demand for H2 production: GWh,2036,1e-06
Djibouti,Total Demand (Including P to H2): GWh,2024,1e-06
Djibouti,Total Demand (Including P to H2): GWh,2030,1e-06
Djibouti,Total Demand (Including P to H2): GWh,2036,1e-06
Djibouti,Total production: GWh,2024,64.18561262557607
Djibouti,Total production: GWh,2030,80.31471608332023
Djibouti,Total production: GWh,2036,11.88320272736346
Djibouti,Unmet demand: GWh,2024,0.0006898983942209
Djibouti,Unmet demand: GWh,2030,0.0001672136492237
Djibouti,Unmet demand: GWh,2036,0.000227517370632
Djibouti,Surplus generation: GWh,2024,0.0040669480385354
Djibouti,Surplus generation: GWh,2030,0.0010080012259741
Djibouti,Surplus generation: GWh,2036,0.0014523177615433
Djibouti,Imports exchange: GWh,2024,709.6644293245721
Djibouti,Imports exchange: GWh,2030,1270.2616450397045
Djibouti,Imports exchange: GWh,2036,1784.712612734775
Djibouti,Exports exchange: GWh,2024,2.147547760544846
Djibouti,Exports exchange: GWh,2030,129.69459627724484
Djibouti,Exports exchange: GWh,2036,0.1110690291271853
Djibouti,Net interchange: GWh,2024,707.5168815640272
Djibouti,Net interchange: GWh,2030,1140.5670487624598
Djibouti,Net interchange: GWh,2036,1784.6015437056476
Djibouti,Net interchange Ratio: GWh,2024,0.9428685715048076
Djibouti,Net interchange Ratio: GWh,2030,1.013313700660858
Djibouti,Net interchange Ratio: GWh,2036,1.0292095814888698
Drc_E,Demand: GWh,2024,632.5000000000002
Drc_E,Demand: GWh,2030,830.5000000000003
Drc_E,Demand: GWh,2036,1037.000000000001
Drc_E,Electricity demand for H2 production: GWh,2024,1e-06
Drc_E,Electricity demand for H2 production: GWh,2030,1e-06
Drc_E,Electricity demand for H2 production: GWh,2036,1e-06
Drc_E,Total Demand (Including P to H2): GWh,2024,1e-06
Drc_E,Total Demand (Including P to H2): GWh,2030,1e-06
Drc_E,Total Demand (Including P to H2): GWh,2036,1e-06
Drc_E,Total production: GWh,2024,541.3408635133264
Drc_E,Total production: GWh,2030,862.3157479447939
Drc_E,Total production: GWh,2036,863.0110137455275
Drc_E,Unmet demand: GWh,2024,1.9489631564967345
Drc_E,Unmet demand: GWh,2030,0.0001338653107168
Drc_E,Unmet demand: GWh,2036,0.0001823379777483
Drc_E,Surplus generation: GWh,2024,0.0026738569409777
Drc_E,Surplus generation: GWh,2030,0.0009197021850174
Drc_E,Surplus generation: GWh,2036,0.0013687991143955
Drc_E,Imports exchange: GWh,2024,92.04224831819676
Drc_E,Imports exchange: GWh,2030,12.606302864952411
Drc_E,Imports exchange: GWh,2036,897.1391096410173
Drc_E,Exports exchange: GWh,2024,0.0627727009445397
Drc_E,Exports exchange: GWh,2030,43.981252223577386
Drc_E,Exports exchange: GWh,2036,696.0376716807721
Drc_E,Net interchange: GWh,2024,91.97947561725222
Drc_E,Net interchange: GWh,2030,-31.37494935862497
Drc_E,Net interchange: GWh,2036,201.1014379602452
Drc_E,Net interchange Ratio: GWh,2024,0.1454220958375528
Drc_E,Net interchange Ratio: GWh,2030,-0.0377783857418723
Drc_E,Net interchange Ratio: GWh,2036,0.1939261696820106
Egypt,Demand: GWh,2024,206570.0000000001
Egypt,Demand: GWh,2030,258970.0
Egypt,Demand: GWh,2036,304078.0000000001
Egypt,Electricity demand for H2 production: GWh,2024,1e-06
Egypt,Electricity demand for H2 production: GWh,2030,1e-06
Egypt,Electricity demand for H2 production: GWh,2036,1e-06
Egypt,Total Demand (Including P to H2): GWh,2024,1e-06
Egypt,Total Demand (Including P to H2): GWh,2030,1e-06
Egypt,Total Demand (Including P to H2): GWh,2036,1e-06
Egypt,Total production: GWh,2024,209546.25276757483
Egypt,Total production: GWh,2030,261344.7554448329
Egypt,Total production: GWh,2036,298368.7225678163
Egypt,Unmet demand: GWh,2024,0.000742667071893
Egypt,Unmet demand: GWh,2030,0.0002470866766656
Egypt,Unmet demand: GWh,2036,0.0003060417215588
Egypt,Surplus generation: GWh,2024,0.0050955301717122
Egypt,Surplus generation: GWh,2030,0.0010408050766168
Egypt,Surplus generation: GWh,2036,0.0013782479679184
Egypt,Imports exchange: GWh,2024,550.8404414019539
Egypt,Imports exchange: GWh,2030,867.0146564651495
Egypt,Imports exchange: GWh,2036,9740.390440116911
Egypt,Exports exchange: GWh,2024,3510.486976952198
Egypt,Exports exchange: GWh,2030,3215.658800408914
Egypt,Exports exchange: GWh,2036,3738.7569217354494
Egypt,Net interchange: GWh,2024,-2959.646535550244
Egypt,Net interchange: GWh,2030,-2348.6441439437644
Egypt,Net interchange: GWh,2036,6001.633518381461
Egypt,Net interchange Ratio: GWh,2024,-0.0143275719395374
Egypt,Net interchange Ratio: GWh,2030,-0.0090691745914343
Egypt,Net interchange Ratio: GWh,2036,0.0197371513834656
Ethiopia,Demand: GWh,2024,17785.0
Ethiopia,Demand: GWh,2030,33996.999999999985
Ethiopia,Demand: GWh,2036,56138.99999999994
Ethiopia,Electricity demand for H2 production: GWh,2024,1e-06
Ethiopia,Electricity demand for H2 production: GWh,2030,1e-06
Ethiopia,Electricity demand for H2 production: GWh,2036,1e-06
Ethiopia,Total Demand (Including P to H2): GWh,2024,1e-06
Ethiopia,Total Demand (Including P to H2): GWh,2030,1e-06
Ethiopia,Total Demand (Including P to H2): GWh,2036,1e-06
Ethiopia,Total production: GWh,2024,21387.28120386083
Ethiopia,Total production: GWh,2030,40608.59786239078
Ethiopia,Total production: GWh,2036,86877.63343060498
Ethiopia,Unmet demand: GWh,2024,0.0005993060934011
Ethiopia,Unmet demand: GWh,2030,0.0002499664593455
Ethiopia,Unmet demand: GWh,2036,0.0003300040713136
Ethiopia,Surplus generation: GWh,2024,0.0056745625714184
Ethiopia,Surplus generation: GWh,2030,0.0018914505871135
Ethiopia,Surplus generation: GWh,2036,0.0016167158849866
Ethiopia,Imports exchange: GWh,2024,18.294898580324794
Ethiopia,Imports exchange: GWh,2030,310.4041083502884
Ethiopia,Imports exchange: GWh,2036,0.5399573198562827
Ethiopia,Exports exchange: GWh,2024,3619.997064390919
Ethiopia,Exports exchange: GWh,2030,6912.565747991061
Ethiopia,Exports exchange: GWh,2036,30739.038476084526
Ethiopia,Net interchange: GWh,2024,-3601.702165810594
Ethiopia,Net interchange: GWh,2030,-6602.161639640773
Ethiopia,Net interchange: GWh,2036,-30738.49851876467
Ethiopia,Net interchange Ratio: GWh,2024,-0.2025134757273317
Ethiopia,Net interchange Ratio: GWh,2030,-0.1941983598447149
Ethiopia,Net interchange Ratio: GWh,2036,-0.5475426801112364
Libya,Demand: GWh,2024,38687.63563
Libya,Demand: GWh,2030,54692.30562999999
Libya,Demand: GWh,2036,73016.41838999993
Libya,Electricity demand for H2 production: GWh,2024,1e-06
Libya,Electricity demand for H2 production: GWh,2030,1e-06
Libya,Electricity demand for H2 production: GWh,2036,1e-06
Libya,Total Demand (Including P to H2): GWh,2024,1e-06
Libya,Total Demand (Including P to H2): GWh,2030,1e-06
Libya,Total Demand (Including P to H2): GWh,2036,1e-06
Libya,Total production: GWh,2024,36907.54755778918
Libya,Total production: GWh,2030,53183.64083630699
Libya,Total production: GWh,2036,70521.76936206053
Libya,Unmet demand: GWh,2024,257.46288840776884
Libya,Unmet demand: GWh,2030,0.0001354765299887
Libya,Unmet demand: GWh,2036,0.0002118539811922
Libya,Surplus generation: GWh,2024,0.0040373118992287
Libya,Surplus generation: GWh,2030,0.001003878633614
Libya,Surplus generation: GWh,2036,0.0012981602474943
Libya,Imports exchange: GWh,2024,1569.8079825876928
Libya,Imports exchange: GWh,2030,1556.171924789331
Libya,Imports exchange: GWh,2036,2630.2116492054643
Libya,Exports exchange: GWh,2024,0.0759844463799881
Libya,Exports exchange: GWh,2030,0.7762717907910316
Libya,Exports exchange: GWh,2036,56.52087380076544
Libya,Net interchange: GWh,2024,1569.7319981413127
Libya,Net interchange: GWh,2030,1555.3956529985396
Libya,Net interchange: GWh,2036,2573.690775404699
Libya,Net interchange Ratio: GWh,2024,0.0405745136031026
Libya,Net interchange Ratio: GWh,2030,0.0284390214506767
Libya,Net interchange Ratio: GWh,2036,0.0352481103860495
Rwanda,Demand: GWh,2024,1367.9999999999995
Rwanda,Demand: GWh,2030,2424.000000000001
Rwanda,Demand: GWh,2036,4293.999999999996
Rwanda,Electricity demand for H2 production: GWh,2024,1e-06
Rwanda,Electricity demand for H2 production: GWh,2030,1e-06
Rwanda,Electricity demand for H2 production: GWh,2036,1e-06
Rwanda,Total Demand (Including P to H2): GWh,2024,1e-06
Rwanda,Total Demand (Including P to H2): GWh,2030,1e-06
Rwanda,Total Demand (Including P to H2): GWh,2036,1e-06
Rwanda,Total production: GWh,2024,732.6622270895778
Rwanda,Total production: GWh,2030,1403.7295678150529
Rwanda,Total production: GWh,2036,2039.0622126969104
Rwanda,Unmet demand: GWh,2024,0.0006482545628515
Rwanda,Unmet demand: GWh,2030,0.0002504275307072
Rwanda,Unmet demand: GWh,2036,0.0003020075828254
Rwanda,Surplus generation: GWh,2024,0.0040520724560452
Rwanda,Surplus generation: GWh,2030,0.0010661256863697
Rwanda,Surplus generation: GWh,2036,0.0015008778079832
Rwanda,Imports exchange: GWh,2024,1198.666547946273
Rwanda,Imports exchange: GWh,2030,1065.0833687503575
Rwanda,Imports exchange: GWh,2036,2430.4325014263336
Rwanda,Exports exchange: GWh,2024,527.3177896656152
Rwanda,Exports exchange: GWh,2030,12.747076252157584
Rwanda,Exports exchange: GWh,2036,102.34372631847694
Rwanda,Net interchange: GWh,2024,671.3487582806581
Rwanda,Net interchange: GWh,2030,1052.3362924982002
Rwanda,Net interchange: GWh,2036,2328.0887751078567
Rwanda,Net interchange Ratio: GWh,2024,0.4907520162870309
Rwanda,Net interchange Ratio: GWh,2030,0.4341321338688943
Rwanda,Net interchange Ratio: GWh,2036,0.5421725139981041
Somaliland,Demand: GWh,2024,132.99999999999994
Somaliland,Demand: GWh,2030,457.9999999999994
Somaliland,Demand: GWh,2036,1609.0
Somaliland,Electricity demand for H2 production: GWh,2024,1e-06
Somaliland,Electricity demand for H2 production: GWh,2030,1e-06
Somaliland,Electricity demand for H2 production: GWh,2036,1e-06
Somaliland,Total Demand (Including P to H2): GWh,2024,1e-06
Somaliland,Total Demand (Including P to H2): GWh,2030,1e-06
Somaliland,Total Demand (Including P to H2): GWh,2036,1e-06
Somaliland,Total production: GWh,2030,108.02034125020536
Somaliland,Total production: GWh,2036,513.8649485096071
Somaliland,Unmet demand: GWh,2024,132.99999999999994
Somaliland,Unmet demand: GWh,2030,0.0001272946997156
Somaliland,Unmet demand: GWh,2036,0.086216920855155
Somaliland,Surplus generation: GWh,2030,0.001180734892116
Somaliland,Surplus generation: GWh,2036,0.0012946945480427
Somaliland,Imports exchange: GWh,2030,692.9059176412994
Somaliland,Imports exchange: GWh,2036,1186.6688225561804
Somaliland,Exports exchange: GWh,2030,180.69915529112367
Somaliland,Exports exchange: GWh,2036,0.1068460939544465
Somaliland,Net interchange: GWh,2030,512.2067623501757
Somaliland,Net interchange: GWh,2036,1186.561976462226
Somaliland,Net interchange Ratio: GWh,2030,1.1183553763104288
Somaliland,Net interchange Ratio: GWh,2036,0.7374530618161753
Mogadishu,Demand: GWh,2024,130.99999999999997
Mogadishu,Demand: GWh,2030,523.9999999999999
Mogadishu,Demand: GWh,2036,1806.000000000001
Mogadishu,Electricity demand for H2 production: GWh,2024,1e-06
Mogadishu,Electricity demand for H2 production: GWh,2030,1e-06
Mogadishu,Electricity demand for H2 production: GWh,2036,1e-06
Mogadishu,Total Demand (Including P to H2): GWh,2024,1e-06
Mogadishu,Total Demand (Including P to H2): GWh,2030,1e-06
Mogadishu,Total Demand (Including P to H2): GWh,2036,1e-06
Mogadishu,Total production: GWh,2030,524.4287958062586
Mogadishu,Total production: GWh,2036,1806.891916885924
Mogadishu,Unmet demand: GWh,2024,130.99999999999997
Mogadishu,Unmet demand: GWh,2030,0.0001276361092296
Mogadishu,Unmet demand: GWh,2036,0.0001770177594657
Mogadishu,Surplus generation: GWh,2030,0.0011529941003159
Mogadishu,Surplus generation: GWh,2036,0.0016000431645936
Mogadishu,Imports exchange: GWh,2036,0.0081927037520894
Mogadishu,Exports exchange: GWh,2036,0.0846165145699886
Mogadishu,Net interchange: GWh,2036,-0.0764238108178992
Mogadishu,Net interchange Ratio: GWh,2036,-4.231661728565848e-05
SomaliaROC,Demand: GWh,2024,123.00000000000006
SomaliaROC,Demand: GWh,2030,169.00000000000006
SomaliaROC,Demand: GWh,2036,1201.9999999999998
SomaliaROC,Electricity demand for H2 production: GWh,2024,1e-06
SomaliaROC,Electricity demand for H2 production: GWh,2030,1e-06
SomaliaROC,Electricity demand for H2 production: GWh,2036,1e-06
SomaliaROC,Total Demand (Including P to H2): GWh,2024,1e-06
SomaliaROC,Total Demand (Including P to H2): GWh,2030,1e-06
SomaliaROC,Total Demand (Including P to H2): GWh,2036,1e-06
SomaliaROC,Total production: GWh,2030,169.4300322339806
SomaliaROC,Total production: GWh,2036,1202.8172591349146
SomaliaROC,Unmet demand: GWh,2024,123.00000000000006
SomaliaROC,Unmet demand: GWh,2030,0.0001280672392763
SomaliaROC,Unmet demand: GWh,2036,0.0001786648390241
SomaliaROC,Surplus generation: GWh,2030,0.0011778862332333
SomaliaROC,Surplus generation: GWh,2036,0.0016205656679559
SouthSudan,Demand: GWh,2024,2945.0000000000023
SouthSudan,Demand: GWh,2030,4274.000000000004
SouthSudan,Demand: GWh,2036,5705.500000000004
SouthSudan,Electricity demand for H2 production: GWh,2024,1e-06
SouthSudan,Electricity demand for H2 production: GWh,2030,1e-06
SouthSudan,Electricity demand for H2 production: GWh,2036,1e-06
SouthSudan,Total Demand (Including P to H2): GWh,2024,1e-06
SouthSudan,Total Demand (Including P to H2): GWh,2030,1e-06
SouthSudan,Total Demand (Including P to H2): GWh,2036,1e-06
SouthSudan,Total production: GWh,2024,670.1472401647505
SouthSudan,Total production: GWh,2030,4293.793268298053
SouthSudan,Total production: GWh,2036,4241.679089518608
SouthSudan,Unmet demand: GWh,2024,2179.9474199809006
SouthSudan,Unmet demand: GWh,2030,0.0413797603058701
SouthSudan,Unmet demand: GWh,2036,0.0001828140864042
SouthSudan,Surplus generation: GWh,2024,0.0005398022463422
SouthSudan,Surplus generation: GWh,2030,0.0007974769424459
SouthSudan,Surplus generation: GWh,2036,0.0013661634382268
SouthSudan,Imports exchange: GWh,2024,97.84991747850306
SouthSudan,Imports exchange: GWh,2030,53.04298046191416
SouthSudan,Imports exchange: GWh,2036,2065.114968747417
SouthSudan,Exports exchange: GWh,2024,0.001456863515186
SouthSudan,Exports exchange: GWh,2030,52.02094261828916
SouthSudan,Exports exchange: GWh,2036,511.3304519797828
SouthSudan,Net interchange: GWh,2024,97.84846061498789
SouthSudan,Net interchange: GWh,2030,1.0220378436250002
SouthSudan,Net interchange: GWh,2036,1553.7845167676344
SouthSudan,Net interchange Ratio: GWh,2024,0.0332252837402335
SouthSudan,Net interchange Ratio: GWh,2030,0.0002391291164307
SouthSudan,Net interchange Ratio: GWh,2036,0.27233099934583
Sudan,Demand: GWh,2024,23559.08958000002
Sudan,Demand: GWh,2030,32110.209769999998
Sudan,Demand: GWh,2036,43766.15902
Sudan,Electricity demand for H2 production: GWh,2024,1e-06
Sudan,Electricity demand for H2 production: GWh,2030,1e-06
Sudan,Electricity demand for H2 production: GWh,2036,1e-06
Sudan,Total Demand (Including P to H2): GWh,2024,1e-06
Sudan,Total Demand (Including P to H2): GWh,2030,1e-06
Sudan,Total Demand (Including P to H2): GWh,2036,1e-06
Sudan,Total production: GWh,2024,20118.638809077
Sudan,Total production: GWh,2030,29574.246492561248
Sudan,Total production: GWh,2036,37257.55509766103
Sudan,Unmet demand: GWh,2024,291.925414247782
Sudan,Unmet demand: GWh,2030,0.000148416927533
Sudan,Unmet demand: GWh,2036,0.0001840487209738
Sudan,Surplus generation: GWh,2024,0.0033895483426603
Sudan,Surplus generation: GWh,2030,0.0007875254821307
Sudan,Surplus generation: GWh,2036,0.0013207582610754
Sudan,Imports exchange: GWh,2024,3931.224082216942
Sudan,Imports exchange: GWh,2030,3813.903849347439
Sudan,Imports exchange: GWh,2036,16998.40331635517
Sudan,Exports exchange: GWh,2024,664.7505022854612
Sudan,Exports exchange: GWh,2030,919.2868995145808
Sudan,Exports exchange: GWh,2036,9719.150532757369
Sudan,Net interchange: GWh,2024,3266.473579931481
Sudan,Net interchange: GWh,2030,2894.6169498328577
Sudan,Net interchange: GWh,2036,7279.2527835978
Sudan,Net interchange Ratio: GWh,2024,0.1386502465997023
Sudan,Net interchange Ratio: GWh,2030,0.0901463108016581
Sudan,Net interchange Ratio: GWh,2036,0.1663214900871554
Tanzania,Demand: GWh,2024,12609.870299999997
Tanzania,Demand: GWh,2030,27298.845350000043
Tanzania,Demand: GWh,2036,53598.61562999999
Tanzania,Electricity demand for H2 production: GWh,2024,1e-06
Tanzania,Electricity demand for H2 production: GWh,2030,1e-06
Tanzania,Electricity demand for H2 production: GWh,2036,1e-06
Tanzania,Total Demand (Including P to H2): GWh,2024,1e-06
Tanzania,Total Demand (Including P to H2): GWh,2030,1e-06
Tanzania,Total Demand (Including P to H2): GWh,2036,1e-06
Tanzania,Total production: GWh,2024,8153.723856364061
Tanzania,Total production: GWh,2030,24904.34388303189
Tanzania,Total production: GWh,2036,50545.13051471246
Tanzania,Unmet demand: GWh,2024,0.0006936291396556
Tanzania,Unmet demand: GWh,2030,0.0003216678926782
Tanzania,Unmet demand: GWh,2036,0.0003881533641056
Tanzania,Surplus generation: GWh,2024,0.0037607294830035
Tanzania,Surplus generation: GWh,2030,0.0012152273501229
Tanzania,Surplus generation: GWh,2036,0.001501527020517
Tanzania,Imports exchange: GWh,2024,4594.352118120927
Tanzania,Imports exchange: GWh,2030,2782.4889857189573
Tanzania,Imports exchange: GWh,2036,3944.2457058925424
Tanzania,Exports exchange: GWh,2024,0.3384371846922793
Tanzania,Exports exchange: GWh,2030,304.383739351101
Tanzania,Exports exchange: GWh,2036,772.2365084733724
Tanzania,Net interchange: GWh,2024,4594.013680936235
Tanzania,Net interchange: GWh,2030,2478.105246367856
Tanzania,Net interchange: GWh,2036,3172.00919741917
Tanzania,Net interchange Ratio: GWh,2024,0.3643188686037664
Tanzania,Net interchange Ratio: GWh,2030,0.0907769253459598
Tanzania,Net interchange Ratio: GWh,2036,0.0591808045811494
Uganda,Demand: GWh,2024,6012.999999999992
Uganda,Demand: GWh,2030,9649.999999999998
Uganda,Demand: GWh,2036,13464.400000000016
Uganda,Electricity demand for H2 production: GWh,2024,1e-06
Uganda,Electricity demand for H2 production: GWh,2030,1e-06
Uganda,Electricity demand for H2 production: GWh,2036,1e-06
Uganda,Total Demand (Including P to H2): GWh,2024,1e-06
Uganda,Total Demand (Including P to H2): GWh,2030,1e-06
Uganda,Total Demand (Including P to H2): GWh,2036,1e-06
Uganda,Total production: GWh,2024,8373.969432792372
Uganda,Total production: GWh,2030,9951.616988443837
Uganda,Total production: GWh,2036,13890.437981875348
Uganda,Unmet demand: GWh,2024,0.0006607321238692
Uganda,Unmet demand: GWh,2030,0.0002654246002624
Uganda,Unmet demand: GWh,2036,0.0003192612068112
Uganda,Surplus generation: GWh,2024,0.0041261631474146
Uganda,Surplus generation: GWh,2030,0.0011224766641086
Uganda,Surplus generation: GWh,2036,0.0015137126145516
Uganda,Imports exchange: GWh,2024,0.3521414336609745
Uganda,Imports exchange: GWh,2030,422.3277533253766
Uganda,Imports exchange: GWh,2036,492.5430181804792
Uganda,Exports exchange: GWh,2024,2361.260031305465
Uganda,Exports exchange: GWh,2030,711.1432488236584
Uganda,Exports exchange: GWh,2036,903.5970369944469
Uganda,Net interchange: GWh,2024,-2360.907889871804
Uganda,Net interchange: GWh,2030,-288.8154954982818
Uganda,Net interchange: GWh,2036,-411.0540188139676
Uganda,Net interchange Ratio: GWh,2024,-0.3926339414388503
Uganda,Net interchange Ratio: GWh,2030,-0.0299290668910136
Uganda,Net interchange Ratio: GWh,2036,-0.0305289518147089
