z,g,y,value
Kenya,Cummins_Cogeneration_Kenya_Limited,2030,40.14270569500553
Kenya,Cummins_Cogeneration_Kenya_Limited,2036,40.10407938962898
Kenya,Municipal_Waste_to_Energy_,2030,8.131365201351516
Kenya,Municipal_Waste_to_Energy_,2036,8.148995933925226
Kenya,Roadtech_Solutions,2030,2.115504225148332
Kenya,Roadtech_Solutions,2036,2.121518695145382
Kenya,Small_Biomass_Thika_Way,2024,4.19825734063943
Kenya,Small_Biomass_Thika_Way,2030,4.260069106812304
Kenya,Small_Biomass_Thika_Way,2036,4.270382566482243
Kenya,Tana_Biomass_Limited_Biogas,2036,3.3437451931591213
Kenya,Dongo_Kundu,2030,0.0021084705054993
Kenya,Dongo_Kundu,2036,0.0042344702206289
Kenya,Generic_GENC_Natural_Gas_-_CCGT,2030,0.0029345354712858
Kenya,Generic_GENC_Natural_Gas_-_CCGT,2036,0.0086336179292441
Kenya,CCGT_GENC_CCS,2036,0.0015117707770619
Kenya,Kitui,2030,0.0010172705787541
Kenya,Kitui,2036,0.0012319632407385
Kenya,Lamu_Coal_Power_Station,2030,0.0010209736712132
Kenya,Lamu_Coal_Power_Station,2036,0.0012359721013144
Kenya,AGIL_Longonot_Stage_1,2024,0.0010398857552439
Kenya,AGIL_Longonot_Stage_1,2030,0.0007989966548243
Kenya,AGIL_Longonot_Stage_1,2036,0.000907932140721
Kenya,AGIL_Longonot_Stage_2,2024,0.0010398857552439
Kenya,AGIL_Longonot_Stage_2,2030,0.0007989966548243
Kenya,AGIL_Longonot_Stage_2,2036,0.000907932140721
Kenya,AGIL_Longonot_Stage_3,2024,0.0010441207583525
Kenya,AGIL_Longonot_Stage_3,2030,0.0008033989272371
Kenya,AGIL_Longonot_Stage_3,2036,0.0009119004195566
Kenya,AGIL_Longonot_Stage_4,2024,0.0010441207583525
Kenya,AGIL_Longonot_Stage_4,2030,0.0008033989272371
Kenya,AGIL_Longonot_Stage_4,2036,0.0009119004195566
Kenya,Baringo_Silali__-_Korosi_I,2030,0.0117427703597665
Kenya,Baringo_Silali__-_Korosi_I,2036,0.0118634600512822
Kenya,Baringo_Silali__-_Paka_I,2030,0.0117427703597665
Kenya,Baringo_Silali__-_Paka_I,2036,0.0118634600512822
Kenya,Baringo_Silali__-_Silali_I,2030,0.0117427703597665
Kenya,Baringo_Silali__-_Silali_I,2036,0.0118634600512822
Kenya,Eburru_2,2030,0.0008983539892445
Kenya,Eburru_2,2036,0.0010555868278447
Kenya,Generic_GENC_Geothermal,2030,0.0013229380901877
Kenya,Generic_GENC_Geothermal,2036,0.0015583450867724
Kenya,Marine_Power_Akiira___Stage_1,2030,0.0010216268417935
Kenya,Marine_Power_Akiira___Stage_1,2036,0.0011991479484045
Kenya,Menengai_I_Phase_I_Stage_I_-_Orpower22,2030,0.0042016999392501
Kenya,Menengai_I_Phase_I_Stage_I_-_Orpower22,2036,0.0043260225623144
Kenya,Menengai_III_,2030,0.0010781714891958
Kenya,Menengai_III_,2036,0.0012661122266779
Kenya,Menengai_Istage2,2030,0.0010712549494909
Kenya,Menengai_Istage2,2036,0.0012564477392286
Kenya,MenengaiV,2036,0.0012157855538318
Kenya,Olkaria_7,2024,25.338774946993
Kenya,Olkaria_7,2030,26.539374303332533
Kenya,Olkaria_7,2036,27.04291227371268
Kenya,Olkaria_8,2030,0.0175567386823343
Kenya,Olkaria_8,2036,0.0177401009881213
Kenya,Olkaria_9_&_other_fields,2030,0.0175567386823343
Kenya,Olkaria_9_&_other_fields,2036,0.0177401009881213
Kenya,Olkaria_Brine,2024,16.546199872748055
Kenya,Olkaria_Brine,2030,17.642490209342544
Kenya,Olkaria_Brine,2036,18.11437755693668
Kenya,Olkaria_Topping,2030,0.0347829031151388
Kenya,Olkaria_Topping,2036,0.0350966933863514
Kenya,Olkaria_VI,2024,25.338774946993
Kenya,Olkaria_VI,2030,26.539374303332533
Kenya,Olkaria_VI,2036,27.04291227371268
Kenya,Olsuswa_Unit_1,2024,0.0016737256818643
Kenya,Olsuswa_Unit_1,2030,0.0013160306045405
Kenya,Olsuswa_Unit_1,2036,0.0014976414978772
Kenya,Suswa_I,2030,0.0010091317586946
Kenya,Suswa_I,2036,0.0011847270897768
Kenya,Suswa_II,2030,0.0010806782167182
Kenya,Suswa_II,2036,0.0012689657307645
Kenya,Suswa_III,2036,19.961492896999683
Kenya,Generic_GENC_Natural_Gas_-_OGCT,2030,0.006859493073082
Kenya,Generic_GENC_Natural_Gas_-_OGCT,2036,0.0452932336901085
Kenya,Generic_LNG_Gas_Turbine,2030,0.0063844994769808
Kenya,Generic_LNG_Gas_Turbine,2036,0.0300714372468785
Kenya,LNG_Gas_Turbine,2030,0.0063240184595718
Kenya,LNG_Gas_Turbine,2036,0.0299290509794276
Kenya,GenericHFO,2030,0.0020686511207427
Kenya,GenericHFO,2036,0.0090830972929744
Kenya,Nuclear_Kenya,2036,0.0010106138785231
Kenya,OCGT_GENC_CCS,2036,0.0029082942740449
Kenya,Generic_Small_Hydro,2030,0.0073453012854876
Kenya,Generic_Small_Hydro,2036,0.0077072340160776
Kenya,Karura,2030,0.0096168130630585
Kenya,Karura,2036,0.0097362057428036
Kenya,Generic_Large_Hydro,2030,0.0048669796736575
Kenya,Generic_Large_Hydro,2036,0.0073422997803706
Kenya,High_Grand_Falls_-_I,2030,0.0052016583885978
Kenya,High_Grand_Falls_-_I,2036,0.0078537358733601
Kenya,High_Grand_Falls_-_II,2030,17.75254005597434
Kenya,High_Grand_Falls_-_II,2036,17.682551954406225
Kenya,BESS_4,2030,0.02406140200133
Kenya,BESS_4,2036,0.3956125633900531
Kenya,Generic_GENC_BESS,2030,0.0240919288433784
Kenya,Generic_GENC_BESS,2036,0.3958335888680187
Kenya,Pumped_Hydro,2036,0.0076047794100356
Kenya,Menengai_I_Quantum,2024,5.6814481393396274
Kenya,Menengai_I_Quantum,2030,6.17010054658591
Kenya,Menengai_I_Quantum,2036,6.2960202326882095
Kenya,Menengai_I_Sosian,2024,5.6814481393396274
Kenya,Menengai_I_Sosian,2030,6.17010054658591
Kenya,Menengai_I_Sosian,2036,6.2960202326882095
Kenya,Olkaria_1_B_(Rehabilitated),2030,10.926898443104118
Kenya,Olkaria_1_B_(Rehabilitated),2036,11.195443526171497
Kenya,Olkaria_1_Unit_6,2024,3.078482493674946
Kenya,Olkaria_1_Unit_6,2030,6.764400268250955
Kenya,Olkaria_1_Unit_6,2036,7.009819493816935
Kenya,Small_Hydro_2021,2024,4.8774556417903625
Kenya,Small_Hydro_2021,2030,4.816765436813342
Kenya,Small_Hydro_2021,2036,4.918829700362415
Kenya,Small_Hydro_2022,2024,12.57186298432224
Kenya,Small_Hydro_2022,2030,12.37415793767419
Kenya,Small_Hydro_2022,2036,12.602789594192458
Kenya,Small_Hydro_2023,2024,2.41150468700866
Kenya,Small_Hydro_2023,2030,2.385531169809457
Kenya,Small_Hydro_2023,2036,2.438002672716601
Kenya,Small_Hydro_2024,2024,7.393798257462406
Kenya,Small_Hydro_2024,2030,7.292565892805983
Kenya,Small_Hydro_2024,2036,7.440120465437539
Kenya,Small_Hydro_2025,2030,40.286963332284905
Kenya,Small_Hydro_2025,2036,40.832655036225326
Kenya,BESS_1_2_3,2024,111.87727776111002
Kenya,BESS_1_2_3,2030,0.9130985465233278
Kenya,BESS_1_2_3,2036,53.49766860229868
Kenya,Olkaria_I_,2024,6.999811164177505
Kenya,Olkaria_I_,2030,7.547133066210501
Kenya,Olkaria_I_,2036,7.723745947694478
Kenya,Olkaria_I_units_4_&_5,2024,25.567115863208137
Kenya,Olkaria_I_units_4_&_5,2030,26.76640272962277
Kenya,Olkaria_I_units_4_&_5,2036,27.21507609894196
Kenya,Olkaria_II,2024,16.805562118982564
Kenya,Olkaria_II,2030,17.88435742393249
Kenya,Olkaria_IV,2024,25.567115863208137
Kenya,Olkaria_IV,2030,26.76640272962277
Kenya,Olkaria_IV,2036,27.21507609894196
Kenya,Olkaria_Mobile_Wellheads___Eburru,2024,15.032581560674467
Kenya,Olkaria_Mobile_Wellheads___Eburru,2030,16.028553940791806
Kenya,Olkaria_Mobile_Wellheads___Eburru,2036,16.449371888392204
Kenya,Olkaria_V_,2024,27.302220393048607
Kenya,Olkaria_V_,2030,28.790288496223692
Kenya,Olkaria_V_,2036,29.52409596705787
Kenya,Orpower_4_(I),2024,10.348769582081468
Kenya,Orpower_4_(I),2030,11.207464888176322
Kenya,Orpower_4_(II),2024,6.332297383974096
Kenya,Orpower_4_(II),2030,6.882964340403234
Kenya,Orpower_4_(II),2036,8.733457109298627
Kenya,Orpower_4_(III),2024,2.783434300546987
Kenya,Orpower_4_(III),2030,3.0445489008515336
Kenya,Orpower_4_(III),2036,3.866780093827793
Kenya,Orpower_4_(IV),2024,5.571147080490592
Kenya,Orpower_4_(IV),2030,5.747883057492159
Kenya,Orpower_4_(IV),2036,6.538251337813148
Kenya,Tsavo,2024,36.62195579302834
Kenya,Tsavo,2030,35.05658793244729
Kenya,Gulf_Energy_,2024,19.09759807047672
Kenya,Gulf_Energy_,2030,18.39099848842619
Kenya,Gulf_Energy_,2036,19.459958091436533
Kenya,Iberafrica_I_&II,2024,31.33706875685162
Kenya,Iberafrica_I_&II,2030,30.070166992137413
Kenya,Kipevu_I_Diesel,2024,14.103889610952256
Kenya,Kipevu_I_Diesel,2030,13.610012069163588
Kenya,Kipevu_I_Diesel,2036,14.430438729165886
Kenya,Kipevu_III_Diesel,2024,28.14753184006397
Kenya,Kipevu_III_Diesel,2030,27.03084915074815
Kenya,Kipevu_III_Diesel,2036,28.50416280747234
Kenya,Muhoroni,2024,13.121311212878505
Kenya,Muhoroni,2030,12.667986913247626
Kenya,Muhoroni,2036,13.436980419154642
Kenya,Rabai_Power,2024,21.643834352613474
Kenya,Rabai_Power,2030,20.824837991939045
Kenya,Rabai_Power,2036,22.013026455823532
Kenya,Thika_Power,2024,20.876562162962845
Kenya,Thika_Power,2030,20.091788311216355
Kenya,Thika_Power,2036,21.244510023757798
Kenya,Triumph_Diesel,2024,19.858088814106328
Kenya,Triumph_Diesel,2030,19.118573986127743
Kenya,Triumph_Diesel,2036,20.223541285509096
Kenya,ExistingSmallHydro,2024,33.61142049745153
Kenya,ExistingSmallHydro,2030,32.8781755913609
Kenya,ExistingSmallHydro,2036,33.339839375111936
Kenya,Gitaru,2024,445.4578814585419
Kenya,Gitaru,2030,449.0241974811052
Kenya,Gitaru,2036,445.1543736773535
Kenya,Kamburu,2024,127.66428674563184
Kenya,Kamburu,2030,124.25564246598904
Kenya,Kamburu,2036,125.4647806928842
Kenya,Kiambere,2024,351.2840921486172
Kenya,Kiambere,2030,343.3855200804159
Kenya,Kiambere,2036,342.53526361458
Kenya,Kindaruma,2024,119.38188924330515
Kenya,Kindaruma,2030,115.76733055840634
Kenya,Kindaruma,2036,116.55822306416094
Kenya,Masinga,2024,39.27891037274022
Kenya,Masinga,2030,37.95155152576676
Kenya,Masinga,2036,38.90374415419435
Kenya,Sangoro,2024,17.77987688412046
Kenya,Sangoro,2030,17.326477310358264
Kenya,Sangoro,2036,17.80631843082625
Kenya,Sondu,2024,85.04977221814119
Kenya,Sondu,2030,82.86743302012594
Kenya,Sondu,2036,83.36680283411002
Kenya,Tana,2024,24.879837890461403
Kenya,Tana,2030,24.37176415430365
Kenya,Tana,2036,24.770234781884263
Kenya,Turkwel,2024,13.890812211283816
Kenya,Turkwel,2030,13.50903931998125
Kenya,Turkwel,2036,13.706194800454202
Kenya,BMST_GENC_KEN,2030,0.0048242499052576
Kenya,BMST_GENC_KEN,2036,0.004860198345179
Kenya,NGCC_GENC_KEN,2030,0.0047075051013589
Kenya,NGCC_GENC_KEN,2036,0.0130125090662286
Kenya,COSC_GENC_KEN,2030,0.0012607834206923
Kenya,COSC_GENC_KEN,2036,0.0017533275197084
Kenya,GOCV_GENC_KEN,2030,0.0011303492775017
Kenya,GOCV_GENC_KEN,2036,0.0012087353105591
Kenya,NGSC_GENC_KEN,2030,0.0062676722567284
Kenya,NGSC_GENC_KEN,2036,0.0309330110904937
Kenya,DSRC_GENC_KEN,2030,0.0036453463631495
Kenya,DSRC_GENC_KEN,2036,0.0078540528329403
Kenya,HFRC_GENC_KEN,2030,0.0040214729575215
Kenya,HFRC_GENC_KEN,2036,0.0095459111763379
Kenya,HYRO_GENC_KEN,2030,0.0085168120898983
Kenya,HYRO_GENC_KEN,2036,0.0087019258001749
Kenya,HYDM_GENC_KEN,2036,0.2768732651053485
Kenya,Batt_GENC_KEN,2030,0.0240918086222261
Kenya,Batt_GENC_KEN,2036,0.3958331513894862
Burundi,CTH_10,2024,4.08310824693179
Burundi,CTH_10,2030,8.129696950474665
Burundi,CTH_10,2036,7.314987910635241
Burundi,CTH_30,2024,7.954681450171123
Burundi,CTH_30,2030,15.432072759706465
Burundi,CTH_30,2036,12.86487047678715
Burundi,CTH_5,2024,0.7653378964852632
Burundi,CTH_5,2030,3.344038705313833
Burundi,CTH_5,2036,3.157223874835097
Burundi,Buhiga,2024,0.7224180946737492
Burundi,Buhiga,2030,0.715572505929618
Burundi,Buhiga,2036,0.704219582561208
Burundi,Gikonge,2024,1.4635337265293094
Burundi,Gikonge,2030,1.424140450671683
Burundi,Gikonge,2036,1.3910685861135683
Burundi,Kayenzi,2024,15.161801809624013
Burundi,Kayenzi,2030,9.27062015682274
Burundi,Kayenzi,2036,7.785610878963469
Burundi,Marangara,2024,0.2869864339406041
Burundi,Marangara,2030,0.2871988716898548
Burundi,Marangara,2036,0.2840706095778131
Burundi,Mugere,2024,15.161801809624013
