z,g,uni,y,value
Kenya,CCGT_GENC_CCS,Fixed Cost in MUSD,2036,0.0001363664727845
Kenya,CCGT_GENC_CCS,Variable Cost in MUSD,2036,0.0001397902760341
Kenya,CCGT_GENC_CCS,Spinning Reserve Cost in MUSD,2036,7.558853885309979e-06
Kenya,CCGT_GENC_CCS,Capacity Factor,2036,0.0803562977537955
Kenya,Kitui,Annuity Cost in MUSD,2030,0.0001869494226441
Kenya,Kitui,Annuity Cost in MUSD,2036,0.0003329282262656
Kenya,Kitui,Fixed Cost in MUSD,2030,7.429271101379678e-05
Kenya,Kitui,Fixed Cost in MUSD,2036,0.0001323039148902
Kenya,Kitui,Variable Cost in MUSD,2030,0.0001779206480395
Kenya,Kitui,Variable Cost in MUSD,2036,0.0002077141522293
Kenya,Kitui,Spinning Reserve Cost in MUSD,2030,5.086352893770924e-06
Kenya,Kitui,Spinning Reserve Cost in MUSD,2036,6.159816203692712e-06
Kenya,Kitui,Capacity Factor,2030,0.3808608851544325
Kenya,Kitui,Capacity Factor,2036,0.2602652557948816
Kenya,Lamu_Coal_Power_Station,Annuity Cost in MUSD,2030,0.0002055951043909
Kenya,Lamu_Coal_Power_Station,Annuity Cost in MUSD,2036,0.0003536334602115
Kenya,Lamu_Coal_Power_Station,Fixed Cost in MUSD,2030,7.531403436932599e-05
Kenya,Lamu_Coal_Power_Station,Fixed Cost in MUSD,2036,0.0001295437586192
Kenya,Lamu_Coal_Power_Station,Variable Cost in MUSD,2030,0.0001966084193646
Kenya,Lamu_Coal_Power_Station,Variable Cost in MUSD,2036,0.0002226142149596
Kenya,Lamu_Coal_Power_Station,Spinning Reserve Cost in MUSD,2030,5.104868356066471e-06
Kenya,Lamu_Coal_Power_Station,Spinning Reserve Cost in MUSD,2036,6.179860506572168e-06
Kenya,Lamu_Coal_Power_Station,Capacity Factor,2030,0.438101127440887
Kenya,Lamu_Coal_Power_Station,Capacity Factor,2036,0.3005669009624814
Kenya,AGIL_Longonot_Stage_1,Annuity Cost in MUSD,2024,0.0005671624734439
Kenya,AGIL_Longonot_Stage_1,Annuity Cost in MUSD,2030,0.0005411036127477
Kenya,AGIL_Longonot_Stage_1,Annuity Cost in MUSD,2036,0.0005158517454546
Kenya,AGIL_Longonot_Stage_1,Fixed Cost in MUSD,2024,0.0003316299697962
Kenya,AGIL_Longonot_Stage_1,Fixed Cost in MUSD,2030,0.0003163928911984
Kenya,AGIL_Longonot_Stage_1,Fixed Cost in MUSD,2036,0.0003016276759738
Kenya,AGIL_Longonot_Stage_1,Spinning Reserve Cost in MUSD,2024,5.199428776219697e-06
Kenya,AGIL_Longonot_Stage_1,Spinning Reserve Cost in MUSD,2030,3.994983274121672e-06
Kenya,AGIL_Longonot_Stage_1,Spinning Reserve Cost in MUSD,2036,4.539660703605108e-06
Kenya,AGIL_Longonot_Stage_1,Capacity Factor,2024,0.8864360454991029
Kenya,AGIL_Longonot_Stage_1,Capacity Factor,2030,0.9590093864293948
Kenya,AGIL_Longonot_Stage_1,Capacity Factor,2036,0.9177674864557968
Kenya,AGIL_Longonot_Stage_2,Annuity Cost in MUSD,2024,0.0005671624734439
Kenya,AGIL_Longonot_Stage_2,Annuity Cost in MUSD,2030,0.0005411036127477
Kenya,AGIL_Longonot_Stage_2,Annuity Cost in MUSD,2036,0.0005158517454546
Kenya,AGIL_Longonot_Stage_2,Fixed Cost in MUSD,2024,0.0003316299697962
Kenya,AGIL_Longonot_Stage_2,Fixed Cost in MUSD,2030,0.0003163928911984
Kenya,AGIL_Longonot_Stage_2,Fixed Cost in MUSD,2036,0.0003016276759738
Kenya,AGIL_Longonot_Stage_2,Spinning Reserve Cost in MUSD,2024,5.199428776219697e-06
Kenya,AGIL_Longonot_Stage_2,Spinning Reserve Cost in MUSD,2030,3.994983274121672e-06
Kenya,AGIL_Longonot_Stage_2,Spinning Reserve Cost in MUSD,2036,4.539660703605108e-06
Kenya,AGIL_Longonot_Stage_2,Capacity Factor,2024,0.8864360454991029
Kenya,AGIL_Longonot_Stage_2,Capacity Factor,2030,0.9590093864293948
Kenya,AGIL_Longonot_Stage_2,Capacity Factor,2036,0.9177674864557968
Kenya,AGIL_Longonot_Stage_3,Annuity Cost in MUSD,2024,0.0005748412102111
Kenya,AGIL_Longonot_Stage_3,Annuity Cost in MUSD,2030,0.0005487857865289
Kenya,AGIL_Longonot_Stage_3,Annuity Cost in MUSD,2036,0.0005235331094237
Kenya,AGIL_Longonot_Stage_3,Fixed Cost in MUSD,2024,0.0003339157988627
Kenya,AGIL_Longonot_Stage_3,Fixed Cost in MUSD,2030,0.0003187806320393
Kenya,AGIL_Longonot_Stage_3,Fixed Cost in MUSD,2036,0.0003041117674916
Kenya,AGIL_Longonot_Stage_3,Spinning Reserve Cost in MUSD,2024,5.220603791762546e-06
Kenya,AGIL_Longonot_Stage_3,Spinning Reserve Cost in MUSD,2030,4.016994636185737e-06
Kenya,AGIL_Longonot_Stage_3,Spinning Reserve Cost in MUSD,2036,4.559502097783492e-06
Kenya,AGIL_Longonot_Stage_3,Capacity Factor,2024,0.8872726457525901
Kenya,AGIL_Longonot_Stage_3,Capacity Factor,2030,0.9587807239212108
Kenya,AGIL_Longonot_Stage_3,Capacity Factor,2036,0.9182000332506594
Kenya,AGIL_Longonot_Stage_4,Annuity Cost in MUSD,2024,0.0005748412102111
Kenya,AGIL_Longonot_Stage_4,Annuity Cost in MUSD,2030,0.0005487857865289
Kenya,AGIL_Longonot_Stage_4,Annuity Cost in MUSD,2036,0.0005235331094237
Kenya,AGIL_Longonot_Stage_4,Fixed Cost in MUSD,2024,0.0003339157988627
Kenya,AGIL_Longonot_Stage_4,Fixed Cost in MUSD,2030,0.0003187806320393
Kenya,AGIL_Longonot_Stage_4,Fixed Cost in MUSD,2036,0.0003041117674916
Kenya,AGIL_Longonot_Stage_4,Spinning Reserve Cost in MUSD,2024,5.220603791762546e-06
Kenya,AGIL_Longonot_Stage_4,Spinning Reserve Cost in MUSD,2030,4.016994636185737e-06
Kenya,AGIL_Longonot_Stage_4,Spinning Reserve Cost in MUSD,2036,4.559502097783492e-06
Kenya,AGIL_Longonot_Stage_4,Capacity Factor,2024,0.8872726457525901
Kenya,AGIL_Longonot_Stage_4,Capacity Factor,2030,0.9587807239212108
Kenya,AGIL_Longonot_Stage_4,Capacity Factor,2036,0.9182000332506594
Kenya,Baringo_Silali__-_Korosi_I,Annuity Cost in MUSD,2030,0.0103961479704369
Kenya,Baringo_Silali__-_Korosi_I,Annuity Cost in MUSD,2036,0.0104010253772477
Kenya,Baringo_Silali__-_Korosi_I,Fixed Cost in MUSD,2030,0.0048688487008638
Kenya,Baringo_Silali__-_Korosi_I,Fixed Cost in MUSD,2036,0.0048711329465172
Kenya,Baringo_Silali__-_Korosi_I,Variable Cost in MUSD,2030,0.0049585061128116
Kenya,Baringo_Silali__-_Korosi_I,Variable Cost in MUSD,2036,0.0049451964315675
Kenya,Baringo_Silali__-_Korosi_I,Spinning Reserve Cost in MUSD,2030,5.871385179883284e-05
Kenya,Baringo_Silali__-_Korosi_I,Spinning Reserve Cost in MUSD,2036,5.931730025641111e-05
Kenya,Baringo_Silali__-_Korosi_I,Capacity Factor,2030,0.8306588583217408
Kenya,Baringo_Silali__-_Korosi_I,Capacity Factor,2036,0.8280407143062457
Kenya,Baringo_Silali__-_Paka_I,Annuity Cost in MUSD,2030,0.0103961479704369
Kenya,Baringo_Silali__-_Paka_I,Annuity Cost in MUSD,2036,0.0104010253772477
Kenya,Baringo_Silali__-_Paka_I,Fixed Cost in MUSD,2030,0.0048688487008638
Kenya,Baringo_Silali__-_Paka_I,Fixed Cost in MUSD,2036,0.0048711329465172
Kenya,Baringo_Silali__-_Paka_I,Variable Cost in MUSD,2030,0.0049585061128116
Kenya,Baringo_Silali__-_Paka_I,Variable Cost in MUSD,2036,0.0049451964315675
Kenya,Baringo_Silali__-_Paka_I,Spinning Reserve Cost in MUSD,2030,5.871385179883284e-05
Kenya,Baringo_Silali__-_Paka_I,Spinning Reserve Cost in MUSD,2036,5.931730025641111e-05
Kenya,Baringo_Silali__-_Paka_I,Capacity Factor,2030,0.8306588583217408
Kenya,Baringo_Silali__-_Paka_I,Capacity Factor,2036,0.8280407143062457
Kenya,Baringo_Silali__-_Silali_I,Annuity Cost in MUSD,2030,0.0103961479704369
Kenya,Baringo_Silali__-_Silali_I,Annuity Cost in MUSD,2036,0.0104010253772477
Kenya,Baringo_Silali__-_Silali_I,Fixed Cost in MUSD,2030,0.0048688487008638
Kenya,Baringo_Silali__-_Silali_I,Fixed Cost in MUSD,2036,0.0048711329465172
Kenya,Baringo_Silali__-_Silali_I,Variable Cost in MUSD,2030,0.0049585061128116
Kenya,Baringo_Silali__-_Silali_I,Variable Cost in MUSD,2036,0.0049451964315675
Kenya,Baringo_Silali__-_Silali_I,Spinning Reserve Cost in MUSD,2030,5.871385179883284e-05
Kenya,Baringo_Silali__-_Silali_I,Spinning Reserve Cost in MUSD,2036,5.931730025641111e-05
Kenya,Baringo_Silali__-_Silali_I,Capacity Factor,2030,0.8306588583217408
Kenya,Baringo_Silali__-_Silali_I,Capacity Factor,2036,0.8280407143062457
Kenya,Eburru_2,Annuity Cost in MUSD,2030,0.0005563552653283
Kenya,Eburru_2,Annuity Cost in MUSD,2036,0.0005750831775478
Kenya,Eburru_2,Fixed Cost in MUSD,2030,0.0003221901328111
Kenya,Eburru_2,Fixed Cost in MUSD,2036,0.0003330356283089
Kenya,Eburru_2,Spinning Reserve Cost in MUSD,2030,4.491769946222539e-06
Kenya,Eburru_2,Spinning Reserve Cost in MUSD,2036,5.277934139223836e-06
Kenya,Eburru_2,Capacity Factor,2030,0.9114719788116776
Kenya,Eburru_2,Capacity Factor,2036,0.8363791389868277
Kenya,Generic_GENC_Geothermal,Annuity Cost in MUSD,2030,0.0010167744132146
Kenya,Generic_GENC_Geothermal,Annuity Cost in MUSD,2036,0.0010121771191896
Kenya,Generic_GENC_Geothermal,Fixed Cost in MUSD,2030,0.0003207354360158
Kenya,Generic_GENC_Geothermal,Fixed Cost in MUSD,2036,0.0003192852469823
Kenya,Generic_GENC_Geothermal,Variable Cost in MUSD,2030,0.0003431110151708
Kenya,Generic_GENC_Geothermal,Variable Cost in MUSD,2036,0.0003175397706894
Kenya,Generic_GENC_Geothermal,Spinning Reserve Cost in MUSD,2030,6.614690450938652e-06
Kenya,Generic_GENC_Geothermal,Spinning Reserve Cost in MUSD,2036,7.791725433862172e-06
Kenya,Generic_GENC_Geothermal,Capacity Factor,2030,0.8237279193098089
Kenya,Generic_GENC_Geothermal,Capacity Factor,2036,0.7657999706495889
Kenya,Marine_Power_Akiira___Stage_1,Annuity Cost in MUSD,2030,0.0007735663221149
Kenya,Marine_Power_Akiira___Stage_1,Annuity Cost in MUSD,2036,0.000766105029706
Kenya,Marine_Power_Akiira___Stage_1,Fixed Cost in MUSD,2030,0.0004493519459529
Kenya,Marine_Power_Akiira___Stage_1,Fixed Cost in MUSD,2036,0.0004450178039829
Kenya,Marine_Power_Akiira___Stage_1,Spinning Reserve Cost in MUSD,2030,5.108134208967979e-06
Kenya,Marine_Power_Akiira___Stage_1,Spinning Reserve Cost in MUSD,2036,5.995739742022698e-06
Kenya,Marine_Power_Akiira___Stage_1,Capacity Factor,2030,0.9227124802546088
Kenya,Marine_Power_Akiira___Stage_1,Capacity Factor,2036,0.861787143579839
Kenya,Menengai_I_Phase_I_Stage_I_-_Orpower22,Annuity Cost in MUSD,2030,0.0036063557444481
Kenya,Menengai_I_Phase_I_Stage_I_-_Orpower22,Annuity Cost in MUSD,2036,0.0036056106632538
Kenya,Menengai_I_Phase_I_Stage_I_-_Orpower22,Fixed Cost in MUSD,2030,0.0015595143055362
Kenya,Menengai_I_Phase_I_Stage_I_-_Orpower22,Fixed Cost in MUSD,2036,0.001559192106379
Kenya,Menengai_I_Phase_I_Stage_I_-_Orpower22,Variable Cost in MUSD,2030,0.0016242374982456
Kenya,Menengai_I_Phase_I_Stage_I_-_Orpower22,Variable Cost in MUSD,2036,0.0016390975739758
Kenya,Menengai_I_Phase_I_Stage_I_-_Orpower22,Spinning Reserve Cost in MUSD,2030,2.1008499696250645e-05
Kenya,Menengai_I_Phase_I_Stage_I_-_Orpower22,Spinning Reserve Cost in MUSD,2036,2.163011281157209e-05
Kenya,Menengai_I_Phase_I_Stage_I_-_Orpower22,Capacity Factor,2030,0.7673998803575842
Kenya,Menengai_I_Phase_I_Stage_I_-_Orpower22,Capacity Factor,2036,0.774580817442193
Kenya,Menengai_III_,Annuity Cost in MUSD,2030,0.0008546028720311
Kenya,Menengai_III_,Annuity Cost in MUSD,2036,0.000846936274456
Kenya,Menengai_III_,Fixed Cost in MUSD,2030,0.0005180711719812
Kenya,Menengai_III_,Fixed Cost in MUSD,2036,0.0005134235826496
Kenya,Menengai_III_,Spinning Reserve Cost in MUSD,2030,5.390857445979002e-06
Kenya,Menengai_III_,Spinning Reserve Cost in MUSD,2036,6.330561133389854e-06
Kenya,Menengai_III_,Capacity Factor,2030,0.926085295406342
Kenya,Menengai_III_,Capacity Factor,2036,0.8713032494508894
Kenya,Menengai_Istage2,Annuity Cost in MUSD,2030,0.0008383928710039
Kenya,Menengai_Istage2,Annuity Cost in MUSD,2036,0.0008323983593831
Kenya,Menengai_Istage2,Fixed Cost in MUSD,2030,0.0005115992113276
Kenya,Menengai_Istage2,Fixed Cost in MUSD,2036,0.0005079412753843
Kenya,Menengai_Istage2,Spinning Reserve Cost in MUSD,2030,5.356274747454553e-06
Kenya,Menengai_Istage2,Spinning Reserve Cost in MUSD,2036,6.282238696143212e-06
Kenya,Menengai_Istage2,Capacity Factor,2030,0.9261551237255178
Kenya,Menengai_Istage2,Capacity Factor,2036,0.8711475439780918
Kenya,MenengaiV,Annuity Cost in MUSD,2036,0.0007587409141318
Kenya,MenengaiV,Fixed Cost in MUSD,2036,0.00046221288007
Kenya,MenengaiV,Spinning Reserve Cost in MUSD,2036,6.078927769159498e-06
Kenya,MenengaiV,Capacity Factor,2036,0.8636104552498061
Kenya,Olkaria_7,Annuity Cost in MUSD,2024,21.358746282816394
Kenya,Olkaria_7,Annuity Cost in MUSD,2030,21.35873239738412
Kenya,Olkaria_7,Annuity Cost in MUSD,2036,21.358719732811316
Kenya,Olkaria_7,Fixed Cost in MUSD,2024,10.0029842194329
Kenya,Olkaria_7,Fixed Cost in MUSD,2030,10.002977716440723
Kenya,Olkaria_7,Fixed Cost in MUSD,2036,10.0029717852161
Kenya,Olkaria_7,Variable Cost in MUSD,2024,11.528148224446806
Kenya,Olkaria_7,Variable Cost in MUSD,2030,11.014482410818006
Kenya,Olkaria_7,Variable Cost in MUSD,2036,9.578427823840618
Kenya,Olkaria_7,Spinning Reserve Cost in MUSD,2024,0.1266938747349648
Kenya,Olkaria_7,Spinning Reserve Cost in MUSD,2030,0.1326968715166626
Kenya,Olkaria_7,Spinning Reserve Cost in MUSD,2036,0.1352145613685633
Kenya,Olkaria_7,Capacity Factor,2024,0.9400005227569448
Kenya,Olkaria_7,Capacity Factor,2030,0.898117004867807
Kenya,Olkaria_7,Capacity Factor,2036,0.7810220842415829
Kenya,Olkaria_8,Annuity Cost in MUSD,2030,0.0156334426970377
Kenya,Olkaria_8,Annuity Cost in MUSD,2036,0.0156453864239274
Kenya,Olkaria_8,Fixed Cost in MUSD,2030,0.007321641379283
Kenya,Olkaria_8,Fixed Cost in MUSD,2036,0.0073272350087038
Kenya,Olkaria_8,Variable Cost in MUSD,2030,0.0074508153576487
Kenya,Olkaria_8,Variable Cost in MUSD,2036,0.007432766386167
Kenya,Olkaria_8,Spinning Reserve Cost in MUSD,2030,8.778369341167183e-05
Kenya,Olkaria_8,Spinning Reserve Cost in MUSD,2036,8.870050494060673e-05
Kenya,Olkaria_8,Capacity Factor,2030,0.8300293991440534
Kenya,Olkaria_8,Capacity Factor,2036,0.8273866114134769
Kenya,Olkaria_9_&_other_fields,Annuity Cost in MUSD,2030,0.0156334426970377
Kenya,Olkaria_9_&_other_fields,Annuity Cost in MUSD,2036,0.0156453864239274
Kenya,Olkaria_9_&_other_fields,Fixed Cost in MUSD,2030,0.007321641379283
Kenya,Olkaria_9_&_other_fields,Fixed Cost in MUSD,2036,0.0073272350087038
Kenya,Olkaria_9_&_other_fields,Variable Cost in MUSD,2030,0.0074508153576487
Kenya,Olkaria_9_&_other_fields,Variable Cost in MUSD,2036,0.007432766386167
Kenya,Olkaria_9_&_other_fields,Spinning Reserve Cost in MUSD,2030,8.778369341167183e-05
Kenya,Olkaria_9_&_other_fields,Spinning Reserve Cost in MUSD,2036,8.870050494060673e-05
Kenya,Olkaria_9_&_other_fields,Capacity Factor,2030,0.8300293991440534
Kenya,Olkaria_9_&_other_fields,Capacity Factor,2036,0.8273866114134769
Kenya,Olkaria_Brine,Annuity Cost in MUSD,2024,15.256282864959276
Kenya,Olkaria_Brine,Annuity Cost in MUSD,2030,15.2562698995205
Kenya,Olkaria_Brine,Annuity Cost in MUSD,2036,15.256256431463012
Kenya,Olkaria_Brine,Fixed Cost in MUSD,2024,7.145005363361103
Kenya,Olkaria_Brine,Fixed Cost in MUSD,2030,7.14499929123132
Kenya,Olkaria_Brine,Fixed Cost in MUSD,2036,7.144992983709112
Kenya,Olkaria_Brine,Variable Cost in MUSD,2024,8.234410903607015
Kenya,Olkaria_Brine,Variable Cost in MUSD,2030,7.683565423699848
Kenya,Olkaria_Brine,Variable Cost in MUSD,2036,7.028293330567983
Kenya,Olkaria_Brine,Spinning Reserve Cost in MUSD,2024,0.0827309993637402
Kenya,Olkaria_Brine,Spinning Reserve Cost in MUSD,2030,0.0882124510467127
Kenya,Olkaria_Brine,Spinning Reserve Cost in MUSD,2036,0.0905718877846834
Kenya,Olkaria_Brine,Capacity Factor,2024,0.9400005390969522
Kenya,Olkaria_Brine,Capacity Factor,2030,0.8771194276133716
Kenya,Olkaria_Brine,Capacity Factor,2036,0.8023173781120224
Kenya,Olkaria_Topping,Annuity Cost in MUSD,2030,0.0314416415971084
Kenya,Olkaria_Topping,Annuity Cost in MUSD,2036,0.0314355377281318
Kenya,Olkaria_Topping,Fixed Cost in MUSD,2030,0.0147251266794611
Kenya,Olkaria_Topping,Fixed Cost in MUSD,2036,0.0147222680423369
Kenya,Olkaria_Topping,Variable Cost in MUSD,2030,0.0149762684036056
Kenya,Olkaria_Topping,Variable Cost in MUSD,2036,0.0149226836654415
Kenya,Olkaria_Topping,Spinning Reserve Cost in MUSD,2030,0.0001739145155756
Kenya,Olkaria_Topping,Spinning Reserve Cost in MUSD,2036,0.0001754834669317
Kenya,Olkaria_Topping,Capacity Factor,2030,0.8295502568537506
Kenya,Olkaria_Topping,Capacity Factor,2036,0.8267426436919684
Kenya,Olkaria_VI,Annuity Cost in MUSD,2024,21.358746282816394
Kenya,Olkaria_VI,Annuity Cost in MUSD,2030,21.35873239738412
Kenya,Olkaria_VI,Annuity Cost in MUSD,2036,21.358719732811316
Kenya,Olkaria_VI,Fixed Cost in MUSD,2024,10.0029842194329
Kenya,Olkaria_VI,Fixed Cost in MUSD,2030,10.002977716440723
Kenya,Olkaria_VI,Fixed Cost in MUSD,2036,10.0029717852161
Kenya,Olkaria_VI,Variable Cost in MUSD,2024,11.528148224446806
Kenya,Olkaria_VI,Variable Cost in MUSD,2030,11.014482410818006
Kenya,Olkaria_VI,Variable Cost in MUSD,2036,9.578427823840618
Kenya,Olkaria_VI,Spinning Reserve Cost in MUSD,2024,0.1266938747349648
Kenya,Olkaria_VI,Spinning Reserve Cost in MUSD,2030,0.1326968715166626
Kenya,Olkaria_VI,Spinning Reserve Cost in MUSD,2036,0.1352145613685633
Kenya,Olkaria_VI,Capacity Factor,2024,0.9400005227569448
Kenya,Olkaria_VI,Capacity Factor,2030,0.898117004867807
Kenya,Olkaria_VI,Capacity Factor,2036,0.7810220842415829
Kenya,Olsuswa_Unit_1,Annuity Cost in MUSD,2024,0.0013686655972025
Kenya,Olsuswa_Unit_1,Annuity Cost in MUSD,2030,0.0013430666561431
Kenya,Olsuswa_Unit_1,Annuity Cost in MUSD,2036,0.0013186968106193
Kenya,Olsuswa_Unit_1,Fixed Cost in MUSD,2024,0.0007950353213159
Kenya,Olsuswa_Unit_1,Fixed Cost in MUSD,2030,0.0007801653177357
Kenya,Olsuswa_Unit_1,Fixed Cost in MUSD,2036,0.000766009275525
Kenya,Olsuswa_Unit_1,Spinning Reserve Cost in MUSD,2024,8.36862840932186e-06
Kenya,Olsuswa_Unit_1,Spinning Reserve Cost in MUSD,2030,6.580153022702946e-06
Kenya,Olsuswa_Unit_1,Spinning Reserve Cost in MUSD,2036,7.488207489386151e-06
Kenya,Olsuswa_Unit_1,Capacity Factor,2024,0.8708254333493122
Kenya,Olsuswa_Unit_1,Capacity Factor,2030,0.9333632435598272
Kenya,Olsuswa_Unit_1,Capacity Factor,2036,0.8974907301655937
Kenya,Suswa_I,Annuity Cost in MUSD,2030,0.000747564098801
Kenya,Suswa_I,Annuity Cost in MUSD,2036,0.0007395175387177
Kenya,Suswa_I,Fixed Cost in MUSD,2030,0.0004432765945551
Kenya,Suswa_I,Fixed Cost in MUSD,2036,0.0004385052956694
Kenya,Suswa_I,Spinning Reserve Cost in MUSD,2030,5.0456587934733616e-06
