z,uni,y,value
Tanzania,Export revenues with internal zones: $m,2030,-3.70688274767659
Tanzania,Export revenues with internal zones: $m,2036,-7.520919978098221
Tanzania,Trade shared benefits: $m,2024,-5.625699982684866
Tanzania,Trade shared benefits: $m,2030,-2.0197180830833834
Tanzania,Trade shared benefits: $m,2036,-7.909210156858754
Uganda,Annualized capex: $m,2024,162.34933216242058
Uganda,Annualized capex: $m,2030,205.2414810312626
Uganda,Annualized capex: $m,2036,293.7312593531777
Uganda,Fixed O&M: $m,2024,66.45503941409393
Uganda,Fixed O&M: $m,2030,87.4585361112054
Uganda,Fixed O&M: $m,2036,129.30834370601136
Uganda,Variable O&M: $m,2024,18.33750605065553
Uganda,Variable O&M: $m,2030,16.467256445575046
Uganda,Variable O&M: $m,2036,14.17370423387651
Uganda,Total fuel Costs: $m,2024,0.0017013915441444
Uganda,Total fuel Costs: $m,2030,0.0127627465706611
Uganda,Total fuel Costs: $m,2036,0.006883245696772
Uganda,Transmission additions: $m,2036,0.5907709798756307
Uganda,Spinning Reserve costs: $m,2024,2.2728106424195973
Uganda,Spinning Reserve costs: $m,2030,2.2886627002326976
Uganda,Spinning Reserve costs: $m,2036,2.288757196103833
Uganda,Unmet demand costs: $m,2024,0.0006607321238692
Uganda,Unmet demand costs: $m,2030,0.0002654246002624
Uganda,Unmet demand costs: $m,2036,0.0003192612068112
Uganda,Excess generation: $m,2024,0.0004126163147414
Uganda,Excess generation: $m,2030,0.0001122476664108
Uganda,Excess generation: $m,2036,0.0001513712614551
Uganda,Unmet reserve costs: $m,2024,0.0006166223370798
Uganda,Unmet reserve costs: $m,2030,4.029634112499872
Uganda,Unmet reserve costs: $m,2036,18.952968042218608
Uganda,Unmet system reserve costs: $m,2024,3.8986134561924966e-05
Uganda,Unmet system reserve costs: $m,2030,8.086619297656136e-06
Uganda,Unmet system reserve costs: $m,2036,1.3683493434124516e-05
Uganda,Import costs with internal zones: $m,2024,0.0175168644681664
Uganda,Import costs with internal zones: $m,2030,10.45302004457893
Uganda,Import costs with internal zones: $m,2036,18.78683179095459
Uganda,Export revenues with internal zones: $m,2024,-116.07786883536863
Uganda,Export revenues with internal zones: $m,2030,-21.474846504736743
Uganda,Export revenues with internal zones: $m,2036,-30.456229687653003
Uganda,Trade shared benefits: $m,2024,-4.227849768735583
Uganda,Trade shared benefits: $m,2030,-0.5113221346879777
Uganda,Trade shared benefits: $m,2036,-3.2647292023198244
