z,g,y,value
Kenya,Cummins_Cogeneration_Kenya_Limited,2030,175.9944015841043
Kenya,Cummins_Cogeneration_Kenya_Limited,2036,175.99488658950835
Kenya,Municipal_Waste_to_Energy_,2030,37.73318632944084
Kenya,Municipal_Waste_to_Energy_,2036,37.73344435934842
Kenya,Roadtech_Solutions,2030,9.987796369905988
Kenya,Roadtech_Solutions,2036,9.987724474049497
Kenya,Small_Biomass_Thika_Way,2024,19.650185557860205
Kenya,Small_Biomass_Thika_Way,2030,19.97798039689636
Kenya,Small_Biomass_Thika_Way,2036,19.97791093157555
Kenya,Tana_Biomass_Limited_Biogas,2036,20.00019420994908
Kenya,Dongo_Kundu,2030,0.0030794319465585
Kenya,Dongo_Kundu,2036,0.0080389561965249
Kenya,Generic_GENC_Natural_Gas_-_CCGT,2030,0.0050058431671442
Kenya,Generic_GENC_Natural_Gas_-_CCGT,2036,0.0183154204239097
Kenya,CCGT_GENC_CCS,2036,0.0017045809098071
Kenya,Kitui,2030,0.0010767059567216
Kenya,Kitui,2036,0.0019174480418876
Kenya,Lamu_Coal_Power_Station,2030,0.0011411217328685
Kenya,Lamu_Coal_Power_Station,2036,0.0019627842215037
Kenya,AGIL_Longonot_Stage_1,2024,0.0021746227527624
Kenya,AGIL_Longonot_Stage_1,2030,0.0020747074832682
Kenya,AGIL_Longonot_Stage_1,2036,0.0019778863998286
Kenya,AGIL_Longonot_Stage_2,2024,0.0021746227527624
Kenya,AGIL_Longonot_Stage_2,2030,0.0020747074832682
Kenya,AGIL_Longonot_Stage_2,2036,0.0019778863998286
Kenya,AGIL_Longonot_Stage_3,2024,0.0022040646789622
Kenya,AGIL_Longonot_Stage_3,2030,0.0021041625877182
Kenya,AGIL_Longonot_Stage_3,2036,0.0020073383992848
Kenya,AGIL_Longonot_Stage_4,2024,0.0022040646789622
Kenya,AGIL_Longonot_Stage_4,2030,0.0021041625877182
Kenya,AGIL_Longonot_Stage_4,2036,0.0020073383992848
Kenya,Baringo_Silali__-_Korosi_I,2030,0.0681434387804591
Kenya,Baringo_Silali__-_Korosi_I,2036,0.0681754086286535
Kenya,Baringo_Silali__-_Paka_I,2030,0.0681434387804591
Kenya,Baringo_Silali__-_Paka_I,2036,0.0681754086286535
Kenya,Baringo_Silali__-_Silali_I,2030,0.0681434387804591
Kenya,Baringo_Silali__-_Silali_I,2036,0.0681754086286535
Kenya,Eburru_2,2030,0.0019586026310709
Kenya,Eburru_2,2036,0.0020245326948871
Kenya,Generic_GENC_Geothermal,2030,0.0044858102939276
Kenya,Generic_GENC_Geothermal,2036,0.0044655279298227
Kenya,Marine_Power_Akiira___Stage_1,2030,0.0029660194452341
Kenya,Marine_Power_Akiira___Stage_1,2036,0.0029374112474123
Kenya,Menengai_I_Phase_I_Stage_I_-_Orpower22,2030,0.0219649902188197
Kenya,Menengai_I_Phase_I_Stage_I_-_Orpower22,2036,0.0219604522025216
Kenya,Menengai_III_,2030,0.0034196116962459
Kenya,Menengai_III_,2036,0.0033889345389413
Kenya,Menengai_Istage2,2030,0.0033547489267389
Kenya,Menengai_Istage2,2036,0.0033307624615367
Kenya,MenengaiV,2036,0.0030448806328722
Kenya,Olkaria_7,2024,139.9997791383191
Kenya,Olkaria_7,2030,139.99968812373305
Kenya,Olkaria_7,2036,139.99960511149197
Kenya,Olkaria_8,2030,0.1024722376386712
Kenya,Olkaria_8,2036,0.1025505249643648
Kenya,Olkaria_9_&_other_fields,2030,0.1024722376386712
Kenya,Olkaria_9_&_other_fields,2036,0.1025505249643648
Kenya,Olkaria_Brine,2024,100.00007506453608
Kenya,Olkaria_Brine,2030,99.99999008021442
Kenya,Olkaria_Brine,2036,99.99990180138715
Kenya,Olkaria_Topping,2030,0.206089946528497
Kenya,Olkaria_Topping,2036,0.2060499376114337
Kenya,Olkaria_VI,2024,139.9997791383191
Kenya,Olkaria_VI,2030,139.99968812373305
Kenya,Olkaria_VI,2036,139.99960511149197
Kenya,Olsuswa_Unit_1,2024,0.0052477578964751
Kenya,Olsuswa_Unit_1,2030,0.0051496060576619
Kenya,Olsuswa_Unit_1,2036,0.0050561668351485
Kenya,Suswa_I,2030,0.0028663213356299
Kenya,Suswa_I,2036,0.0028354690958259
Kenya,Suswa_II,2030,0.003439061968446
Kenya,Suswa_II,2036,0.0034087332383042
Kenya,Suswa_III,2036,100.00018229304114
Kenya,Generic_GENC_Natural_Gas_-_OGCT,2030,0.0074243127681453
Kenya,Generic_GENC_Natural_Gas_-_OGCT,2036,0.0530875696453355
Kenya,Generic_LNG_Gas_Turbine,2030,0.0068596798114034
Kenya,Generic_LNG_Gas_Turbine,2036,0.0351572736166401
Kenya,LNG_Gas_Turbine,2030,0.006783317329756
Kenya,LNG_Gas_Turbine,2036,0.0349799318365894
Kenya,GenericHFO,2030,0.0056446012677551
Kenya,GenericHFO,2036,0.0379530950761734
Kenya,Nuclear_Kenya,2036,0.0012372959451228
Kenya,OCGT_GENC_CCS,2036,0.0026583890954926
Kenya,Greenmillenia_Energy_Ltd,2030,0.002750989756451
Kenya,Greenmillenia_Energy_Ltd,2036,0.0043287671132286
Kenya,Hanan_Arya_Energy,2024,0.0035133404102641
Kenya,Hanan_Arya_Energy,2030,0.003437531456479
Kenya,Hanan_Arya_Energy,2036,0.0042407488287904
Kenya,Kenergy,2024,0.0017191531048437
Kenya,Kenergy,2030,0.0016308303824588
Kenya,Kenergy,2036,0.0020733103366
Kenya,Kopere_Solar_Park,2024,0.0017191531048437
Kenya,Kopere_Solar_Park,2030,0.0016308303824588
Kenya,Kopere_Solar_Park,2036,0.0020733103366
Kenya,Makindu-_Rareh_(Dafre),2024,0.0035668495826316
Kenya,Makindu-_Rareh_(Dafre),2030,0.0034901192401324
Kenya,Makindu-_Rareh_(Dafre),2036,0.0043239272406484
Kenya,SevenForksSolarPower,2030,0.0027531174949341
Kenya,SevenForksSolarPower,2036,0.0043340811276679
Kenya,Sunpower_Kenya_(Makindu-Kibwezi_I),2030,0.0027499462439693
Kenya,Sunpower_Kenya_(Makindu-Kibwezi_I),2036,0.004326813955181
Kenya,Generic_Small_Hydro,2030,0.0054017323644884
Kenya,Generic_Small_Hydro,2036,0.0056725582014839
Kenya,Karura,2030,0.0071839215957577
Kenya,Karura,2036,0.007274060412563
Kenya,Generic_Large_Hydro,2030,0.0027935771883434
Kenya,Generic_Large_Hydro,2036,0.0043594609806701
Kenya,High_Grand_Falls_-_I,2030,0.003005531388734
Kenya,High_Grand_Falls_-_I,2036,0.0046831175583426
Kenya,High_Grand_Falls_-_II,2030,198.0000578584944
Kenya,High_Grand_Falls_-_II,2036,198.00009143269824
Kenya,BESS_4,2030,0.017530903694083
Kenya,BESS_4,2036,0.3180691266957822
Kenya,Generic_GENC_BESS,2030,0.0175517259261311
Kenya,Generic_GENC_BESS,2036,0.3182844957136736
Kenya,Pumped_Hydro,2036,0.0039210625394198
Kenya,Menengai_I_Quantum,2024,35.0
Kenya,Menengai_I_Quantum,2030,35.0
Kenya,Menengai_I_Quantum,2036,35.0
Kenya,Menengai_I_Sosian,2024,35.0
Kenya,Menengai_I_Sosian,2030,35.0
Kenya,Menengai_I_Sosian,2036,35.0
Kenya,Olkaria_1_B_(Rehabilitated),2030,63.0
Kenya,Olkaria_1_B_(Rehabilitated),2036,63.0
Kenya,Olkaria_1_Unit_6,2024,83.0
Kenya,Olkaria_1_Unit_6,2030,83.0
Kenya,Olkaria_1_Unit_6,2036,83.0
Kenya,Ergon_Solair_(Kisumu_SolarOne_Ltd),2024,40.0
Kenya,Ergon_Solair_(Kisumu_SolarOne_Ltd),2030,40.0
Kenya,Ergon_Solair_(Kisumu_SolarOne_Ltd),2036,40.0
Kenya,Marco_Borero,2024,2.0
Kenya,Marco_Borero,2030,2.0
Kenya,Marco_Borero,2036,2.0
Kenya,Radiant-_Selenkei,2024,40.0
Kenya,Radiant-_Selenkei,2030,40.0
Kenya,Radiant-_Selenkei,2036,40.0
Kenya,Small_Hydro_2021,2024,4.0
Kenya,Small_Hydro_2021,2030,4.0
Kenya,Small_Hydro_2021,2036,4.0
Kenya,Small_Hydro_2022,2024,10.0
Kenya,Small_Hydro_2022,2030,10.0
Kenya,Small_Hydro_2022,2036,10.0
Kenya,Small_Hydro_2023,2024,2.0
Kenya,Small_Hydro_2023,2030,2.0
Kenya,Small_Hydro_2023,2036,2.0
Kenya,Small_Hydro_2024,2024,6.0
Kenya,Small_Hydro_2024,2030,6.0
Kenya,Small_Hydro_2024,2036,6.0
Kenya,Small_Hydro_2025,2030,30.0
Kenya,Small_Hydro_2025,2036,30.0
Kenya,Generic_Rooftop_2021,2024,42.0
Kenya,Generic_Rooftop_2021,2030,42.0
Kenya,Generic_Rooftop_2021,2036,42.0
Kenya,Generic_Rooftop_2022,2024,15.0
Kenya,Generic_Rooftop_2022,2030,15.0
Kenya,Generic_Rooftop_2022,2036,15.0
Kenya,Generic_Rooftop_2023,2024,12.0
Kenya,Generic_Rooftop_2023,2030,12.0
Kenya,Generic_Rooftop_2023,2036,12.0
Kenya,Generic_Rooftop_2024,2024,10.0
Kenya,Generic_Rooftop_2024,2030,10.0
Kenya,Generic_Rooftop_2024,2036,10.0
Kenya,Generic_Rooftop_2025,2030,13.0
Kenya,Generic_Rooftop_2025,2036,13.0
Kenya,Generic_Rooftop_2026,2030,6.0
Kenya,Generic_Rooftop_2026,2036,6.0
Kenya,Generic_Rooftop_2027,2030,5.0
Kenya,Generic_Rooftop_2027,2036,5.0
Kenya,Generic_Rooftop_2028,2030,3.0
Kenya,Generic_Rooftop_2028,2036,3.0
Kenya,Generic_Rooftop_2029,2030,3.0
Kenya,Generic_Rooftop_2029,2036,3.0
Kenya,Generic_Rooftop_2030,2030,2.0
Kenya,Generic_Rooftop_2030,2036,2.0
Kenya,Generic_Rooftop_2031,2036,5.0
Kenya,Generic_Rooftop_2032,2036,5.0
Kenya,Generic_Rooftop_2033,2036,5.0
Kenya,Generic_Rooftop_2034,2036,5.0
Kenya,Generic_Rooftop_2035,2036,5.0
Kenya,Generic_Rooftop_2036,2036,5.0
Kenya,BESS_1_2_3,2024,250.0
Kenya,BESS_1_2_3,2030,250.0
Kenya,BESS_1_2_3,2036,250.0
Kenya,Chania_green,2024,50.0
Kenya,Chania_green,2030,50.0
Kenya,Chania_green,2036,50.0
Kenya,Kwale_Co-Generation_TAnaBiomass,2030,18.0
Kenya,Kwale_Co-Generation_TAnaBiomass,2036,18.0
Kenya,Mumias_(Biomass),2024,26.0
Kenya,Mumias_(Biomass),2030,26.0
Kenya,Mumias_(Biomass),2036,26.0
Kenya,Olkaria_I_,2024,44.0
Kenya,Olkaria_I_,2030,44.0
Kenya,Olkaria_I_,2036,44.0
Kenya,Olkaria_I_units_4_&_5,2024,140.0
Kenya,Olkaria_I_units_4_&_5,2030,140.0
Kenya,Olkaria_I_units_4_&_5,2036,140.0
Kenya,Olkaria_II,2024,101.0
Kenya,Olkaria_II,2030,101.0
Kenya,Olkaria_IV,2024,140.0
Kenya,Olkaria_IV,2030,140.0
Kenya,Olkaria_IV,2036,140.0
Kenya,Olkaria_Mobile_Wellheads___Eburru,2024,91.0
Kenya,Olkaria_Mobile_Wellheads___Eburru,2030,91.0
