zext,q,daytype,y,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Seepex,m4,d6,2025,98.8,98.8,98.8,98.8,98.8,98.8,130.0,130.0,130.0,136.5,136.5,136.5,136.5,136.5,136.5,136.5,136.5,166.4,166.4,166.4,166.4,136.5,136.5,111.8
Seepex,m4,d7,2025,98.8,98.8,98.8,98.8,98.8,98.8,130.0,130.0,130.0,136.5,136.5,136.5,136.5,136.5,136.5,136.5,136.5,166.4,166.4,166.4,166.4,136.5,136.5,111.8
Seepex,m5,d1,2025,88.4,88.4,88.4,88.4,88.4,88.4,115.7,115.7,115.7,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,149.5,149.5,149.5,149.5,122.2,122.2,100.10000000000001
Seepex,m5,d2,2025,88.4,88.4,88.4,88.4,88.4,88.4,115.7,115.7,115.7,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,149.5,149.5,149.5,149.5,122.2,122.2,100.10000000000001
Seepex,m5,d3,2025,88.4,88.4,88.4,88.4,88.4,88.4,115.7,115.7,115.7,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,149.5,149.5,149.5,149.5,122.2,122.2,100.10000000000001
Seepex,m5,d4,2025,88.4,88.4,88.4,88.4,88.4,88.4,115.7,115.7,115.7,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,149.5,149.5,149.5,149.5,122.2,122.2,100.10000000000001
Seepex,m5,d5,2025,88.4,88.4,88.4,88.4,88.4,88.4,115.7,115.7,115.7,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,149.5,149.5,149.5,149.5,122.2,122.2,100.10000000000001
Seepex,m5,d6,2025,88.4,88.4,88.4,88.4,88.4,88.4,115.7,115.7,115.7,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,149.5,149.5,149.5,149.5,122.2,122.2,100.10000000000001
Seepex,m5,d7,2025,88.4,88.4,88.4,88.4,88.4,88.4,115.7,115.7,115.7,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,149.5,149.5,149.5,149.5,122.2,122.2,100.10000000000001
Seepex,m6,d1,2025,98.8,98.8,98.8,98.8,98.8,98.8,130.0,130.0,130.0,136.5,136.5,136.5,136.5,136.5,136.5,136.5,136.5,166.4,166.4,166.4,166.4,136.5,136.5,111.8
Seepex,m6,d2,2025,98.8,98.8,98.8,98.8,98.8,98.8,130.0,130.0,130.0,136.5,136.5,136.5,136.5,136.5,136.5,136.5,136.5,166.4,166.4,166.4,166.4,136.5,136.5,111.8
Seepex,m6,d3,2025,98.8,98.8,98.8,98.8,98.8,98.8,130.0,130.0,130.0,136.5,136.5,136.5,136.5,136.5,136.5,136.5,136.5,166.4,166.4,166.4,166.4,136.5,136.5,111.8
Seepex,m6,d4,2025,98.8,98.8,98.8,98.8,98.8,98.8,130.0,130.0,130.0,136.5,136.5,136.5,136.5,136.5,136.5,136.5,136.5,166.4,166.4,166.4,166.4,136.5,136.5,111.8
Seepex,m6,d5,2025,98.8,98.8,98.8,98.8,98.8,98.8,130.0,130.0,130.0,136.5,136.5,136.5,136.5,136.5,136.5,136.5,136.5,166.4,166.4,166.4,166.4,136.5,136.5,111.8
Seepex,m6,d6,2025,98.8,98.8,98.8,98.8,98.8,98.8,130.0,130.0,130.0,136.5,136.5,136.5,136.5,136.5,136.5,136.5,136.5,166.4,166.4,166.4,166.4,136.5,136.5,111.8
Seepex,m6,d7,2025,98.8,98.8,98.8,98.8,98.8,98.8,130.0,130.0,130.0,136.5,136.5,136.5,136.5,136.5,136.5,136.5,136.5,166.4,166.4,166.4,166.4,136.5,136.5,111.8
Seepex,m7,d1,2025,109.2,109.2,109.2,109.2,109.2,109.2,143.0,143.0,143.0,150.8,150.8,150.8,150.8,150.8,150.8,150.8,150.8,184.6,184.6,184.6,184.6,150.8,150.8,123.5
Seepex,m7,d2,2025,109.2,109.2,109.2,109.2,109.2,109.2,143.0,143.0,143.0,150.8,150.8,150.8,150.8,150.8,150.8,150.8,150.8,184.6,184.6,184.6,184.6,150.8,150.8,123.5
Seepex,m7,d3,2025,109.2,109.2,109.2,109.2,109.2,109.2,143.0,143.0,143.0,150.8,150.8,150.8,150.8,150.8,150.8,150.8,150.8,184.6,184.6,184.6,184.6,150.8,150.8,123.5
Seepex,m7,d4,2025,109.2,109.2,109.2,109.2,109.2,109.2,143.0,143.0,143.0,150.8,150.8,150.8,150.8,150.8,150.8,150.8,150.8,184.6,184.6,184.6,184.6,150.8,150.8,123.5
Seepex,m7,d5,2025,109.2,109.2,109.2,109.2,109.2,109.2,143.0,143.0,143.0,150.8,150.8,150.8,150.8,150.8,150.8,150.8,150.8,184.6,184.6,184.6,184.6,150.8,150.8,123.5
Seepex,m7,d6,2025,109.2,109.2,109.2,109.2,109.2,109.2,143.0,143.0,143.0,150.8,150.8,150.8,150.8,150.8,150.8,150.8,150.8,184.6,184.6,184.6,184.6,150.8,150.8,123.5
Seepex,m7,d7,2025,109.2,109.2,109.2,109.2,109.2,109.2,143.0,143.0,143.0,150.8,150.8,150.8,150.8,150.8,150.8,150.8,150.8,184.6,184.6,184.6,184.6,150.8,150.8,123.5
Seepex,m8,d1,2025,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,123.5,123.5,123.5,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,158.6,158.6,158.6,158.6,128.70000000000002,128.70000000000002,105.3
Seepex,m8,d2,2025,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,123.5,123.5,123.5,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,158.6,158.6,158.6,158.6,128.70000000000002,128.70000000000002,105.3
Seepex,m8,d3,2025,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,123.5,123.5,123.5,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,158.6,158.6,158.6,158.6,128.70000000000002,128.70000000000002,105.3
Seepex,m8,d4,2025,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,123.5,123.5,123.5,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,158.6,158.6,158.6,158.6,128.70000000000002,128.70000000000002,105.3
Seepex,m8,d5,2025,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,123.5,123.5,123.5,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,158.6,158.6,158.6,158.6,128.70000000000002,128.70000000000002,105.3
Seepex,m8,d6,2025,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,123.5,123.5,123.5,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,158.6,158.6,158.6,158.6,128.70000000000002,128.70000000000002,105.3
Seepex,m8,d7,2025,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,93.60000000000001,123.5,123.5,123.5,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,128.70000000000002,158.6,158.6,158.6,158.6,128.70000000000002,128.70000000000002,105.3
Seepex,m9,d1,2025,104.0,104.0,104.0,104.0,104.0,104.0,136.5,136.5,136.5,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,175.5,175.5,175.5,175.5,143.0,143.0,117.0
Seepex,m9,d2,2025,104.0,104.0,104.0,104.0,104.0,104.0,136.5,136.5,136.5,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,175.5,175.5,175.5,175.5,143.0,143.0,117.0
Seepex,m9,d3,2025,104.0,104.0,104.0,104.0,104.0,104.0,136.5,136.5,136.5,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,175.5,175.5,175.5,175.5,143.0,143.0,117.0
Seepex,m9,d4,2025,104.0,104.0,104.0,104.0,104.0,104.0,136.5,136.5,136.5,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,175.5,175.5,175.5,175.5,143.0,143.0,117.0
Seepex,m9,d5,2025,104.0,104.0,104.0,104.0,104.0,104.0,136.5,136.5,136.5,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,175.5,175.5,175.5,175.5,143.0,143.0,117.0
Seepex,m9,d6,2025,104.0,104.0,104.0,104.0,104.0,104.0,136.5,136.5,136.5,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,175.5,175.5,175.5,175.5,143.0,143.0,117.0
Seepex,m9,d7,2025,104.0,104.0,104.0,104.0,104.0,104.0,136.5,136.5,136.5,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,175.5,175.5,175.5,175.5,143.0,143.0,117.0
Seepex,m10,d1,2025,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,163.8,163.8,163.8,171.6,171.6,171.6,171.6,171.6,171.6,171.6,171.6,210.6,210.6,210.6,210.6,171.6,171.6,140.4
Seepex,m10,d2,2025,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,163.8,163.8,163.8,171.6,171.6,171.6,171.6,171.6,171.6,171.6,171.6,210.6,210.6,210.6,210.6,171.6,171.6,140.4
Seepex,m10,d3,2025,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,163.8,163.8,163.8,171.6,171.6,171.6,171.6,171.6,171.6,171.6,171.6,210.6,210.6,210.6,210.6,171.6,171.6,140.4
Seepex,m10,d4,2025,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,163.8,163.8,163.8,171.6,171.6,171.6,171.6,171.6,171.6,171.6,171.6,210.6,210.6,210.6,210.6,171.6,171.6,140.4
Seepex,m10,d5,2025,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,163.8,163.8,163.8,171.6,171.6,171.6,171.6,171.6,171.6,171.6,171.6,210.6,210.6,210.6,210.6,171.6,171.6,140.4
Seepex,m10,d6,2025,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,163.8,163.8,163.8,171.6,171.6,171.6,171.6,171.6,171.6,171.6,171.6,210.6,210.6,210.6,210.6,171.6,171.6,140.4
Seepex,m10,d7,2025,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,124.80000000000001,163.8,163.8,163.8,171.6,171.6,171.6,171.6,171.6,171.6,171.6,171.6,210.6,210.6,210.6,210.6,171.6,171.6,140.4
Seepex,m11,d1,2025,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,178.1,178.1,178.1,185.9,185.9,185.9,185.9,185.9,185.9,185.9,185.9,228.8,228.8,228.8,228.8,185.9,185.9,152.1
Seepex,m11,d2,2025,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,178.1,178.1,178.1,185.9,185.9,185.9,185.9,185.9,185.9,185.9,185.9,228.8,228.8,228.8,228.8,185.9,185.9,152.1
Seepex,m11,d3,2025,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,178.1,178.1,178.1,185.9,185.9,185.9,185.9,185.9,185.9,185.9,185.9,228.8,228.8,228.8,228.8,185.9,185.9,152.1
Seepex,m11,d4,2025,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,178.1,178.1,178.1,185.9,185.9,185.9,185.9,185.9,185.9,185.9,185.9,228.8,228.8,228.8,228.8,185.9,185.9,152.1
Seepex,m11,d5,2025,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,178.1,178.1,178.1,185.9,185.9,185.9,185.9,185.9,185.9,185.9,185.9,228.8,228.8,228.8,228.8,185.9,185.9,152.1
Seepex,m11,d6,2025,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,178.1,178.1,178.1,185.9,185.9,185.9,185.9,185.9,185.9,185.9,185.9,228.8,228.8,228.8,228.8,185.9,185.9,152.1
Seepex,m11,d7,2025,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,135.20000000000002,178.1,178.1,178.1,185.9,185.9,185.9,185.9,185.9,185.9,185.9,185.9,228.8,228.8,228.8,228.8,185.9,185.9,152.1
Seepex,m12,d1,2025,150.8,150.8,150.8,150.8,150.8,150.8,197.6,197.6,197.6,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,254.8,254.8,254.8,254.8,208.0,208.0,170.3
Seepex,m12,d2,2025,150.8,150.8,150.8,150.8,150.8,150.8,197.6,197.6,197.6,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,254.8,254.8,254.8,254.8,208.0,208.0,170.3
Seepex,m12,d3,2025,150.8,150.8,150.8,150.8,150.8,150.8,197.6,197.6,197.6,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,254.8,254.8,254.8,254.8,208.0,208.0,170.3
Seepex,m12,d4,2025,150.8,150.8,150.8,150.8,150.8,150.8,197.6,197.6,197.6,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,254.8,254.8,254.8,254.8,208.0,208.0,170.3
Seepex,m12,d5,2025,150.8,150.8,150.8,150.8,150.8,150.8,197.6,197.6,197.6,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,254.8,254.8,254.8,254.8,208.0,208.0,170.3
Seepex,m12,d6,2025,150.8,150.8,150.8,150.8,150.8,150.8,197.6,197.6,197.6,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,254.8,254.8,254.8,254.8,208.0,208.0,170.3
Seepex,m12,d7,2025,150.8,150.8,150.8,150.8,150.8,150.8,197.6,197.6,197.6,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,254.8,254.8,254.8,254.8,208.0,208.0,170.3
Seepex,m1,d1,2030,145.6,145.6,145.6,145.6,145.6,145.6,191.1,191.1,191.1,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,245.70000000000002,245.70000000000002,245.70000000000002,245.70000000000002,200.20000000000002,200.20000000000002,163.8
Seepex,m1,d2,2030,145.6,145.6,145.6,145.6,145.6,145.6,191.1,191.1,191.1,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,245.70000000000002,245.70000000000002,245.70000000000002,245.70000000000002,200.20000000000002,200.20000000000002,163.8
Seepex,m1,d3,2030,145.6,145.6,145.6,145.6,145.6,145.6,191.1,191.1,191.1,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,245.70000000000002,245.70000000000002,245.70000000000002,245.70000000000002,200.20000000000002,200.20000000000002,163.8
Seepex,m1,d4,2030,145.6,145.6,145.6,145.6,145.6,145.6,191.1,191.1,191.1,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,245.70000000000002,245.70000000000002,245.70000000000002,245.70000000000002,200.20000000000002,200.20000000000002,163.8
Seepex,m1,d5,2030,145.6,145.6,145.6,145.6,145.6,145.6,191.1,191.1,191.1,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,245.70000000000002,245.70000000000002,245.70000000000002,245.70000000000002,200.20000000000002,200.20000000000002,163.8
Seepex,m1,d6,2030,145.6,145.6,145.6,145.6,145.6,145.6,191.1,191.1,191.1,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,245.70000000000002,245.70000000000002,245.70000000000002,245.70000000000002,200.20000000000002,200.20000000000002,163.8
Seepex,m1,d7,2030,145.6,145.6,145.6,145.6,145.6,145.6,191.1,191.1,191.1,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,200.20000000000002,245.70000000000002,245.70000000000002,245.70000000000002,245.70000000000002,200.20000000000002,200.20000000000002,163.8
Seepex,m2,d1,2030,140.4,140.4,140.4,140.4,140.4,140.4,184.6,184.6,184.6,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,236.6,236.6,236.6,236.6,193.70000000000002,193.70000000000002,158.6
Seepex,m2,d2,2030,140.4,140.4,140.4,140.4,140.4,140.4,184.6,184.6,184.6,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,236.6,236.6,236.6,236.6,193.70000000000002,193.70000000000002,158.6
Seepex,m2,d3,2030,140.4,140.4,140.4,140.4,140.4,140.4,184.6,184.6,184.6,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,236.6,236.6,236.6,236.6,193.70000000000002,193.70000000000002,158.6
Seepex,m2,d4,2030,140.4,140.4,140.4,140.4,140.4,140.4,184.6,184.6,184.6,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,236.6,236.6,236.6,236.6,193.70000000000002,193.70000000000002,158.6
Seepex,m2,d5,2030,140.4,140.4,140.4,140.4,140.4,140.4,184.6,184.6,184.6,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,236.6,236.6,236.6,236.6,193.70000000000002,193.70000000000002,158.6
Seepex,m2,d6,2030,140.4,140.4,140.4,140.4,140.4,140.4,184.6,184.6,184.6,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,236.6,236.6,236.6,236.6,193.70000000000002,193.70000000000002,158.6
Seepex,m2,d7,2030,140.4,140.4,140.4,140.4,140.4,140.4,184.6,184.6,184.6,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,193.70000000000002,236.6,236.6,236.6,236.6,193.70000000000002,193.70000000000002,158.6
Seepex,m3,d1,2030,119.60000000000001,119.60000000000001,119.60000000000001,119.60000000000001,119.60000000000001,119.60000000000001,157.3,157.3,157.3,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,201.5,201.5,201.5,201.5,165.1,165.1,135.20000000000002
Seepex,m3,d2,2030,119.60000000000001,119.60000000000001,119.60000000000001,119.60000000000001,119.60000000000001,119.60000000000001,157.3,157.3,157.3,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,201.5,201.5,201.5,201.5,165.1,165.1,135.20000000000002
Seepex,m3,d3,2030,119.60000000000001,119.60000000000001,119.60000000000001,119.60000000000001,119.60000000000001,119.60000000000001,157.3,157.3,157.3,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,201.5,201.5,201.5,201.5,165.1,165.1,135.20000000000002
Seepex,m3,d4,2030,119.60000000000001,119.60000000000001,119.60000000000001,119.60000000000001,119.60000000000001,119.60000000000001,157.3,157.3,157.3,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,201.5,201.5,201.5,201.5,165.1,165.1,135.20000000000002
Seepex,m3,d5,2030,119.60000000000001,119.60000000000001,119.60000000000001,119.60000000000001,119.60000000000001,119.60000000000001,157.3,157.3,157.3,165.1,165.1,165.1,165.1,165.1,165.1,165.1,165.1,201.5,201.5,201.5,201.5,165.1,165.1,135.20000000000002
