c,z,attribute,y,value
Libya,Libya,CapexInvestmentComponent,2028,2255931429.024
Libya,Libya,CapexInvestmentComponent,2029,1312000000.0
Libya,Libya,CapexInvestmentComponent,2030,1280000000.0
Libya,Libya,CapexInvestmentComponent,2031,2017400000.0
Libya,Libya,CapexInvestmentComponent,2032,1991200000.0
Libya,Libya,CapexInvestmentComponent,2033,1965000000.0
Libya,Libya,CapexInvestmentComponent,2034,1938800000.0
Libya,Libya,CapexInvestmentComponent,2035,3825200000.0
Libya,Libya,CapexInvestmentComponent,2036,2195845000.621443
Libya,Libya,CapexInvestmentComponent,2037,512725557.254597
Libya,Libya,CapexInvestmentComponent,2038,673284091.8591262
Libya,Libya,CapexInvestmentComponent,2039,641660190.8680149
Libya,Libya,CapexInvestmentComponent,2040,1097846501.0034895
Libya,Libya,CapexInvestmentComponent,2041,1812805884.67442
Libya,Libya,CapexInvestmentComponent,2042,733181907.1518642
Libya,Libya,CapexInvestmentComponent,2043,793941410.8606213
Libya,Libya,CapexInvestmentComponent,2044,654070029.3295505
Libya,Libya,CapexInvestmentComponent,2045,646724712.5264091
Libya,Libya,CapexInvestmentComponent,2046,292771902.70612186
Libya,Libya,CapexInvestmentComponent,2047,792140695.4825109
Libya,Libya,CapexInvestmentComponent,2048,321689755.84121954
Libya,Libya,CapexInvestmentComponent,2049,302714441.4987354
Libya,Libya,CapexInvestmentComponent,2050,424423638.3074427
Libya,Libya,CapexInvestmentComponentCumulated,2028,2255931429.024
Libya,Libya,CapexInvestmentComponentCumulated,2029,3567931429.024
Libya,Libya,CapexInvestmentComponentCumulated,2030,4847931429.024
Libya,Libya,CapexInvestmentComponentCumulated,2031,6865331429.024
Libya,Libya,CapexInvestmentComponentCumulated,2032,8856531429.024
Libya,Libya,CapexInvestmentComponentCumulated,2033,10821531429.024
Libya,Libya,CapexInvestmentComponentCumulated,2034,12760331429.024
Libya,Libya,CapexInvestmentComponentCumulated,2035,16585531429.024
Libya,Libya,CapexInvestmentComponentCumulated,2036,18781376429.645443
Libya,Libya,CapexInvestmentComponentCumulated,2037,19294101986.90004
Libya,Libya,CapexInvestmentComponentCumulated,2038,19967386078.759167
Libya,Libya,CapexInvestmentComponentCumulated,2039,20609046269.627186
Libya,Libya,CapexInvestmentComponentCumulated,2040,21706892770.63067
Libya,Libya,CapexInvestmentComponentCumulated,2041,23519698655.30509
Libya,Libya,CapexInvestmentComponentCumulated,2042,24080138159.687828
Libya,Libya,CapexInvestmentComponentCumulated,2043,24874079570.54845
Libya,Libya,CapexInvestmentComponentCumulated,2044,25528149599.878
Libya,Libya,CapexInvestmentComponentCumulated,2045,26347616715.17353
Libya,Libya,CapexInvestmentComponentCumulated,2046,26451944957.835064
Libya,Libya,CapexInvestmentComponentCumulated,2047,27432529313.36217
Libya,Libya,CapexInvestmentComponentCumulated,2048,27448126655.79389
Libya,Libya,CapexInvestmentComponentCumulated,2049,27750841097.29263
Libya,Libya,CapexInvestmentComponentCumulated,2050,28481357149.009563
Libya,Libya,Costs,2026,3130.471004369728
Libya,Libya,Costs,2027,3864.812166831312
Libya,Libya,Costs,2028,3601.59449346141
Libya,Libya,Costs,2029,3447.9978730437856
Libya,Libya,Costs,2030,3254.707700459533
Libya,Libya,Costs,2031,2974.2752439342644
Libya,Libya,Costs,2032,2624.9554507662683
Libya,Libya,Costs,2033,2360.6784039165173
Libya,Libya,Costs,2034,2084.266842277232
Libya,Libya,Costs,2035,1552.293073971191
Libya,Libya,Costs,2036,1367.4570036519435
Libya,Libya,Costs,2037,1396.8690219824473
Libya,Libya,Costs,2038,1441.7943324966864
Libya,Libya,Costs,2039,1471.489926211503
Libya,Libya,Costs,2040,1505.47568425846
Libya,Libya,Costs,2041,1537.0828745898789
Libya,Libya,Costs,2042,1566.3504097487848
Libya,Libya,Costs,2043,1606.6529581764478
Libya,Libya,Costs,2044,1636.4702794056204
Libya,Libya,Costs,2045,1684.0122062876762
Libya,Libya,Costs,2046,1642.9699097111989
Libya,Libya,Costs,2047,1719.6689626521654
Libya,Libya,Costs,2048,1674.5495100462376
Libya,Libya,Costs,2049,1667.1763995013498
Libya,Libya,Costs,2050,1659.726191168941
Libya,Libya,CostsPerMWh,2026,101.4543497737684
Libya,Libya,CostsPerMWh,2027,118.35387766648942
Libya,Libya,CostsPerMWh,2028,104.21783018043983
Libya,Libya,CostsPerMWh,2029,94.24853753551471
Libya,Libya,CostsPerMWh,2030,84.60767695660344
Libya,Libya,CostsPerMWh,2031,73.78842477705206
Libya,Libya,CostsPerMWh,2032,62.32470699446549
Libya,Libya,CostsPerMWh,2033,53.79492146375997
Libya,Libya,CostsPerMWh,2034,45.7187494236133
Libya,Libya,CostsPerMWh,2035,32.87194847862043
Libya,Libya,CostsPerMWh,2036,28.17566734648769
Libya,Libya,CostsPerMWh,2037,28.01521885943633
Libya,Libya,CostsPerMWh,2038,27.705161399962144
Libya,Libya,CostsPerMWh,2039,27.45694930440652
Libya,Libya,CostsPerMWh,2040,27.38163958275868
Libya,Libya,CostsPerMWh,2041,27.2695384675292
Libya,Libya,CostsPerMWh,2042,26.921392668125883
Libya,Libya,CostsPerMWh,2043,26.943886542267705
Libya,Libya,CostsPerMWh,2044,26.803126022069872
Libya,Libya,CostsPerMWh,2045,27.49444032507313
Libya,Libya,CostsPerMWh,2046,26.739663473974108
Libya,Libya,CostsPerMWh,2047,27.89987057941962
Libya,Libya,CostsPerMWh,2048,27.082617625234235
Libya,Libya,CostsPerMWh,2049,26.87904188635144
Libya,Libya,CostsPerMWh,2050,26.675496439206047
Libya,Libya,DemandEnergyZone,2026,30855.956510000007
Libya,Libya,DemandEnergyZone,2027,32654.715189999977
Libya,Libya,DemandEnergyZone,2028,34558.33313000002
Libya,Libya,DemandEnergyZone,2029,36584.09948000001
Libya,Libya,DemandEnergyZone,2030,38468.231460000046
Libya,Libya,DemandEnergyZone,2031,40308.154740000005
Libya,Libya,DemandEnergyZone,2032,42117.41341999999
Libya,Libya,DemandEnergyZone,2033,43882.92314000004
Libya,Libya,DemandEnergyZone,2034,45588.88570999994
Libya,Libya,DemandEnergyZone,2035,47222.42354999997
Libya,Libya,DemandEnergyZone,2036,48533.26051999998
Libya,Libya,DemandEnergyZone,2037,49861.078329999946
Libya,Libya,DemandEnergyZone,2038,52040.64006999997
Libya,Libya,DemandEnergyZone,2039,53592.622760000006
Libya,Libya,DemandEnergyZone,2040,54981.21030000003
Libya,Libya,DemandEnergyZone,2041,56366.29590999999
Libya,Libya,DemandEnergyZone,2042,58182.369280000006
Libya,Libya,DemandEnergyZone,2043,59629.591880000014
Libya,Libya,DemandEnergyZone,2044,61055.20222
Libya,Libya,DemandEnergyZone,2045,61249.190250000014
Libya,Libya,DemandEnergyZone,2046,61443.17827000002
Libya,Libya,DemandEnergyZone,2047,61637.16630000003
Libya,Libya,DemandEnergyZone,2048,61831.154330000056
Libya,Libya,DemandEnergyZone,2049,62025.142359999954
Libya,Libya,DemandEnergyZone,2050,62219.130389999984
Libya,Libya,DemandPeakZone,2026,4548.402840915559
Libya,Libya,DemandPeakZone,2027,4813.55356137458
Libya,Libya,DemandPeakZone,2028,5094.16133456618
Libya,Libya,DemandPeakZone,2029,5392.77471242486
Libya,Libya,DemandPeakZone,2030,5670.51010697344
Libya,Libya,DemandPeakZone,2031,5941.72880234642
Libya,Libya,DemandPeakZone,2032,6208.427302126819
Libya,Libya,DemandPeakZone,2033,6468.67687281376
Libya,Libya,DemandPeakZone,2034,6720.148741057579
Libya,Libya,DemandPeakZone,2035,6960.94465140748
Libya,Libya,DemandPeakZone,2036,7154.171996566619
Libya,Libya,DemandPeakZone,2037,7349.902449384619
Libya,Libya,DemandPeakZone,2038,7671.186437702399
Libya,Libya,DemandPeakZone,2039,7899.9604996093985
Libya,Libya,DemandPeakZone,2040,8104.64887152574
Libya,Libya,DemandPeakZone,2041,8308.821033049959
Libya,Libya,DemandPeakZone,2042,8576.52407059102
Libya,Libya,DemandPeakZone,2043,8789.855694268399
Libya,Libya,DemandPeakZone,2044,9000.001506425999
Libya,Libya,DemandPeakZone,2045,9028.5968197426
Libya,Libya,DemandPeakZone,2046,9057.1921330592
Libya,Libya,DemandPeakZone,2047,9085.7874463758
Libya,Libya,DemandPeakZone,2048,9114.382759692398
Libya,Libya,DemandPeakZone,2049,9142.978073009
Libya,Libya,DemandPeakZone,2050,9171.5733863256
Libya,Libya,EmissionsIntensityZone,2026,4.446959310010826e-07
Libya,Libya,EmissionsIntensityZone,2027,4.5309431095705533e-07
Libya,Libya,EmissionsIntensityZone,2028,3.877145931976477e-07
Libya,Libya,EmissionsIntensityZone,2029,3.472117504285768e-07
Libya,Libya,EmissionsIntensityZone,2030,3.01100675050321e-07
Libya,Libya,EmissionsIntensityZone,2031,2.547147899316408e-07
Libya,Libya,EmissionsIntensityZone,2032,1.936858474289977e-07
Libya,Libya,EmissionsIntensityZone,2033,1.603822956414352e-07
Libya,Libya,EmissionsIntensityZone,2034,1.1780811310356265e-07
Libya,Libya,EmissionsIntensityZone,2035,5.812587189588495e-08
Libya,Libya,EmissionsIntensityZone,2036,3.4768326765751965e-08
Libya,Libya,EmissionsIntensityZone,2037,3.6257795883351513e-08
Libya,Libya,EmissionsIntensityZone,2038,3.4231992785757336e-08
Libya,Libya,EmissionsIntensityZone,2039,3.510441217144881e-08
Libya,Libya,EmissionsIntensityZone,2040,3.2140935267779e-08
Libya,Libya,EmissionsIntensityZone,2041,3.258034980026001e-08
Libya,Libya,EmissionsIntensityZone,2042,2.8513769732727905e-08
Libya,Libya,EmissionsIntensityZone,2043,3.3125879717608887e-08
Libya,Libya,EmissionsIntensityZone,2044,2.8888439780225786e-08
Libya,Libya,EmissionsIntensityZone,2045,3.3040416340881915e-08
Libya,Libya,EmissionsIntensityZone,2046,2.893988013811755e-08
Libya,Libya,EmissionsIntensityZone,2047,3.1875690682349414e-08
Libya,Libya,EmissionsIntensityZone,2048,2.7915049316747178e-08
Libya,Libya,EmissionsIntensityZone,2049,3.174140683570542e-08
Libya,Libya,EmissionsIntensityZone,2050,2.7139259157585863e-08
Libya,Libya,EmissionsZone,2026,13.137187853807948
Libya,Libya,EmissionsZone,2027,14.795665678511934
Libya,Libya,EmissionsZone,2028,12.549675111983898
Libya,Libya,EmissionsZone,2029,12.702429218303983
Libya,Libya,EmissionsZone,2030,11.114900964184953
Libya,Libya,EmissionsZone,2031,10.267083167131164
Libya,Libya,EmissionsZone,2032,7.886475114503932
Libya,Libya,EmissionsZone,2033,7.038043952649856
