z,g,y,value
South_Africa,New_BESS_ZAF,2028,1000.0
South_Africa,New_BESS_ZAF,2029,1000.0
South_Africa,New_BESS_ZAF,2030,1000.0
South_Africa,New_BESS_ZAF,2031,1000.0
South_Africa,New_BESS_ZAF,2032,1000.0
South_Africa,New_BESS_ZAF,2033,1000.0
South_Africa,New_BESS_ZAF,2034,1000.0
South_Africa,New_BESS_ZAF,2035,1000.0
South_Africa,New_BESS_ZAF,2036,1000.0
South_Africa,New_BESS_ZAF,2037,1000.0
South_Africa,New_BESS_ZAF,2038,1000.0
South_Africa,New_BESS_ZAF,2039,1000.0
South_Africa,New_BESS_ZAF,2040,1000.0
South_Africa,New_OffshoreWind_ZAF,2033,1515.0
South_Africa,New_OffshoreWind_ZAF,2034,1515.0
South_Africa,New_OffshoreWind_ZAF,2035,1515.0
South_Africa,New_OffshoreWind_ZAF,2036,1515.0
South_Africa,New_OffshoreWind_ZAF,2037,587.5185152764873
South_Africa,New_OffshoreWind_ZAF,2038,1227.4395525966358
South_Africa,New_OffshoreWind_ZAF,2039,1515.0
South_Africa,New_OffshoreWind_ZAF,2040,1515.0
South_Africa,New_OnshoreWind_ZAF,2026,2000.0
South_Africa,New_OnshoreWind_ZAF,2027,2000.0
South_Africa,New_OnshoreWind_ZAF,2028,2000.0
South_Africa,New_OnshoreWind_ZAF,2029,2000.0
South_Africa,New_OnshoreWind_ZAF,2030,2000.0
South_Africa,New_OnshoreWind_ZAF,2031,2000.0
South_Africa,New_OnshoreWind_ZAF,2032,2000.0
South_Africa,New_OnshoreWind_ZAF,2033,2000.0
South_Africa,New_OnshoreWind_ZAF,2034,237.43987439569756
South_Africa,New_PV_ZAF,2026,1500.0
South_Africa,New_PV_ZAF,2027,1500.0
South_Africa,New_PV_ZAF,2028,1500.0
South_Africa,New_PV_ZAF,2029,1500.0
South_Africa,New_PV_ZAF,2030,1500.0
South_Africa,New_PV_ZAF,2031,1500.0
South_Africa,New_PV_ZAF,2032,1500.0
South_Africa,New_PV_ZAF,2033,1500.0
South_Africa,New_PV_ZAF,2034,1500.0
