z,sumhdr,y,value
Mozambique,Trade shared benefits: $m,2034,-5.583334066956245
Mozambique,Trade shared benefits: $m,2035,-5.128375847067428
Mozambique,Trade shared benefits: $m,2036,-5.726709319201291
Mozambique,Trade shared benefits: $m,2037,-6.588346915189145
Mozambique,Trade shared benefits: $m,2038,-10.82839131492255
Mozambique,Trade shared benefits: $m,2039,-9.441678331556544
Mozambique,Trade shared benefits: $m,2040,-9.386354115902616
Zimbabwe,Generation costs: $m,2026,1.0714179137299056
Zimbabwe,Generation costs: $m,2027,1.0411784182515018
Zimbabwe,Generation costs: $m,2028,1.3262334976133905
Zimbabwe,Generation costs: $m,2029,1.5738302824254562
Zimbabwe,Generation costs: $m,2030,1.783343974806166
Zimbabwe,Generation costs: $m,2031,1.9825485494694384
Zimbabwe,Generation costs: $m,2032,10.075804124462264
Zimbabwe,Generation costs: $m,2033,10.17650623876127
Zimbabwe,Generation costs: $m,2034,10.176411986502167
Zimbabwe,Generation costs: $m,2035,10.24364383446462
Zimbabwe,Generation costs: $m,2036,10.24911175991545
Zimbabwe,Generation costs: $m,2037,10.323628805600045
Zimbabwe,Generation costs: $m,2038,10.377510378214602
Zimbabwe,Generation costs: $m,2039,10.426714047903873
Zimbabwe,Generation costs: $m,2040,10.463665905340152
Zimbabwe,Fixed O&M: $m,2025,12.02228067460932
Zimbabwe,Fixed O&M: $m,2026,11.617411559178901
Zimbabwe,Fixed O&M: $m,2027,11.289523944259756
Zimbabwe,Fixed O&M: $m,2028,11.063040791100123
Zimbabwe,Fixed O&M: $m,2029,10.855197276186678
Zimbabwe,Fixed O&M: $m,2030,10.639953316475385
Zimbabwe,Fixed O&M: $m,2031,10.465051289143696
Zimbabwe,Fixed O&M: $m,2032,13.15673680110584
Zimbabwe,Fixed O&M: $m,2033,12.996160374118068
Zimbabwe,Fixed O&M: $m,2034,12.731288195574404
Zimbabwe,Fixed O&M: $m,2035,12.572623204278129
Zimbabwe,Fixed O&M: $m,2036,12.358241271868742
Zimbabwe,Fixed O&M: $m,2037,12.24446836184164
Zimbabwe,Fixed O&M: $m,2038,10.05949735012314
Zimbabwe,Fixed O&M: $m,2039,9.989665362881562
Zimbabwe,Fixed O&M: $m,2040,9.91768942818208
Zimbabwe,Variable O&M: $m,2025,5.760847471356664
Zimbabwe,Variable O&M: $m,2026,5.226961861758578
Zimbabwe,Variable O&M: $m,2027,5.11962160102201
Zimbabwe,Variable O&M: $m,2028,4.993447076073079
Zimbabwe,Variable O&M: $m,2029,4.695135892020998
Zimbabwe,Variable O&M: $m,2030,4.849650496012444
Zimbabwe,Variable O&M: $m,2031,4.726724918146
Zimbabwe,Variable O&M: $m,2032,4.046525726363508
Zimbabwe,Variable O&M: $m,2033,4.007960985861597
Zimbabwe,Variable O&M: $m,2034,3.875015146279566
Zimbabwe,Variable O&M: $m,2035,3.777405597550849
Zimbabwe,Variable O&M: $m,2036,3.6684411096212863
Zimbabwe,Variable O&M: $m,2037,3.603508639363566
Zimbabwe,Variable O&M: $m,2038,2.65693744645569
Zimbabwe,Variable O&M: $m,2039,2.6047451164650406
Zimbabwe,Variable O&M: $m,2040,2.569111102614433
Zimbabwe,Fuel costs: $m,2025,42.81755183300812
Zimbabwe,Fuel costs: $m,2026,37.101300829348
Zimbabwe,Fuel costs: $m,2027,34.90858786576243
Zimbabwe,Fuel costs: $m,2028,32.69859845227433
Zimbabwe,Fuel costs: $m,2029,29.382869693563766
Zimbabwe,Fuel costs: $m,2030,29.373270847144894
Zimbabwe,Fuel costs: $m,2031,27.490447703870412
Zimbabwe,Fuel costs: $m,2032,20.968063863415548
Zimbabwe,Fuel costs: $m,2033,20.017263147752473
Zimbabwe,Fuel costs: $m,2034,18.593788469306848
Zimbabwe,Fuel costs: $m,2035,17.41746547817948
Zimbabwe,Fuel costs: $m,2036,16.260092369596794
Zimbabwe,Fuel costs: $m,2037,15.367597465528974
Zimbabwe,Fuel costs: $m,2038,10.152982151745006
Zimbabwe,Fuel costs: $m,2039,9.578411454077424
Zimbabwe,Fuel costs: $m,2040,9.109742340783011
Zimbabwe,Transmission costs: $m,2030,0.2661539407340634
Zimbabwe,Transmission costs: $m,2031,0.25940765520419534
Zimbabwe,Transmission costs: $m,2032,0.25086807248820314
Zimbabwe,Transmission costs: $m,2033,0.24452816867593616
Zimbabwe,Transmission costs: $m,2034,0.23641706110758479
Zimbabwe,Transmission costs: $m,2035,0.23046184241156578
Zimbabwe,Transmission costs: $m,2036,0.22364984424160805
Zimbabwe,Transmission costs: $m,2037,0.21880688181165558
Zimbabwe,Transmission costs: $m,2038,0.44265748776314645
Zimbabwe,Transmission costs: $m,2039,0.46353714075355124
Zimbabwe,Transmission costs: $m,2040,0.5933509568359054
Zimbabwe,Unmet system planning reserve costs: $m,2034,0.11103979224852323
Zimbabwe,Unmet system planning reserve costs: $m,2035,0.028272808155168045
Zimbabwe,Import costs with internal zones: $m,2025,9.448978174251522
Zimbabwe,Import costs with internal zones: $m,2026,7.685915887951692
Zimbabwe,Import costs with internal zones: $m,2027,8.548796569231381
Zimbabwe,Import costs with internal zones: $m,2028,9.05826091590412
Zimbabwe,Import costs with internal zones: $m,2029,10.493605498838857
Zimbabwe,Import costs with internal zones: $m,2030,43.014568577906786
Zimbabwe,Import costs with internal zones: $m,2031,28.225864377046086
Zimbabwe,Import costs with internal zones: $m,2032,12.22524027642588
Zimbabwe,Import costs with internal zones: $m,2033,13.99162462588755
Zimbabwe,Import costs with internal zones: $m,2034,12.35614562480042
Zimbabwe,Import costs with internal zones: $m,2035,11.861419236245485
Zimbabwe,Import costs with internal zones: $m,2036,12.579949979720002
Zimbabwe,Import costs with internal zones: $m,2037,12.851715481975713
Zimbabwe,Import costs with internal zones: $m,2038,20.797585656475416
Zimbabwe,Import costs with internal zones: $m,2039,21.417421054211705
Zimbabwe,Import costs with internal zones: $m,2040,23.267272346192474
Zimbabwe,Export revenues with internal zones: $m,2025,-28.120327341518426
Zimbabwe,Export revenues with internal zones: $m,2026,-20.596911088650476
Zimbabwe,Export revenues with internal zones: $m,2027,-18.934241045847468
Zimbabwe,Export revenues with internal zones: $m,2028,-17.861594144511088
Zimbabwe,Export revenues with internal zones: $m,2029,-16.390016443775856
Zimbabwe,Export revenues with internal zones: $m,2030,-48.66259268371612
Zimbabwe,Export revenues with internal zones: $m,2031,-33.30380103354871
Zimbabwe,Export revenues with internal zones: $m,2032,-28.703445744205318
Zimbabwe,Export revenues with internal zones: $m,2033,-29.77436384704153
Zimbabwe,Export revenues with internal zones: $m,2034,-28.53336394903283
Zimbabwe,Export revenues with internal zones: $m,2035,-26.18180699006769
Zimbabwe,Export revenues with internal zones: $m,2036,-24.82027727589762
Zimbabwe,Export revenues with internal zones: $m,2037,-23.826989717155957
Zimbabwe,Export revenues with internal zones: $m,2038,-23.373253491313704
Zimbabwe,Export revenues with internal zones: $m,2039,-23.46765668140148
Zimbabwe,Export revenues with internal zones: $m,2040,-24.440303672236848
Zimbabwe,Trade shared benefits: $m,2025,-0.9391636674054299
Zimbabwe,Trade shared benefits: $m,2026,-0.5769165696111602
Zimbabwe,Trade shared benefits: $m,2027,-13.954354371091695
Zimbabwe,Trade shared benefits: $m,2028,-13.372960156796177
Zimbabwe,Trade shared benefits: $m,2029,-124.89558188157645
Zimbabwe,Trade shared benefits: $m,2030,-10.206565771760776
Zimbabwe,Trade shared benefits: $m,2031,-2.7129914297319084
Zimbabwe,Trade shared benefits: $m,2032,-1.2198311620663767
Zimbabwe,Trade shared benefits: $m,2033,-1.4317675188153525
Zimbabwe,Trade shared benefits: $m,2034,-0.9429069896974821
Zimbabwe,Trade shared benefits: $m,2035,-0.7717338228784625
Zimbabwe,Trade shared benefits: $m,2036,-1.2369116416417325
Zimbabwe,Trade shared benefits: $m,2037,-1.6469926028444013
Zimbabwe,Trade shared benefits: $m,2038,-4.661663685737044
Zimbabwe,Trade shared benefits: $m,2039,-4.1476340047944165
Zimbabwe,Trade shared benefits: $m,2040,-4.641988778132279
Botswana,Generation costs: $m,2026,3.0244647933223465
Botswana,Generation costs: $m,2027,8.764465998600087
Botswana,Generation costs: $m,2028,12.889887113643908
Botswana,Generation costs: $m,2029,18.263866748098753
Botswana,Generation costs: $m,2030,23.979269291048716
Botswana,Generation costs: $m,2031,29.491068964359677
Botswana,Generation costs: $m,2032,34.81170488408595
Botswana,Generation costs: $m,2033,40.48383603139346
Botswana,Generation costs: $m,2034,45.607388587400166
Botswana,Generation costs: $m,2035,50.32001556665078
Botswana,Generation costs: $m,2036,54.391675284025865
Botswana,Generation costs: $m,2037,57.939242791071926
Botswana,Generation costs: $m,2038,63.011815088593
Botswana,Generation costs: $m,2039,63.97208151599251
Botswana,Generation costs: $m,2040,69.56303244824538
Botswana,Fixed O&M: $m,2025,6.486884890526773
Botswana,Fixed O&M: $m,2026,6.918620966125498
Botswana,Fixed O&M: $m,2027,8.010986964618223
Botswana,Fixed O&M: $m,2028,9.011510681029735
Botswana,Fixed O&M: $m,2029,9.409345487042014
Botswana,Fixed O&M: $m,2030,11.171189891696757
Botswana,Fixed O&M: $m,2031,12.875379780930174
Botswana,Fixed O&M: $m,2032,14.530236570615457
Botswana,Fixed O&M: $m,2033,16.353012843382103
Botswana,Fixed O&M: $m,2034,17.97400813295614
Botswana,Fixed O&M: $m,2035,19.45747472987105
Botswana,Fixed O&M: $m,2036,20.721122657580924
Botswana,Fixed O&M: $m,2037,21.813236239775634
Botswana,Fixed O&M: $m,2038,23.499002655160968
Botswana,Fixed O&M: $m,2039,23.90293092777374
Botswana,Fixed O&M: $m,2040,25.694518741068936
Botswana,Variable O&M: $m,2025,3.0068467374810326
Botswana,Variable O&M: $m,2026,2.7802333132892456
Botswana,Variable O&M: $m,2027,2.5829765363128403
Botswana,Variable O&M: $m,2028,2.532514880408976
Botswana,Variable O&M: $m,2029,2.076096514745311
Botswana,Variable O&M: $m,2030,2.096707581227438
Botswana,Variable O&M: $m,2031,2.0857891901598173
Botswana,Variable O&M: $m,2032,2.0661259338313798
Botswana,Variable O&M: $m,2033,2.072022832679274
Botswana,Variable O&M: $m,2034,2.0537057991513423
Botswana,Variable O&M: $m,2035,2.0195514416379297
Botswana,Variable O&M: $m,2036,1.9583305511317557
Botswana,Variable O&M: $m,2037,1.8499124062143786
Botswana,Variable O&M: $m,2038,1.8275002697827756
Botswana,Variable O&M: $m,2039,1.71483937684085
Botswana,Variable O&M: $m,2040,1.7239337852279781
Botswana,Fuel costs: $m,2025,50.417842407814085
Botswana,Fuel costs: $m,2026,44.72981493283333
Botswana,Fuel costs: $m,2027,39.878758211535235
Botswana,Fuel costs: $m,2028,37.52695127854178
Botswana,Fuel costs: $m,2029,29.058913883201207
Botswana,Fuel costs: $m,2030,28.175841632571046
Botswana,Fuel costs: $m,2031,26.914670042625218
Botswana,Fuel costs: $m,2032,25.60531692451184
Botswana,Fuel costs: $m,2033,24.666099771213904
Botswana,Fuel costs: $m,2034,23.488616919003245
Botswana,Fuel costs: $m,2035,22.195809704586445
Botswana,Fuel costs: $m,2036,20.68642719640485
Botswana,Fuel costs: $m,2037,18.785539471662474
Botswana,Fuel costs: $m,2038,17.84414241868387
Botswana,Fuel costs: $m,2039,16.103611608509336
Botswana,Fuel costs: $m,2040,15.573318172989978
Botswana,Transmission costs: $m,2034,1.3645672770902593
Botswana,Transmission costs: $m,2035,1.3450666642074796
Botswana,Transmission costs: $m,2036,1.314819849952728
Botswana,Transmission costs: $m,2037,1.2791041332152886
Botswana,Transmission costs: $m,2038,1.6010530411408823
Botswana,Transmission costs: $m,2039,1.5575620967236306
Botswana,Transmission costs: $m,2040,2.5303198721481817
Botswana,Unmet country spinning reserve costs: $m,2025,10.04940819423369
Botswana,Unmet country spinning reserve costs: $m,2026,5.624889380637421
Botswana,Unmet country spinning reserve costs: $m,2027,1.442593519553067
Botswana,Unmet country spinning reserve costs: $m,2028,0.30623837867445575
Botswana,Unmet country spinning reserve costs: $m,2029,0.2082238069705096
Botswana,Unmet country spinning reserve costs: $m,2030,0.21596391108357652
Botswana,Unmet country spinning reserve costs: $m,2031,0.027295744298796883
Botswana,Unmet country spinning reserve costs: $m,2034,0.0071134370579915025
Botswana,Unmet country spinning reserve costs: $m,2035,0.007692192401533637
Botswana,Unmet country spinning reserve costs: $m,2036,0.02320700676183731
Botswana,Unmet country spinning reserve costs: $m,2037,0.05536863147455599
Botswana,Unmet country spinning reserve costs: $m,2038,0.0025036682264344906
Botswana,Unmet country spinning reserve costs: $m,2039,0.03739715861202599
Botswana,Unmet country spinning reserve costs: $m,2040,0.03798412428848061
Botswana,Unmet system planning reserve costs: $m,2034,0.11103979224852323
Botswana,Unmet system planning reserve costs: $m,2035,0.028272808155168045
Botswana,Import costs with internal zones: $m,2025,5.7188388870239395
Botswana,Import costs with internal zones: $m,2026,2.1612779700942046
Botswana,Import costs with internal zones: $m,2027,0.6980018344519948
Botswana,Import costs with internal zones: $m,2028,0.4296584706983845
Botswana,Import costs with internal zones: $m,2029,1.0647367206397962
Botswana,Import costs with internal zones: $m,2030,12.039211674264314
Botswana,Import costs with internal zones: $m,2031,4.335080987951814
Botswana,Import costs with internal zones: $m,2032,0.3407563470997058
Botswana,Import costs with internal zones: $m,2033,0.5820306419702129
Botswana,Import costs with internal zones: $m,2034,1.0746319408532776
Botswana,Import costs with internal zones: $m,2035,1.276719257943522
Botswana,Import costs with internal zones: $m,2036,1.2544281033069353
Botswana,Import costs with internal zones: $m,2037,2.088730252518228
Botswana,Import costs with internal zones: $m,2038,2.9417283679856623
Botswana,Import costs with internal zones: $m,2039,3.924940484693912
Botswana,Import costs with internal zones: $m,2040,5.677806482843802
Botswana,Export revenues with internal zones: $m,2025,-4.002900862030469
Botswana,Export revenues with internal zones: $m,2026,-3.462181957880701
Botswana,Export revenues with internal zones: $m,2027,-9.363174309606887
Botswana,Export revenues with internal zones: $m,2028,-15.490595249257211
Botswana,Export revenues with internal zones: $m,2029,-17.64989966980693
Botswana,Export revenues with internal zones: $m,2030,-39.95214252989926
Botswana,Export revenues with internal zones: $m,2031,-40.10185246773937
Botswana,Export revenues with internal zones: $m,2032,-42.93902656624848
Botswana,Export revenues with internal zones: $m,2033,-52.485815666192906
Botswana,Export revenues with internal zones: $m,2034,-66.69764890700324
Botswana,Export revenues with internal zones: $m,2035,-73.1616297320486
Botswana,Export revenues with internal zones: $m,2036,-72.80151894587915
Botswana,Export revenues with internal zones: $m,2037,-72.09723179842457
Botswana,Export revenues with internal zones: $m,2038,-71.52626047353326
Botswana,Export revenues with internal zones: $m,2039,-70.10175527974421
Botswana,Export revenues with internal zones: $m,2040,-80.27653317128699
Botswana,Trade shared benefits: $m,2025,-0.20755986353435205
Botswana,Trade shared benefits: $m,2026,-0.11787737331952682
Botswana,Trade shared benefits: $m,2027,-0.20907742862351256
Botswana,Trade shared benefits: $m,2028,-0.4547961607782453
Botswana,Trade shared benefits: $m,2029,-0.5981179487626669
Botswana,Trade shared benefits: $m,2030,-11.975630694198905
Botswana,Trade shared benefits: $m,2031,-4.4147032735479845
Botswana,Trade shared benefits: $m,2032,-1.160815347105335
Botswana,Trade shared benefits: $m,2033,-1.9087457161448065
Botswana,Trade shared benefits: $m,2034,-2.051643367355276
Botswana,Trade shared benefits: $m,2035,-2.1291743972912798
Botswana,Trade shared benefits: $m,2036,-4.698910529757641
Botswana,Trade shared benefits: $m,2037,-5.985961036911707
Botswana,Trade shared benefits: $m,2038,-8.416358765930736
Botswana,Trade shared benefits: $m,2039,-9.667550026291956
Botswana,Trade shared benefits: $m,2040,-12.082332123290616
Namibia,Generation costs: $m,2025,0.25395749808377427
Namibia,Generation costs: $m,2026,5.776852141514184
Namibia,Generation costs: $m,2027,13.067352580728228
Namibia,Generation costs: $m,2028,17.022519537205348
Namibia,Generation costs: $m,2029,20.488514749049173
Namibia,Generation costs: $m,2030,23.838744667708912
Namibia,Generation costs: $m,2031,27.09805255660304
Namibia,Generation costs: $m,2032,34.254692308811684
Namibia,Generation costs: $m,2033,36.50428932575925
Namibia,Generation costs: $m,2034,38.04238417116724
Namibia,Generation costs: $m,2035,39.34990978415278
Namibia,Generation costs: $m,2036,41.241331913016694
Namibia,Generation costs: $m,2037,47.223777704097294
Namibia,Generation costs: $m,2038,48.368835854969426
Namibia,Generation costs: $m,2039,49.34757439020881
Namibia,Generation costs: $m,2040,50.315757526038524
Namibia,Fixed O&M: $m,2025,4.576979403966712
Namibia,Fixed O&M: $m,2026,6.02604650656168
Namibia,Fixed O&M: $m,2027,7.877044548091334
Namibia,Fixed O&M: $m,2028,8.970417632768905
Namibia,Fixed O&M: $m,2029,9.942699570810355
Namibia,Fixed O&M: $m,2030,10.951435782183918
Namibia,Fixed O&M: $m,2031,11.951967340496063
Namibia,Fixed O&M: $m,2032,14.224286996229386
Namibia,Fixed O&M: $m,2033,15.20695717571403
Namibia,Fixed O&M: $m,2034,16.051787137556754
Namibia,Fixed O&M: $m,2035,16.78134566487576
Namibia,Fixed O&M: $m,2036,17.68807644074308
Namibia,Fixed O&M: $m,2037,19.62055309390891
Namibia,Fixed O&M: $m,2038,20.318398624042043
Namibia,Fixed O&M: $m,2039,20.95467331503309
Namibia,Fixed O&M: $m,2040,21.59321334792212
Namibia,Variable O&M: $m,2025,0.34861602367350975
Namibia,Variable O&M: $m,2026,0.11085856733781266
Namibia,Variable O&M: $m,2027,0.13493385406856032
Namibia,Variable O&M: $m,2028,0.10914181665967931
Namibia,Variable O&M: $m,2029,0.10599500063532619
Namibia,Variable O&M: $m,2030,0.10354522422422503
Namibia,Variable O&M: $m,2031,0.10210619538041157
Namibia,Variable O&M: $m,2032,0.10086444709124971
Namibia,Variable O&M: $m,2033,0.09936097519466057
Namibia,Variable O&M: $m,2034,0.10205557119425178
Namibia,Variable O&M: $m,2035,0.1004488042338129
Namibia,Variable O&M: $m,2036,0.2386504524633727
Namibia,Variable O&M: $m,2037,0.2397661821136681
Namibia,Variable O&M: $m,2038,0.10996617279151447
Namibia,Variable O&M: $m,2039,0.11328858426488986
Namibia,Variable O&M: $m,2040,0.12420531912346587
Namibia,Fuel costs: $m,2025,1.8386505863875626
Namibia,Fuel costs: $m,2027,0.17089479840013086
Namibia,Fuel costs: $m,2028,0.014328858586880041
Namibia,Fuel costs: $m,2029,0.005894392929031873
Namibia,Fuel costs: $m,2034,0.019605547819973798
Namibia,Fuel costs: $m,2035,0.0180982952333642
Namibia,Fuel costs: $m,2036,0.634199972719057
Namibia,Fuel costs: $m,2037,0.6216765334084446
Namibia,Fuel costs: $m,2038,0.07078551914792822
Namibia,Fuel costs: $m,2039,0.08617248773551087
Namibia,Fuel costs: $m,2040,0.12863139794776526
Namibia,Transmission costs: $m,2030,5.612075895480873
Namibia,Transmission costs: $m,2031,5.5340815780435095
Namibia,Transmission costs: $m,2032,5.466779723283225
Namibia,Transmission costs: $m,2033,5.38529263922313
Namibia,Transmission costs: $m,2034,6.522021108441867
Namibia,Transmission costs: $m,2035,6.4257641435716355
Namibia,Transmission costs: $m,2036,6.356466956273172
Namibia,Transmission costs: $m,2037,6.2431399709578255
Namibia,Transmission costs: $m,2038,6.841589889140517
Namibia,Transmission costs: $m,2039,6.747656701925405
Namibia,Transmission costs: $m,2040,7.222738378688112
Namibia,Unmet country spinning reserve costs: $m,2025,3.1146900661078782
Namibia,Unmet country spinning reserve costs: $m,2026,0.3076695752230273
Namibia,Unmet country spinning reserve costs: $m,2027,0.4356639246389064
Namibia,Unmet country spinning reserve costs: $m,2028,0.3733741973315578
Namibia,Unmet country spinning reserve costs: $m,2029,0.3662925775026087
Namibia,Unmet country spinning reserve costs: $m,2030,0.22972201098802159
Namibia,Unmet country spinning reserve costs: $m,2031,0.1311468608537104
Namibia,Unmet country spinning reserve costs: $m,2034,0.1020023238051459
Namibia,Unmet country spinning reserve costs: $m,2035,0.07080094773294437
Namibia,Unmet country spinning reserve costs: $m,2036,0.05620933825264027
Namibia,Unmet system planning reserve costs: $m,2034,0.11103979224852324
Namibia,Unmet system planning reserve costs: $m,2035,0.028272808155168052
Namibia,Import costs with internal zones: $m,2025,62.3577360351215
Namibia,Import costs with internal zones: $m,2026,40.64796607692602
Namibia,Import costs with internal zones: $m,2027,57.60206401332633
Namibia,Import costs with internal zones: $m,2028,40.440687666273924
Namibia,Import costs with internal zones: $m,2029,31.081940692088452
Namibia,Import costs with internal zones: $m,2030,25.635190493781696
Namibia,Import costs with internal zones: $m,2031,18.9563517921157
Namibia,Import costs with internal zones: $m,2032,8.900976804127968
Namibia,Import costs with internal zones: $m,2033,7.8248741504713655
Namibia,Import costs with internal zones: $m,2034,21.733514369206446
Namibia,Import costs with internal zones: $m,2035,19.796040644869446
Namibia,Import costs with internal zones: $m,2036,16.86574701316905
Namibia,Import costs with internal zones: $m,2037,8.159680658662472
Namibia,Import costs with internal zones: $m,2038,17.873350250148736
Namibia,Import costs with internal zones: $m,2039,15.16722597724374
Namibia,Import costs with internal zones: $m,2040,20.137033868662115
Namibia,Export revenues with internal zones: $m,2027,-32.174447985690904
Namibia,Export revenues with internal zones: $m,2028,-27.229847052056265
Namibia,Export revenues with internal zones: $m,2029,-25.42076229386341
Namibia,Export revenues with internal zones: $m,2030,-26.6046508273047
Namibia,Export revenues with internal zones: $m,2031,-26.043426003175224
Namibia,Export revenues with internal zones: $m,2032,-23.554758199080396
Namibia,Export revenues with internal zones: $m,2033,-24.46467426600791
Namibia,Export revenues with internal zones: $m,2034,-38.02467926534108
Namibia,Export revenues with internal zones: $m,2035,-38.10697778156516
Namibia,Export revenues with internal zones: $m,2036,-38.1310919135197
Namibia,Export revenues with internal zones: $m,2037,-37.37992499654871
Namibia,Export revenues with internal zones: $m,2038,-47.7221837007054
Namibia,Export revenues with internal zones: $m,2039,-43.56462239143483
Namibia,Export revenues with internal zones: $m,2040,-49.278169973839084
Namibia,Trade shared benefits: $m,2025,-1.2471547207024292
Namibia,Trade shared benefits: $m,2026,-0.8129593215385212
Namibia,Trade shared benefits: $m,2027,-22.770889989327227
Namibia,Trade shared benefits: $m,2028,-21.21433360175301
Namibia,Trade shared benefits: $m,2029,-198.5753984429539
Namibia,Trade shared benefits: $m,2030,-8.45482907286734
Namibia,Trade shared benefits: $m,2031,-2.769984256978848
Namibia,Trade shared benefits: $m,2032,-2.187834335417245
Namibia,Trade shared benefits: $m,2033,-2.7657036391026333
Namibia,Trade shared benefits: $m,2034,-6.460418974955726
Namibia,Trade shared benefits: $m,2035,-5.186680299435141
Namibia,Trade shared benefits: $m,2036,-5.059031022048546
Namibia,Trade shared benefits: $m,2037,-4.81370360150763
Namibia,Trade shared benefits: $m,2038,-9.088252407876563
Namibia,Trade shared benefits: $m,2039,-8.600844834612476
Namibia,Trade shared benefits: $m,2040,-11.134150475753803
Zambia,Generation costs: $m,2026,1.2240741000737105
Zambia,Generation costs: $m,2027,2.138179319284522
Zambia,Generation costs: $m,2028,2.785311266746476
Zambia,Generation costs: $m,2029,5.7876196727875975
Zambia,Generation costs: $m,2030,12.223499669791693
Zambia,Generation costs: $m,2031,11.95241458171932
Zambia,Generation costs: $m,2032,11.697250964521706
Zambia,Generation costs: $m,2033,11.56291784789892
Zambia,Generation costs: $m,2034,11.43276189663988
Zambia,Generation costs: $m,2035,12.281914437766968
Zambia,Generation costs: $m,2036,13.077288877735871
Zambia,Generation costs: $m,2037,13.783401966606391
Zambia,Generation costs: $m,2038,13.508637776554096
Zambia,Generation costs: $m,2039,13.32618741828448
Zambia,Generation costs: $m,2040,14.086474216570055
Zambia,Fixed O&M: $m,2025,7.695817295355394
Zambia,Fixed O&M: $m,2026,7.709518410804931
Zambia,Fixed O&M: $m,2027,6.639097143968864
Zambia,Fixed O&M: $m,2028,5.891880197813719
Zambia,Fixed O&M: $m,2029,5.716224552745219
Zambia,Fixed O&M: $m,2030,6.197169187872886
Zambia,Fixed O&M: $m,2031,6.041955695546979
Zambia,Fixed O&M: $m,2032,5.897061005268385
Zambia,Fixed O&M: $m,2033,5.8281948603606075
Zambia,Fixed O&M: $m,2034,5.763621630740218
Zambia,Fixed O&M: $m,2035,6.064701548936528
Zambia,Fixed O&M: $m,2036,6.348114337728854
Zambia,Fixed O&M: $m,2037,6.588050733814801
Zambia,Fixed O&M: $m,2038,6.452115040636971
Zambia,Fixed O&M: $m,2039,6.37942356417251
Zambia,Fixed O&M: $m,2040,6.485948910410641
Zambia,Variable O&M: $m,2025,1.2287055737120889
Zambia,Variable O&M: $m,2026,1.180131517907035
Zambia,Variable O&M: $m,2027,1.2198858266128771
Zambia,Variable O&M: $m,2028,1.0780045268191099
Zambia,Variable O&M: $m,2029,1.2658155253136911
Zambia,Variable O&M: $m,2030,0.7804453400983591
Zambia,Variable O&M: $m,2031,0.700298103873251
Zambia,Variable O&M: $m,2032,0.6770197232386187
Zambia,Variable O&M: $m,2033,0.6552391331391185
Zambia,Variable O&M: $m,2034,0.6348162817126808
Zambia,Variable O&M: $m,2035,0.631160235702175
Zambia,Variable O&M: $m,2036,0.6277187235548418
Zambia,Variable O&M: $m,2037,0.6244734004854524
Zambia,Variable O&M: $m,2038,0.6071671188135478
Zambia,Variable O&M: $m,2039,0.5907942022625251
Zambia,Variable O&M: $m,2040,0.581531241932426
Zambia,Fuel costs: $m,2025,5.06039858755579
Zambia,Fuel costs: $m,2026,4.663480884737765
Zambia,Fuel costs: $m,2027,8.887757634822224
Zambia,Fuel costs: $m,2028,8.292483022493284
Zambia,Fuel costs: $m,2029,16.112259791449187
Zambia,Fuel costs: $m,2030,3.3056678089495755
Zambia,Fuel costs: $m,2031,1.9832623291618083
Zambia,Fuel costs: $m,2032,1.841421681008939
Zambia,Fuel costs: $m,2033,1.7119234415304279
Zambia,Fuel costs: $m,2034,1.5934771389160534
Zambia,Fuel costs: $m,2035,1.4849541250071339
Zambia,Fuel costs: $m,2036,1.3853635784176992
Zambia,Fuel costs: $m,2037,1.293832633559165
Zambia,Fuel costs: $m,2038,1.2095898266288463
Zambia,Fuel costs: $m,2039,1.1319512282888837
Zambia,Fuel costs: $m,2040,1.0603087651599086
Zambia,Transmission costs: $m,2028,0.39777319523044447
Zambia,Transmission costs: $m,2029,0.34612809657644455
Zambia,Transmission costs: $m,2030,0.8023370738866517
Zambia,Transmission costs: $m,2031,0.9780344813939598
Zambia,Transmission costs: $m,2032,0.9455239565106819
Zambia,Transmission costs: $m,2033,0.915105241930991
Zambia,Transmission costs: $m,2034,1.031139993215408
Zambia,Transmission costs: $m,2035,1.0375717734464853
Zambia,Transmission costs: $m,2036,1.0071298314909958
Zambia,Transmission costs: $m,2037,0.9841353207931519
Zambia,Transmission costs: $m,2038,1.0106509825449537
Zambia,Transmission costs: $m,2039,1.0751801443793083
Zambia,Transmission costs: $m,2040,1.0513498665208059
Zambia,Unmet system planning reserve costs: $m,2034,0.1110397922485232
Zambia,Unmet system planning reserve costs: $m,2035,0.028272808155168045
Zambia,Import costs with internal zones: $m,2025,16.500891796680676
Zambia,Import costs with internal zones: $m,2026,13.330411108523124
Zambia,Import costs with internal zones: $m,2027,39.21216489461263
Zambia,Import costs with internal zones: $m,2028,52.038232452091286
Zambia,Import costs with internal zones: $m,2029,275.7183964886855
Zambia,Import costs with internal zones: $m,2030,37.02414460295337
Zambia,Import costs with internal zones: $m,2031,27.669569667647192
Zambia,Import costs with internal zones: $m,2032,23.580474807788814
Zambia,Import costs with internal zones: $m,2033,23.665084863539434
Zambia,Import costs with internal zones: $m,2034,25.96665805297383
Zambia,Import costs with internal zones: $m,2035,23.766508555658753
Zambia,Import costs with internal zones: $m,2036,22.463493136052215
Zambia,Import costs with internal zones: $m,2037,20.349504876613246
Zambia,Import costs with internal zones: $m,2038,23.470513828165956
Zambia,Import costs with internal zones: $m,2039,23.56444136502081
