z,g,y,value
South_Africa,Ankerlig(Atlantis)_TH_ZAF,2025,933.4784417580337
South_Africa,Ankerlig(Atlantis)_TH_ZAF,2033,2.0416117422376496
South_Africa,Ankerlig(Atlantis)_TH_ZAF,2034,63.486111902865595
South_Africa,Ankerlig(Atlantis)_TH_ZAF,2035,63.696
South_Africa,Ankerlig(Atlantis)_TH_ZAF,2036,94.06327182553535
South_Africa,Ankerlig(Atlantis)_TH_ZAF,2037,94.67496886536344
South_Africa,Ankerlig(Atlantis)_TH_ZAF,2038,94.217
South_Africa,Ankerlig(Atlantis)_TH_ZAF,2039,95.4499742972696
South_Africa,Ankerlig(Atlantis)_TH_ZAF,2040,95.544
South_Africa,Arnot1_TH_ZAF,2025,4874.94
South_Africa,Arnot1_TH_ZAF,2026,3646.188
South_Africa,Arnot1_TH_ZAF,2027,3495.9862724020277
South_Africa,Arnot1_TH_ZAF,2028,2425.0594015714305
South_Africa,Arnot1_TH_ZAF,2029,2208.486948783684
South_Africa,Arnot1_TH_ZAF,2030,2419.7564311957417
South_Africa,Arnot1_TH_ZAF,2031,2260.22940110045
South_Africa,Arnot1_TH_ZAF,2032,2004.4948145941642
South_Africa,Arnot1_TH_ZAF,2033,2450.719548265643
South_Africa,Arnot2_TH_ZAF,2025,4874.9400000000005
South_Africa,Arnot2_TH_ZAF,2026,3646.1880000000006
South_Africa,Arnot2_TH_ZAF,2027,2799.2511988772612
South_Africa,Arnot2_TH_ZAF,2028,2419.894780877845
South_Africa,Arnot2_TH_ZAF,2029,2419.645745591511
South_Africa,Arnot2_TH_ZAF,2030,2382.5584208638215
South_Africa,Arnot2_TH_ZAF,2031,1909.3346521679052
South_Africa,Arnot2_TH_ZAF,2032,529.0884110507234
South_Africa,Arnot2_TH_ZAF,2033,2450.5635
South_Africa,Avon_TH_ZAF,2034,1.411132664226649
South_Africa,Avon_TH_ZAF,2035,1.0592103575813916
South_Africa,Avon_TH_ZAF,2036,0.837
South_Africa,Avon_TH_ZAF,2037,0.837
South_Africa,Avon_TH_ZAF,2038,0.0007596363157685033
South_Africa,Avon_TH_ZAF,2039,29.83570125828635
South_Africa,Avon_TH_ZAF,2040,57.918608235709314
South_Africa,Camden_TH_ZAF,2025,5804.016641447022
South_Africa,Camden_TH_ZAF,2026,5736.669120000004
South_Africa,Camden_TH_ZAF,2027,3806.2480152241237
South_Africa,Camden_TH_ZAF,2028,3288.753729154913
South_Africa,Camden_TH_ZAF,2029,610.2311015931931
South_Africa,Camden_TH_ZAF,2030,51.43262843647151
South_Africa,Dedisa_TH_ZAF,2034,0.67
South_Africa,Dedisa_TH_ZAF,2035,0.335
South_Africa,Dedisa_TH_ZAF,2036,0.4596044225868014
South_Africa,Dedisa_TH_ZAF,2037,4.409726125112571
South_Africa,Dedisa_TH_ZAF,2039,16.080000000000002
South_Africa,Dedisa_TH_ZAF,2040,23.45
South_Africa,DrakensbergPH_HY_ZAF,2027,59.65053119999998
South_Africa,DrakensbergPH_HY_ZAF,2028,29.800286399999973
South_Africa,DrakensbergPH_HY_ZAF,2031,0.8
South_Africa,DrakensbergPH_HY_ZAF,2032,0.5237738859331403
South_Africa,DrakensbergPH_HY_ZAF,2033,72.0
South_Africa,DrakensbergPH_HY_ZAF,2034,75.89234092487006
South_Africa,DrakensbergPH_HY_ZAF,2035,81.70725469818075
South_Africa,DrakensbergPH_HY_ZAF,2036,78.44975860890446
