z,g,y,value
South_Africa,Arnot1_TH_ZAF,2025,310.4907578975003
South_Africa,Arnot1_TH_ZAF,2026,370.08730091380926
South_Africa,Arnot1_TH_ZAF,2027,364.5080419067672
South_Africa,Arnot1_TH_ZAF,2028,319.39410970000006
South_Africa,Arnot1_TH_ZAF,2029,296.7397888970067
South_Africa,Arnot1_TH_ZAF,2030,296.15250000000003
South_Africa,Arnot1_TH_ZAF,2031,246.43642839999987
South_Africa,Arnot1_TH_ZAF,2032,271.7279854
South_Africa,Arnot1_TH_ZAF,2033,236.8146056081846
South_Africa,Arnot2_TH_ZAF,2025,333.399278289247
South_Africa,Arnot2_TH_ZAF,2026,347.8440367908422
South_Africa,Arnot2_TH_ZAF,2027,357.34568222771895
South_Africa,Arnot2_TH_ZAF,2028,334.79742517079274
South_Africa,Arnot2_TH_ZAF,2029,315.50590709999994
South_Africa,Arnot2_TH_ZAF,2030,315.9229285
South_Africa,Arnot2_TH_ZAF,2031,271.49697699999996
South_Africa,Arnot2_TH_ZAF,2032,281.9140408
South_Africa,Arnot2_TH_ZAF,2033,233.91338879909262
South_Africa,Camden_TH_ZAF,2025,438.1992632395978
South_Africa,Camden_TH_ZAF,2026,491.33870035824543
South_Africa,Camden_TH_ZAF,2027,526.63609354427
South_Africa,Camden_TH_ZAF,2028,462.7065167021725
South_Africa,Camden_TH_ZAF,2029,486.44297549487356
South_Africa,Camden_TH_ZAF,2030,434.5272035999993
South_Africa,DrakensbergPH_HY_ZAF,2027,1038.187758667462
South_Africa,DrakensbergPH_HY_ZAF,2028,369.9088113999994
South_Africa,DrakensbergPH_HY_ZAF,2030,569.6746264999999
South_Africa,DrakensbergPH_HY_ZAF,2031,1262.9352320000003
South_Africa,DrakensbergPH_HY_ZAF,2032,722.7067431926769
South_Africa,DrakensbergPH_HY_ZAF,2033,2315.4175189319485
South_Africa,DrakensbergPH_HY_ZAF,2034,1788.0936170510263
South_Africa,DrakensbergPH_HY_ZAF,2035,1716.7653547385864
South_Africa,DrakensbergPH_HY_ZAF,2036,2692.9788563847237
South_Africa,DrakensbergPH_HY_ZAF,2037,1872.5068571506652
South_Africa,DrakensbergPH_HY_ZAF,2038,2125.1045621735657
South_Africa,DrakensbergPH_HY_ZAF,2039,1970.3767454725707
South_Africa,DrakensbergPH_HY_ZAF,2040,3011.158952976667
South_Africa,Duvha_TH_ZAF,2025,817.3574174614766
South_Africa,Duvha_TH_ZAF,2026,999.2923827787571
South_Africa,Duvha_TH_ZAF,2027,1046.4519159634294
South_Africa,Duvha_TH_ZAF,2028,1019.7644943935364
South_Africa,Duvha_TH_ZAF,2029,971.9722187761907
South_Africa,Duvha_TH_ZAF,2030,845.3031872925827
South_Africa,Duvha_TH_ZAF,2031,803.9814462821636
South_Africa,Duvha_TH_ZAF,2032,723.7361951310937
South_Africa,ExistingHydro1985_HY_ZAF,2025,46.58065020000005
South_Africa,ExistingHydro1985_HY_ZAF,2026,53.48706712373189
South_Africa,ExistingHydro1985_HY_ZAF,2027,48.04850885000002
South_Africa,ExistingHydro1985_HY_ZAF,2028,49.751680000000036
South_Africa,ExistingHydro1985_HY_ZAF,2029,38.98490159999999
South_Africa,ExistingHydro1985_HY_ZAF,2030,43.10979239999999
South_Africa,ExistingHydro1985_HY_ZAF,2031,37.72205859999998
South_Africa,ExistingHydro1985_HY_ZAF,2032,44.55022000000004
South_Africa,ExistingHydro1985_HY_ZAF,2033,39.120839999999994
South_Africa,ExistingHydro1985_HY_ZAF,2034,37.49180874668557
South_Africa,ExistingHydro1985_HY_ZAF,2035,33.61534
South_Africa,ExistingHydro1985_HY_ZAF,2036,36.43091701175692
South_Africa,ExistingHydro1985_HY_ZAF,2037,37.79247999999999
South_Africa,ExistingHydro1985_HY_ZAF,2038,36.55322
South_Africa,ExistingHydro1985_HY_ZAF,2039,35.588079999999984
South_Africa,ExistingHydro1985_HY_ZAF,2040,34.89890982633788
South_Africa,ExistingHydro2015_HY_ZAF,2025,17.74632757378046
South_Africa,ExistingHydro2015_HY_ZAF,2026,20.90370500000002
South_Africa,ExistingHydro2015_HY_ZAF,2027,21.309982600000033
South_Africa,ExistingHydro2015_HY_ZAF,2028,17.823425000000004
South_Africa,ExistingHydro2015_HY_ZAF,2029,18.882369200000014
South_Africa,ExistingHydro2015_HY_ZAF,2030,17.342921100000005
South_Africa,ExistingHydro2015_HY_ZAF,2031,17.075870000000002
South_Africa,ExistingHydro2015_HY_ZAF,2032,18.168750000000003
South_Africa,ExistingHydro2015_HY_ZAF,2033,17.174289999999996
South_Africa,ExistingHydro2015_HY_ZAF,2034,15.803439999999977
South_Africa,ExistingHydro2015_HY_ZAF,2035,15.97842999999998
South_Africa,ExistingHydro2015_HY_ZAF,2036,17.347569999999994
South_Africa,ExistingHydro2015_HY_ZAF,2037,15.262129999999985
South_Africa,ExistingHydro2015_HY_ZAF,2038,14.987959999999985
South_Africa,ExistingHydro2015_HY_ZAF,2039,14.657549999999988
South_Africa,ExistingHydro2015_HY_ZAF,2040,15.202374999999986
South_Africa,Gariep_HY_ZAF,2025,389.87088129587306
South_Africa,Gariep_HY_ZAF,2026,396.3604230529944
South_Africa,Gariep_HY_ZAF,2027,372.75834650133976
South_Africa,Gariep_HY_ZAF,2028,369.48623170000013
South_Africa,Gariep_HY_ZAF,2029,360.9470436999999
South_Africa,Gariep_HY_ZAF,2030,366.0464636745589
South_Africa,Gariep_HY_ZAF,2031,383.92368668216363
South_Africa,Gariep_HY_ZAF,2032,380.49315606958345
South_Africa,Gariep_HY_ZAF,2033,347.43714010376164
South_Africa,Gariep_HY_ZAF,2034,284.4595911575751
South_Africa,Gariep_HY_ZAF,2035,283.7020879679772
South_Africa,Gariep_HY_ZAF,2036,329.4026484707864
South_Africa,Gariep_HY_ZAF,2037,323.221533284478
South_Africa,Gariep_HY_ZAF,2038,291.8561088452493
South_Africa,Gariep_HY_ZAF,2039,298.0299422942042
South_Africa,Gariep_HY_ZAF,2040,323.36144207223657
South_Africa,Grootvlei_TH_ZAF,2025,136.6598767117854
South_Africa,Grootvlei_TH_ZAF,2026,190.08817439856776
South_Africa,Grootvlei_TH_ZAF,2027,169.75005
South_Africa,Grootvlei_TH_ZAF,2028,165.86836299999996
South_Africa,Grootvlei_TH_ZAF,2029,156.89440059999998
South_Africa,Grootvlei_TH_ZAF,2030,165.34530500000002
South_Africa,Hendrina_TH_ZAF,2025,292.80302869927635
South_Africa,Hendrina_TH_ZAF,2026,344.27237385000024
