zext,q,d,year,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Bulgaria,Q1,d2,2049,0.010,0.010,0.010,0.010,19.557,123.299,118.388,104.780,112.126,117.389,102.852,97.096,100.741,163.265,283.613,368.554,322.354,304.792,217.936,218.668,126.156,111.985,52.754,55.470
Bulgaria,Q1,d2,2050,0.010,0.010,0.010,0.010,19.701,124.671,119.702,105.933,113.365,118.691,103.982,98.158,101.846,165.110,286.883,372.830,326.083,308.313,220.429,221.169,127.562,113.223,53.291,56.039
Bulgaria,Q1,d2,2051,0.010,0.010,0.010,0.010,19.701,124.671,119.702,105.933,113.365,118.691,103.982,98.158,101.846,165.110,286.883,372.830,326.083,308.313,220.429,221.169,127.562,113.223,53.291,56.039
Bulgaria,Q1,d2,2052,0.010,0.010,0.010,0.010,19.701,124.671,119.702,105.933,113.365,118.691,103.982,98.158,101.846,165.110,286.883,372.830,326.083,308.313,220.429,221.169,127.562,113.223,53.291,56.039
Bulgaria,Q1,d2,2053,0.010,0.010,0.010,0.010,19.701,124.671,119.702,105.933,113.365,118.691,103.982,98.158,101.846,165.110,286.883,372.830,326.083,308.313,220.429,221.169,127.562,113.223,53.291,56.039
Bulgaria,Q1,d3,2024,3.523,0.010,0.010,0.646,29.179,130.407,143.976,139.693,123.286,44.687,6.943,16.576,24.784,78.327,114.965,148.277,152.774,146.731,143.826,123.295,121.224,14.299,44.846,19.078
Bulgaria,Q1,d3,2025,3.440,0.010,0.010,0.605,28.719,128.462,141.832,137.612,121.445,44.000,6.810,16.301,24.389,77.146,113.247,146.070,150.501,144.546,141.684,121.455,119.414,14.057,44.157,18.766
Bulgaria,Q1,d3,2026,0.010,0.010,0.010,0.010,0.010,61.248,74.419,70.262,54.335,0.010,0.010,0.010,0.010,10.693,46.258,78.594,82.960,77.093,74.273,54.344,52.334,0.010,0.010,0.010
Bulgaria,Q1,d3,2027,0.010,0.010,0.010,0.010,0.010,51.856,64.829,60.735,45.047,0.010,0.010,0.010,0.010,2.061,37.092,68.942,73.242,67.463,64.686,45.056,43.076,0.010,0.010,0.010
Bulgaria,Q1,d3,2028,0.010,0.010,0.010,0.010,0.010,42.472,55.248,51.215,35.766,0.010,0.010,0.010,0.010,0.010,27.931,59.297,63.532,57.842,55.106,35.775,33.825,0.010,0.010,0.010
Bulgaria,Q1,d3,2029,0.010,0.010,0.010,0.010,0.010,33.093,45.673,41.703,26.491,0.010,0.010,0.010,0.010,0.010,18.777,49.660,53.830,48.227,45.534,26.500,24.580,0.010,0.010,0.010
Bulgaria,Q1,d3,2030,0.010,0.010,0.010,0.010,0.010,23.723,36.107,32.198,17.223,0.010,0.010,0.010,0.010,0.010,9.629,40.032,44.137,38.621,35.970,17.232,15.342,0.010,0.010,0.010
Bulgaria,Q1,d3,2031,0.010,0.010,0.010,0.010,0.010,24.685,37.456,33.425,17.983,0.010,0.010,0.010,0.010,0.010,10.151,41.504,45.737,40.049,37.315,17.991,16.042,0.010,0.010,0.010
Bulgaria,Q1,d3,2032,0.010,0.010,0.010,0.010,0.010,25.867,39.046,34.887,18.949,0.010,0.010,0.010,0.010,0.010,10.866,43.224,47.593,41.722,38.901,18.958,16.947,0.010,0.010,0.010
Bulgaria,Q1,d3,2033,0.010,0.010,0.010,0.010,0.010,27.288,40.902,36.606,20.143,0.010,0.010,0.010,0.010,0.010,11.794,45.218,49.730,43.666,40.752,20.153,18.075,0.010,0.010,0.010
Bulgaria,Q1,d3,2034,0.010,0.010,0.010,0.010,0.010,28.972,43.047,38.605,21.585,0.010,0.010,0.010,0.010,0.010,12.954,47.508,52.174,45.904,42.891,21.595,19.447,0.010,0.010,0.010
Bulgaria,Q1,d3,2035,0.010,0.010,0.010,0.010,0.010,30.942,45.507,40.910,23.298,0.010,0.010,0.010,0.010,0.010,14.366,50.123,54.952,48.464,45.346,23.308,21.085,0.010,0.010,0.010
Bulgaria,Q1,d3,2036,0.010,0.010,0.010,0.010,0.010,34.437,49.647,44.847,26.453,0.010,0.010,0.010,0.010,0.010,17.125,54.469,59.511,52.736,49.479,26.464,24.142,0.010,0.010,0.010
Bulgaria,Q1,d3,2037,0.010,0.010,0.010,0.010,0.010,38.475,54.388,49.365,30.123,0.010,0.010,0.010,0.010,0.010,20.365,59.432,64.706,57.618,54.212,30.134,27.706,0.010,0.010,0.010
Bulgaria,Q1,d3,2038,0.010,0.010,0.010,0.010,0.010,43.133,59.811,54.547,34.380,0.010,0.010,0.010,0.010,0.010,24.152,65.097,70.626,63.197,59.627,34.392,31.846,0.010,0.010,0.010
Bulgaria,Q1,d3,2039,0.010,0.010,0.010,0.010,0.010,48.496,66.011,60.483,39.303,0.010,0.010,0.010,0.010,0.010,28.562,71.563,77.369,69.567,65.817,39.315,36.642,0.010,0.010,0.010
Bulgaria,Q1,d3,2040,0.010,0.010,0.010,0.010,0.010,54.671,73.106,67.288,44.995,0.010,0.010,0.010,0.010,0.010,33.689,78.950,85.061,76.849,72.902,45.008,42.194,0.010,0.010,0.010
Bulgaria,Q1,d3,2041,0.010,0.010,0.010,0.010,0.010,54.837,73.470,67.590,45.058,0.010,0.010,0.010,0.010,0.010,33.632,79.376,85.553,77.253,73.264,45.071,42.227,0.010,0.010,0.010
Bulgaria,Q1,d3,2042,0.010,0.010,0.010,0.010,0.010,55.046,73.880,67.936,45.161,0.010,0.010,0.010,0.010,0.010,33.610,79.850,86.093,77.704,73.672,45.174,42.299,0.010,0.010,0.010
Bulgaria,Q1,d3,2043,0.010,0.010,0.010,0.010,0.010,55.296,74.336,68.327,45.303,0.010,0.010,0.010,0.010,0.010,33.626,80.371,86.683,78.202,74.125,45.316,42.410,0.010,0.010,0.010
Bulgaria,Q1,d3,2044,0.010,0.010,0.010,0.010,0.010,55.591,74.842,68.766,45.488,0.010,0.010,0.010,0.010,0.010,33.682,80.944,87.325,78.751,74.629,45.501,42.563,0.010,0.010,0.010
Bulgaria,Q1,d3,2045,0.010,0.010,0.010,0.010,0.010,55.933,75.398,69.255,45.716,0.010,0.010,0.010,0.010,0.010,33.778,81.569,88.021,79.350,75.183,45.729,42.758,0.010,0.010,0.010
Bulgaria,Q1,d3,2046,0.010,0.010,0.010,0.010,0.010,56.322,76.008,69.795,45.990,0.010,0.010,0.010,0.010,0.010,33.917,82.248,88.773,80.005,75.790,46.003,42.999,0.010,0.010,0.010
Bulgaria,Q1,d3,2047,0.010,0.010,0.010,0.010,0.010,56.761,76.672,70.388,46.310,0.010,0.010,0.010,0.010,0.010,34.100,82.983,89.583,80.714,76.452,46.324,43.285,0.010,0.010,0.010
Bulgaria,Q1,d3,2048,0.010,0.010,0.010,0.010,0.010,57.249,77.390,71.034,46.678,0.010,0.010,0.010,0.010,0.010,34.326,83.775,90.451,81.480,77.168,46.692,43.618,0.010,0.010,0.010
Bulgaria,Q1,d3,2049,0.010,0.010,0.010,0.010,0.010,57.792,78.169,71.738,47.097,0.010,0.010,0.010,0.010,0.010,34.600,84.628,91.383,82.306,77.944,47.111,44.001,0.010,0.010,0.010
Bulgaria,Q1,d3,2050,0.010,0.010,0.010,0.010,0.010,58.388,79.006,72.499,47.567,0.010,0.010,0.010,0.010,0.010,34.922,85.542,92.377,83.193,78.779,47.581,44.434,0.010,0.010,0.010
Bulgaria,Q1,d3,2051,0.010,0.010,0.010,0.010,0.010,58.388,79.006,72.499,47.567,0.010,0.010,0.010,0.010,0.010,34.922,85.542,92.377,83.193,78.779,47.581,44.434,0.010,0.010,0.010
Bulgaria,Q1,d3,2052,0.010,0.010,0.010,0.010,0.010,58.388,79.006,72.499,47.567,0.010,0.010,0.010,0.010,0.010,34.922,85.542,92.377,83.193,78.779,47.581,44.434,0.010,0.010,0.010
Bulgaria,Q1,d3,2053,0.010,0.010,0.010,0.010,0.010,58.388,79.006,72.499,47.567,0.010,0.010,0.010,0.010,0.010,34.922,85.542,92.377,83.193,78.779,47.581,44.434,0.010,0.010,0.010
Bulgaria,Q1,d4,2024,79.807,76.537,77.390,85.579,105.595,131.822,128.646,114.731,16.576,6.971,6.971,6.971,6.971,6.971,6.971,6.971,62.528,120.531,121.028,107.216,97.920,85.926,81.007,81.663
Bulgaria,Q1,d4,2025,78.605,75.382,76.223,84.292,104.014,129.857,126.727,113.016,16.301,6.837,6.837,6.837,6.837,6.837,6.837,6.837,61.579,118.731,119.220,105.611,96.452,84.634,79.787,80.433
Bulgaria,Q1,d4,2026,12.130,8.955,9.783,17.733,37.162,62.621,59.538,46.030,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,51.661,52.143,38.735,29.712,18.070,13.294,13.931
Bulgaria,Q1,d4,2027,3.477,0.350,1.165,8.995,28.132,53.209,50.172,36.868,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,42.413,42.888,29.682,20.795,9.327,4.623,5.250
Bulgaria,Q1,d4,2028,0.010,0.010,0.010,0.262,19.108,43.804,40.813,27.711,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,33.172,33.640,20.635,11.882,0.589,0.010,0.010
Bulgaria,Q1,d4,2029,0.010,0.010,0.010,0.010,10.089,34.405,31.460,18.559,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,23.937,24.398,11.592,2.974,0.010,0.010,0.010
Bulgaria,Q1,d4,2030,0.010,0.010,0.010,0.010,1.077,25.015,22.115,9.415,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,14.709,15.162,2.556,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2031,0.010,0.010,0.010,0.010,1.332,26.017,23.027,9.931,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,15.390,15.857,2.857,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2032,0.010,0.010,0.010,0.010,1.764,27.241,24.155,10.639,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,16.273,16.755,3.339,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2033,0.010,0.010,0.010,0.010,2.393,28.708,25.521,11.559,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,17.379,17.877,4.019,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2034,0.010,0.010,0.010,0.010,3.234,30.440,27.145,12.711,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,18.727,19.242,4.915,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2035,0.010,0.010,0.010,0.010,4.308,32.461,29.051,14.114,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,20.341,20.874,6.048,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2036,0.010,0.010,0.010,0.010,6.621,36.023,32.462,16.863,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,23.365,23.922,8.438,0.010,0.010,0.010,0.010
Bulgaria,Q1,d4,2037,0.010,0.010,0.010,0.010,9.376,40.135,36.409,20.090,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,26.893,27.475,11.277,0.376,0.010,0.010,0.010
Bulgaria,Q1,d4,2038,0.010,0.010,0.010,0.010,12.635,44.873,40.968,23.864,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,30.994,31.604,14.627,3.202,0.010,0.010,0.010
Bulgaria,Q1,d4,2039,0.010,0.010,0.010,0.010,16.466,50.322,46.222,28.260,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,35.747,36.388,18.559,6.560,0.010,0.010,0.010
Bulgaria,Q1,d4,2040,0.010,0.010,0.010,0.010,20.958,56.593,52.277,33.371,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,41.252,41.927,23.160,10.531,0.010,0.010,0.010
Bulgaria,Q1,d4,2041,0.010,0.010,0.010,0.010,20.764,56.781,52.418,33.310,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,41.275,41.957,22.990,10.225,0.010,0.010,0.010
Bulgaria,Q1,d4,2042,0.010,0.010,0.010,0.010,20.604,57.010,52.600,33.285,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,41.337,42.026,22.854,9.951,0.010,0.010,0.010
Bulgaria,Q1,d4,2043,0.010,0.010,0.010,0.010,20.477,57.282,52.824,33.297,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,41.437,42.134,22.752,9.708,0.010,0.010,0.010
Bulgaria,Q1,d4,2044,0.010,0.010,0.010,0.010,20.388,57.599,53.092,33.350,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,41.579,42.284,22.688,9.500,0.010,0.010,0.010
Bulgaria,Q1,d4,2045,0.010,0.010,0.010,0.010,20.335,57.963,53.405,33.442,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,41.764,42.476,22.661,9.325,0.010,0.010,0.010
Bulgaria,Q1,d4,2046,0.010,0.010,0.010,0.010,20.322,58.375,53.766,33.577,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,41.993,42.713,22.674,9.188,0.010,0.010,0.010
Bulgaria,Q1,d4,2047,0.010,0.010,0.010,0.010,20.349,58.837,54.176,33.756,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,42.268,42.996,22.728,9.088,0.010,0.010,0.010
Bulgaria,Q1,d4,2048,0.010,0.010,0.010,0.010,20.416,59.349,54.634,33.978,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,42.588,43.325,22.823,9.024,0.010,0.010,0.010
Bulgaria,Q1,d4,2049,0.010,0.010,0.010,0.010,20.528,59.917,55.146,34.249,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,42.959,43.705,22.963,9.003,0.010,0.010,0.010
Bulgaria,Q1,d4,2050,0.010,0.010,0.010,0.010,20.683,60.538,55.711,34.566,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,43.380,44.135,23.146,9.021,0.010,0.010,0.010
Bulgaria,Q1,d4,2051,0.010,0.010,0.010,0.010,20.683,60.538,55.711,34.566,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,43.380,44.135,23.146,9.021,0.010,0.010,0.010
Bulgaria,Q1,d4,2052,0.010,0.010,0.010,0.010,20.683,60.538,55.711,34.566,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,43.380,44.135,23.146,9.021,0.010,0.010,0.010
Bulgaria,Q1,d4,2053,0.010,0.010,0.010,0.010,20.683,60.538,55.711,34.566,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,43.380,44.135,23.146,9.021,0.010,0.010,0.010
Bulgaria,Q1,d5,2024,96.337,96.636,96.871,105.145,107.384,135.908,167.261,183.106,158.996,155.464,135.880,133.321,135.870,140.865,153.927,174.636,211.892,190.453,199.345,163.204,135.898,112.903,91.773,91.323
Bulgaria,Q1,d5,2025,94.892,95.187,95.418,103.571,105.777,133.882,164.775,180.388,156.632,153.151,133.855,131.334,133.845,138.766,151.637,172.042,208.752,187.627,196.389,160.778,133.873,111.215,90.395,89.952
