zone,tech,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Gambia,PV,m3,d5,0,0,0,0,0,0,0.0,0.0162152556,0.2594440824,0.5999644404,0.6810407159999999,0.691850886,0.6702305459999999,0.6405025776000001,0.6432051204,0.6810407159999999,0.6188822375999999,0.32160255959999995,0.0594559356,0.0,0,0,0,0
Gambia,PV,m3,d6,0,0,0,0,0,0,0.0,0.0243228828,0.38105849519999996,0.7459017359999999,0.8404907256,0.8404907256,0.8404907256,0.8404907256,0.8404907256,0.8404907256,0.8053576716,0.5783441004,0.14053221119999998,0.0,0,0,0,0
Gambia,PV,m3,d7,0,0,0,0,0,0,0.0,0.0297279684,0.40267883639999996,0.7756297043999999,0.8702186928,0.8702186928,0.8702186928,0.8702186928,0.8702186928,0.8702186928,0.8377881815999999,0.6134771532,0.154044924,0.0,0,0,0,0
Gambia,PV,m3,d8,0,0,0,0,0,0,0.0,0.0297279684,0.3918686652,0.6891483444,0.8377881815999999,0.8431932671999999,0.8431932671999999,0.8431932671999999,0.8431932671999999,0.8431932671999999,0.6756356304,0.46483731359999997,0.10539915839999998,0.0,0,0,0,0
Gambia,PV,m3,d9,0,0,0,0,0,0,0.0,0.0189177972,0.1945830612,0.5459135904,0.7918449599999999,0.8458958099999999,0.8458958099999999,0.8458958099999999,0.8458958099999999,0.8458958099999999,0.8161678428,0.5756415576,0.14053221119999998,0.0,0,0,0,0
Gambia,PV,m3,d10,0,0,0,0,0,0,0.0,0.0243228828,0.35403307079999996,0.7080661415999999,0.8296805544,0.8296805544,0.8296805544,0.8296805544,0.8296805544,0.8296805544,0.78103479,0.5188881648,0.1189118712,0.0,0,0,0,0
Gambia,PV,m3,d11,0,0,0,0,0,0,0.0,0.0405381384,0.44321697479999994,0.8161678428,0.8999466612,0.8999466612,0.8999466612,0.8999466612,0.8999466612,0.8999466612,0.8675161499999999,0.6350974932,0.164855094,0.0,0,0,0,0
Gambia,PV,m3,d12,0,0,0,0,0,0,0.0,0.0486457656,0.4918627392,0.8729212344,0.9269720856,0.9269720856,0.9269720856,0.9269720856,0.9269720856,0.9269720856,0.9161619156,0.6891483444,0.18647543399999997,0.0,0,0,0,0
Gambia,PV,m3,d13,0,0,0,0,0,0,0.0,0.0567533928,0.5432110464,0.9134593728,0.9485924255999999,0.9485924255999999,0.9485924255999999,0.9485924255999999,0.9485924255999999,0.9485924255999999,0.9404847971999999,0.7404966516,0.2026906896,0.0,0,0,0,0
Gambia,PV,m3,d14,0,0,0,0,0,0,0.0,0.0567533928,0.526995792,0.9026492027999999,0.9377822556,0.9377822556,0.9377822556,0.9377822556,0.9377822556,0.9377822556,0.9269720856,0.7080661415999999,0.1945830612,0.0,0,0,0,0
Gambia,PV,m3,d15,0,0,0,0,0,0,0.0,0.0486457656,0.4567296864,0.8134652988000001,0.9134593728,0.9134593728,0.9134593728,0.9134593728,0.9134593728,0.9134593728,0.8864339472,0.637800036,0.164855094,0.0,0,0,0,0
Gambia,PV,m3,d16,0,0,0,0,0,0,0.0,0.035133052799999995,0.3594381564,0.6837432588,0.8485983528000001,0.8513008956,0.8513008956,0.8513008956,0.8513008956,0.8513008956,0.8161678428,0.5810466432,0.143234754,0.0,0,0,0,0
Gambia,PV,m3,d17,0,0,0,0,0,0,0.0,0.0486457656,0.4459195164,0.7945475016,0.87832632,0.87832632,0.87832632,0.87832632,0.87832632,0.87832632,0.8323830972,0.5972618975999999,0.1513423812,0.0,0,0,0,0
Gambia,PV,m3,d18,0,0,0,0,0,0,0.0,0.0648610212,0.5351034192,0.8972441172,0.9404847971999999,0.9404847971999999,0.9404847971999999,0.9404847971999999,0.9404847971999999,0.9404847971999999,0.9242695439999999,0.6999585132,0.1918805196,0.0,0,0,0,0
Gambia,PV,m3,d19,0,0,0,0,0,0,0.0,0.0675635628,0.5513186748,0.91075683,0.9512949683999999,0.9512949683999999,0.9512949683999999,0.9512949683999999,0.9512949683999999,0.9512949683999999,0.9350797127999999,0.7107686832,0.1999881468,0.0,0,0,0,0
Gambia,PV,m3,d20,0,0,0,0,0,0,0.0,0.0729686484,0.5702364731999999,0.9269720856,0.96480768,0.96480768,0.96480768,0.96480768,0.96480768,0.96480768,0.9431873411999999,0.7134712272,0.1999881468,0.0,0,0,0,0
Gambia,PV,m3,d21,0,0,0,0,0,0,0.0,0.04324068,0.318900018,0.78103479,0.8756237783999999,0.87832632,0.87832632,0.87832632,0.87832632,0.87832632,0.8269780116000001,0.5675339292,0.1351271256,0.0,0,0,0,0
Gambia,PV,m3,d22,0,0,0,0,0,0,0.0,0.032430509999999996,0.10539915839999998,0.1945830612,0.1945830612,0.32700764520000003,0.3486279852,0.32430510239999993,0.272956794,0.3702483264,0.2945771352,0.3378178152,0.0945889884,0.0,0,0,0,0
Gambia,PV,m3,d23,0,0,0,0,0,0,0.0,0.0162152556,0.25674153959999996,0.5621288447999999,0.7161737687999999,0.7323890244,0.7323890244,0.7323890244,0.7323890244,0.7323890244,0.6107746103999999,0.35403307079999996,0.0729686484,0.0,0,0,0,0
Gambia,PV,m3,d24,0,0,0,0,0,0,0.0,0.0378355944,0.3026847624,0.6513127476,0.6756356304,0.724281396,0.702661056,0.6323949504,0.659420376,0.7188763116,0.516185622,0.25403899679999997,0.0567533928,0.0,0,0,0,0
Gambia,PV,m3,d25,0,0,0,0,0,0,0.0,0.0189177972,0.1297220412,0.5864517276,0.82427547,0.8269780116000001,0.8269780116000001,0.8269780116000001,0.8269780116000001,0.8269780116000001,0.78103479,0.4756474836,0.11620932839999999,0.0,0,0,0,0
Gambia,PV,m3,d26,0,0,0,0,0,0,0.0,0.045943222799999996,0.38916612359999997,0.7161737687999999,0.8350856400000001,0.8350856400000001,0.8350856400000001,0.8350856400000001,0.8350856400000001,0.8350856400000001,0.7377941088000001,0.4459195164,0.1026966156,0.0,0,0,0,0
Gambia,PV,m3,d27,0,0,0,0,0,0,0.0,0.0405381384,0.329710188,0.6648254603999999,0.8026551288,0.8053576716,0.8053576716,0.8053576716,0.8053576716,0.8053576716,0.702661056,0.4134890064,0.089183904,0.0,0,0,0,0
Gambia,PV,m3,d28,0,0,0,0,0,0,0.0,0.04324068,0.3378178152,0.6729330887999999,0.8053576716,0.8053576716,0.8053576716,0.8053576716,0.8053576716,0.8053576716,0.702661056,0.3918686652,0.0405381384,0.0,0,0,0,0
Gambia,PV,m3,d29,0,0,0,0,0,0,0.0,0.0648610212,0.4567296864,0.7864398744,0.8756237783999999,0.8756237783999999,0.8756237783999999,0.8756237783999999,0.8756237783999999,0.8756237783999999,0.8134652988000001,0.5513186748,0.1378296684,0.0,0,0,0,0
Gambia,PV,m3,d30,0,0,0,0,0,0,0.0,0.089183904,0.559426302,0.8810288627999999,0.9350797127999999,0.9350797127999999,0.9350797127999999,0.9350797127999999,0.9350797127999999,0.9350797127999999,0.8999466612,0.6459076632,0.1729627224,0.0,0,0,0,0
Gambia,PV,m3,d31,0,0,0,0,0,0,0.0,0.099994074,0.5864517276,0.9053517456,0.9431873411999999,0.9431873411999999,0.9431873411999999,0.9431873411999999,0.9431873411999999,0.9431873411999999,0.9026492027999999,0.6432051204,0.1297220412,0.0,0,0,0,0
Gambia,PV,m4,d1,0,0,0,0,0,0,0.0,0.0783737328,0.526995792,0.8296805544,0.9080542884,0.9080542884,0.9080542884,0.9080542884,0.9080542884,0.9080542884,0.8458958099999999,0.591856812,0.1513423812,0.0,0,0,0,0
Gambia,PV,m4,d2,0,0,0,0,0,0,0.0,0.0945889884,0.5405085048,0.8431932671999999,0.9080542884,0.9080542884,0.9080542884,0.9080542884,0.9080542884,0.9080542884,0.8513008956,0.5999644404,0.1513423812,0.0,0,0,0,0
Gambia,PV,m4,d3,0,0,0,0,0,0,0.0,0.08648136,0.516185622,0.82427547,0.8972441172,0.8972441172,0.8972441172,0.8972441172,0.8972441172,0.8972441172,0.8323830972,0.5810466432,0.143234754,0.0,0,0,0,0
Gambia,PV,m4,d4,0,0,0,0,0,0,0.0,0.0783737328,0.4405144308,0.7431991944,0.85670598,0.8675161499999999,0.8675161499999999,0.8675161499999999,0.8675161499999999,0.8675161499999999,0.7729271616,0.5242932492,0.12431695679999999,0.0,0,0,0,0
Gambia,PV,m4,d5,0,0,0,0,0,0,0.0,0.0675635628,0.43781188919999997,0.7540093631999999,0.8296805544,0.8296805544,0.8296805544,0.8296805544,0.8296805544,0.7702246187999999,0.7486042787999999,0.47835002639999996,0.1108042428,0.0,0,0,0,0
Gambia,PV,m4,d6,0,0,0,0,0,0,0.0,0.08107627559999998,0.47835002639999996,0.7864398744,0.8675161499999999,0.8675161499999999,0.8675161499999999,0.8675161499999999,0.8675161499999999,0.8675161499999999,0.7945475016,0.526995792,0.1297220412,0.0,0,0,0,0
Gambia,PV,m4,d7,0,0,0,0,0,0,0.0,0.1216144128,0.6161796948,0.91075683,0.9539975111999999,0.9539975111999999,0.9539975111999999,0.9539975111999999,0.9539975111999999,0.9539975111999999,0.9026492027999999,0.6648254603999999,0.1783678068,0.0,0,0,0,0
Gambia,PV,m4,d8,0,0,0,0,0,0,0.0,0.132424584,0.5296983348,0.8215729272,0.9134593728,0.9134593728,0.9134593728,0.8134652988000001,0.7918449599999999,0.8350856400000001,0.5405085048,0.3594381564,0.1108042428,0.0,0,0,0,0
Gambia,PV,m4,d9,0,0,0,0,0,0,0.0,0.1378296684,0.691850886,0.9539975111999999,0.9702127655999999,0.9702127655999999,0.9702127655999999,0.9702127655999999,0.9702127655999999,0.9702127655999999,0.9539975111999999,0.6648254603999999,0.20809577519999997,0.0,0,0,0,0
Gambia,PV,m4,d10,0,0,0,0,0,0,0.0,0.1729627224,0.7377941088000001,0.9539975111999999,0.9567000527999999,0.9567000527999999,0.9567000527999999,0.9539975111999999,0.9567000527999999,0.9567000527999999,0.8269780116000001,0.78103479,0.218905944,0.0,0,0,0,0
Gambia,PV,m4,d11,0,0,0,0,0,0,0.0,0.14053221119999998,0.6405025776000001,0.9296746284,0.9377822556,0.9377822556,0.9377822556,0.9377822556,0.9296746284,0.9350797127999999,0.9026492027999999,0.6702305459999999,0.1918805196,0.0,0,0,0,0
Gambia,PV,m4,d12,0,0,0,0,0,0,0.0,0.11620932839999999,0.5513186748,0.8323830972,0.88913649,0.88913649,0.88913649,0.88913649,0.88913649,0.88913649,0.8215729272,0.5188881648,0.0783737328,0.0,0,0,0,0
Gambia,PV,m4,d13,0,0,0,0,0,0,0.0,0.0945889884,0.48916019639999997,0.7756297043999999,0.8513008956,0.8513008956,0.8513008956,0.8513008956,0.8513008956,0.8377881815999999,0.7431991944,0.42429917640000003,0.1081017012,0.0,0,0,0,0
Gambia,PV,m4,d14,0,0,0,0,0,0,0.0,0.0297279684,0.362140698,0.6756356304,0.7837373315999999,0.7891424172,0.7891424172,0.7891424172,0.7891424172,0.7837373315999999,0.6702305459999999,0.405381378,0.09188644559999999,0.0,0,0,0,0
Gambia,PV,m4,d15,0,0,0,0,0,0,0.0,0.0756711912,0.405381378,0.7080661415999999,0.8053576716,0.8053576716,0.8053576716,0.8053576716,0.8053576716,0.8026551288,0.6810407159999999,0.3783559536,0.08107627559999998,0.0,0,0,0,0
