c,z,attribute,y,uni,value
Armenia,Armenia,CapexInvestmentComponent,2027,Generation,329685927.192
Armenia,Armenia,CapexInvestmentComponent,2027,Transmission,200000000.0
Armenia,Armenia,CapexInvestmentComponentCumulated,2027,Generation,329685927.192
Armenia,Armenia,CapexInvestmentComponentCumulated,2027,Transmission,200000000.0
Turkiye,CenterAna,CapexInvestmentComponent,2025,Generation,50390880.0
Turkiye,CenterAna,CapexInvestmentComponent,2026,Generation,298799054.9618321
Turkiye,CenterAna,CapexInvestmentComponent,2027,Generation,439208683.9694656
Turkiye,CenterAna,CapexInvestmentComponent,2028,Generation,503581357.2519085
Turkiye,CenterAna,CapexInvestmentComponent,2029,Generation,10766619.847328244
Turkiye,CenterAna,CapexInvestmentComponent,2030,Generation,44800000.0
Turkiye,CenterAna,CapexInvestmentComponent,2037,Generation,2145628620.16236
Turkiye,CenterAna,CapexInvestmentComponent,2038,Generation,2060150078.897232
Turkiye,CenterAna,CapexInvestmentComponent,2039,Generation,2094260730.060615
Turkiye,CenterAna,CapexInvestmentComponent,2039,StorageEnergy,46431203.893588245
Turkiye,CenterAna,CapexInvestmentComponent,2040,Generation,1847290076.335878
Turkiye,CenterAna,CapexInvestmentComponent,2040,StorageEnergy,485713008.9914143
Turkiye,CenterAna,CapexInvestmentComponentCumulated,2025,Generation,50390880.0
Turkiye,CenterAna,CapexInvestmentComponentCumulated,2026,Generation,349189934.9618321
Turkiye,CenterAna,CapexInvestmentComponentCumulated,2027,Generation,788398618.9312978
Turkiye,CenterAna,CapexInvestmentComponentCumulated,2028,Generation,1291979976.183206
Turkiye,CenterAna,CapexInvestmentComponentCumulated,2029,Generation,1302746596.0305345
Turkiye,CenterAna,CapexInvestmentComponentCumulated,2030,Generation,1347546596.0305345
Turkiye,CenterAna,CapexInvestmentComponentCumulated,2037,Generation,3493175216.1928945
Turkiye,CenterAna,CapexInvestmentComponentCumulated,2038,Generation,5553325295.090126
Turkiye,CenterAna,CapexInvestmentComponentCumulated,2039,Generation,7647586025.150742
Turkiye,CenterAna,CapexInvestmentComponentCumulated,2039,StorageEnergy,46431203.893588245
Turkiye,CenterAna,CapexInvestmentComponentCumulated,2040,Generation,9494876101.48662
Turkiye,CenterAna,CapexInvestmentComponentCumulated,2040,StorageEnergy,532144212.88500255
Turkiye,CenterBlack,CapexInvestmentComponent,2025,Generation,69180000.0
Turkiye,CenterBlack,CapexInvestmentComponent,2026,Generation,153000000.0
Turkiye,CenterBlack,CapexInvestmentComponent,2027,Generation,256704490.07633588
Turkiye,CenterBlack,CapexInvestmentComponent,2028,Generation,189344146.5648855
Turkiye,CenterBlack,CapexInvestmentComponent,2029,Generation,12817404.58015267
Turkiye,CenterBlack,CapexInvestmentComponent,2030,Generation,319293893.129771
Turkiye,CenterBlack,CapexInvestmentComponent,2037,Generation,301663700.3213941
Turkiye,CenterBlack,CapexInvestmentComponent,2038,Generation,232746013.9125792
Turkiye,CenterBlack,CapexInvestmentComponent,2038,StorageEnergy,61442703.28916539
Turkiye,CenterBlack,CapexInvestmentComponent,2039,Generation,1477707478.148937
Turkiye,CenterBlack,CapexInvestmentComponent,2039,StorageEnergy,382300191.7557961
Turkiye,CenterBlack,CapexInvestmentComponent,2040,Generation,1530062868.6962872
Turkiye,CenterBlack,CapexInvestmentComponentCumulated,2025,Generation,69180000.0
Turkiye,CenterBlack,CapexInvestmentComponentCumulated,2026,Generation,222180000.0
Turkiye,CenterBlack,CapexInvestmentComponentCumulated,2027,Generation,478884490.0763359
