c,z,attribute,uni,y,value
System,System,NetPresentCostSystem,Carbon costs: $m,,0.0
System,System,NetPresentCostSystem,Excess generation: $m,,0.0
System,System,NetPresentCostSystem,Export revenues with external zones: $m,,5502.368996745241
System,System,NetPresentCostSystem,Export revenues with internal zones: $m,,-98942.12807053945
System,System,NetPresentCostSystem,Fixed O&M: $m,,38750.02680122706
System,System,NetPresentCostSystem,Fuel costs: $m,,53984.44250352771
System,System,NetPresentCostSystem,Generation costs: $m,,0.0
System,System,NetPresentCostSystem,Import costs with external zones: $m,,199.53576019231824
System,System,NetPresentCostSystem,Import costs with internal zones: $m,,104354.71653340136
System,System,NetPresentCostSystem,NPV of system cost: $m,,143138.0635488721
System,System,NetPresentCostSystem,Spinning reserve costs: $m,,1178.2488568305196
System,System,NetPresentCostSystem,Startup costs: $m,,0.0
System,System,NetPresentCostSystem,Trade shared benefits: $m,,-5412.588462861899
System,System,NetPresentCostSystem,Transmission costs: $m,,240.0746475337624
System,System,NetPresentCostSystem,Unmet country CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystem,Unmet country planning reserve costs: $m,,0.0
System,System,NetPresentCostSystem,Unmet country spinning reserve costs: $m,,8.811739497655399
System,System,NetPresentCostSystem,Unmet demand costs: $m,,0.0
System,System,NetPresentCostSystem,Unmet system CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystem,Unmet system planning reserve costs: $m,,0.0
System,System,NetPresentCostSystem,Unmet system spinning reserve costs: $m,,0.0
System,System,NetPresentCostSystem,VRE curtailment: $m,,0.0
System,System,NetPresentCostSystem,Variable O&M: $m,,6610.97899977506
System,System,NetPresentCostSystemPerMWh,Carbon costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Excess generation: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Export revenues with external zones: $m,,1.0549565060461348
System,System,NetPresentCostSystemPerMWh,Export revenues with internal zones: $m,,-18.96994581639437
System,System,NetPresentCostSystemPerMWh,Fixed O&M: $m,,7.429453187817403
System,System,NetPresentCostSystemPerMWh,Fuel costs: $m,,10.35031254320781
System,System,NetPresentCostSystemPerMWh,Generation costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Import costs with external zones: $m,,0.0382565306921915
System,System,NetPresentCostSystemPerMWh,Import costs with internal zones: $m,,20.007688907928948
System,System,NetPresentCostSystemPerMWh,NPV of system cost: $m,,27.443530503506725
System,System,NetPresentCostSystemPerMWh,Spinning reserve costs: $m,,0.2259029334437652
System,System,NetPresentCostSystemPerMWh,Startup costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Trade shared benefits: $m,,-1.0377430915345756
System,System,NetPresentCostSystemPerMWh,Transmission costs: $m,,0.0460289579819689
System,System,NetPresentCostSystemPerMWh,Unmet country CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet country planning reserve costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet country spinning reserve costs: $m,,0.0016894544728159
System,System,NetPresentCostSystemPerMWh,Unmet demand costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet system CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet system planning reserve costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet system spinning reserve costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,VRE curtailment: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Variable O&M: $m,,1.2675077428054171
Armenia,Armenia,CongestionShare,EastAna,2025,1.0
Armenia,Armenia,CongestionShare,EastAna,2026,1.0
Armenia,Armenia,CongestionShare,EastAna,2027,0.9825342465753424
Armenia,Armenia,CongestionShare,EastAna,2028,0.9825342465753424
Armenia,Armenia,CongestionShare,EastAna,2029,0.9897260273972602
Armenia,Armenia,CongestionShare,EastAna,2030,0.979337899543379
Armenia,Armenia,CongestionShare,EastAna,2031,0.8876712328767123
Armenia,Armenia,CongestionShare,EastAna,2032,0.8581050228310503
Armenia,Armenia,CongestionShare,EastAna,2033,0.8504566210045662
Armenia,Armenia,CongestionShare,EastAna,2035,0.8416666666666667
Armenia,Armenia,CongestionShare,EastAna,2036,0.833675799086758
Armenia,Armenia,CongestionShare,EastAna,2037,0.7881278538812785
Armenia,Armenia,CongestionShare,EastAna,2038,0.6639269406392694
Armenia,Armenia,CongestionShare,EastAna,2039,0.6568493150684932
Armenia,Armenia,CongestionShare,EastAna,2040,0.3632420091324201
Armenia,Armenia,Interchange,EastAna,2027,8681.230785803751
Armenia,Armenia,Interchange,EastAna,2028,8673.289275732495
Armenia,Armenia,Interchange,EastAna,2029,8707.775807127167
Armenia,Armenia,Interchange,EastAna,2030,8684.013852098793
Armenia,Armenia,Interchange,EastAna,2031,8522.172725033306
Armenia,Armenia,Interchange,EastAna,2032,8413.243380224101
Armenia,Armenia,Interchange,EastAna,2033,8359.970923815785
Armenia,Armenia,Interchange,EastAna,2035,8314.065457598083
Armenia,Armenia,Interchange,EastAna,2036,8156.714834871953
Armenia,Armenia,Interchange,EastAna,2037,7961.588365408943
Armenia,Armenia,Interchange,EastAna,2038,7353.92735080581
Armenia,Armenia,Interchange,EastAna,2039,7341.634930012397
Armenia,Armenia,Interchange,EastAna,2040,5717.205889678838
Armenia,Armenia,InterconUtilization,EastAna,2027,0.9910080805712046
Armenia,Armenia,InterconUtilization,EastAna,2028,0.990101515494577
Armenia,Armenia,InterconUtilization,EastAna,2029,0.9940383341469368
Armenia,Armenia,InterconUtilization,EastAna,2030,0.9913257822030586
Armenia,Armenia,InterconUtilization,EastAna,2031,0.972850767697866
Armenia,Armenia,InterconUtilization,EastAna,2032,0.9604159109844864
Armenia,Armenia,InterconUtilization,EastAna,2033,0.9543345803442675
Armenia,Armenia,InterconUtilization,EastAna,2035,0.949094230319416
Armenia,Armenia,InterconUtilization,EastAna,2036,0.9311318304648348
Armenia,Armenia,InterconUtilization,EastAna,2037,0.9088571193389204
Armenia,Armenia,InterconUtilization,EastAna,2038,0.8394894236079693
Armenia,Armenia,InterconUtilization,EastAna,2039,0.8380861792251595
Armenia,Armenia,InterconUtilization,EastAna,2040,0.6526490741642509
Armenia,Armenia,NetImport,EastAna,2027,-8.681230785803752
Armenia,Armenia,NetImport,EastAna,2028,-8.673289275732495
Armenia,Armenia,NetImport,EastAna,2029,-8.707775807127167
Armenia,Armenia,NetImport,EastAna,2030,-8.684013852098794
Armenia,Armenia,NetImport,EastAna,2031,-8.522172725033306
Armenia,Armenia,NetImport,EastAna,2032,-8.4132433802241
Armenia,Armenia,NetImport,EastAna,2033,-8.359970923815785
Armenia,Armenia,NetImport,EastAna,2035,-8.314065457598083
Armenia,Armenia,NetImport,EastAna,2036,-8.156714834871954
Armenia,Armenia,NetImport,EastAna,2037,-7.961588365408943
Armenia,Armenia,NetImport,EastAna,2038,-7.353927350805811
Armenia,Armenia,NetImport,EastAna,2039,-7.341634930012398
Armenia,Armenia,NetImport,EastAna,2040,-5.717205889678838
Armenia,Armenia,NewTransmissionCapacity,EastAna,2027,1000.0
Armenia,Armenia,TransmissionCapacity,EastAna,2027,1000.0
Armenia,Armenia,TransmissionCapacity,EastAna,2028,1000.0
Armenia,Armenia,TransmissionCapacity,EastAna,2029,1000.0
Armenia,Armenia,TransmissionCapacity,EastAna,2030,1000.0
Armenia,Armenia,TransmissionCapacity,EastAna,2031,1000.0
Armenia,Armenia,TransmissionCapacity,EastAna,2032,1000.0
Armenia,Armenia,TransmissionCapacity,EastAna,2033,1000.0
Armenia,Armenia,TransmissionCapacity,EastAna,2035,1000.0
Armenia,Armenia,TransmissionCapacity,EastAna,2036,1000.0
Armenia,Armenia,TransmissionCapacity,EastAna,2037,1000.0
Armenia,Armenia,TransmissionCapacity,EastAna,2038,1000.0
Armenia,Armenia,TransmissionCapacity,EastAna,2039,1000.0
Armenia,Armenia,TransmissionCapacity,EastAna,2040,1000.0
Turkiye,CenterAna,CongestionShare,NorthWest,2025,0.0057077625570776
Turkiye,CenterAna,CongestionShare,WestMed,2025,0.0271689497716895
Turkiye,CenterAna,CongestionShare,NorthWest,2026,0.0019406392694063
Turkiye,CenterAna,CongestionShare,WestMed,2026,0.0045662100456621
Turkiye,CenterAna,CongestionShare,NorthWest,2027,0.001255707762557
Turkiye,CenterAna,CongestionShare,WestMed,2027,0.019634703196347
Turkiye,CenterAna,CongestionShare,NorthWest,2028,0.0291095890410958
Turkiye,CenterAna,CongestionShare,WestMed,2028,0.0463470319634703
Turkiye,CenterAna,CongestionShare,NorthWest,2029,0.0542237442922374
Turkiye,CenterAna,CongestionShare,WestMed,2029,0.0770547945205479
Turkiye,CenterAna,CongestionShare,NorthWest,2030,0.0656392694063927
Turkiye,CenterAna,CongestionShare,WestMed,2030,0.075
Turkiye,CenterAna,CongestionShare,NorthWest,2031,0.1170091324200913
Turkiye,CenterAna,CongestionShare,WestMed,2031,0.0968036529680365
Turkiye,CenterAna,CongestionShare,NorthWest,2032,0.1375570776255708
Turkiye,CenterAna,CongestionShare,WestMed,2032,0.1018264840182648
Turkiye,CenterAna,CongestionShare,NorthWest,2033,0.1304794520547945
Turkiye,CenterAna,CongestionShare,WestMed,2033,0.1471461187214612
Turkiye,CenterAna,CongestionShare,NorthWest,2035,0.1481735159817351
Turkiye,CenterAna,CongestionShare,WestMed,2035,0.1455479452054794
Turkiye,CenterAna,CongestionShare,NorthWest,2036,0.0985159817351598
Turkiye,CenterAna,CongestionShare,WestMed,2036,0.1150684931506849
Turkiye,CenterAna,CongestionShare,NorthWest,2037,0.1061643835616438
Turkiye,CenterAna,CongestionShare,WestMed,2037,0.1650684931506849
Turkiye,CenterAna,CongestionShare,NorthWest,2038,0.1203196347031963
Turkiye,CenterAna,CongestionShare,WestMed,2038,0.2025114155251141
Turkiye,CenterAna,CongestionShare,NorthWest,2039,0.1468036529680365
Turkiye,CenterAna,CongestionShare,WestMed,2039,0.1589041095890411
Turkiye,CenterAna,CongestionShare,NorthWest,2040,0.1600456621004566
Turkiye,CenterAna,CongestionShare,WestMed,2040,0.192579908675799
Turkiye,CenterAna,Interchange,NorthWest,2025,9755.18091711309
Turkiye,CenterAna,Interchange,WestMed,2025,1873.771906186802
Turkiye,CenterAna,Interchange,NorthWest,2026,6813.28225333028
Turkiye,CenterAna,Interchange,WestMed,2026,1149.4896060379454
Turkiye,CenterAna,Interchange,NorthWest,2027,6233.922488915779
Turkiye,CenterAna,Interchange,WestMed,2027,1856.175720542506
Turkiye,CenterAna,Interchange,NorthWest,2028,11042.168430970063
Turkiye,CenterAna,Interchange,WestMed,2028,3335.948216672993
Turkiye,CenterAna,Interchange,NorthWest,2029,13441.751175516089
Turkiye,CenterAna,Interchange,WestMed,2029,4270.046279026999
Turkiye,CenterAna,Interchange,NorthWest,2030,17529.916279985977
Turkiye,CenterAna,Interchange,WestMed,2030,4037.548763210208
Turkiye,CenterAna,Interchange,NorthWest,2031,18046.72458429509
Turkiye,CenterAna,Interchange,WestMed,2031,4633.36130896728
Turkiye,CenterAna,Interchange,NorthWest,2032,16626.371495102918
Turkiye,CenterAna,Interchange,WestMed,2032,4148.471130536909
Turkiye,CenterAna,Interchange,EastMed,2033,0.12935508633195
Turkiye,CenterAna,Interchange,NorthWest,2033,15910.839271864965
Turkiye,CenterAna,Interchange,WestMed,2033,4427.943763048721
Turkiye,CenterAna,Interchange,EastMed,2035,74.3959656351062
Turkiye,CenterAna,Interchange,NorthWest,2035,14536.99671358955
Turkiye,CenterAna,Interchange,SouthEast,2035,5.860292822353011
Turkiye,CenterAna,Interchange,WestMed,2035,4501.338153565785
Turkiye,CenterAna,Interchange,EastMed,2036,110.28085148653106
Turkiye,CenterAna,Interchange,NorthWest,2036,13359.839448603889
Turkiye,CenterAna,Interchange,SouthEast,2036,106.4618044264254
Turkiye,CenterAna,Interchange,WestMed,2036,4235.166154111622
Turkiye,CenterAna,Interchange,EastMed,2037,98.10885331499324
Turkiye,CenterAna,Interchange,NorthWest,2037,12869.95931825361
Turkiye,CenterAna,Interchange,SouthEast,2037,507.0588813867475
Turkiye,CenterAna,Interchange,WestMed,2037,4966.172811288748
Turkiye,CenterAna,Interchange,EastMed,2038,140.47171983983932
Turkiye,CenterAna,Interchange,NorthWest,2038,14115.725317911818
Turkiye,CenterAna,Interchange,SouthEast,2038,820.6824829569749
Turkiye,CenterAna,Interchange,WestMed,2038,5756.131733270203
Turkiye,CenterAna,Interchange,EastMed,2039,98.98063093989217
Turkiye,CenterAna,Interchange,NorthWest,2039,14333.107325078858
Turkiye,CenterAna,Interchange,SouthEast,2039,1427.8351305028875
Turkiye,CenterAna,Interchange,WestMed,2039,4763.407305452627
Turkiye,CenterAna,Interchange,EastMed,2040,170.97683483881536
Turkiye,CenterAna,Interchange,NorthWest,2040,14372.494798456031
Turkiye,CenterAna,Interchange,SouthEast,2040,2210.805833332854
Turkiye,CenterAna,Interchange,WestMed,2040,5016.629127249243
Turkiye,CenterAna,InterconUtilization,NorthWest,2025,0.1856008545873875
Turkiye,CenterAna,InterconUtilization,WestMed,2025,0.1069504512663699
Turkiye,CenterAna,InterconUtilization,NorthWest,2026,0.1296286577878668
Turkiye,CenterAna,InterconUtilization,WestMed,2026,0.0656101373309329
Turkiye,CenterAna,InterconUtilization,NorthWest,2027,0.1186058312198588
Turkiye,CenterAna,InterconUtilization,WestMed,2027,0.1059461027706909
Turkiye,CenterAna,InterconUtilization,NorthWest,2028,0.2100869183974517
Turkiye,CenterAna,InterconUtilization,WestMed,2028,0.1904080032347599
Turkiye,CenterAna,InterconUtilization,NorthWest,2029,0.2557410802038829
