c,z,attribute,y,value
Benin,Benin,CapexInvestmentComponent,2026,42680000.0
Benin,Benin,CapexInvestmentComponent,2027,191676656.60083252
Benin,Benin,CapexInvestmentComponent,2028,314443881.74226093
Benin,Benin,CapexInvestmentComponent,2029,80962544.2316921
Benin,Benin,CapexInvestmentComponent,2030,704290101.0012614
Benin,Benin,CapexInvestmentComponent,2031,214568574.94464204
Benin,Benin,CapexInvestmentComponent,2032,166835512.0903356
Benin,Benin,CapexInvestmentComponent,2033,238360642.54478002
Benin,Benin,CapexInvestmentComponent,2034,578213983.5493557
Benin,Benin,CapexInvestmentComponent,2035,67984593.94006479
Benin,Benin,CapexInvestmentComponent,2040,424998827.5815884
Benin,Benin,CapexInvestmentComponent,2045,433257731.47845757
Benin,Benin,CapexInvestmentComponent,2050,1174571065.9833503
Benin,Benin,CapexInvestmentComponentCumulated,2026,42680000.0
Benin,Benin,CapexInvestmentComponentCumulated,2027,234356656.60083252
Benin,Benin,CapexInvestmentComponentCumulated,2028,548800538.3430934
Benin,Benin,CapexInvestmentComponentCumulated,2029,629763082.5747855
Benin,Benin,CapexInvestmentComponentCumulated,2030,1251982101.0012612
Benin,Benin,CapexInvestmentComponentCumulated,2031,1548621758.5206888
Benin,Benin,CapexInvestmentComponentCumulated,2032,1715457270.6110244
Benin,Benin,CapexInvestmentComponentCumulated,2033,1953817913.1558046
Benin,Benin,CapexInvestmentComponentCumulated,2034,2444192000.0
Benin,Benin,CapexInvestmentComponentCumulated,2035,2600016490.645225
Benin,Benin,CapexInvestmentComponentCumulated,2040,3025015318.2268133
Benin,Benin,CapexInvestmentComponentCumulated,2045,3458273049.705271
Benin,Benin,CapexInvestmentComponentCumulated,2050,4632844115.6886215
Benin,Benin,Costs,2026,000-200.53812864360016.411105.5923689050191100539.8928199278772000-159.315135520000150004.11114115950888251.300384848932086200007.332803396181882
Benin,Benin,Costs,2027,000-234.68329279846510.78698658954159889.0226640226022300426.5063840466431000-110.441631318199070000.98678054861506040.1706910485769650400005.904351668236266
Benin,Benin,Costs,2028,000-354.502810875272817.064461299522506117.216652363832700539.105999958678000-179.101978115016070001.38311417283641870.739938095980640900007.862267525266158
Benin,Benin,Costs,2029,000-290.133237775249418.868476751671633119.5189520180608300515.5645863533517000-125.903224380566090002.0158117635091280.376025453919896200008.022149445698671
Benin,Benin,Costs,2030,000-172.533658696729730.06378131229680420.7251192479549600276.88452549436295000-41.940793274870280000.642547569211465000001.4950708467524958
Benin,Benin,Costs,2031,000-176.9767316758330733.9777351908839521.60368777286380400271.5406923246708000-41.308981790403550000.8423975726955433000001.6291397409943607
Benin,Benin,Costs,2032,000-138.304057203823937.2401220535506723.62677637176046700213.96391521429297000-23.5019509760825330000.9816726288856665000001.8180175037249298
Benin,Benin,Costs,2033,000-163.9319165244908241.5977489617671923.19063872270154600229.78819175607964000-26.202288673415690001.1084840235618705000001.8754047484437237
Benin,Benin,Costs,2034,000-284.750110584143851.0003850761513654.11262247607053400281.43328781064076000-97.054920800000180001.1973496516430011000004.293386067504896
Benin,Benin,Costs,2035,000-280.0713872615728552.70822197221226462.8942141633240600277.57068704202527000-99.550992879697670002.0077310043860863000004.903218823564178
Benin,Benin,Costs,2040,000-340.087057069272763.3031794919847789.1375912769348400333.3798167590236000-1055.07902917680460001.4664128375382182000006.72567556756492
Benin,Benin,Costs,2045,000-441.22323068234376.1253753159259113.8476412290015700442.13976934928576000-1066.07960419756020001.2097631222031084000008.441651258680656
