zext,q,d,year,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Bulgaria,Q1,d1,2044,21.765,34.330,25.446,52.848,57.051,64.758,74.545,72.516,61.238,58.028,59.520,59.457,58.904,61.611,65.280,72.387,85.054,94.213,87.699,75.063,71.681,58.028,58.028,57.856
Bulgaria,Q1,d1,2045,21.865,34.483,25.562,53.079,57.300,65.039,74.867,72.830,61.505,58.281,59.779,59.715,59.160,61.879,65.563,72.700,85.420,94.618,88.076,75.387,71.991,58.281,58.281,58.108
Bulgaria,Q1,d1,2046,21.965,34.636,25.677,53.309,57.547,65.319,75.187,73.142,61.769,58.532,60.036,59.973,59.415,62.145,65.845,73.011,85.784,95.020,88.451,75.710,72.299,58.532,58.532,58.358
Bulgaria,Q1,d1,2047,22.066,34.789,25.793,53.540,57.795,65.600,75.509,73.455,62.035,58.785,60.295,60.231,59.671,62.413,66.128,73.324,86.150,95.425,88.829,76.034,72.609,58.785,58.785,58.610
Bulgaria,Q1,d1,2048,22.166,34.942,25.909,53.771,58.044,65.880,75.831,73.769,62.301,59.038,60.554,60.490,59.927,62.680,66.411,73.637,86.517,95.829,89.206,76.358,72.919,59.038,59.038,58.862
Bulgaria,Q1,d1,2049,22.266,35.094,26.024,54.000,58.291,66.160,76.151,74.080,62.566,59.289,60.811,60.747,60.182,62.947,66.692,73.948,86.881,96.231,89.581,76.680,73.227,59.289,59.289,59.112
Bulgaria,Q1,d1,2050,22.366,35.248,26.140,54.231,58.540,66.441,76.474,74.394,62.832,59.541,61.070,61.006,60.438,63.214,66.976,74.261,87.247,96.636,89.958,77.004,73.537,59.541,59.541,59.364
Bulgaria,Q1,d1,2051,22.366,35.248,26.140,54.231,58.540,66.441,76.474,74.394,62.832,59.541,61.070,61.006,60.438,63.214,66.976,74.261,87.247,96.636,89.958,77.004,73.537,59.541,59.541,59.364
Bulgaria,Q1,d1,2052,22.366,35.248,26.140,54.231,58.540,66.441,76.474,74.394,62.832,59.541,61.070,61.006,60.438,63.214,66.976,74.261,87.247,96.636,89.958,77.004,73.537,59.541,59.541,59.364
Bulgaria,Q1,d1,2053,22.366,35.248,26.140,54.231,58.540,66.441,76.474,74.394,62.832,59.541,61.070,61.006,60.438,63.214,66.976,74.261,87.247,96.636,89.958,77.004,73.537,59.541,59.541,59.364
Bulgaria,Q1,d2,2024,77.727,70.896,67.570,82.056,104.948,174.026,170.756,161.695,166.586,170.091,160.411,156.579,159.006,200.638,280.774,337.334,306.570,294.876,237.042,237.530,175.929,166.493,127.053,128.861
Bulgaria,Q1,d2,2025,74.525,67.968,64.774,78.680,100.654,166.964,163.825,155.127,159.822,163.186,153.895,150.216,152.545,192.509,269.433,323.725,294.195,282.970,227.454,227.922,168.790,159.732,121.873,123.609
Bulgaria,Q1,d2,2026,71.322,65.038,61.978,75.304,96.360,159.900,156.892,148.557,153.056,156.280,147.376,143.851,146.083,184.378,258.089,310.113,281.817,271.060,217.863,218.311,161.650,152.970,116.692,118.356
Bulgaria,Q1,d2,2027,68.118,62.109,59.182,71.927,92.066,152.836,149.959,141.988,146.291,149.374,140.858,137.487,139.622,176.247,246.745,296.502,269.439,259.151,208.273,208.701,154.509,146.208,111.512,113.103
Bulgaria,Q1,d2,2028,64.915,59.180,56.387,68.550,87.771,145.772,143.026,135.418,139.525,142.467,134.340,131.122,133.160,168.116,235.401,282.890,257.060,247.242,198.682,199.091,147.369,139.446,106.331,107.849
Bulgaria,Q1,d2,2029,61.712,56.251,53.591,65.174,83.476,138.708,136.093,128.848,132.759,135.561,127.822,124.757,126.698,159.985,224.057,269.279,244.682,235.332,189.091,189.481,140.228,132.684,101.150,102.596
Bulgaria,Q1,d2,2030,58.509,53.321,50.795,61.797,79.182,131.643,129.160,122.278,125.993,128.655,121.303,118.393,120.236,151.854,212.713,255.667,232.304,223.423,179.501,179.871,133.088,125.922,95.969,97.343
Bulgaria,Q1,d2,2031,55.306,50.392,47.999,58.420,74.887,124.579,122.227,115.709,119.227,121.748,114.785,112.028,113.774,143.723,201.369,242.055,219.926,211.513,169.910,170.261,125.948,119.160,90.788,92.090
Bulgaria,Q1,d2,2032,52.103,47.463,45.203,55.043,70.593,117.515,115.294,109.139,112.461,114.842,108.267,105.664,107.312,135.592,190.025,228.444,207.547,199.604,160.320,160.650,118.807,112.398,85.608,86.836
Bulgaria,Q1,d2,2033,48.900,44.533,42.407,51.667,66.298,110.451,108.361,102.569,105.696,107.936,101.749,99.299,100.850,127.461,178.681,214.832,195.169,187.695,150.729,151.040,111.667,105.636,80.427,81.583
Bulgaria,Q1,d2,2034,45.697,41.605,39.612,48.291,62.005,103.389,101.430,96.001,98.931,101.031,95.232,92.936,94.390,119.332,167.339,201.224,182.794,175.788,141.141,141.432,104.528,98.875,75.248,76.331
Bulgaria,Q1,d2,2035,42.494,38.676,36.816,44.914,57.710,96.325,94.496,89.431,92.166,94.125,88.714,86.572,87.928,111.200,155.995,187.612,170.416,163.879,131.550,131.822,97.388,92.113,70.067,71.078
Bulgaria,Q1,d2,2036,40.141,36.524,34.763,42.434,54.556,91.136,89.404,84.606,87.196,89.052,83.926,81.897,83.182,105.228,147.663,177.614,161.324,155.131,124.505,124.763,92.143,87.147,66.261,67.219
Bulgaria,Q1,d2,2037,37.789,34.373,32.710,39.954,51.403,85.949,84.314,79.782,82.228,83.981,79.140,77.223,78.437,99.258,139.334,167.619,152.235,146.386,117.463,117.707,86.900,82.181,62.457,63.362
Bulgaria,Q1,d2,2038,35.437,32.222,30.657,37.475,48.249,80.762,79.223,74.958,77.260,78.910,74.354,72.550,73.692,93.287,131.004,157.625,143.146,137.642,110.421,110.651,81.657,77.216,58.653,59.504
Bulgaria,Q1,d2,2039,33.085,30.071,28.603,34.995,45.095,75.573,74.130,70.133,72.291,73.837,69.566,67.875,68.946,87.315,122.672,147.627,134.054,128.894,103.377,103.592,76.413,72.249,54.848,55.646
Bulgaria,Q1,d2,2040,30.733,27.920,26.550,32.515,41.942,70.386,69.040,65.309,67.323,68.766,64.780,63.202,64.201,81.345,114.342,137.632,124.965,120.150,96.335,96.535,71.170,67.284,51.044,51.788
Bulgaria,Q1,d2,2041,30.872,28.048,26.672,32.663,42.129,70.694,69.342,65.595,67.618,69.067,65.064,63.479,64.483,81.699,114.837,138.226,125.504,120.669,96.753,96.954,71.481,67.579,51.270,52.017
Bulgaria,Q1,d2,2042,31.013,28.176,26.795,32.811,42.317,71.004,69.646,65.883,67.914,69.370,65.350,63.758,64.766,82.056,115.334,138.822,126.047,121.191,97.173,97.376,71.794,67.876,51.497,52.248
Bulgaria,Q1,d2,2043,31.153,28.304,26.917,32.959,42.505,71.314,69.950,66.171,68.211,69.672,65.636,64.037,65.050,82.412,115.832,139.419,126.590,121.713,97.594,97.797,72.107,68.172,51.724,52.478
Bulgaria,Q1,d2,2044,31.293,28.432,27.039,33.106,42.693,71.622,70.252,66.457,68.506,69.974,65.920,64.315,65.331,82.766,116.326,140.013,127.129,122.232,98.012,98.216,72.418,68.467,51.950,52.707
Bulgaria,Q1,d2,2045,31.433,28.561,27.162,33.254,42.881,71.931,70.556,66.746,68.803,70.276,66.206,64.594,65.615,83.123,116.823,140.609,127.672,122.754,98.432,98.637,72.731,68.763,52.177,52.938
Bulgaria,Q1,d2,2046,31.573,28.688,27.284,33.401,43.068,72.239,70.858,67.032,69.097,70.578,66.490,64.871,65.896,83.478,117.318,141.203,128.212,123.273,98.850,99.056,73.043,69.058,52.403,53.166
Bulgaria,Q1,d2,2047,31.713,28.817,27.406,33.549,43.256,72.549,71.162,67.320,69.394,70.880,66.776,65.150,66.180,83.834,117.815,141.799,128.754,123.796,99.271,99.478,73.356,69.354,52.630,53.397
Bulgaria,Q1,d2,2048,31.854,28.945,27.529,33.697,43.445,72.859,71.466,67.608,69.691,71.183,67.061,65.430,66.463,84.190,118.313,142.396,129.297,124.318,99.692,99.899,73.669,69.651,52.857,53.627
Bulgaria,Q1,d2,2049,31.993,29.073,27.651,33.844,43.632,73.167,71.769,67.894,69.986,71.484,67.346,65.707,66.745,84.545,118.807,142.990,129.837,124.837,100.110,100.318,73.980,69.946,53.083,53.856
Bulgaria,Q1,d2,2050,32.134,29.201,27.773,33.992,43.820,73.477,72.073,68.182,70.282,71.787,67.631,65.986,67.028,84.901,119.305,143.586,130.379,125.359,100.530,100.739,74.293,70.242,53.310,54.086
Bulgaria,Q1,d2,2051,32.134,29.201,27.773,33.992,43.820,73.477,72.073,68.182,70.282,71.787,67.631,65.986,67.028,84.901,119.305,143.586,130.379,125.359,100.530,100.739,74.293,70.242,53.310,54.086
Bulgaria,Q1,d2,2052,32.134,29.201,27.773,33.992,43.820,73.477,72.073,68.182,70.282,71.787,67.631,65.986,67.028,84.901,119.305,143.586,130.379,125.359,100.530,100.739,74.293,70.242,53.310,54.086
Bulgaria,Q1,d2,2053,32.134,29.201,27.773,33.992,43.820,73.477,72.073,68.182,70.282,71.787,67.631,65.986,67.028,84.901,119.305,143.586,130.379,125.359,100.530,100.739,74.293,70.242,53.310,54.086
Bulgaria,Q1,d3,2024,3.523,0.010,0.010,0.646,29.179,130.407,143.976,139.693,123.286,44.687,6.943,16.576,24.784,78.327,114.965,148.277,152.774,146.731,143.826,123.295,121.224,14.299,44.846,19.078
Bulgaria,Q1,d3,2025,3.295,0.010,0.010,0.534,27.923,125.093,138.118,134.007,118.257,42.809,6.578,15.825,23.704,75.100,110.270,142.246,146.564,140.762,137.974,118.266,116.278,13.639,42.962,18.226
Bulgaria,Q1,d3,2026,3.067,0.010,0.010,0.421,26.666,119.778,132.258,128.320,113.228,40.931,6.213,15.073,22.624,71.873,105.574,136.215,140.352,134.793,132.121,113.236,111.331,12.979,41.077,17.375
Bulgaria,Q1,d3,2027,2.839,0.010,0.010,0.308,25.409,114.463,126.399,122.632,108.198,39.052,5.848,14.322,21.543,68.646,100.878,130.183,134.140,128.823,126.267,108.206,106.384,12.319,39.192,16.523
Bulgaria,Q1,d3,2028,2.611,0.010,0.010,0.196,24.153,109.147,120.540,116.945,103.168,37.174,5.483,13.571,20.463,65.419,96.181,124.151,127.928,122.853,120.414,103.176,101.437,11.659,37.307,15.671
Bulgaria,Q1,d3,2029,2.383,0.010,0.010,0.083,22.896,103.832,114.681,111.257,98.138,35.295,5.117,12.819,19.382,62.192,91.485,118.120,121.716,116.883,114.561,98.146,96.490,10.999,35.423,14.820
Bulgaria,Q1,d3,2030,2.155,0.010,0.010,0.010,21.639,98.517,108.821,105.569,93.109,33.417,4.752,12.068,18.302,58.964,86.789,112.088,115.504,110.914,108.708,93.116,91.543,10.339,33.538,13.968
Bulgaria,Q1,d3,2031,1.927,0.010,0.010,0.010,20.383,93.202,102.962,99.882,88.079,31.538,4.387,11.316,17.221,55.737,82.093,106.056,109.292,104.944,102.854,88.085,86.596,9.678,31.653,13.116
Bulgaria,Q1,d3,2032,1.699,0.010,0.010,0.010,19.126,87.886,97.103,94.194,83.049,29.660,4.022,10.565,16.141,52.510,77.397,100.024,103.079,98.974,97.001,83.055,81.649,9.018,29.768,12.264
Bulgaria,Q1,d3,2033,1.471,0.010,0.010,0.010,17.869,82.571,91.244,88.507,78.019,27.782,3.657,9.814,15.060,49.283,72.701,93.993,96.868,93.004,91.148,78.025,76.702,8.358,27.883,11.413
Bulgaria,Q1,d3,2034,1.243,0.010,0.010,0.010,16.613,77.257,85.386,82.820,72.991,25.904,3.292,9.062,13.980,46.056,68.006,87.962,90.657,87.036,85.296,72.996,71.756,7.698,25.999,10.561
Bulgaria,Q1,d3,2035,1.015,0.010,0.010,0.010,15.356,71.942,79.526,77.133,67.961,24.025,2.926,8.311,12.900,42.829,63.310,81.931,84.445,81.066,79.443,67.966,66.809,7.038,24.114,9.710
Bulgaria,Q1,d3,2036,0.847,0.010,0.010,0.010,14.433,68.038,75.223,72.955,64.267,22.645,2.658,7.759,12.106,40.459,59.860,77.500,79.882,76.682,75.143,64.272,63.175,6.553,22.730,9.084
Bulgaria,Q1,d3,2037,0.680,0.010,0.010,0.010,13.510,64.135,70.921,68.779,60.574,21.266,2.390,7.207,11.313,38.089,56.412,73.071,75.321,72.298,70.846,60.578,59.542,6.069,21.346,8.459
Bulgaria,Q1,d3,2038,0.512,0.010,0.010,0.010,12.588,60.232,66.618,64.603,56.880,19.887,2.122,6.656,10.519,35.720,52.964,68.643,70.760,67.915,66.548,56.885,55.910,5.584,19.962,7.833
Bulgaria,Q1,d3,2039,0.345,0.010,0.010,0.010,11.665,56.328,62.315,60.425,53.186,18.507,1.854,6.104,9.726,33.349,49.515,64.212,66.197,63.530,62.248,53.190,52.276,5.099,18.577,7.208
Bulgaria,Q1,d3,2040,0.177,0.010,0.010,0.010,10.742,52.425,58.012,56.249,49.493,17.128,1.586,5.552,8.932,30.980,46.066,59.783,61.635,59.147,57.951,49.497,48.644,4.615,17.193,6.582
Bulgaria,Q1,d3,2041,0.187,0.010,0.010,0.010,10.797,52.657,58.268,56.497,49.712,17.210,1.602,5.585,8.979,31.120,46.271,60.046,61.906,59.407,58.206,49.716,48.859,4.643,17.275,6.620
Bulgaria,Q1,d3,2042,0.197,0.010,0.010,0.010,10.852,52.890,58.525,56.746,49.932,17.292,1.618,5.618,9.027,31.262,46.477,60.311,62.179,59.669,58.462,49.936,49.076,4.672,17.358,6.657
Bulgaria,Q1,d3,2043,0.207,0.010,0.010,0.010,10.907,53.123,58.782,56.996,50.153,17.374,1.634,5.651,9.074,31.403,46.683,60.575,62.451,59.930,58.719,50.157,49.293,4.701,17.441,6.694
Bulgaria,Q1,d3,2044,0.217,0.010,0.010,0.010,10.962,53.355,59.037,57.244,50.372,17.456,1.649,5.684,9.121,31.544,46.888,60.838,62.722,60.191,58.974,50.376,49.509,4.730,17.523,6.731
Bulgaria,Q1,d3,2045,0.227,0.010,0.010,0.010,11.017,53.588,59.294,57.493,50.593,17.538,1.665,5.716,9.169,31.686,47.093,61.102,62.994,60.452,59.231,50.597,49.726,4.759,17.605,6.769
Bulgaria,Q1,d3,2046,0.237,0.010,0.010,0.010,11.072,53.819,59.549,57.741,50.812,17.620,1.681,5.749,9.216,31.826,47.298,61.365,63.265,60.713,59.486,50.816,49.941,4.788,17.688,6.806
Bulgaria,Q1,d3,2047,0.247,0.010,0.010,0.010,11.127,54.052,59.806,57.990,51.033,17.703,1.698,5.782,9.263,31.968,47.504,61.630,63.537,60.974,59.742,51.036,50.158,4.817,17.770,6.843
Bulgaria,Q1,d3,2048,0.257,0.010,0.010,0.010,11.182,54.285,60.063,58.240,51.253,17.785,1.714,5.815,9.310,32.109,47.710,61.894,63.809,61.236,59.999,51.257,50.375,4.846,17.853,6.880
Bulgaria,Q1,d3,2049,0.267,0.010,0.010,0.010,11.236,54.517,60.318,58.487,51.472,17.867,1.729,5.848,9.357,32.250,47.915,62.157,64.080,61.496,60.254,51.476,50.591,4.874,17.935,6.918
Bulgaria,Q1,d3,2050,0.277,0.010,0.010,0.010,11.292,54.750,60.575,58.737,51.693,17.949,1.745,5.881,9.405,32.391,48.121,62.422,64.353,61.758,60.511,51.697,50.808,4.903,18.018,6.955
Bulgaria,Q1,d3,2051,0.277,0.010,0.010,0.010,11.292,54.750,60.575,58.737,51.693,17.949,1.745,5.881,9.405,32.391,48.121,62.422,64.353,61.758,60.511,51.697,50.808,4.903,18.018,6.955
Bulgaria,Q1,d3,2052,0.277,0.010,0.010,0.010,11.292,54.750,60.575,58.737,51.693,17.949,1.745,5.881,9.405,32.391,48.121,62.422,64.353,61.758,60.511,51.697,50.808,4.903,18.018,6.955
Bulgaria,Q1,d3,2053,0.277,0.010,0.010,0.010,11.292,54.750,60.575,58.737,51.693,17.949,1.745,5.881,9.405,32.391,48.121,62.422,64.353,61.758,60.511,51.697,50.808,4.903,18.018,6.955
Bulgaria,Q1,d4,2024,79.807,76.537,77.390,85.579,105.595,131.822,128.646,114.731,16.576,6.971,6.971,6.971,6.971,6.971,6.971,6.971,62.528,120.531,121.028,107.216,97.920,85.926,81.007,81.663
Bulgaria,Q1,d4,2025,76.522,73.382,74.201,82.062,101.275,126.452,123.402,110.045,15.825,6.605,6.605,6.605,6.605,6.605,6.605,6.605,59.935,115.613,116.090,102.831,93.909,82.395,77.673,78.302
Bulgaria,Q1,d4,2026,73.235,70.227,71.011,78.544,96.955,121.080,118.158,105.358,15.073,6.239,6.239,6.239,6.239,6.239,6.239,6.239,57.341,110.694,111.150,98.446,89.896,78.863,74.338,74.942
Bulgaria,Q1,d4,2027,69.948,67.072,67.822,75.026,92.634,115.708,112.913,100.672,14.322,5.872,5.872,5.872,5.872,5.872,5.872,5.872,54.748,105.774,106.211,94.060,85.883,75.331,71.004,71.581
Bulgaria,Q1,d4,2028,66.662,63.916,64.632,71.508,88.314,110.336,107.668,95.985,13.571,5.506,5.506,5.506,5.506,5.506,5.506,5.506,52.154,100.855,101.272,89.675,81.870,71.799,67.669,68.220
Bulgaria,Q1,d4,2029,63.375,60.761,61.442,67.990,83.993,104.964,102.424,91.298,12.819,5.140,5.140,5.140,5.140,5.140,5.140,5.140,49.560,95.936,96.333,85.290,77.858,68.268,64.334,64.859
Bulgaria,Q1,d4,2030,60.089,57.605,58.253,64.472,79.673,99.592,97.179,86.611,12.068,4.774,4.774,4.774,4.774,4.774,4.774,4.774,46.966,91.016,91.394,80.904,73.845,64.736,61.000,61.498
Bulgaria,Q1,d4,2031,56.802,54.450,55.063,60.955,75.353,94.219,91.934,81.925,11.316,4.407,4.407,4.407,4.407,4.407,4.407,4.407,44.373,86.097,86.454,76.519,69.832,61.204,57.665,58.137
Bulgaria,Q1,d4,2032,53.516,51.294,51.874,57.437,71.032,88.847,86.690,77.238,10.565,4.041,4.041,4.041,4.041,4.041,4.041,4.041,41.779,81.178,81.515,72.133,65.819,57.672,54.330,54.776
Bulgaria,Q1,d4,2033,50.229,48.139,48.684,53.919,66.712,83.475,81.445,72.551,9.814,3.675,3.675,3.675,3.675,3.675,3.675,3.675,39.185,76.258,76.576,67.748,61.806,54.140,50.996,51.415
Bulgaria,Q1,d4,2034,46.944,44.984,45.495,50.401,62.392,78.105,76.202,67.865,9.062,3.308,3.308,3.308,3.308,3.308,3.308,3.308,36.592,71.340,71.638,63.363,57.795,50.609,47.662,48.055
Bulgaria,Q1,d4,2035,43.657,41.829,42.306,46.883,58.072,72.733,70.957,63.179,8.311,2.942,2.942,2.942,2.942,2.942,2.942,2.942,33.998,66.421,66.699,58.978,53.782,47.077,44.327,44.694
Bulgaria,Q1,d4,2036,41.243,39.511,39.963,44.300,54.898,68.787,67.105,59.736,7.759,2.673,2.673,2.673,2.673,2.673,2.673,2.673,32.093,62.808,63.071,55.757,50.834,44.483,41.878,42.225
Bulgaria,Q1,d4,2037,38.830,37.194,37.621,41.716,51.726,64.843,63.254,56.295,7.207,2.404,2.404,2.404,2.404,2.404,2.404,2.404,30.188,59.196,59.444,52.537,47.888,41.890,39.429,39.758
Bulgaria,Q1,d4,2038,36.416,34.877,35.279,39.133,48.554,60.898,59.403,52.854,6.656,2.135,2.135,2.135,2.135,2.135,2.135,2.135,28.284,55.584,55.817,49.317,44.942,39.296,36.981,37.290
Bulgaria,Q1,d4,2039,34.002,32.560,32.936,36.549,45.380,56.952,55.551,49.411,6.104,1.866,1.866,1.866,1.866,1.866,1.866,1.866,26.379,51.970,52.190,46.096,41.994,36.702,34.532,34.821
Bulgaria,Q1,d4,2040,31.589,30.243,30.594,33.966,42.208,53.008,51.700,45.970,5.552,1.597,1.597,1.597,1.597,1.597,1.597,1.597,24.474,48.358,48.563,42.875,39.048,34.109,32.083,32.353
Bulgaria,Q1,d4,2041,31.733,30.380,30.733,34.120,42.396,53.242,51.928,46.174,5.585,1.613,1.613,1.613,1.613,1.613,1.613,1.613,24.587,48.573,48.778,43.067,39.223,34.263,32.229,32.500
Bulgaria,Q1,d4,2042,31.877,30.519,30.873,34.274,42.586,53.477,52.158,46.380,5.618,1.629,1.629,1.629,1.629,1.629,1.629,1.629,24.701,48.788,48.995,43.259,39.399,34.418,32.375,32.647
Bulgaria,Q1,d4,2043,32.021,30.657,31.012,34.428,42.775,53.713,52.388,46.585,5.651,1.645,1.645,1.645,1.645,1.645,1.645,1.645,24.815,49.004,49.211,43.451,39.575,34.573,32.521,32.794
Bulgaria,Q1,d4,2044,32.164,30.794,31.152,34.581,42.963,53.947,52.617,46.789,5.684,1.661,1.661,1.661,1.661,1.661,1.661,1.661,24.928,49.219,49.427,43.642,39.749,34.727,32.666,32.941
Bulgaria,Q1,d4,2045,32.308,30.933,31.291,34.736,43.153,54.183,52.847,46.995,5.716,1.677,1.677,1.677,1.677,1.677,1.677,1.677,25.041,49.434,49.643,43.835,39.925,34.881,32.812,33.088
Bulgaria,Q1,d4,2046,32.451,31.070,31.430,34.889,43.341,54.417,53.075,47.199,5.749,1.693,1.693,1.693,1.693,1.693,1.693,1.693,25.155,49.649,49.858,44.026,40.100,35.035,32.958,33.235
Bulgaria,Q1,d4,2047,32.596,31.209,31.570,35.043,43.531,54.653,53.305,47.405,5.782,1.709,1.709,1.709,1.709,1.709,1.709,1.709,25.268,49.864,50.075,44.218,40.276,35.190,33.104,33.382
Bulgaria,Q1,d4,2048,32.740,31.347,31.710,35.197,43.720,54.888,53.535,47.610,5.815,1.725,1.725,1.725,1.725,1.725,1.725,1.725,25.382,50.080,50.291,44.410,40.452,35.345,33.250,33.530
Bulgaria,Q1,d4,2049,32.883,31.485,31.849,35.351,43.908,55.122,53.764,47.815,5.848,1.741,1.741,1.741,1.741,1.741,1.741,1.741,25.495,50.294,50.507,44.602,40.627,35.499,33.396,33.676
Bulgaria,Q1,d4,2050,33.027,31.623,31.989,35.505,44.098,55.358,53.994,48.020,5.881,1.758,1.758,1.758,1.758,1.758,1.758,1.758,25.609,50.510,50.723,44.794,40.803,35.654,33.542,33.823
Bulgaria,Q1,d4,2051,33.027,31.623,31.989,35.505,44.098,55.358,53.994,48.020,5.881,1.758,1.758,1.758,1.758,1.758,1.758,1.758,25.609,50.510,50.723,44.794,40.803,35.654,33.542,33.823
Bulgaria,Q1,d4,2052,33.027,31.623,31.989,35.505,44.098,55.358,53.994,48.020,5.881,1.758,1.758,1.758,1.758,1.758,1.758,1.758,25.609,50.510,50.723,44.794,40.803,35.654,33.542,33.823
Bulgaria,Q1,d4,2053,33.027,31.623,31.989,35.505,44.098,55.358,53.994,48.020,5.881,1.758,1.758,1.758,1.758,1.758,1.758,1.758,25.609,50.510,50.723,44.794,40.803,35.654,33.542,33.823
Bulgaria,Q1,d5,2024,96.337,96.636,96.871,105.145,107.384,135.908,167.261,183.106,158.996,155.464,135.880,133.321,135.870,140.865,153.927,174.636,211.892,190.453,199.345,163.204,135.898,112.903,91.773,91.323
Bulgaria,Q1,d5,2025,92.388,92.676,92.901,100.844,102.993,130.373,160.470,175.680,152.536,149.145,130.346,127.891,130.337,135.131,147.670,167.549,203.312,182.732,191.268,156.575,130.364,108.291,88.008,87.576
