zext,q,d,year,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Bulgaria,Q1,d2,2052,138.655,126.984,121.301,146.050,185.160,303.175,297.588,282.108,290.464,296.452,279.915,273.367,277.513,348.640,485.546,582.174,529.617,509.639,410.834,411.666,306.425,290.304,222.924,226.014
Bulgaria,Q1,d2,2053,138.655,126.984,121.301,146.050,185.160,303.175,297.588,282.108,290.464,296.452,279.915,273.367,277.513,348.640,485.546,582.174,529.617,509.639,410.834,411.666,306.425,290.304,222.924,226.014
Bulgaria,Q1,d3,2024,8.028,2.706,2.706,5.063,34.478,138.837,152.825,148.410,131.495,50.466,11.555,21.485,29.948,85.146,122.917,157.259,161.896,155.665,152.671,131.505,129.370,19.138,50.630,24.064
Bulgaria,Q1,d3,2025,8.671,2.765,2.765,5.380,38.017,153.806,169.327,164.428,145.661,55.756,12.583,23.601,32.990,94.235,136.143,174.246,179.391,172.478,169.155,145.671,143.303,20.997,55.938,26.463
Bulgaria,Q1,d3,2026,9.313,2.824,2.824,5.698,41.557,168.776,185.828,180.446,159.826,61.046,13.611,25.717,36.033,103.323,149.369,191.233,196.886,189.290,185.640,159.838,157.235,22.856,61.246,28.862
Bulgaria,Q1,d3,2027,9.955,2.884,2.884,6.015,45.096,183.745,202.330,196.464,173.991,66.337,14.640,27.834,39.077,112.412,162.594,208.221,214.381,206.103,202.124,174.004,171.168,24.715,66.555,31.260
Bulgaria,Q1,d3,2028,10.598,2.943,2.943,6.332,48.635,198.716,218.833,212.484,188.158,71.627,15.668,29.950,42.120,121.502,175.821,225.209,231.878,222.917,218.610,188.172,185.101,26.574,71.864,33.659
Bulgaria,Q1,d3,2029,11.240,3.002,3.002,6.650,52.175,213.686,235.334,228.502,202.323,76.918,16.697,32.066,45.163,130.590,189.047,242.196,249.373,239.730,235.095,202.338,199.034,28.433,77.172,36.058
Bulgaria,Q1,d3,2030,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2031,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2032,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2033,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2034,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2035,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2036,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2037,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2038,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2039,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2040,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2041,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2042,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2043,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2044,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2045,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2046,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2047,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
Bulgaria,Q1,d3,2048,11.882,3.061,3.061,6.967,55.714,228.655,251.836,244.520,216.489,82.208,17.725,34.182,48.206,139.679,202.273,259.184,266.868,256.542,251.579,216.505,212.967,30.292,82.480,38.456
