zext,q,d,y,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Eswatini,Q1,d4,2024,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.86682318080001,68.23145222530611,68.23145222530611,68.23145222530611,68.23145222530611,68.23145222530611,68.23145222530611,68.23145222530611,68.23145222530611,68.23145222530611,68.23145222530611,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808
Eswatini,Q1,d4,2025,64.2714448,64.2714448,64.2714448,64.2714448,64.2714448,64.2714448,64.2714448,64.27144479999998,64.27144480000001,65.58310693877552,65.5831069387755,65.58310693877552,65.58310693877552,65.5831069387755,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,64.2714448,64.2714448,64.2714448,64.2714448,64.2714448
Eswatini,Q1,d4,2028,55.551258852916874,55.55125885291687,55.551258852916874,55.551258852916874,55.55125885291687,55.551258852916874,55.55125885291687,55.55125885291687,55.55125885291685,55.55125885291687,55.55125885291687,55.551258852916874,55.55125885291687,55.55125885291687,55.551258852916874,55.55125885291687,56.15523122295918,57.811460431591,56.49368488912996,55.551258852916895,55.551258852916895,55.55125885291687,55.55125885291687,55.551258852916874
Eswatini,Q1,d4,2030,49.0037304078,49.0037304078,49.003730407800006,49.0037304078,49.0037304078,49.0037304078,49.003730407800006,49.0037304078,49.003730407800006,49.0037304078,49.003730407800006,49.0037304078,49.003730407800006,49.0037304078,49.0037304078,49.003730407800006,50.367346938775526,51.534496467930026,51.534496467930026,50.367346938775526,49.0037304078,49.0037304078,49.003730407800006,49.003730407800006
Eswatini,Q2,d1,2024,68.3637018491,68.3637018491,68.3637018491,68.3637018491,68.3637018491,68.3637018491,68.3637018491,68.3637018491,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,68.3637018491,68.3637018491,68.3637018491,68.3637018491
Eswatini,Q2,d1,2025,65.7074942875,65.7074942875,65.7074942875,65.7074942875,65.7074942875,65.7074942875,65.7074942875,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,65.7074942875,65.7074942875,65.7074942875
Eswatini,Q2,d1,2028,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984,57.8818655882653,57.8818655882653,57.8818655882653,57.8818655882653,57.8818655882653,57.8818655882653,57.8818655882653,57.8818655882653,57.8818655882653,57.8818655882653,58.31352417959183,57.8818655882653,57.8818655882653,57.8818655882653,57.8818655882653,57.25932256278984,57.25932256278984
Eswatini,Q2,d1,2030,49.52712029710335,49.52712029710334,49.52712029710335,49.52712029710334,49.52712029710334,49.52712029710334,49.52712029710336,49.52712029710335,49.52712029710335,50.367346938775526,49.52712029710335,49.52712029710335,49.52712029710335,49.52712029710335,49.52712029710335,50.367346938775526,50.367346938775526,51.99289899826531,51.90545605997502,50.367346938775526,50.367346938775526,50.367346938775526,49.52712029710335,49.52712029710335
Eswatini,Q2,d2,2024,68.3637018491,68.3637018491,68.36370184910001,68.3637018491,68.36370184910001,68.3637018491,68.36370184910001,68.36370184910001,68.36370184910001,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,68.36370184910001,68.36370184910001,68.36370184910001,68.3637018491
Eswatini,Q2,d2,2025,65.70749428749998,65.70749428749998,65.70749428749998,65.70749428749998,65.70749428749998,65.70749428749998,65.70749428749998,67.04846355867345,67.04846355867346,67.04846355867345,67.04846355867345,67.04846355867345,67.04846355867346,67.04846355867345,67.04846355867346,67.04846355867345,67.04846355867345,67.04846355867345,67.04846355867345,67.04846355867345,65.70749428749998,65.70749428749998,65.70749428749998,65.70749428749998
Eswatini,Q2,d2,2028,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984,57.881865588265306,57.881865588265306,57.881865588265306,57.881865588265306,57.881865588265306,57.881865588265306,57.881865588265306,57.881865588265306,58.31352417959183,57.88186558826532,57.881865588265306,57.881865588265306,57.25932256278984,57.25932256278984,57.25932256278984
Eswatini,Q2,d2,2030,49.52712029710336,49.52712029710335,49.52712029710335,49.52712029710335,49.52712029710335,49.52712029710336,49.52712029710336,49.52712029710335,49.52712029710335,49.52712029710335,49.52712029710335,49.52712029710335,49.52712029710335,49.52712029710335,49.52712029710335,49.52712029710335,50.36734693877553,51.99289899826532,51.99289899826532,51.59075030948267,50.367346938775526,49.52712029710335,49.52712029710335,49.52712029710336
Eswatini,Q2,d3,2024,68.36370184909998,68.3637018491,68.36370184909998,68.36370184909998,68.3637018491,68.36370184909998,68.36370184909998,68.36370184909998,68.3637018491,69.75887943785715,69.75887943785713,69.75887943785713,69.75887943785713,68.36370184909998,68.3637018491,68.36370184910001,68.36370184910001,68.36370184910001,68.3637018491,68.3637018491,68.3637018491,68.3637018491,68.36370184909998,68.36370184909998
Eswatini,Q2,d3,2025,65.7074942875,65.7074942875,65.7074942875,65.7074942875,65.7074942875,65.7074942875,65.7074942875,65.7074942875,65.7074942875,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,65.7074942875,65.7074942875,65.7074942875,65.7074942875,65.7074942875,65.7074942875
Eswatini,Q2,d3,2028,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984,57.881865588265306,57.881865588265306,57.881865588265306,57.881865588265306,57.25932256278984,57.25932256278984,57.8818655882653,57.8818655882653,57.8818655882653,57.881865588265306,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984
Eswatini,Q2,d3,2030,49.52712029710334,49.52712029710334,49.52712029710334,49.52712029710334,49.52712029710334,49.52712029710334,49.527120297103366,49.52712029710336,49.52712029710334,49.52712029710334,49.52712029710336,49.52712029710334,49.52712029710334,49.52712029710334,49.52712029710336,49.52712029710336,50.36734693877551,50.36734693877551,50.36734693877551,49.52712029710336,49.52712029710334,49.52712029710334,49.52712029710334,49.52712029710336
Eswatini,Q2,d4,2024,68.3637018491,68.3637018491,68.3637018491,68.3637018491,68.3637018491,68.3637018491,68.3637018491,68.3637018491,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,69.75887943785715,68.3637018491,68.3637018491,68.3637018491,68.3637018491
Eswatini,Q2,d4,2025,65.7074942875,65.7074942875,65.7074942875,65.7074942875,65.7074942875,65.7074942875,65.7074942875,67.04846355867345,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867346,67.04846355867345,65.7074942875,65.7074942875,65.7074942875
Eswatini,Q2,d4,2028,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984,57.25932256278984,57.259322562789855,57.25932256278984,57.8818655882653,57.881865588265306,57.8818655882653,57.881865588265306,57.881865588265306,57.881865588265306,57.881865588265306,57.881865588265306,57.881865588265306,57.881865588265306,57.881865588265306,57.8818655882653,57.881865588265306,57.881865588265306,57.881865588265306,57.25932256278984,57.25932256278984
Eswatini,Q2,d4,2030,49.52712029710335,49.52712029710335,49.52712029710335,49.52712029710335,49.52712029710335,49.52712029710335,49.52712029710336,49.52712029710336,49.52712029710336,50.367346938775526,49.52712029710336,49.52712029710336,49.52712029710336,49.52712029710336,49.52712029710336,50.367346938775526,50.367346938775526,51.99289899826532,51.1086294166667,50.367346938775526,50.367346938775526,49.52712029710336,49.52712029710335,49.52712029710335
Eswatini,Q3,d1,2024,66.86682318080001,66.8668231808,66.86682318080001,66.8668231808,66.86682318080001,66.8668231808,66.86682318080001,66.86682318079998,68.23145222530611,68.23145222530611,68.23145222530611,68.23145222530611,68.23145222530611,68.23145222530611,68.23145222530611,68.23145222530611,68.23145222530611,68.23145222530611,68.23145222530611,68.23145222530611,66.86682318080001,66.86682318080001,66.86682318080001,66.86682318080001
Eswatini,Q3,d1,2025,64.27144480000001,64.27144480000001,64.27144480000001,64.27144480000001,64.27144480000001,64.27144480000001,64.27144480000001,65.58310693877553,65.58310693877553,65.58310693877552,65.58310693877553,65.58310693877552,65.58310693877553,65.58310693877553,65.58310693877553,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877553,64.27144480000001,64.27144480000001,64.27144480000001
Eswatini,Q3,d1,2028,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.99693826632653,53.99693826632653,54.33044445256889,53.99693826632653,53.99693826632653,53.99693826632653,53.99693826632653,53.99693826632653,53.99693826632653,56.15523122295918,58.31352417959183,57.8818655882653,56.15523122295918,55.60912067992502,53.99693826632653,53.09616288589513,53.09616288589513
Eswatini,Q3,d1,2030,49.465995244974806,49.465995244974785,49.4659952449748,49.465995244974785,49.4659952449748,49.4659952449748,49.465995244974785,49.465995244974785,49.465995244974785,50.003806538571425,49.465995244974785,49.465995244974785,49.465995244974785,49.465995244974785,49.465995244974785,50.003806538571425,51.53449646793004,53.98199145795919,53.584172966020404,51.53449646793004,50.367346938775526,50.367346938775526,49.465995244974785,49.4659952449748
Eswatini,Q3,d2,2024,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.86682318079998,68.23145222530613,68.23145222530613,68.23145222530613,68.23145222530613,68.23145222530613,68.23145222530613,68.23145222530613,68.23145222530613,68.23145222530613,68.23145222530613,68.23145222530613,68.23145222530613,66.86682318079998,66.8668231808,66.8668231808,66.8668231808
Eswatini,Q3,d2,2025,64.2714448,64.2714448,64.2714448,64.2714448,64.2714448,64.2714448,64.2714448,65.58310693877553,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877553,64.2714448,64.2714448,64.2714448
Eswatini,Q3,d2,2028,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.99693826632653,53.99693826632653,53.99693826632653,53.99693826632653,53.99693826632653,53.99693826632653,53.99693826632653,53.99693826632653,53.99693826632653,55.60912067992502,56.15523122295918,54.33044445256888,53.99693826632653,53.99693826632653,53.99693826632653,53.09616288589513,53.09616288589513
Eswatini,Q3,d2,2030,49.465995244974806,49.465995244974785,49.465995244974785,49.465995244974806,49.465995244974806,49.465995244974806,49.465995244974785,49.465995244974785,49.465995244974785,49.465995244974806,49.465995244974785,49.465995244974806,49.465995244974785,49.465995244974806,49.465995244974785,50.003806538571425,50.36734693877551,51.534496467930026,50.003806538571425,50.00380653857144,50.00380653857144,49.465995244974785,49.465995244974806,49.465995244974785
Eswatini,Q3,d3,2024,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,68.23145222530613,68.23145222530613,68.23145222530613,68.23145222530613,68.23145222530613,68.23145222530613,68.23145222530614,68.23145222530613,68.23145222530613,68.23145222530614,68.23145222530613,68.23145222530613,66.8668231808,66.8668231808,66.8668231808,66.8668231808
Eswatini,Q3,d3,2025,64.27144480000001,64.27144480000001,64.27144480000001,64.27144480000001,64.27144480000001,64.27144480000001,64.27144480000001,65.58310693877553,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877552,64.27144480000001,64.27144480000001,64.27144480000001,64.27144480000001
Eswatini,Q3,d3,2028,53.09616288589513,53.09616288589513,53.096162885895154,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.99693826632653,53.99693826632653,53.99693826632653,53.99693826632653,53.99693826632653,53.99693826632653,53.99693826632653,53.99693826632654,53.99693826632654,53.99693826632653,53.99693826632653,53.99693826632653,53.99693826632653,53.99693826632653,53.09616288589513,53.09616288589513,53.09616288589513
Eswatini,Q3,d3,2030,49.465995244974806,49.465995244974806,49.465995244974806,49.465995244974806,49.465995244974806,49.4659952449748,49.465995244974806,49.4659952449748,49.465995244974806,49.4659952449748,49.465995244974806,49.4659952449748,49.465995244974806,49.465995244974806,49.465995244974806,50.00380653857144,50.00380653857144,50.00380653857144,50.00380653857144,50.00380653857144,50.00380653857144,49.4659952449748,49.465995244974806,49.465995244974806
Eswatini,Q3,d4,2024,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.86682318079998,68.23145222530613,68.23145222530613,68.23145222530613,66.86682318079998,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808,66.8668231808
Eswatini,Q3,d4,2025,64.2714448,64.2714448,64.2714448,64.2714448,64.2714448,64.2714448,64.2714448,64.2714448,64.2714448,65.58310693877553,65.58310693877552,65.58310693877552,65.58310693877552,65.58310693877553,64.2714448,64.2714448,64.2714448,65.58310693877553,64.2714448,64.2714448,64.2714448,64.2714448,64.2714448,64.2714448
Eswatini,Q3,d4,2028,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.99693826632653,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.99693826632653,53.99693826632653,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513,53.09616288589513
Eswatini,Q3,d4,2030,49.465995244974806,49.465995244974785,49.465995244974806,49.465995244974806,49.465995244974806,49.465995244974785,49.465995244974806,49.465995244974785,49.465995244974785,49.465995244974806,49.465995244974806,49.465995244974806,49.465995244974806,49.465995244974785,49.465995244974806,49.465995244974785,49.465995244974785,49.465995244974806,49.465995244974785,49.465995244974785,49.465995244974785,49.465995244974806,49.465995244974806,49.465995244974806
Eswatini,Q4,d1,2024,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,67.72230982112244,67.72230982112244,67.72230982112244,67.72230982112244,67.72230982112244,67.72230982112244,67.72230982112244,67.72230982112244,67.72230982112244,67.72230982112244,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247
Eswatini,Q4,d1,2025,63.79276163749996,63.79276163749999,63.79276163749997,63.79276163749999,63.79276163749999,63.79276163749997,63.79276163749997,63.79276163749997,63.79276163749997,65.09465473214283,65.09465473214283,65.09465473214283,65.09465473214283,65.09465473214283,65.09465473214283,65.09465473214283,65.09465473214283,65.09465473214283,65.09465473214283,63.79276163749997,63.79276163749997,63.79276163749999,63.79276163749999,63.79276163749996
Eswatini,Q4,d1,2028,50.97387451066124,50.97387451066124,50.97387451066123,50.97387451066124,50.97387451066124,50.97387451066124,50.97387451066124,50.97387451066123,50.97387451066123,51.83864530969387,50.97387451066124,51.838645309693874,51.83864530969387,50.97387451066124,50.97387451066123,50.97387451066124,53.40678092825906,53.99693826632653,53.40678092825906,52.27030390102041,50.97387451066123,50.97387451066123,50.97387451066123,50.97387451066124
Eswatini,Q4,d1,2030,47.49829628435395,47.49829628435395,47.49829628435395,47.49829628435395,47.49829628435395,47.49829628435395,47.49829628435395,47.49829628435395,47.498296284353955,47.49829628435395,47.498296284353955,47.49829628435395,47.49829628435395,47.49829628435395,47.49829628435395,47.49829628435395,48.41253257081632,50.003806538571425,49.50481028456893,48.01471407887757,47.49829628435395,47.498296284353955,47.49829628435395,47.498296284353955
Eswatini,Q4,d2,2024,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,67.72230982112245,67.72230982112245,67.72230982112245,67.72230982112245,67.72230982112245,66.3678636247,67.72230982112245,67.72230982112245,67.72230982112245,67.72230982112245,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247
Eswatini,Q4,d2,2025,63.79276163749996,63.79276163749996,63.79276163749996,63.79276163749996,63.79276163749996,63.79276163749996,63.79276163749996,63.79276163749997,63.79276163749997,65.09465473214283,65.09465473214283,65.09465473214283,65.09465473214283,65.09465473214283,65.09465473214283,65.09465473214283,65.09465473214283,65.09465473214283,65.09465473214283,63.79276163749997,63.79276163749997,63.79276163749997,63.79276163749996,63.79276163749996
Eswatini,Q4,d2,2028,50.97387451066124,50.97387451066124,50.97387451066123,50.97387451066124,50.97387451066124,50.97387451066124,51.224897823,52.33864530969387,51.224897823,52.27030390102041,51.83864530969387,51.83864530969388,51.83864530969388,51.838645309693874,50.97387451066124,51.838645309693874,51.838645309693874,51.838645309693874,51.838645309693874,50.97387451066124,50.97387451066123,50.97387451066123,50.97387451066123,50.97387451066124
Eswatini,Q4,d2,2030,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,48.51471407887756,47.60491608654393,47.60491608654393,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,48.01471407887755,48.01471407887755,48.01471407887755,48.01471407887755,47.49829628435395,47.498296284353955,47.498296284353955,47.498296284353955
Eswatini,Q4,d3,2024,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.36786362469998,66.3678636247,66.3678636247,66.36786362470001,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247
Eswatini,Q4,d3,2025,63.79276163749995,63.79276163749995,63.792761637499964,63.79276163749995,63.79276163749995,63.79276163749995,63.79276163749995,63.792761637499964,63.79276163749995,63.79276163749997,63.79276163749997,63.79276163749997,63.79276163749997,63.79276163749997,63.79276163749997,63.79276163749997,63.792761637499964,63.79276163749995,63.792761637499964,63.792761637499964,63.792761637499964,63.792761637499964,63.79276163749995,63.792761637499964
Eswatini,Q4,d3,2028,50.973874510661254,50.97387451066124,50.97387451066123,50.97387451066124,50.97387451066123,50.97387451066124,50.97387451066123,50.97387451066124,50.97387451066124,50.97387451066124,50.97387451066123,50.97387451066123,50.97387451066123,50.97387451066124,50.97387451066124,50.97387451066124,51.224897823,52.338645309693874,52.338645309693874,51.224897823,51.224897823,50.97387451066123,50.97387451066123,50.97387451066124
Eswatini,Q4,d3,2030,47.49829628435394,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.49829628435397,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.60491608654393,48.678972454703036,48.678972454703036,47.60491608654393,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955
Eswatini,Q4,d4,2024,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.3678636247,66.36786362470001,66.36786362470001,67.72230982112245,66.3678636247,67.72230982112245,67.72230982112245,67.72230982112245,67.72230982112244,66.3678636247,67.72230982112245,67.72230982112245,66.3678636247,66.36786362470001,66.3678636247,66.3678636247,66.3678636247,66.3678636247
Eswatini,Q4,d4,2025,63.79276163749995,63.79276163749995,63.792761637499964,63.79276163749995,63.79276163749995,63.792761637499964,63.792761637499964,63.79276163749997,63.79276163749997,65.09465473214281,65.09465473214283,65.09465473214281,65.09465473214281,65.09465473214281,65.09465473214281,63.79276163749997,65.09465473214281,65.09465473214281,63.79276163749997,63.79276163749998,63.792761637499964,63.792761637499964,63.792761637499964,63.792761637499964
Eswatini,Q4,d4,2028,50.97387451066124,50.97387451066124,50.97387451066124,50.97387451066124,50.97387451066124,50.97387451066123,50.97387451066124,50.97387451066123,50.97387451066123,50.97387451066124,50.973874510661254,50.97387451066124,51.838645309693874,51.838645309693874,51.838645309693874,50.97387451066124,51.838645309693874,51.838645309693874,50.97387451066124,50.97387451066124,50.97387451066124,50.97387451066123,50.97387451066123,50.97387451066124
Eswatini,Q4,d4,2030,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,48.01471407887755,47.498296284353955,48.01471407887755,48.01471407887755,48.01471407887755,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955,47.498296284353955
Malawi,Q1,d1,2024,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754
Malawi,Q1,d1,2025,248.50964409999997,248.50964409999997,248.5096441,248.50964409999997,248.50964409999997,248.50964409999997,248.50964409999997,248.50964409999997,248.5096441,248.5096441,248.5096441,248.50964409999997,248.5096441,248.50964409999997,248.50964409999997,248.50964409999997,248.50964409999997,248.50964409999997,248.50964409999997,248.50964409999997,248.50964409999997,248.50964409999997,248.50964409999997,248.50964409999997
Malawi,Q1,d1,2028,51.196040158848184,51.196040158848184,51.196040158848184,51.196040158848184,51.196040158848184,51.196040158848184,51.196040158848184,51.196040158848184,51.196040158848184,51.196040158848184,51.196040158848184,51.196040158848184,51.19604015884818,51.196040158848184,51.196040158848184,51.196040158848184,51.196040158848184,52.39024247941879,51.1960401588482,51.196040158848184,51.196040158848184,51.196040158848184,51.196040158848184,51.196040158848184
Malawi,Q1,d1,2030,45.16183794382848,45.16183794382846,45.16183794382848,45.16183794382848,45.16183794382848,45.16183794382848,45.16183794382849,45.16183794382846,45.16183794382846,45.16183794382846,45.16183794382846,45.16183794382846,45.16183794382846,45.16183794382846,45.16183794382846,45.16183794382846,45.644194065810446,47.11731143603089,46.70189519263979,45.686297997369714,45.16183794382846,45.161837943828466,45.16183794382846,45.16183794382848
Malawi,Q1,d2,2024,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754,256.0286754
