c,z,attribute,y,value
Libya,Libya,CapexInvestmentComponent,2028,2255931429.024
Libya,Libya,CapexInvestmentComponent,2029,1660882857.316
Libya,Libya,CapexInvestmentComponent,2030,1625131428.456
Libya,Libya,CapexInvestmentComponent,2031,3610531428.456
Libya,Libya,CapexInvestmentComponent,2032,3548580000.0
Libya,Libya,CapexInvestmentComponent,2033,3490380000.0
Libya,Libya,CapexInvestmentComponent,2034,3702580000.0
Libya,Libya,CapexInvestmentComponent,2035,4430257143.064
Libya,Libya,CapexInvestmentComponent,2036,5167825140.371654
Libya,Libya,CapexInvestmentComponent,2037,4377857143.064
Libya,Libya,CapexInvestmentComponent,2038,4321714284.424
Libya,Libya,CapexInvestmentComponent,2039,4266334285.404
Libya,Libya,CapexInvestmentComponent,2040,4213934285.4039993
Libya,Libya,CapexInvestmentComponent,2041,3926747370.694812
Libya,Libya,CapexInvestmentComponent,2042,1614849346.2341907
Libya,Libya,CapexInvestmentComponent,2043,1477489012.5765858
Libya,Libya,CapexInvestmentComponent,2044,1452744762.7922275
Libya,Libya,CapexInvestmentComponent,2045,704733902.1116222
Libya,Libya,CapexInvestmentComponent,2046,689769213.4271916
Libya,Libya,CapexInvestmentComponent,2047,644660373.6183509
Libya,Libya,CapexInvestmentComponent,2048,735674758.9055682
Libya,Libya,CapexInvestmentComponent,2049,397038335.2141802
Libya,Libya,CapexInvestmentComponent,2050,960275634.6278148
Libya,Libya,CapexInvestmentComponentCumulated,2028,2255931429.024
Libya,Libya,CapexInvestmentComponentCumulated,2029,3916814286.34
Libya,Libya,CapexInvestmentComponentCumulated,2030,5541945714.7960005
Libya,Libya,CapexInvestmentComponentCumulated,2031,9152477143.252
Libya,Libya,CapexInvestmentComponentCumulated,2032,12701057143.252
Libya,Libya,CapexInvestmentComponentCumulated,2033,16191437143.252
Libya,Libya,CapexInvestmentComponentCumulated,2034,19894017143.252
Libya,Libya,CapexInvestmentComponentCumulated,2035,24324274286.316
Libya,Libya,CapexInvestmentComponentCumulated,2036,29492099426.687653
Libya,Libya,CapexInvestmentComponentCumulated,2037,33132388572.444
Libya,Libya,CapexInvestmentComponentCumulated,2038,37454102856.868
Libya,Libya,CapexInvestmentComponentCumulated,2039,41720437142.272
Libya,Libya,CapexInvestmentComponentCumulated,2040,46671939424.98366
Libya,Libya,CapexInvestmentComponentCumulated,2041,50598686795.67846
Libya,Libya,CapexInvestmentComponentCumulated,2042,52213536141.91265
Libya,Libya,CapexInvestmentComponentCumulated,2043,51820502524.74341
Libya,Libya,CapexInvestmentComponentCumulated,2044,53273247287.53564
Libya,Libya,CapexInvestmentComponentCumulated,2045,53977981189.64726
Libya,Libya,CapexInvestmentComponentCumulated,2046,54667750403.07445
Libya,Libya,CapexInvestmentComponentCumulated,2047,57182933406.43863
Libya,Libya,CapexInvestmentComponentCumulated,2048,55988034051.58802
Libya,Libya,CapexInvestmentComponentCumulated,2049,56385072386.8022
Libya,Libya,CapexInvestmentComponentCumulated,2050,57345348021.430016
Libya,Libya,Costs,2026,6735.584050152256
Libya,Libya,Costs,2027,8327.47576866895
Libya,Libya,Costs,2028,8323.402327830378
Libya,Libya,Costs,2029,8398.425561548
Libya,Libya,Costs,2030,8315.448332364009
Libya,Libya,Costs,2031,7736.200540161562
Libya,Libya,Costs,2032,7040.240692505805
Libya,Libya,Costs,2033,6536.880163642415
Libya,Libya,Costs,2034,6080.648118114708
Libya,Libya,Costs,2035,5433.872657189534
Libya,Libya,Costs,2036,4876.01713243509
Libya,Libya,Costs,2037,4262.4030102483775
Libya,Libya,Costs,2038,3861.544636698723
Libya,Libya,Costs,2039,3471.219403826595
Libya,Libya,Costs,2040,3176.462204654895
Libya,Libya,Costs,2041,3288.544992668421
Libya,Libya,Costs,2042,3368.2785227991685
Libya,Libya,Costs,2043,3427.125890847992
Libya,Libya,Costs,2044,3467.436708756307
Libya,Libya,Costs,2045,3554.646491811446
Libya,Libya,Costs,2046,3485.8912204744006
Libya,Libya,Costs,2047,3594.603148672908
Libya,Libya,Costs,2048,3522.478769505612
