zone;tech;q;d;t01;t02;t03;t04;t05;t06;t07;t08;t09;t10;t11;t12;t13;t14;t15;t16;t17;t18;t19;t20;t21;t22;t23;t24
BangladeshE;Wind;Q1;d2;0.06563995;0.101914659;0.137325684;0.155463038;0.147689886;0.12177938;0.095868874;0.071685734;0.027637873;0.015546304;0.021592089;0.023319456;0.025046823;0.028501557;0.031956291;0.02677419;0.012955253;0.003454734;0.000863684;0;0;0;0.000863684;0.003454734
BangladeshE;Wind;Q1;d3;0.086338911;0.091727118;0.098823064;0.102591865;0.104741259;0.10461367;0.101090233;0.07878168;0.056139431;0.056777379;0.05851456;0.054677057;0.050515673;0.047051124;0.04513728;0.042899554;0.043508059;0.057012929;0.074365116;0.082717329;0.088429418;0.090107712;0.088625709;0.088831816
BangladeshE;Wind;Q2;d1;0.354110254;0.422341254;0.480208052;0.495754356;0.453433862;0.415431786;0.36533814;0.31178976;0.291061355;0.268605583;0.223694039;0.165827241;0.125234114;0.145962519;0.222830355;0.269469267;0.259105064;0.228012456;0.22887614;0.253922963;0.287606621;0.304016608;0.291061355;0.248740861
BangladeshE;Wind;Q2;d2;0.421477571;0.426659672;0.424068621;0.387793912;0.342018684;0.296243457;0.228012456;0.164963557;0.140780418;0.105369393;0.090686772;0.087232038;0.098459924;0.117460962;0.136462;0.173600393;0.212466152;0.233194558;0.260832431;0.290197672;0.31178976;0.316971862;0.319562912;0.324745014
BangladeshE;Wind;Q2;d3;0.25578619;0.241365586;0.223305866;0.206963809;0.195037213;0.186516829;0.167690468;0.156035593;0.164274551;0.17005832;0.173949748;0.178811607;0.184275133;0.19086436;0.197812645;0.203712865;0.211524834;0.221520273;0.242044888;0.264665633;0.276893063;0.276000267;0.271351903;0.266499748
BangladeshE;Wind;Q3;d1;0.666763698;0.645171609;0.617533736;0.601123749;0.64776266;0.687492103;0.687492103;0.68662842;0.710811559;0.703038407;0.685764736;0.648626344;0.627034255;0.613215318;0.604578483;0.575213242;0.537211166;0.534620115;0.526846963;0.551893786;0.572622191;0.586441128;0.583850078;0.570894824
BangladeshE;Wind;Q3;d2;0.302289241;0.306607659;0.249604545;0.167554608;0.094141507;0.054412063;0.042320494;0.060457848;0.088095722;0.130416216;0.145962519;0.138189367;0.115733595;0.092414139;0.077731519;0.08032257;0.102778342;0.14855357;0.21678457;0.278969786;0.316971862;0.306607659;0.259105064;0.205556684
BangladeshE;Wind;Q3;d3;0.285457009;0.264421516;0.240209587;0.227983667;0.231735892;0.236620502;0.23479717;0.23149598;0.248625704;0.264354341;0.272252247;0.274257912;0.273614948;0.271935563;0.272607317;0.272021931;0.271148651;0.277962155;0.294468107;0.309841674;0.318420931;0.317624423;0.309045166;0.298287508
BangladeshE;Wind;Q4;d1;0.040593127;0.057003114;0.08032257;0.101914659;0.097596241;0.116597279;0.146826203;0.182237228;0.209875102;0.241831393;0.240104026;0.215057203;0.201238266;0.20210195;0.21678457;0.228012456;0.242695077;0.249604545;0.244422444;0.234058241;0.21419352;0.200374583;0.196056165;0.196919849
BangladeshE;Wind;Q4;d2;0.234921925;0.272060317;0.314380811;0.327336064;0.31178976;0.278969786;0.24096771;0.167554608;0.097596241;0.107960443;0.107960443;0.095868874;0.088959405;0.092414139;0.095868874;0.08291362;0.073413101;0.08291362;0.096732557;0.10968781;0.118324646;0.112278861;0.104505709;0.102778342
BangladeshE;Wind;Q4;d3;0.083431831;0.091157;0.099160468;0.104419341;0.105686077;0.103315745;0.10027366;0.083249497;0.059488603;0.057214237;0.060381076;0.060438655;0.058039534;0.055774764;0.055899518;0.055141396;0.05562122;0.059363849;0.064517161;0.067271352;0.069171456;0.070207876;0.072136769;0.077040572
BangladeshE;Water;Q1;d1;0.668115942;0.530434783;0.636413043;0.582658103;0.526436782;0.522381423;0.562005929;0.56585269;0.585427834;0.523367084;0.528925948;0.411375819;0.364899742;0.363787969;0.329561247;0.314462974;0.300611475;0.266865198;0.259062934;0.258437562;0.243240024;0.217728807;0.228786976;0.193081199
BangladeshE;Water;Q1;d2;0.1871352;0.177963073;0.182747667;0.198729402;0.171203097;0.198729402;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15
BangladeshE;Water;Q1;d3;0.15;0.15;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
BangladeshE;Water;Q2;d1;0.668115942;0.530434783;0.636413043;0.582658103;0.526436782;0.522381423;0.562005929;0.56585269;0.585427834;0.523367084;0.528925948;0.411375819;0.364899742;0.363787969;0.329561247;0.314462974;0.300611475;0.266865198;0.259062934;0.258437562;0.243240024;0.217728807;0.228786976;0.193081199
BangladeshE;Water;Q2;d2;0.1871352;0.177963073;0.182747667;0.198729402;0.171203097;0.198729402;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15
BangladeshE;Water;Q2;d3;0.15;0.15;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
BangladeshE;Water;Q3;d1;0.668115942;0.530434783;0.636413043;0.582658103;0.526436782;0.522381423;0.562005929;0.56585269;0.585427834;0.523367084;0.528925948;0.411375819;0.364899742;0.363787969;0.329561247;0.314462974;0.300611475;0.266865198;0.259062934;0.258437562;0.243240024;0.217728807;0.228786976;0.193081199
BangladeshE;Water;Q3;d2;0.1871352;0.177963073;0.182747667;0.198729402;0.171203097;0.198729402;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15
BangladeshE;Water;Q3;d3;0.15;0.15;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
BangladeshE;Water;Q4;d1;0.668115942;0.530434783;0.636413043;0.582658103;0.526436782;0.522381423;0.562005929;0.56585269;0.585427834;0.523367084;0.528925948;0.411375819;0.364899742;0.363787969;0.329561247;0.314462974;0.300611475;0.266865198;0.259062934;0.258437562;0.243240024;0.217728807;0.228786976;0.193081199
BangladeshE;Water;Q4;d2;0.1871352;0.177963073;0.182747667;0.198729402;0.171203097;0.198729402;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15
BangladeshE;Water;Q4;d3;0.15;0.15;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
BangladeshW;PV;Q1;d1;0;0;0;0;0;0;0.007227667;0.121214333;0.301241667;0.467841333;0.594516;0.66121;0.668923333;0.619411333;0.512521333;0.354657;0.166313333;0.016683333;0;0;0;0;0;0
BangladeshW;PV;Q1;d2;0;0;0;0;0;0;0.007227667;0.121214333;0.301241667;0.467841333;0.594516;0.66121;0.668923333;0.619411333;0.512521333;0.354657;0.166313333;0.016683333;0;0;0;0;0;0
BangladeshW;PV;Q1;d3;0;0;0;0;0;0;0.007227667;0.121214333;0.301241667;0.467841333;0.594516;0.66121;0.668923333;0.619411333;0.512521333;0.354657;0.166313333;0.016683333;0;0;0;0;0;0
BangladeshW;PV;Q2;d1;0;0;0;0;0;0.005104333;0.057088667;0.146471333;0.25473;0.358705333;0.429470333;0.464106;0.463584667;0.431752333;0.363591667;0.264598;0.151724333;0.054728;0.002951;0;0;0;0;0
BangladeshW;PV;Q2;d2;0;0;0;0;0;0.005104333;0.057088667;0.146471333;0.25473;0.358705333;0.429470333;0.464106;0.463584667;0.431752333;0.363591667;0.264598;0.151724333;0.054728;0.002951;0;0;0;0;0
BangladeshW;PV;Q2;d3;0;0;0;0;0;0.005104333;0.057088667;0.146471333;0.25473;0.358705333;0.429470333;0.464106;0.463584667;0.431752333;0.363591667;0.264598;0.151724333;0.054728;0.002951;0;0;0;0;0
BangladeshW;PV;Q3;d1;0;0;0;0;0;0;0.032968;0.179486667;0.33753;0.471298333;0.554993667;0.585863667;0.573961333;0.526168667;0.421799333;0.264459333;0.090638667;0.006197;0;0;0;0;0;0
BangladeshW;PV;Q3;d2;0;0;0;0;0;0;0.032968;0.179486667;0.33753;0.471298333;0.554993667;0.585863667;0.573961333;0.526168667;0.421799333;0.264459333;0.090638667;0.006197;0;0;0;0;0;0
BangladeshW;PV;Q3;d3;0;0;0;0;0;0;0.032968;0.179486667;0.33753;0.471298333;0.554993667;0.585863667;0.573961333;0.526168667;0.421799333;0.264459333;0.090638667;0.006197;0;0;0;0;0;0
BangladeshW;PV;Q4;d1;0;0;0;0;0;0.002552167;0.032158167;0.133842833;0.277985833;0.413273333;0.511993167;0.562658;0.566254;0.525581833;0.4380565;0.3096275;0.159018833;0.035705667;0.0014755;0;0;0;0;0
BangladeshW;PV;Q4;d2;0;0;0;0;0;0.002552167;0.032158167;0.133842833;0.277985833;0.413273333;0.511993167;0.562658;0.566254;0.525581833;0.4380565;0.3096275;0.159018833;0.035705667;0.0014755;0;0;0;0;0
BangladeshW;PV;Q4;d3;0;0;0;0;0;0.002552167;0.032158167;0.133842833;0.277985833;0.413273333;0.511993167;0.562658;0.566254;0.525581833;0.4380565;0.3096275;0.159018833;0.035705667;0.0014755;0;0;0;0;0
BangladeshW;Wind;Q1;d1;0;0;0.004878578;0.03780898;0.097571561;0.165871654;0.2000217;0.118305518;0.06220187;0.020733957;0.007317867;0.01341609;0.045126847;0.08903405;0.121964451;0.131721608;0.114646584;0.086594761;0.046346492;0.017075023;0.004878578;0.001219645;0.002439289;0.007317867
BangladeshW;Wind;Q1;d2;0.053664359;0.068300093;0.082935827;0.08903405;0.085375116;0.073178671;0.064641159;0.063421515;0.041467913;0.047566136;0.071959026;0.071959026;0.102450139;0.129282319;0.156114498;0.15123592;0.174409166;0.2000217;0.169530587;0.115866229;0.084155471;0.092692983;0.142698408;0.184166322
BangladeshW;Wind;Q1;d3;0.062077134;0.0687436;0.079914435;0.088756858;0.094065083;0.095035255;0.09313649;0.068369391;0.036935825;0.0343718;0.043477555;0.053484184;0.06943658;0.092970175;0.115464301;0.126399522;0.121992171;0.118056045;0.111791507;0.092734562;0.076019888;0.068826757;0.066470626;0.063989758
BangladeshW;Wind;Q2;d1;0.559816832;0.503713184;0.447609537;0.415898779;0.382968377;0.354916554;0.295153972;0.271980727;0.35125762;0.395164823;0.412239846;0.42687558;0.441511314;0.441511314;0.404921979;0.343939753;0.293934328;0.284177172;0.318327218;0.379309444;0.429314869;0.447609537;0.457366693;0.450048826
BangladeshW;Wind;Q2;d2;0.164652009;0.1890449;0.187825255;0.204900278;0.22685388;0.243928903;0.224414591;0.126843029;0.078057249;0.081716182;0.108548362;0.148796631;0.169530587;0.174409166;0.169530587;0.148796631;0.117085873;0.08903405;0.069519737;0.040248269;0.019514312;0.009757156;0.010976801;0.026832179
BangladeshW;Wind;Q2;d3;0.201282456;0.194348298;0.190127506;0.189510831;0.187743032;0.183398905;0.159101942;0.140108377;0.14182136;0.140629124;0.140163192;0.148974781;0.170188373;0.198637609;0.225058673;0.236145104;0.230869114;0.222770126;0.22448311;0.226703137;0.225140896;0.219015265;0.215356332;0.209079959
BangladeshW;Wind;Q3;d1;0.545181098;0.534204297;0.528106075;0.522007852;0.453707759;0.40248269;0.323205796;0.296373617;0.31344864;0.404921979;0.457366693;0.481759583;0.45126847;0.393945178;0.348818331;0.332962952;0.358575487;0.40248269;0.450048826;0.470782782;0.487857806;0.396384467;0.353696909;0.312228996
BangladeshW;Wind;Q3;d2;0.020733957;0.019514312;0.021953601;0.023173246;0.015855379;0.006098223;0.002439289;0.001219645;0;0;0.003658934;0.01341609;0.042687558;0.078057249;0.119525162;0.16221272;0.203680634;0.247587836;0.298812906;0.368332643;0.429314869;0.485418517;0.622018702;0.604943679
BangladeshW;Wind;Q3;d3;0.340497645;0.306469563;0.28356735;0.284814097;0.291576349;0.297186713;0.284109414;0.285179991;0.314410804;0.33227182;0.338207424;0.342706557;0.347652893;0.351433791;0.351908097;0.343384137;0.338830798;0.353574945;0.372479435;0.384906257;0.392251227;0.390381106;0.377032774;0.361516186
BangladeshW;Wind;Q4;d1;0.001219645;0;0;0;0;0;0;0;0;0;0;0;0.001219645;0.003658934;0.003658934;0.001219645;0;0;0.001219645;0.010976801;0.036589335;0.050005425;0.048785781;0.046346492
BangladeshW;Wind;Q4;d2;0.002439289;0.001219645;0.001219645;0.001219645;0.001219645;0.001219645;0.002439289;0.003658934;0.004878578;0.004878578;0.003658934;0.003658934;0.003658934;0.002439289;0.002439289;0.002439289;0.003658934;0.006098223;0.010976801;0.015855379;0.017075023;0.010976801;0.004878578;0.002439289
BangladeshW;Wind;Q4;d3;0.107545543;0.116611567;0.124972908;0.12448505;0.119362543;0.113277872;0.105119806;0.087895715;0.061754667;0.05865135;0.058299008;0.054030252;0.051496102;0.056008786;0.05974903;0.057540118;0.062594867;0.0793311;0.094847688;0.100701982;0.10346651;0.102328175;0.099292615;0.102084246
BangladeshW;Water;Q1;d1;0.668115942;0.530434783;0.636413043;0.582658103;0.526436782;0.522381423;0.562005929;0.56585269;0.585427834;0.523367084;0.528925948;0.411375819;0.364899742;0.363787969;0.329561247;0.314462974;0.300611475;0.266865198;0.259062934;0.258437562;0.243240024;0.217728807;0.228786976;0.193081199
BangladeshW;Water;Q1;d2;0.1871352;0.177963073;0.182747667;0.198729402;0.171203097;0.198729402;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15
BangladeshW;Water;Q1;d3;0.15;0.15;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
BangladeshW;Water;Q2;d1;0.668115942;0.530434783;0.636413043;0.582658103;0.526436782;0.522381423;0.562005929;0.56585269;0.585427834;0.523367084;0.528925948;0.411375819;0.364899742;0.363787969;0.329561247;0.314462974;0.300611475;0.266865198;0.259062934;0.258437562;0.243240024;0.217728807;0.228786976;0.193081199
BangladeshW;Water;Q2;d2;0.1871352;0.177963073;0.182747667;0.198729402;0.171203097;0.198729402;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15
BangladeshW;Water;Q2;d3;0.15;0.15;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
BangladeshW;Water;Q3;d1;0.668115942;0.530434783;0.636413043;0.582658103;0.526436782;0.522381423;0.562005929;0.56585269;0.585427834;0.523367084;0.528925948;0.411375819;0.364899742;0.363787969;0.329561247;0.314462974;0.300611475;0.266865198;0.259062934;0.258437562;0.243240024;0.217728807;0.228786976;0.193081199
BangladeshW;Water;Q3;d2;0.1871352;0.177963073;0.182747667;0.198729402;0.171203097;0.198729402;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15
BangladeshW;Water;Q3;d3;0.15;0.15;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
BangladeshW;Water;Q4;d1;0.668115942;0.530434783;0.636413043;0.582658103;0.526436782;0.522381423;0.562005929;0.56585269;0.585427834;0.523367084;0.528925948;0.411375819;0.364899742;0.363787969;0.329561247;0.314462974;0.300611475;0.266865198;0.259062934;0.258437562;0.243240024;0.217728807;0.228786976;0.193081199
BangladeshW;Water;Q4;d2;0.1871352;0.177963073;0.182747667;0.198729402;0.171203097;0.198729402;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15
BangladeshW;Water;Q4;d3;0.15;0.15;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
