Variable,country,zone,generator,fuel,year,baseline
Capacity: MW,Burkina,Burkina,Ouaga-NordOuest,Diesel,2045,70.0
Capacity: MW,Burkina,Burkina,Ouaga-NordOuest,Diesel,2050,70.0
Capacity: MW,Burkina,Burkina,PV_CAND_Burkina,PV,2029,100.0
Capacity: MW,Burkina,Burkina,PV_CAND_Burkina,PV,2030,200.0
Capacity: MW,Burkina,Burkina,PV_CAND_Burkina,PV,2031,300.0
Capacity: MW,Burkina,Burkina,PV_CAND_Burkina,PV,2032,400.0
Capacity: MW,Burkina,Burkina,PV_CAND_Burkina,PV,2033,500.0
Capacity: MW,Burkina,Burkina,PV_CAND_Burkina,PV,2034,600.0
Capacity: MW,Burkina,Burkina,PV_CAND_Burkina,PV,2035,700.0
Capacity: MW,Burkina,Burkina,PV_CAND_Burkina,PV,2040,1200.0
Capacity: MW,Burkina,Burkina,PV_CAND_Burkina,PV,2045,1700.0
Capacity: MW,Burkina,Burkina,PV_CAND_Burkina,PV,2050,2200.0
Capacity: MW,Burkina,Burkina,Pa_PV,PV,2026,30.0
Capacity: MW,Burkina,Burkina,Pa_PV,PV,2027,30.0
Capacity: MW,Burkina,Burkina,Pa_PV,PV,2028,30.0
Capacity: MW,Burkina,Burkina,Pa_PV,PV,2029,30.0
Capacity: MW,Burkina,Burkina,Pa_PV,PV,2030,30.0
Capacity: MW,Burkina,Burkina,Pa_PV,PV,2031,30.0
Capacity: MW,Burkina,Burkina,Pa_PV,PV,2032,30.0
Capacity: MW,Burkina,Burkina,Pa_PV,PV,2033,30.0
Capacity: MW,Burkina,Burkina,Pa_PV,PV,2034,30.0
Capacity: MW,Burkina,Burkina,Pa_PV,PV,2035,30.0
Capacity: MW,Burkina,Burkina,Pa_PV,PV,2040,30.0
Capacity: MW,Burkina,Burkina,Pa_PV,PV,2045,30.0
Capacity: MW,Burkina,Burkina,Samendini,Reservoir,2026,2.6
Capacity: MW,Burkina,Burkina,Samendini,Reservoir,2027,2.6
Capacity: MW,Burkina,Burkina,Samendini,Reservoir,2028,2.6
Capacity: MW,Burkina,Burkina,Samendini,Reservoir,2029,2.6
Capacity: MW,Burkina,Burkina,Samendini,Reservoir,2030,2.6
Capacity: MW,Burkina,Burkina,Samendini,Reservoir,2031,2.6
Capacity: MW,Burkina,Burkina,Samendini,Reservoir,2032,2.6
Capacity: MW,Burkina,Burkina,Samendini,Reservoir,2033,2.6
Capacity: MW,Burkina,Burkina,Samendini,Reservoir,2034,2.6
Capacity: MW,Burkina,Burkina,Samendini,Reservoir,2035,2.6
Capacity: MW,Burkina,Burkina,Samendini,Reservoir,2040,2.6
Capacity: MW,Burkina,Burkina,Samendini,Reservoir,2045,2.6
Capacity: MW,Burkina,Burkina,Samendini,Reservoir,2050,2.6
Capacity: MW,Burkina,Burkina,Solar Power Park 1st Phase,PV,2026,96.0
Capacity: MW,Burkina,Burkina,Solar Power Park 1st Phase,PV,2027,96.0
Capacity: MW,Burkina,Burkina,Solar Power Park 1st Phase,PV,2028,96.0
Capacity: MW,Burkina,Burkina,Solar Power Park 1st Phase,PV,2029,96.0
Capacity: MW,Burkina,Burkina,Solar Power Park 1st Phase,PV,2030,96.0
Capacity: MW,Burkina,Burkina,Solar Power Park 1st Phase,PV,2031,96.0
Capacity: MW,Burkina,Burkina,Solar Power Park 1st Phase,PV,2032,96.0
