zone,type,2023,2025,2030,2035,2040,2045,2050
BiH,Energy,25241.1885265,27219.1584655,30360.364337500003,34051.501357500005,39370.542936000005,46872.523113,55730.5265205
BiH,Peak,4167.157634,4493.7077311,5012.3005858,5621.683531750001,6499.82303545,7738.35163745,9200.750942800001
