zone,type,2023,2025,2030,2035,2040,2045,2050
BiH,Energy,15690.468543499997,16920.017424499998,18872.6589125,21167.1494925,24473.580744,29136.973826999998,34643.300269499996
BiH,Peak,2590.395286,2793.3858869,3115.7544181999997,3494.56003325,4040.4305355499996,4810.32669355,5719.385721199999
