zext,q,d,year,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Bulgaria,Q1,d2,2049,117.817,107.558,102.562,124.319,158.697,262.440,257.528,243.920,251.266,256.529,241.992,236.237,239.881,302.405,422.753,507.694,461.494,443.932,357.077,357.809,265.296,251.125,191.894,194.610
Bulgaria,Q1,d2,2050,119.238,108.857,103.802,125.816,160.602,265.573,260.603,246.834,254.267,259.592,244.883,239.060,242.748,306.012,427.784,513.732,466.985,449.214,361.331,362.071,268.463,254.125,194.192,196.940
Bulgaria,Q1,d2,2051,119.238,108.857,103.802,125.816,160.602,265.573,260.603,246.834,254.267,259.592,244.883,239.060,242.748,306.012,427.784,513.732,466.985,449.214,361.331,362.071,268.463,254.125,194.192,196.940
Bulgaria,Q1,d2,2052,119.238,108.857,103.802,125.816,160.602,265.573,260.603,246.834,254.267,259.592,244.883,239.060,242.748,306.012,427.784,513.732,466.985,449.214,361.331,362.071,268.463,254.125,194.192,196.940
Bulgaria,Q1,d2,2053,119.238,108.857,103.802,125.816,160.602,265.573,260.603,246.834,254.267,259.592,244.883,239.060,242.748,306.012,427.784,513.732,466.985,449.214,361.331,362.071,268.463,254.125,194.192,196.940
Bulgaria,Q1,d3,2024,3.523,0.010,0.010,0.646,29.179,130.407,143.976,139.693,123.286,44.687,6.943,16.576,24.784,78.327,114.965,148.277,152.774,146.731,143.826,123.295,121.224,14.299,44.846,19.078
Bulgaria,Q1,d3,2025,3.440,0.010,0.010,0.605,28.719,128.462,141.832,137.612,121.445,44.000,6.810,16.301,24.389,77.146,113.247,146.070,150.501,144.546,141.684,121.455,119.414,14.057,44.157,18.766
Bulgaria,Q1,d3,2026,3.356,0.010,0.010,0.564,28.261,126.524,139.695,135.538,119.611,43.315,6.676,16.027,23.995,75.969,111.534,143.870,148.236,142.369,139.549,119.620,117.610,13.817,43.469,18.456
Bulgaria,Q1,d3,2027,3.273,0.010,0.010,0.523,27.804,124.591,137.564,133.470,117.782,42.632,6.544,15.754,23.602,74.795,109.826,141.676,145.977,140.198,137.421,117.791,115.811,13.577,42.784,18.146
Bulgaria,Q1,d3,2028,3.191,0.010,0.010,0.482,27.348,122.664,135.440,131.408,115.959,41.951,6.411,15.481,23.210,73.626,108.124,139.490,143.725,138.034,135.299,115.967,114.017,13.337,42.101,17.837
Bulgaria,Q1,d3,2029,3.108,0.010,0.010,0.441,26.894,120.744,133.323,129.353,114.142,41.272,6.279,15.210,22.820,72.460,106.427,137.311,141.481,135.877,133.184,114.150,112.230,13.099,41.420,17.529
Bulgaria,Q1,d3,2030,3.026,0.010,0.010,0.401,26.442,118.832,131.215,127.307,112.332,40.596,6.148,14.940,22.431,71.299,104.738,135.141,139.246,133.730,131.078,112.341,110.451,12.861,40.742,17.223
Bulgaria,Q1,d3,2031,3.189,0.010,0.010,0.481,27.336,122.612,135.383,131.352,115.909,41.932,6.408,15.474,23.200,73.594,108.078,139.431,143.664,137.976,135.242,115.918,113.969,13.331,42.082,17.829
Bulgaria,Q1,d3,2032,3.360,0.010,0.010,0.566,28.282,126.611,139.791,135.631,119.694,43.346,6.682,16.039,24.013,76.022,111.611,143.969,148.338,142.467,139.645,119.703,117.691,13.828,43.500,18.470
Bulgaria,Q1,d3,2033,3.542,0.010,0.010,0.656,29.284,130.851,144.465,140.168,123.706,44.844,6.974,16.639,24.875,78.596,115.357,148.780,153.293,147.229,144.315,123.715,121.638,14.354,45.004,19.149
Bulgaria,Q1,d3,2034,3.735,0.010,0.010,0.751,30.348,135.353,149.427,144.985,127.966,46.435,7.283,17.275,25.790,81.329,119.334,153.889,158.554,152.285,149.272,127.975,125.827,14.913,46.600,19.870
Bulgaria,Q1,d3,2035,3.941,0.010,0.010,0.853,31.480,140.141,154.706,150.109,132.497,48.127,7.612,17.952,26.763,84.237,123.565,159.322,164.150,157.663,154.544,132.507,130.284,15.508,48.298,20.637
Bulgaria,Q1,d3,2036,4.211,0.010,0.010,0.987,32.973,146.453,161.664,156.863,138.470,50.358,8.046,18.844,28.046,88.069,129.142,166.486,171.528,164.752,161.496,138.480,136.159,16.292,50.536,21.649
Bulgaria,Q1,d3,2037,4.506,0.010,0.010,1.132,34.594,153.310,169.222,164.200,144.958,52.781,8.517,19.814,29.440,92.232,135.200,174.266,179.541,172.453,169.047,144.969,142.541,17.143,52.968,22.748
Bulgaria,Q1,d3,2038,4.826,0.010,0.010,1.290,36.362,160.786,177.464,172.200,152.033,55.423,9.030,20.870,30.960,96.772,141.805,182.750,188.279,180.850,177.280,152.044,149.499,18.072,55.619,23.946
Bulgaria,Q1,d3,2039,5.177,0.010,0.010,1.464,38.296,168.967,186.482,180.954,159.774,58.314,9.592,22.027,32.623,101.738,149.033,192.034,197.840,190.038,186.288,159.786,157.113,19.088,58.520,25.256
Bulgaria,Q1,d3,2040,5.563,0.010,0.010,1.655,40.422,177.960,196.395,190.577,168.284,61.492,10.210,23.298,34.451,107.198,156.978,202.239,208.350,200.138,196.191,168.297,165.483,20.204,61.709,26.697
Bulgaria,Q1,d3,2041,5.646,0.010,0.010,1.696,40.878,179.888,198.520,192.640,170.108,62.174,10.343,23.571,34.843,108.369,158.682,204.427,210.603,202.303,198.314,170.121,167.277,20.444,62.392,27.006
Bulgaria,Q1,d3,2042,5.730,0.010,0.010,1.737,41.343,181.857,200.691,194.747,171.972,62.870,10.478,23.849,35.243,109.565,160.422,206.662,212.905,204.516,200.483,171.985,169.111,20.688,63.091,27.322
Bulgaria,Q1,d3,2043,5.817,0.010,0.010,1.780,41.819,183.869,202.909,196.899,173.875,63.581,10.616,24.133,35.652,110.786,162.199,208.944,215.256,206.774,202.698,173.888,170.982,20.938,63.804,27.644
Bulgaria,Q1,d3,2044,5.905,0.010,0.010,1.823,42.305,185.925,205.176,199.100,175.822,64.308,10.757,24.424,36.070,112.035,164.016,211.278,217.659,209.084,204.963,175.835,172.897,21.194,64.534,27.974
Bulgaria,Q1,d3,2045,5.995,0.010,0.010,1.868,42.802,188.028,207.494,201.350,177.811,65.051,10.902,24.721,36.498,113.311,165.874,213.664,220.117,211.446,207.278,177.825,174.854,21.455,65.279,28.311
Bulgaria,Q1,d3,2046,6.087,0.010,0.010,1.914,43.311,190.179,209.864,203.651,179.846,65.811,11.050,25.025,36.935,114.617,167.774,216.104,222.630,213.861,209.647,179.860,176.855,21.722,66.042,28.655
Bulgaria,Q1,d3,2047,6.182,0.010,0.010,1.960,43.831,192.379,212.289,206.006,181.928,66.588,11.201,25.336,37.382,115.953,169.718,218.601,225.201,216.332,212.069,181.942,178.903,21.995,66.822,29.008
Bulgaria,Q1,d3,2048,6.278,0.010,0.010,2.008,44.363,194.628,214.769,208.413,184.057,67.383,11.355,25.654,37.839,117.319,171.705,221.154,227.830,218.859,214.547,184.071,180.997,22.274,67.620,29.368
Bulgaria,Q1,d3,2049,6.377,0.010,0.010,2.057,44.908,196.932,217.309,210.878,186.237,68.198,11.514,25.980,38.308,118.718,173.741,223.768,230.523,221.447,217.084,186.251,183.141,22.561,68.437,29.737
Bulgaria,Q1,d3,2050,6.478,0.010,0.010,2.107,45.465,199.290,219.908,213.401,188.468,69.031,11.676,26.313,38.787,120.149,175.824,226.444,233.279,224.094,219.680,188.482,185.335,22.853,69.273,30.115
Bulgaria,Q1,d3,2051,6.478,0.010,0.010,2.107,45.465,199.290,219.908,213.401,188.468,69.031,11.676,26.313,38.787,120.149,175.824,226.444,233.279,224.094,219.680,188.482,185.335,22.853,69.273,30.115
Bulgaria,Q1,d3,2052,6.478,0.010,0.010,2.107,45.465,199.290,219.908,213.401,188.468,69.031,11.676,26.313,38.787,120.149,175.824,226.444,233.279,224.094,219.680,188.482,185.335,22.853,69.273,30.115
Bulgaria,Q1,d3,2053,6.478,0.010,0.010,2.107,45.465,199.290,219.908,213.401,188.468,69.031,11.676,26.313,38.787,120.149,175.824,226.444,233.279,224.094,219.680,188.482,185.335,22.853,69.273,30.115
Bulgaria,Q1,d4,2024,79.807,76.537,77.390,85.579,105.595,131.822,128.646,114.731,16.576,6.971,6.971,6.971,6.971,6.971,6.971,6.971,62.528,120.531,121.028,107.216,97.920,85.926,81.007,81.663
Bulgaria,Q1,d4,2025,78.605,75.382,76.223,84.292,104.014,129.857,126.727,113.016,16.301,6.837,6.837,6.837,6.837,6.837,6.837,6.837,61.579,118.731,119.220,105.611,96.452,84.634,79.787,80.433
Bulgaria,Q1,d4,2026,77.406,74.232,75.059,83.009,102.438,127.898,124.814,111.307,16.027,6.704,6.704,6.704,6.704,6.704,6.704,6.704,60.633,116.937,117.419,104.012,94.989,83.346,78.570,79.207
Bulgaria,Q1,d4,2027,76.211,73.084,73.899,81.730,100.867,125.944,122.906,109.602,15.754,6.571,6.571,6.571,6.571,6.571,6.571,6.571,59.690,115.148,115.623,102.417,93.529,82.061,77.358,77.985
Bulgaria,Q1,d4,2028,75.020,71.940,72.743,80.455,99.301,123.996,121.005,107.903,15.481,6.438,6.438,6.438,6.438,6.438,6.438,6.438,58.750,113.365,113.832,100.827,92.075,80.781,76.149,76.766
Bulgaria,Q1,d4,2029,73.832,70.800,71.591,79.184,97.740,122.056,119.111,106.210,15.210,6.305,6.305,6.305,6.305,6.305,6.305,6.305,57.813,111.588,112.048,99.243,90.625,79.505,74.944,75.552
Bulgaria,Q1,d4,2030,72.650,69.665,70.443,77.918,96.185,120.123,117.224,104.524,14.940,6.174,6.174,6.174,6.174,6.174,6.174,6.174,56.880,109.818,110.271,97.665,89.181,78.234,73.745,74.343
Bulgaria,Q1,d4,2031,74.987,71.909,72.712,80.420,99.258,123.944,120.954,107.857,15.474,6.434,6.434,6.434,6.434,6.434,6.434,6.434,58.724,113.317,113.784,100.784,92.035,80.746,76.116,76.734
Bulgaria,Q1,d4,2032,77.460,74.284,75.112,83.067,102.509,127.986,124.900,111.383,16.039,6.710,6.710,6.710,6.710,6.710,6.710,6.710,60.676,117.018,117.500,104.084,95.054,83.404,78.625,79.262
Bulgaria,Q1,d4,2033,80.082,76.801,77.656,85.873,105.955,132.271,129.084,115.122,16.639,7.002,7.002,7.002,7.002,7.002,7.002,7.002,62.745,120.942,121.440,107.582,98.255,86.221,81.285,81.943
Bulgaria,Q1,d4,2034,82.865,79.473,80.358,88.853,109.615,136.821,133.525,119.091,17.275,7.312,7.312,7.312,7.312,7.312,7.312,7.312,64.942,125.108,125.623,111.296,101.654,89.212,84.109,84.790
Bulgaria,Q1,d4,2035,85.826,82.315,83.231,92.022,113.506,141.660,138.250,123.313,17.952,7.642,7.642,7.642,7.642,7.642,7.642,7.642,67.278,129.539,130.072,115.247,105.269,92.394,87.113,87.817
Bulgaria,Q1,d4,2036,89.729,86.063,87.019,96.200,118.637,148.040,144.478,128.879,18.844,8.077,8.077,8.077,8.077,8.077,8.077,8.077,70.359,135.382,135.938,120.455,110.034,96.588,91.073,91.809
Bulgaria,Q1,d4,2037,93.969,90.133,91.133,100.738,124.211,154.969,151.244,134.925,19.814,8.550,8.550,8.550,8.550,8.550,8.550,8.550,73.704,141.727,142.310,126.112,115.211,101.144,95.375,96.144
Bulgaria,Q1,d4,2038,98.591,94.572,95.620,105.686,130.288,162.525,158.621,141.517,20.870,9.065,9.065,9.065,9.065,9.065,9.065,9.065,77.353,148.647,149.257,132.280,120.855,106.112,100.066,100.872
Bulgaria,Q1,d4,2039,103.650,99.428,100.529,111.100,136.937,170.793,166.693,148.731,22.027,9.629,9.629,9.629,9.629,9.629,9.629,9.629,81.345,156.218,156.859,139.030,127.031,111.548,105.198,106.044
Bulgaria,Q1,d4,2040,109.210,104.767,105.925,117.053,144.247,179.882,175.566,156.660,23.298,10.248,10.248,10.248,10.248,10.248,10.248,10.248,85.733,164.541,165.216,146.450,133.820,117.523,110.840,111.731
Bulgaria,Q1,d4,2041,110.402,105.911,107.082,118.329,145.814,181.831,177.469,158.360,23.571,10.381,10.381,10.381,10.381,10.381,10.381,10.381,86.674,166.325,167.007,148.040,135.275,118.805,112.049,112.950
Bulgaria,Q1,d4,2042,111.620,107.081,108.264,119.632,147.415,183.821,179.412,160.097,23.849,10.517,10.517,10.517,10.517,10.517,10.517,10.517,87.635,168.148,168.837,149.665,136.762,120.113,113.285,114.195
Bulgaria,Q1,d4,2043,112.864,108.275,109.471,120.963,149.050,185.854,181.397,161.870,24.133,10.656,10.656,10.656,10.656,10.656,10.656,10.656,88.617,170.010,170.706,151.325,138.281,121.450,114.547,115.467
Bulgaria,Q1,d4,2044,114.135,109.496,110.705,122.325,150.722,187.933,183.426,163.684,24.424,10.797,10.797,10.797,10.797,10.797,10.797,10.797,89.620,171.913,172.618,153.022,139.834,122.817,115.837,116.768
Bulgaria,Q1,d4,2045,115.435,110.744,111.967,123.716,152.431,190.058,185.501,165.538,24.721,10.942,10.942,10.942,10.942,10.942,10.942,10.942,90.646,173.859,174.571,154.756,141.421,124.214,117.156,118.097
Bulgaria,Q1,d4,2046,116.765,112.020,113.257,125.140,154.179,192.231,187.623,167.434,25.025,11.090,11.090,11.090,11.090,11.090,11.090,11.090,91.696,175.849,176.570,156.531,143.044,125.643,118.505,119.457
Bulgaria,Q1,d4,2047,118.125,113.326,114.578,126.596,155.967,194.455,189.793,169.374,25.336,11.242,11.242,11.242,11.242,11.242,11.242,11.242,92.769,177.885,178.614,158.346,144.705,127.105,119.885,120.848
Bulgaria,Q1,d4,2048,119.516,114.662,115.928,128.085,157.796,196.728,192.013,171.357,25.654,11.397,11.397,11.397,11.397,11.397,11.397,11.397,93.867,179.967,180.705,160.202,146.404,128.599,121.297,122.270
Bulgaria,Q1,d4,2049,120.941,116.030,117.310,129.610,159.668,199.057,194.287,173.389,25.980,11.556,11.556,11.556,11.556,11.556,11.556,11.556,94.991,182.100,182.846,162.103,148.143,130.130,122.742,123.727
Bulgaria,Q1,d4,2050,122.399,117.429,118.725,131.170,161.585,201.440,196.613,175.468,26.313,11.718,11.718,11.718,11.718,11.718,11.718,11.718,96.142,184.282,185.037,164.048,149.923,131.697,124.221,125.218
Bulgaria,Q1,d4,2051,122.399,117.429,118.725,131.170,161.585,201.440,196.613,175.468,26.313,11.718,11.718,11.718,11.718,11.718,11.718,11.718,96.142,184.282,185.037,164.048,149.923,131.697,124.221,125.218
Bulgaria,Q1,d4,2052,122.399,117.429,118.725,131.170,161.585,201.440,196.613,175.468,26.313,11.718,11.718,11.718,11.718,11.718,11.718,11.718,96.142,184.282,185.037,164.048,149.923,131.697,124.221,125.218
Bulgaria,Q1,d4,2053,122.399,117.429,118.725,131.170,161.585,201.440,196.613,175.468,26.313,11.718,11.718,11.718,11.718,11.718,11.718,11.718,96.142,184.282,185.037,164.048,149.923,131.697,124.221,125.218
Bulgaria,Q1,d5,2024,96.337,96.636,96.871,105.145,107.384,135.908,167.261,183.106,158.996,155.464,135.880,133.321,135.870,140.865,153.927,174.636,211.892,190.453,199.345,163.204,135.898,112.903,91.773,91.323
Bulgaria,Q1,d5,2025,94.892,95.187,95.418,103.571,105.777,133.882,164.775,180.388,156.632,153.151,133.855,131.334,133.845,138.766,151.637,172.042,208.752,187.627,196.389,160.778,133.873,111.215,90.395,89.952
