zext,q,d,year,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Bulgaria,Q1,d2,2035,90.575,83.015,79.334,95.365,120.698,197.142,193.523,183.495,188.908,192.786,182.075,177.834,180.519,226.591,315.270,377.860,343.817,330.876,266.876,267.415,199.246,188.804,145.160,147.161
Bulgaria,Q1,d2,2036,94.496,86.602,82.757,99.500,125.956,205.790,202.011,191.539,197.192,201.242,190.055,185.626,188.431,236.546,329.159,394.526,358.973,345.457,278.618,279.181,207.989,197.083,151.502,153.593
Bulgaria,Q1,d2,2037,98.756,90.497,86.475,103.990,131.667,215.185,211.231,200.276,206.190,210.427,198.724,194.090,197.024,247.359,344.245,412.627,375.434,361.296,291.373,291.962,217.485,206.076,158.392,160.579
Bulgaria,Q1,d2,2038,103.401,94.745,90.530,108.887,137.894,225.428,221.284,209.802,216.000,220.441,208.176,203.319,206.394,259.150,360.695,432.365,393.383,378.565,305.280,305.897,227.839,215.882,165.905,168.196
Bulgaria,Q1,d2,2039,108.483,99.393,94.966,114.245,144.708,236.637,232.285,220.226,226.736,231.399,218.518,213.418,216.647,272.051,378.694,453.962,413.024,397.461,320.497,321.145,239.168,226.611,174.125,176.532
Bulgaria,Q1,d2,2040,114.070,104.502,99.843,120.134,152.199,248.958,244.377,231.685,238.537,243.446,229.887,224.519,227.918,286.234,398.480,477.704,434.614,418.234,337.225,337.908,251.622,238.405,183.161,185.695
Bulgaria,Q1,d2,2041,115.268,105.597,100.888,121.397,153.805,251.600,246.970,234.142,241.067,246.028,232.325,226.899,230.335,289.274,402.722,482.794,439.243,422.687,340.811,341.501,254.292,240.934,185.099,187.659
Bulgaria,Q1,d2,2042,116.492,106.716,101.956,122.687,155.446,254.298,249.618,236.652,243.651,248.666,234.815,229.330,232.803,292.380,407.056,487.994,443.971,427.237,344.475,345.173,257.020,243.517,187.078,189.666
Bulgaria,Q1,d2,2043,117.741,107.859,103.047,124.004,157.121,257.054,252.323,239.214,246.291,251.361,237.357,231.813,235.324,295.552,411.481,493.304,448.800,431.883,348.217,348.921,259.806,246.155,189.099,191.715
Bulgaria,Q1,d2,2044,119.019,109.028,104.162,125.351,158.834,259.872,255.089,241.835,248.990,254.116,239.958,234.352,237.902,298.796,416.007,498.734,453.738,436.634,352.043,352.755,262.654,248.853,191.166,193.811
Bulgaria,Q1,d2,2045,120.325,110.222,105.302,126.728,160.585,262.753,257.916,244.514,251.749,256.932,242.616,236.947,240.537,302.112,420.633,504.285,458.786,441.490,355.954,356.674,265.566,251.610,193.278,195.953
Bulgaria,Q1,d2,2046,121.661,111.444,106.469,128.137,162.377,265.699,260.808,247.255,254.571,259.813,245.335,239.602,243.232,305.503,425.365,509.962,463.949,446.458,359.954,360.683,268.544,254.431,195.439,198.144
Bulgaria,Q1,d2,2047,123.028,112.694,107.662,129.577,164.209,268.714,263.766,250.058,257.458,262.760,248.116,242.318,245.990,308.973,430.205,515.771,469.231,451.540,364.046,364.784,271.591,257.316,197.650,200.386
Bulgaria,Q1,d2,2048,124.426,113.972,108.881,131.051,166.083,271.796,266.791,252.924,260.410,265.773,250.960,245.095,248.809,312.521,435.155,521.710,474.632,456.736,368.231,368.976,274.707,260.267,199.910,202.678
Bulgaria,Q1,d2,2049,125.857,115.281,110.131,132.560,168.002,274.953,269.890,255.861,263.434,268.860,253.873,247.940,251.697,316.155,440.224,527.793,480.164,462.058,372.517,373.271,277.898,263.289,202.226,205.026
Bulgaria,Q1,d2,2050,127.322,116.621,111.409,134.104,169.966,278.183,273.060,258.865,266.527,272.018,256.854,250.850,254.652,319.873,445.411,534.017,485.824,467.504,376.902,377.666,281.163,266.381,204.595,207.428
Bulgaria,Q1,d2,2051,127.322,116.621,111.409,134.104,169.966,278.183,273.060,258.865,266.527,272.018,256.854,250.850,254.652,319.873,445.411,534.017,485.824,467.504,376.902,377.666,281.163,266.381,204.595,207.428
Bulgaria,Q1,d2,2052,127.322,116.621,111.409,134.104,169.966,278.183,273.060,258.865,266.527,272.018,256.854,250.850,254.652,319.873,445.411,534.017,485.824,467.504,376.902,377.666,281.163,266.381,204.595,207.428
Bulgaria,Q1,d2,2053,127.322,116.621,111.409,134.104,169.966,278.183,273.060,258.865,266.527,272.018,256.854,250.850,254.652,319.873,445.411,534.017,485.824,467.504,376.902,377.666,281.163,266.381,204.595,207.428
Bulgaria,Q1,d3,2024,8.028,2.706,2.706,5.063,34.478,138.837,152.825,148.410,131.495,50.466,11.555,21.485,29.948,85.146,122.917,157.259,161.896,155.665,152.671,131.505,129.370,19.138,50.630,24.064
Bulgaria,Q1,d3,2025,7.942,2.698,2.698,5.020,34.004,136.832,150.615,146.265,129.598,49.757,11.417,21.202,29.540,83.928,121.146,154.984,159.553,153.413,150.463,129.607,127.504,18.889,49.919,23.743
Bulgaria,Q1,d3,2026,7.857,2.690,2.690,4.978,33.532,134.834,148.412,144.127,127.707,49.051,11.280,20.919,29.134,82.715,119.380,152.716,157.217,151.169,148.262,127.716,125.644,18.641,49.210,23.423
Bulgaria,Q1,d3,2027,7.771,2.682,2.682,4.936,33.060,132.841,146.215,141.994,125.821,48.347,11.143,20.637,28.729,81.505,117.619,150.454,154.888,148.930,146.067,125.830,123.789,18.393,48.504,23.104
Bulgaria,Q1,d3,2028,7.686,2.674,2.674,4.894,32.591,130.854,144.025,139.869,123.942,47.645,11.006,20.357,28.325,80.299,115.864,148.201,152.566,146.700,143.880,123.951,121.940,18.146,47.799,22.785
Bulgaria,Q1,d3,2029,7.601,2.666,2.666,4.852,32.123,128.875,141.843,137.750,122.068,46.945,10.870,20.077,27.922,79.097,114.115,145.954,150.253,144.476,141.700,122.077,120.098,17.901,47.097,22.468
Bulgaria,Q1,d3,2030,7.516,2.659,2.659,4.810,31.657,126.903,139.670,135.641,120.203,46.248,10.735,19.798,27.522,77.900,112.374,143.717,147.949,142.262,139.529,120.212,118.263,17.656,46.398,22.152
Bulgaria,Q1,d3,2031,7.684,2.674,2.674,4.892,32.578,130.801,143.966,139.811,123.891,47.626,11.002,20.349,28.314,80.266,115.817,148.140,152.504,146.639,143.821,123.900,121.890,18.140,47.780,22.777
Bulgaria,Q1,d3,2032,7.861,2.690,2.690,4.980,33.553,134.924,148.511,144.223,127.792,49.083,11.286,20.932,29.152,82.770,119.460,152.818,157.322,151.270,148.361,127.802,125.728,18.652,49.242,23.437
Bulgaria,Q1,d3,2033,8.048,2.708,2.708,5.072,34.586,139.295,153.329,148.900,131.929,50.627,11.586,21.550,30.041,85.424,123.321,157.778,162.431,156.179,153.174,131.938,129.796,19.195,50.792,24.138
Bulgaria,Q1,d3,2034,8.247,2.726,2.726,5.171,35.684,143.936,158.445,153.866,136.320,52.268,11.905,22.206,30.984,88.241,127.422,163.045,167.855,161.392,158.285,136.330,134.115,19.771,52.438,24.881
Bulgaria,Q1,d3,2035,8.459,2.745,2.745,5.276,36.851,148.872,163.887,159.148,140.991,54.012,12.244,22.904,31.987,91.238,131.783,168.646,173.624,166.935,163.721,141.001,138.710,20.384,54.188,25.672
Bulgaria,Q1,d3,2036,8.738,2.771,2.771,5.414,38.389,155.379,171.060,166.112,147.149,56.312,12.691,23.824,33.310,95.190,137.533,176.031,181.229,174.244,170.887,147.160,144.767,21.192,56.496,26.715
Bulgaria,Q1,d3,2037,9.041,2.799,2.799,5.564,40.060,162.448,178.853,173.675,153.838,58.810,13.177,24.823,34.747,99.481,143.778,184.053,189.490,182.183,178.671,153.849,151.346,22.070,59.003,27.848
Bulgaria,Q1,d3,2038,9.372,2.830,2.830,5.727,41.883,170.156,187.349,181.923,161.132,61.534,13.706,25.913,36.314,104.161,150.588,192.799,198.498,190.840,187.159,161.143,158.519,23.027,61.736,29.083
Bulgaria,Q1,d3,2039,9.734,2.863,2.863,5.906,43.877,178.589,196.646,190.947,169.112,64.514,14.286,27.105,38.028,109.281,158.039,202.369,208.355,200.312,196.446,169.125,166.369,24.075,64.726,30.434
Bulgaria,Q1,d3,2040,10.132,2.900,2.900,6.102,46.069,187.860,206.865,200.867,177.885,67.791,14.922,28.415,39.913,114.910,166.230,212.890,219.190,210.724,206.655,177.898,174.998,25.226,68.014,31.920
Bulgaria,Q1,d3,2041,10.217,2.908,2.908,6.144,46.539,189.848,209.056,202.994,179.766,68.493,15.059,28.696,40.317,116.117,167.986,215.145,221.513,212.957,208.844,179.779,176.847,25.473,68.719,32.238
Bulgaria,Q1,d3,2042,10.304,2.916,2.916,6.188,47.019,191.878,211.295,205.167,181.687,69.211,15.198,28.983,40.730,117.350,169.780,217.450,223.886,215.237,211.080,181.701,178.737,25.725,69.439,32.563
Bulgaria,Q1,d3,2043,10.393,2.924,2.924,6.231,47.509,193.952,213.581,207.386,183.649,69.944,15.341,29.276,41.151,118.609,171.612,219.803,226.310,217.566,213.364,183.663,180.667,25.982,70.174,32.896
Bulgaria,Q1,d3,2044,10.484,2.932,2.932,6.276,48.010,196.072,215.918,209.655,185.656,70.693,15.487,29.576,41.582,119.896,173.485,222.209,228.788,219.948,215.699,185.670,182.641,26.246,70.926,33.236
Bulgaria,Q1,d3,2045,10.577,2.941,2.941,6.322,48.523,198.240,218.307,211.974,187.707,71.459,15.636,29.883,42.023,121.212,175.400,224.669,231.321,222.382,218.086,187.721,184.658,26.515,71.695,33.583
Bulgaria,Q1,d3,2046,10.672,2.950,2.950,6.369,49.047,200.457,220.751,214.346,189.805,72.243,15.788,30.196,42.474,122.558,177.359,227.185,233.912,224.872,220.527,189.819,186.722,26.790,72.481,33.938
Bulgaria,Q1,d3,2047,10.770,2.959,2.959,6.418,49.583,202.725,223.252,216.773,191.951,73.044,15.944,30.517,42.935,123.936,179.363,229.758,236.563,227.419,223.025,191.965,188.833,27.072,73.285,34.301
Bulgaria,Q1,d3,2048,10.869,2.968,2.968,6.467,50.131,205.044,225.808,219.255,194.146,73.864,16.103,30.844,43.406,125.344,181.412,232.390,239.273,230.024,225.579,194.160,190.991,27.360,74.107,34.673
Bulgaria,Q1,d3,2049,10.971,2.977,2.977,6.517,50.693,207.419,228.427,221.797,196.394,74.703,16.266,31.180,43.889,126.786,183.511,235.086,242.049,232.692,228.195,196.408,193.202,27.655,74.950,35.054
Bulgaria,Q1,d3,2050,11.075,2.987,2.987,6.569,51.268,209.850,231.106,224.397,198.694,75.562,16.433,31.524,44.383,128.262,185.658,237.844,244.890,235.422,230.871,198.708,195.464,27.957,75.812,35.443
Bulgaria,Q1,d3,2051,11.075,2.987,2.987,6.569,51.268,209.850,231.106,224.397,198.694,75.562,16.433,31.524,44.383,128.262,185.658,237.844,244.890,235.422,230.871,198.708,195.464,27.957,75.812,35.443
Bulgaria,Q1,d3,2052,11.075,2.987,2.987,6.569,51.268,209.850,231.106,224.397,198.694,75.562,16.433,31.524,44.383,128.262,185.658,237.844,244.890,235.422,230.871,198.708,195.464,27.957,75.812,35.443
Bulgaria,Q1,d3,2053,11.075,2.987,2.987,6.569,51.268,209.850,231.106,224.397,198.694,75.562,16.433,31.524,44.383,128.262,185.658,237.844,244.890,235.422,230.871,198.708,195.464,27.957,75.812,35.443
Bulgaria,Q1,d4,2024,86.672,83.301,84.180,92.623,113.257,140.296,137.021,122.676,21.485,11.584,11.584,11.584,11.584,11.584,11.584,11.584,68.859,128.655,129.167,114.928,105.345,92.980,87.909,88.585
Bulgaria,Q1,d4,2025,85.432,82.110,82.977,91.296,111.627,138.269,135.042,120.908,21.202,11.445,11.445,11.445,11.445,11.445,11.445,11.445,67.880,126.800,127.304,113.274,103.832,91.648,86.651,87.317
Bulgaria,Q1,d4,2026,84.197,80.924,81.777,89.973,110.003,136.250,133.071,119.146,20.919,11.308,11.308,11.308,11.308,11.308,11.308,11.308,66.905,124.950,125.447,111.625,102.323,90.320,85.397,86.053
Bulgaria,Q1,d4,2027,82.965,79.741,80.581,88.654,108.383,134.236,131.104,117.388,20.637,11.170,11.170,11.170,11.170,11.170,11.170,11.170,65.933,123.106,123.595,109.981,100.818,88.996,84.147,84.793
Bulgaria,Q1,d4,2028,81.736,78.562,79.389,87.339,106.768,132.228,129.144,115.637,20.357,11.033,11.033,11.033,11.033,11.033,11.033,11.033,64.963,121.267,121.749,108.342,99.319,87.676,82.900,83.537
Bulgaria,Q1,d4,2029,80.512,77.387,78.202,86.029,105.159,130.227,127.191,113.891,20.077,10.897,10.897,10.897,10.897,10.897,10.897,10.897,63.997,119.435,119.910,106.709,97.824,86.361,81.659,82.286
Bulgaria,Q1,d4,2030,79.293,76.216,77.019,84.724,103.557,128.235,125.246,112.153,19.798,10.761,10.761,10.761,10.761,10.761,10.761,10.761,63.035,117.611,118.078,105.082,96.336,85.051,80.422,81.039
Bulgaria,Q1,d4,2031,81.703,78.530,79.357,87.304,106.725,132.174,129.091,115.590,20.349,11.030,11.030,11.030,11.030,11.030,11.030,11.030,64.937,121.218,121.700,108.298,99.278,87.640,82.867,83.503
Bulgaria,Q1,d4,2032,84.252,80.978,81.831,90.033,110.076,136.341,133.160,119.225,20.932,11.314,11.314,11.314,11.314,11.314,11.314,11.314,66.949,125.033,125.531,111.699,102.391,90.380,85.453,86.110
Bulgaria,Q1,d4,2033,86.955,83.572,84.454,92.926,113.629,140.758,137.472,123.079,21.550,11.615,11.615,11.615,11.615,11.615,11.615,11.615,69.082,129.079,129.593,115.306,105.691,93.284,88.196,88.874
Bulgaria,Q1,d4,2034,89.825,86.328,87.239,95.997,117.401,145.449,142.052,127.171,22.206,11.935,11.935,11.935,11.935,11.935,11.935,11.935,71.347,133.374,133.905,119.135,109.194,96.368,91.107,91.809
Bulgaria,Q1,d4,2035,92.877,89.258,90.201,99.264,121.413,150.438,146.922,131.524,22.904,12.275,12.275,12.275,12.275,12.275,12.275,12.275,73.755,137.942,138.492,123.207,112.921,99.648,94.204,94.930
Bulgaria,Q1,d4,2036,96.901,93.121,94.107,103.572,126.703,157.015,153.344,137.262,23.824,12.723,12.723,12.723,12.723,12.723,12.723,12.723,76.931,143.965,144.539,128.577,117.834,103.972,98.287,99.045
Bulgaria,Q1,d4,2037,101.271,97.317,98.348,108.250,132.449,164.159,160.318,143.495,24.823,13.211,13.211,13.211,13.211,13.211,13.211,13.211,80.380,150.507,151.108,134.409,123.170,108.669,102.721,103.514
Bulgaria,Q1,d4,2038,106.037,101.893,102.974,113.351,138.714,171.949,167.923,150.291,25.913,13.742,13.742,13.742,13.742,13.742,13.742,13.742,84.142,157.641,158.270,140.768,128.989,113.791,107.557,108.388
Bulgaria,Q1,d4,2039,111.252,106.900,108.034,118.933,145.569,180.472,176.245,157.727,27.105,14.323,14.323,14.323,14.323,14.323,14.323,14.323,88.257,165.446,166.107,147.726,135.356,119.394,112.848,113.721
Bulgaria,Q1,d4,2040,116.984,112.403,113.598,125.069,153.105,189.842,185.393,165.902,28.415,14.962,14.962,14.962,14.962,14.962,14.962,14.962,92.781,174.026,174.722,155.375,142.355,125.555,118.664,119.583
Bulgaria,Q1,d4,2041,118.213,113.583,114.790,126.385,154.720,191.851,187.354,167.654,28.696,15.099,15.099,15.099,15.099,15.099,15.099,15.099,93.751,175.866,176.569,157.015,143.856,126.876,119.911,120.840
Bulgaria,Q1,d4,2042,119.469,114.789,116.009,127.729,156.371,193.903,189.357,169.445,28.983,15.239,15.239,15.239,15.239,15.239,15.239,15.239,94.742,177.745,178.456,158.691,145.389,128.225,121.185,122.124
Bulgaria,Q1,d4,2043,120.751,116.020,117.253,129.101,158.056,195.999,191.403,171.273,29.276,15.382,15.382,15.382,15.382,15.382,15.382,15.382,95.754,179.664,180.383,160.401,146.954,129.603,122.486,123.435
Bulgaria,Q1,d4,2044,122.062,117.279,118.526,130.505,159.780,198.142,193.496,173.143,29.576,15.528,15.528,15.528,15.528,15.528,15.528,15.528,96.789,181.627,182.353,162.151,148.555,131.012,123.816,124.776
Bulgaria,Q1,d4,2045,123.402,118.565,119.826,131.939,161.542,200.333,195.634,175.054,29.883,15.677,15.677,15.677,15.677,15.677,15.677,15.677,97.846,183.632,184.367,163.939,150.191,132.452,125.176,126.146
Bulgaria,Q1,d4,2046,124.773,119.882,121.157,133.406,163.344,202.573,197.822,177.009,30.196,15.830,15.830,15.830,15.830,15.830,15.830,15.830,98.928,185.685,186.427,165.768,151.865,133.925,126.567,127.548
Bulgaria,Q1,d4,2047,126.175,121.228,122.518,134.908,165.187,204.866,200.060,179.009,30.517,15.986,15.986,15.986,15.986,15.986,15.986,15.986,100.035,187.784,188.535,167.640,153.577,135.432,127.990,128.982
Bulgaria,Q1,d4,2048,127.609,122.605,123.910,136.443,167.072,207.209,202.348,181.054,30.844,16.146,16.146,16.146,16.146,16.146,16.146,16.146,101.167,189.930,190.690,169.553,155.328,136.973,129.445,130.448
Bulgaria,Q1,d4,2049,129.078,124.015,125.335,138.015,169.003,209.610,204.692,183.148,31.180,16.310,16.310,16.310,16.310,16.310,16.310,16.310,102.326,192.128,192.897,171.513,157.121,138.552,130.935,131.951
Bulgaria,Q1,d4,2050,130.581,125.458,126.793,139.624,170.979,212.067,207.090,185.291,31.524,16.477,16.477,16.477,16.477,16.477,16.477,16.477,103.512,194.378,195.156,173.518,158.956,140.167,132.460,133.487
Bulgaria,Q1,d4,2051,130.581,125.458,126.793,139.624,170.979,212.067,207.090,185.291,31.524,16.477,16.477,16.477,16.477,16.477,16.477,16.477,103.512,194.378,195.156,173.518,158.956,140.167,132.460,133.487
Bulgaria,Q1,d4,2052,130.581,125.458,126.793,139.624,170.979,212.067,207.090,185.291,31.524,16.477,16.477,16.477,16.477,16.477,16.477,16.477,103.512,194.378,195.156,173.518,158.956,140.167,132.460,133.487
Bulgaria,Q1,d4,2053,130.581,125.458,126.793,139.624,170.979,212.067,207.090,185.291,31.524,16.477,16.477,16.477,16.477,16.477,16.477,16.477,103.512,194.378,195.156,173.518,158.956,140.167,132.460,133.487
Bulgaria,Q1,d5,2024,103.713,104.022,104.263,112.793,115.102,144.508,176.831,193.166,168.310,164.668,144.479,141.841,144.469,149.618,163.084,184.433,222.842,200.740,209.907,172.648,144.498,120.792,99.008,98.544
Bulgaria,Q1,d5,2025,102.223,102.528,102.765,111.170,113.445,142.419,174.268,190.364,165.873,162.284,142.391,139.792,142.381,147.455,160.724,181.759,219.605,197.826,206.859,170.147,142.410,119.052,97.587,97.131
