z,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
BAHRAIN,Q4,d3,0.485601715260479,0.464192367110498,0.448153268279852,0.437943513005789,0.43451981343745,0.428818800338419,0.439242030752198,0.459954762900278,0.480410588759528,0.500743237009424,0.512948616779244,0.524727291643356,0.52730150737986,0.529446809847142,0.533678770461715,0.521894452001955,0.536512836971735,0.56268218998993,0.555090081601486,0.546034809697955,0.541313573878102,0.535866277209492,0.5234901173279,0.504036152382972
EGYPT,Q1,d1,0.620393475348691,0.580494339523522,0.550524020908303,0.537285597961703,0.544167476556959,0.57172125765018,0.598592104226314,0.614614798665651,0.629376690919598,0.634577499934333,0.65017992697854,0.662630348559271,0.670379028656983,0.667200756481311,0.686191589398755,0.680491712852302,0.742612487194978,0.847390402143364,0.813795277245147,0.795198445010638,0.781145753985974,0.754485041107405,0.71889364608232,0.686427989808516
EGYPT,Q1,d2,0.49615192666334,0.461926400672428,0.454256520711303,0.448215176906307,0.448451577316067,0.45228651729663,0.448661711013632,0.451183315384413,0.459588663287016,0.465262273121273,0.47611042525807,0.488613380263192,0.491502718604712,0.484069239053348,0.490846050799821,0.494076856399884,0.514328491502719,0.643718315778414,0.653699666412755,0.624832549709753,0.606734785006961,0.579627538021066,0.547135615035066,0.529221717317643
EGYPT,Q1,d3,0.565423959327455,0.530680103549217,0.50482490317798,0.489319954821255,0.495515104818774,0.507393495778356,0.510387025411585,0.522659125201743,0.545400260916008,0.559515408345226,0.573374601256716,0.585182655798085,0.590858600451204,0.595931578133254,0.596611594126763,0.600255078960655,0.615349391050056,0.715748936927787,0.749160486692992,0.72909622080382,0.712575918094554,0.689566861915894,0.654562090129845,0.612977798791148
EGYPT,Q2,d1,0.76919439993696,0.729689264794726,0.712221901184629,0.683433584618213,0.651808463134669,0.634524966509942,0.641722045651546,0.678285309027869,0.722492185653122,0.752672637965906,0.767959864463765,0.782406556171364,0.801344855664416,0.804365527566914,0.79753618239605,0.797877649654593,0.786635496834861,0.784061359039689,0.819731554201361,0.966299808253001,0.907409839510388,0.857818286885031,0.83315384413333,0.814189277928082
EGYPT,Q2,d2,0.578419269260067,0.544325076830133,0.523337973785821,0.511544220009981,0.500827401434162,0.464001470935883,0.459798796984581,0.487694045336345,0.515904494234457,0.528670116361535,0.5361035959129,0.536996664127551,0.533424391268945,0.529142917181056,0.527251713902971,0.532163589083554,0.538756533844659,0.55144335583515,0.713876704052954,0.707835360247958,0.696461873867248,0.684169052559691,0.639804575661264,0.583777678547976
EGYPT,Q2,d3,0.653643957891285,0.615024674833978,0.58883156716153,0.575350104965823,0.554523200001385,0.536658371966086,0.548297123275453,0.575367135031972,0.613302328991436,0.636225086672934,0.654042576897243,0.667745429952884,0.672848388248562,0.679782800268209,0.679958585188288,0.681736350907111,0.680955565670966,0.689913091820055,0.778427870886698,0.813059520658481,0.787289566833051,0.766250219009537,0.736398533566982,0.700016539369328
EGYPT,Q3,d1,0.803656326337632,0.783509758083581,0.751122901946363,0.73399700559481,0.705996690394263,0.683407317906018,0.693336135115968,0.719550313887211,0.758950382180662,0.779385884268866,0.800898321557091,0.823855428016075,0.825667831157574,0.841086391216411,0.832943710435765,0.833521578104069,0.83585931548948,0.839956922591999,0.864411231646135,1.0,0.92942134433033,0.930577079666938,0.897270888602874,0.851199075411731
EGYPT,Q3,d2,0.803656326337632,0.783509758083581,0.751122901946363,0.73399700559481,0.705996690394263,0.683407317906018,0.693336135115968,0.719550313887211,0.758950382180662,0.779385884268866,0.800898321557091,0.823855428016075,0.825667831157574,0.841086391216411,0.832943710435765,0.833521578104069,0.83585931548948,0.839956922591999,0.864411231646135,1.0,0.92942134433033,0.930577079666938,0.897270888602874,0.851199075411731
EGYPT,Q3,d3,0.721126316618949,0.699062278374616,0.677260907252239,0.669197026608179,0.637834572246592,0.578944603503979,0.571826324498963,0.571800057786767,0.588794620577342,0.613695463738804,0.619999474665756,0.629928291875706,0.64314044811011,0.652937931759082,0.651099261905387,0.665519686900791,0.662945549105618,0.684405452969452,0.792913241049618,0.79548737884479,0.7671455963857,0.761787187097791,0.744976491292585,0.7358619421607
EGYPT,Q4,d1,0.724199521945838,0.686716923642668,0.657455806256731,0.649969793280975,0.649470725749258,0.627459220929316,0.628930156812272,0.662078747603163,0.6967508077014,0.727719261380053,0.742743820755956,0.753802106590318,0.764098657771007,0.777048146883455,0.784928160542145,0.780830553439626,0.786714296971448,0.949515379159991,0.978986630243492,0.916970922749599,0.880013658690342,0.845105198182344,0.821911691313598,0.77562974442489
EGYPT,Q4,d2,0.6064983845972,0.557116965669407,0.543090541356938,0.52785584828347,0.544692810800872,0.598119303406793,0.52328544036143,0.486748443697302,0.464185337921252,0.469281080087205,0.474586955950724,0.487588978487563,0.495652859131623,0.483412571248457,0.503743006487878,0.505739276614746,0.548659084342413,0.687347324735363,0.682277849281605,0.673819967954611,0.654041133671298,0.631425494470857,0.593969162879882,0.562317774684143
EGYPT,Q4,d3,0.626309766763016,0.588476564953582,0.562718342045126,0.551114736424963,0.557023604638016,0.561427561546904,0.56841165191353,0.579484498642696,0.607335493294565,0.626531606277973,0.641620975911141,0.649389641550741,0.656132192368264,0.66483589586048,0.668689393844225,0.671601858312786,0.722979547367447,0.813309628577269,0.80957090470551,0.788200079256949,0.771596947579637,0.744752367715698,0.710976230909525,0.672862660498177
IRAQ,Q1,d1,0.791507821743131,0.681871960036808,0.804785066386223,0.789667411594584,0.789404495859077,0.7786249507033,0.777836203496779,0.776653082686999,0.780333902984094,0.806494018667017,0.80465360851847,0.791770737478638,0.799000920205074,0.800315498882608,0.817010648087288,0.795845931378993,0.80425923491521,0.863020901800973,0.876429604311818,0.821611673458657,0.795583015643486,0.806888392270277,0.791902195346392,0.800709872485868
IRAQ,Q1,d2,0.647561456553175,0.647429998685421,0.664650979361115,0.669252004732483,0.654660181411857,0.65163665045353,0.654002892073091,0.65360851846983,0.665176810832128,0.648350203759695,0.651768108321283,0.656106217957145,0.647167082949915,0.658998291047719,0.666754305245169,0.6601814118575,0.661101616931773,0.661101616931773,0.665045352964375,0.661627448402787,0.673853030103852,0.672669909294071,0.66097015906402,0.659787038254239
IRAQ,Q1,d3,0.754340300600324,0.754268729094548,0.753999970787141,0.756335538904226,0.759188174634474,0.75476242642011,0.755015117654791,0.7485313234886,0.750554314009027,0.747132027518514,0.748014255875436,0.74832829411507,0.747367191037495,0.747178768093715,0.750942845040387,0.75396491535574,0.758885821538641,0.785365818033098,0.785117508727342,0.779139097030513,0.770001314578677,0.7689233600631,0.761849466134993,0.756290258971999
IRAQ,Q2,d1,0.935191271197581,0.920467990009202,0.912054686472986,0.925463388983831,0.937557512817142,0.923228605232023,0.93361377678454,0.913237807282766,0.912974891547259,0.907979492572631,0.895885368739319,0.891678716971211,0.89825161035888,0.902458262126988,0.892467464177731,0.896148284474826,0.903378467201262,0.923228605232023,0.94058104377547,0.975811752333377,0.918759037728408,0.918759037728408,0.920599447876956,0.908636781911398
IRAQ,Q2,d2,0.726830550808466,0.718417247272249,0.714867884842908,0.689496516366505,0.698961482844748,0.699881687919022,0.715919547784935,0.71184435388458,0.731957407650848,0.747732351781254,0.727356382279479,0.694097541737873,0.67030366767451,0.676219271723413,0.725778887866439,0.718022873668989,0.713816221900881,0.708426449322992,0.705402918364664,0.710135401603786,0.741159458393585,0.718285789404496,0.713290390429867,0.716839752859209
IRAQ,Q2,d3,0.817584151092761,0.81445083114598,0.807727700195165,0.808408103005185,0.817992970615555,0.823807453227724,0.828219237053206,0.824451741238911,0.83026189007522,0.826066795042738,0.822804906412111,0.819446230120609,0.817143550546995,0.816994757575802,0.820723249407357,0.823404412072744,0.821988711958477,0.832951720292327,0.845674241625339,0.858704461044411,0.851507503932902,0.844885494418819,0.831369892103427,0.827002890628498
IRAQ,Q3,d1,0.88116208755094,0.8990403575654,0.912711975811752,0.925463388983831,0.924148810306297,0.920993821480216,0.926646509793611,0.917575916918627,0.921125279347969,0.923360063099776,0.928224004206652,0.919284869199422,0.919942158538189,0.928881293545419,0.904561588011043,0.934533981858814,0.935980018404102,0.975023005126857,0.979098199027212,0.992112527934797,0.98291047719206,0.953726830550808,0.941238333114237,0.948599973708426
IRAQ,Q3,d2,0.870382542395162,0.850400946496648,0.83922702773761,0.852241356645195,0.858025502826344,0.863546733271986,0.870119626659656,0.872748784014723,0.861443407387932,0.824372288681478,0.838569738398843,0.853818851058236,0.843696595241225,0.855396345471276,0.847508873406073,0.858288418561851,0.853424477454976,0.854607598264756,0.861443407387932,0.872748784014723,0.864335480478507,0.867490469304588,0.868016300775601,0.862232154594452
IRAQ,Q3,d3,0.915229679757203,0.907600836757906,0.909872771646253,0.915118226347586,0.911717468464401,0.908329570590018,0.903719971879447,0.899991998216746,0.907217894273581,0.899681929115632,0.901137967889987,0.899313275529975,0.901766679431416,0.902858351289716,0.90019632946771,0.902055315184527,0.904781637050542,0.912196146569807,0.924290270403118,0.929727196346615,0.93011442550054,0.928471202153623,0.921719697532593,0.913063482719006
IRAQ,Q4,d1,0.878007098724859,0.877612725121599,0.88195083475746,0.870514000262916,0.878927303799132,0.871960036808203,0.880504798212173,0.913895096621533,0.912843433679506,0.894965163665046,0.895490995136059,0.892993295648745,0.889181017483896,0.900486394110688,0.890627054029184,0.912711975811752,0.943736032601551,0.984487971605101,0.935585644800841,0.970947811226502,0.99224398580255,1.0,0.953200999079795,0.934533981858814
IRAQ,Q4,d2,0.792559484685158,0.765216248192454,0.73629551728671,0.735243854344682,0.758248981201525,0.794925726304719,0.787827001446037,0.774023925331931,0.790587616668858,0.78795845931379,0.78795845931379,0.780070987248587,0.782437228868148,0.778230577100039,0.778362034967793,0.778887866438806,0.783620349677928,0.818982516103589,0.821217299855396,0.817273563822795,0.81319836992244,0.815301695806494,0.802155909031156,0.792953858288419
IRAQ,Q4,d3,0.829566303347603,0.823800732734724,0.816021856299404,0.818753893724887,0.829490572184658,0.840031492732666,0.851126822549025,0.852042740953698,0.848216173890182,0.843030732563257,0.843447968404387,0.845945667891702,0.849502174770377,0.849410725818896,0.850715302267362,0.858139814015695,0.871601385451615,0.888142214550671,0.896721269311447,0.893782042855265,0.890139802584576,0.883219688959254,0.870576871417059,0.863436708752236
JORDAN,Q1,d1,0.538893483654725,0.512819396683063,0.489117659861577,0.501414704217995,0.513602925173029,0.54749053236408,0.591607539285248,0.652657467461803,0.693683889783659,0.73122796326122,0.736973838854307,0.768423801854351,0.759064989335307,0.767466155922169,0.775802028468202,0.80300787881426,0.890719540329952,0.862708396813651,0.805293170243329,0.768380272493797,0.765790275540852,0.721107386932486,0.651525704087407,0.575936969485918
JORDAN,Q1,d2,0.496060592869891,0.460497105297523,0.413398337178427,0.408501284116136,0.405563052278762,0.387716014451748,0.383950724763853,0.444195359770165,0.504461759456754,0.522657032168197,0.543725242676185,0.531297610238106,0.519065859922518,0.516824097854002,0.513363513689984,0.504178818613155,0.501109998694119,0.560636399251295,0.592499891176599,0.574674618029861,0.564205806816698,0.558742872067209,0.537304661994515,0.51331998432943
JORDAN,Q1,d3,0.502801356181411,0.46993330334644,0.440955324366285,0.428393476399832,0.457882925366493,0.485199291922402,0.501307331795296,0.547103121055152,0.6005380712624,0.639661051379155,0.667314528649574,0.677765444458954,0.660097118839991,0.658607689219712,0.653795518410501,0.640026456178025,0.65734969069971,0.732749798072133,0.722001189802522,0.697228872541196,0.681833263202697,0.650292372205052,0.588233288352994,0.541656147071199
JORDAN,Q2,d1,0.666630392199539,0.610542811126104,0.597440473599443,0.592129891611892,0.571910503634702,0.556087581073434,0.581704609759283,0.682649196883298,0.769751447351238,0.832303138466896,0.879467200626823,0.88797719061507,0.957384756017934,0.951921821268445,0.895551299351412,0.880163670395682,0.789034954076525,0.761567927567144,0.728376790144953,0.769707917990685,0.783659078048143,0.752187350367823,0.71148739825012,0.681299786706133
JORDAN,Q2,d2,0.496017063509337,0.444870064858747,0.408261872633091,0.390763069690506,0.410177164497453,0.421277151438645,0.38521307621991,0.483959430635964,0.518217037391721,0.523179384494842,0.53547642885126,0.558699342706656,0.540874069559918,0.513559395812475,0.501066469333565,0.491707656814521,0.493361772515562,0.49510294693771,0.553693466242981,0.592412832455491,0.576916380098376,0.560592869890741,0.543638183955078,0.517520567622862
JORDAN,Q2,d3,0.543754900042716,0.515222360889013,0.49583242248545,0.489292973165345,0.49720957665066,0.487587913762118,0.505832216797263,0.558741437033345,0.617479286482029,0.653759573469668,0.684072032959858,0.702174267642426,0.694005098196975,0.692879792474969,0.686572579468588,0.669428229890512,0.648789572852603,0.631380937871166,0.637514272607643,0.711073390980238,0.699667980998238,0.659032605404433,0.617376203216102,0.586644474665194
JORDAN,Q3,d1,0.754842641361598,0.733622078091673,0.708766813215514,0.691572715796805,0.684063901101293,0.643777477908849,0.683367431332434,0.76629086318722,0.883820136682192,0.944282418491272,0.977582379314848,0.994732947373003,1.0,0.998476472380621,0.99923823619031,0.997736473251208,0.983154137465721,0.958625342793714,0.873220737387368,0.973512384103077,0.966242980890611,0.913572454620642,0.867017803508466,0.816110216340922
JORDAN,Q3,d2,0.754842641361598,0.733622078091673,0.708766813215514,0.691572715796805,0.684063901101293,0.643777477908849,0.683367431332434,0.76629086318722,0.883820136682192,0.944282418491272,0.977582379314848,0.994732947373003,1.0,0.998476472380621,0.99923823619031,0.997736473251208,0.983154137465721,0.958625342793714,0.873220737387368,0.973512384103077,0.966242980890611,0.913572454620642,0.867017803508466,0.816110216340922
JORDAN,Q3,d3,0.673268619683977,0.642406303051408,0.582270491446481,0.555739346189004,0.548056414051277,0.543159360988987,0.522330561964045,0.51242763243808,0.521068210507988,0.526269969094154,0.528098202237409,0.533365254864406,0.543115831628433,0.545988769424977,0.54472641796892,0.550494058242284,0.550951116528098,0.548557001697645,0.595808122578679,0.654725112088103,0.6381839550777,0.617006921168328,0.604492230009141,0.591890480128847
JORDAN,Q4,d1,0.511426457145345,0.474513559395812,0.462869455447699,0.430940669481565,0.475253558525225,0.523462325338441,0.548012884690724,0.597919296565533,0.664062159926871,0.734275018499978,0.799394941888304,0.891503068819919,0.864841335480782,0.833130196317416,0.816719627388674,0.826274322030209,0.945435946545945,0.895943063596396,0.834153136290428,0.781482610020459,0.762808514342924,0.716210333870195,0.641100422234797,0.565946981238846
JORDAN,Q4,d2,0.522809384930135,0.499912941278893,0.477538849954294,0.446524180559788,0.439102424585383,0.483175902145997,0.474644147477474,0.489313541984068,0.497148826883733,0.509184695076829,0.504548818177861,0.501523527619379,0.494167065685805,0.486201192704479,0.474578853436643,0.485657075697558,0.566273451442998,0.561855221346798,0.556675227440909,0.544661123928089,0.545923475384147,0.536869368388978,0.519522918208331,0.501784703782701
JORDAN,Q4,d3,0.528303074119146,0.503733825530538,0.484601961849354,0.471445922339836,0.490554128759849,0.504616004799585,0.51815174335089,0.560229494359163,0.612777002871045,0.647165670853686,0.670907388446551,0.684202059506528,0.677786683422316,0.68109254909828,0.675276174866904,0.668595364312359,0.732436376161808,0.726275315635178,0.73065900613007,0.704537368063455,0.691422965333595,0.659113297462617,0.610288732141133,0.56187627630924
KSA,Q1,d1,0.592399733388804,0.585985440835939,0.568959577071615,0.54756065766111,0.545574217212633,0.532820832691855,0.514597443685183,0.527265577082325,0.549143756298021,0.57672849932417,0.594932741399201,0.595573187978232,0.604365337707801,0.633812782908627,0.648725441662313,0.644582628473967,0.628276854653941,0.614640787321248,0.646487403290954,0.623311699092286,0.620908098029943,0.624209175686902,0.61692670492293,0.598232251160211
KSA,Q1,d2,0.375486083004491,0.366996421404227,0.356273190637655,0.345315601973898,0.343819366829847,0.346803977957784,0.31888145220504,0.327034220253029,0.340457834291734,0.356466496396726,0.370244578368281,0.379316218387297,0.371516192297917,0.370246025479478,0.371153687135787,0.366219941261713,0.385029921576941,0.420226967881167,0.435811645601621,0.432616521762803,0.428973971911655,0.423970847451634,0.413669469820919,0.387771530999328
KSA,Q1,d3,0.452091115562263,0.438796729161795,0.42609141648721,0.415869045760197,0.411873953334894,0.420414126450897,0.401698282119111,0.407141313194203,0.424187396197862,0.442911108382084,0.456252194293782,0.460016327179854,0.461925169701339,0.469299124045075,0.473744206869339,0.476777898487384,0.475396202079065,0.494877512312301,0.519716322450607,0.511134018253822,0.507044511599295,0.500827892968626,0.489305549977945,0.469109280379861
KSA,Q2,d1,0.882730588207512,0.881756419559328,0.856612006117569,0.838423706580192,0.809514685921642,0.77126828197283,0.757003074408476,0.789020804355257,0.824083912975516,0.866185552903215,0.909293385564507,0.937350315314141,0.970183486065334,0.971542392213249,0.979804012133673,0.943720917696259,0.930351934307476,0.899966441275676,0.90392705774298,0.92702767915389,0.915182078917088,0.913943616405873,0.91081108706925,0.901039529204503
KSA,Q2,d2,0.459806935611149,0.453769238865084,0.43956010801544,0.428103100650515,0.418943076852478,0.398079088390236,0.387514664726161,0.400756084413327,0.422203881976574,0.451274275895117,0.468496133141562,0.472738176309929,0.468072898577142,0.472597266991659,0.477442990082398,0.466434319146234,0.463870989020105,0.461916827531143,0.500340613793027,0.499908576007877,0.491226790636547,0.49125918760883,0.484306353306657,0.469719781957644
KSA,Q2,d3,0.706151392776742,0.697672262851487,0.683879864338238,0.669975144362239,0.645635378236104,0.607579135510041,0.603157192725057,0.629952048731305,0.659063271783363,0.686232068809611,0.704334057628643,0.705207506677567,0.717703106456992,0.744033957152247,0.753357883742003,0.737513421433062,0.718604191080887,0.694692446343114,0.716091318101056,0.727922686893473,0.718261080790582,0.718207250017603,0.718837979219747,0.712805289708634
KSA,Q3,d1,0.885276247009662,0.895626546082107,0.879750620051456,0.880470199779392,0.877663023826556,0.847322853649863,0.829272021700471,0.843853589899537,0.868428478097483,0.887631277131394,0.915261211968683,0.924355798065711,0.96859554232963,0.999290650467754,1.0,0.961111265934273,0.950845793364057,0.930727466500883,0.88146792910213,0.909706005953489,0.917215738906157,0.939877902874759,0.914464743418707,0.907408526799666
