zone,season,daytype,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Albania,m3,d5,0.426570377,0.384397616,0.362529876,0.360849954,0.364859012,0.406016711,0.516874286,0.665390073,0.688214252,0.66675046,0.635836284,0.611159838,0.601311035,0.610271305,0.6399224,0.645863837,0.656468036,0.707707847,0.797353662,0.80887184,0.790480016,0.722865804,0.603634983,0.488210996
Albania,m3,d6,0.423599467,0.375268004,0.358360364,0.351317939,0.356971727,0.393320335,0.483041155,0.59366291,0.67195202,0.684765573,0.668874364,0.651701774,0.641835735,0.643840359,0.654476355,0.650154332,0.65540088,0.704980339,0.802391316,0.824650888,0.807288487,0.735327184,0.617360304,0.500994363
Albania,m3,d7,0.384483847,0.351716042,0.358360364,0.334331729,0.333040888,0.343223284,0.38312891,0.468365133,0.560644925,0.59817291,0.597446925,0.580185559,0.568854557,0.571594194,0.561420431,0.551258601,0.551779633,0.560391995,0.605089626,0.695353071,0.733544886,0.682524284,0.596796418,0.484182746
Albania,m4,d1,0.419853532,0.366637086,0.347897793,0.346806355,0.373930691,0.388180686,0.461707664,0.591903626,0.659106845,0.664303275,0.650503019,0.643720155,0.637723029,0.650132036,0.663892904,0.666499068,0.67086263,0.687772814,0.737216389,0.776911157,0.775666868,0.714339713,0.617428516,0.497819021
Albania,m4,d2,0.402945178,0.364885367,0.348859234,0.359384174,0.369842514,0.38529913,0.466873149,0.600103067,0.636586873,0.618079471,0.577046259,0.551980076,0.561281181,0.562953254,0.549632957,0.540619086,0.544571452,0.561022833,0.597851765,0.662205626,0.704475837,0.657588643,0.576546957,0.46876737
Albania,m4,d3,0.382831895,0.345477284,0.327715427,0.321647987,0.330273932,0.361418718,0.423253841,0.531247788,0.585703173,0.603078386,0.596649595,0.590981717,0.591820424,0.589234101,0.583249224,0.572095695,0.570796502,0.595024294,0.673230301,0.699599777,0.702889077,0.648817568,0.564202112,0.469532051
Albania,m4,d4,0.394764007,0.35591682,0.338198634,0.342347002,0.365271484,0.372990913,0.433337478,0.569761921,0.61602984,0.654961267,0.655985589,0.639806388,0.623160761,0.622170177,0.645442151,0.656308817,0.659400497,0.659629547,0.680087401,0.715003871,0.731522805,0.678549978,0.581350665,0.483170486
Albania,m4,d5,0.391857991,0.354736553,0.342065968,0.354872196,0.357693815,0.371787506,0.449362222,0.553838651,0.591778902,0.567071513,0.537343383,0.527493053,0.536731326,0.536415768,0.529647898,0.516965269,0.523058744,0.533989958,0.558934545,0.608781472,0.635928237,0.599066342,0.51502209,0.424825181
Albania,m4,d6,0.385511076,0.351722549,0.342549579,0.348672125,0.349441658,0.361589785,0.417162728,0.502046644,0.573671776,0.607343194,0.610222484,0.599461752,0.596024412,0.585056653,0.567114139,0.546536952,0.543863293,0.556803601,0.570696769,0.599521208,0.626930212,0.596263205,0.534474639,0.459957243
Albania,m4,d7,0.37748659,0.348272292,0.340574731,0.361551605,0.34835523,0.355845234,0.428126938,0.520762222,0.531338969,0.517200664,0.501781215,0.49741321,0.513598634,0.518346556,0.517352697,0.507026447,0.516209209,0.53383298,0.560863428,0.59243282,0.608228626,0.570553329,0.505810317,0.424074228
Albania,m5,d1,0.373097307,0.344703161,0.332852819,0.327989548,0.330759496,0.35318429,0.386661135,0.462486986,0.531532077,0.561835464,0.565649033,0.566869565,0.563294519,0.558552811,0.540931478,0.516534167,0.513028438,0.520738087,0.537706759,0.567758051,0.618021866,0.582427552,0.530613253,0.453208944
Albania,m5,d2,0.365736488,0.335654057,0.323864964,0.320563948,0.322298346,0.348444641,0.414732269,0.481908394,0.507025368,0.510320242,0.507235324,0.501047586,0.496236113,0.501268608,0.493949423,0.482051008,0.484200674,0.488233226,0.502339678,0.513605515,0.554080782,0.5323485,0.485053415,0.415437695
Albania,m5,d3,0.378684493,0.347939792,0.334448561,0.329458525,0.33468155,0.364019176,0.386651208,0.447564296,0.510721669,0.554477893,0.587823149,0.595263552,0.575742325,0.532490992,0.493464299,0.46741661,0.466467048,0.482782558,0.502680825,0.531011872,0.558280783,0.519633863,0.4844944,0.425444055
Albania,m5,d4,0.378021777,0.341252206,0.332277472,0.324248764,0.325646695,0.352575049,0.404082658,0.493563007,0.524414715,0.520894861,0.507706347,0.497135775,0.48764017,0.487899805,0.479020397,0.465522572,0.462462754,0.477435359,0.504310146,0.539820817,0.564444043,0.526901185,0.48280214,0.417185625
Albania,m5,d5,0.37079549,0.341712333,0.333564119,0.327783424,0.327480994,0.349484051,0.403443168,0.492065575,0.509961846,0.504674458,0.494387451,0.493645254,0.492061695,0.49843899,0.489414696,0.480803195,0.477031805,0.485542474,0.499898127,0.510825532,0.560484475,0.536114239,0.491929249,0.426133629
Albania,m5,d6,0.372366226,0.345199225,0.330949312,0.320594411,0.324514192,0.344991061,0.389142048,0.444960768,0.483167478,0.509481292,0.514870757,0.515160843,0.506513134,0.50725958,0.481740531,0.466393439,0.475204875,0.490230016,0.508924734,0.524822338,0.572367975,0.5507253,0.489385913,0.421113747
Albania,m5,d7,0.373584153,0.339700638,0.326987799,0.317030942,0.323616625,0.345790379,0.40217451,0.475526062,0.504805516,0.510919766,0.515202626,0.519883399,0.518842521,0.522040677,0.51301745,0.503020739,0.505853353,0.508678628,0.514613172,0.518425402,0.55511285,0.54340151,0.498172718,0.427701469
Albania,m6,d1,0.406189774,0.37240073,0.356895711,0.348450257,0.356836725,0.378560551,0.433763951,0.513924013,0.570606411,0.590433721,0.590159058,0.602340126,0.606298612,0.605784294,0.593846242,0.583181317,0.576992301,0.582157687,0.581762375,0.567837335,0.587510272,0.589265091,0.528686703,0.447666512
Albania,m6,d2,0.43823431,0.406056364,0.387229544,0.375829033,0.377187525,0.396231839,0.476947053,0.57475136,0.638603104,0.667903322,0.688158945,0.702451531,0.708636386,0.717964428,0.711075305,0.691535228,0.690460188,0.694309001,0.685833061,0.664902296,0.670340161,0.673552105,0.610013623,0.511427385
Albania,m6,d3,0.392160987,0.365123858,0.346980365,0.341060531,0.346365513,0.370743699,0.421091464,0.493148015,0.546674568,0.576935384,0.59101255,0.606859478,0.599016739,0.590360144,0.553048663,0.539243723,0.538062968,0.553261634,0.558847859,0.576286233,0.596610796,0.586038249,0.526506197,0.453012982
Albania,m6,d4,0.335522894,0.307353834,0.297730049,0.288750715,0.293867943,0.31100162,0.371799314,0.45358305,0.492352935,0.499526703,0.511029243,0.5156537,0.510981425,0.513664123,0.503776967,0.485969341,0.486166936,0.493796051,0.503534949,0.509003733,0.532961573,0.507529042,0.472735359,0.423098895
Albania,m6,d5,0.357636051,0.328678451,0.315844028,0.312232226,0.315161681,0.328732196,0.415834087,0.499852529,0.550504434,0.566780315,0.571395887,0.583043387,0.584514692,0.588537622,0.577934287,0.562817209,0.542173092,0.543401602,0.541656924,0.538218983,0.559996346,0.566025454,0.503998087,0.421662267
Albania,m6,d6,0.39496584,0.359034291,0.342295385,0.335401763,0.337459353,0.361615947,0.448134418,0.530690057,0.578438427,0.59811945,0.605716431,0.621246738,0.616926668,0.627829955,0.6219629,0.6089862,0.607893428,0.620349296,0.611745775,0.603215887,0.621530174,0.61741981,0.550627656,0.464083818
Albania,m6,d7,0.443747688,0.398829499,0.381561845,0.370796994,0.369815884,0.389992116,0.472594861,0.564114285,0.627381332,0.661460263,0.675707231,0.685944372,0.695627121,0.71214581,0.706115971,0.694237669,0.692619727,0.696575583,0.679895509,0.661005672,0.666042769,0.66816829,0.611972688,0.497867932
Albania,m7,d1,0.447693092,0.407952199,0.390389687,0.378772443,0.378744863,0.396339081,0.457174777,0.537767895,0.609158214,0.652076448,0.672799389,0.69448928,0.709317343,0.71781911,0.708114996,0.68782981,0.679153097,0.685920243,0.693068239,0.691065219,0.704413686,0.681511387,0.61403149,0.531961204
Albania,m7,d2,0.452027752,0.411412426,0.389189642,0.377827067,0.377902503,0.394651466,0.452352626,0.539114011,0.606978552,0.644127011,0.6636955,0.685459604,0.693868276,0.695640078,0.688277512,0.676948318,0.666573615,0.671958725,0.677641783,0.67354099,0.685002247,0.665160825,0.598673873,0.521704873
Albania,m7,d3,0.447638425,0.406374481,0.386922851,0.377558807,0.377842366,0.394954464,0.453784335,0.543611282,0.614733023,0.65258691,0.67014909,0.69098486,0.704162517,0.720031039,0.719240544,0.704807659,0.688935666,0.681021831,0.682770951,0.672960453,0.685969081,0.687935193,0.630095425,0.539429761
Albania,m7,d4,0.435544388,0.39447239,0.37559607,0.365234602,0.363929742,0.382231651,0.438559277,0.519702608,0.586813673,0.614922481,0.634632972,0.644912121,0.650422315,0.655300015,0.646021352,0.632122146,0.619020178,0.619523203,0.628173152,0.622088358,0.631254328,0.631161289,0.572092978,0.483144385
Albania,m7,d5,0.371436981,0.339843191,0.325133257,0.319216735,0.323353119,0.344593645,0.412087625,0.496220231,0.549095559,0.567717983,0.568612945,0.576827271,0.57072189,0.561806286,0.551082907,0.541197884,0.531832634,0.541813033,0.5578959,0.563331112,0.585093423,0.575567402,0.509777223,0.433929784
Albania,m7,d6,0.39034901,0.350460379,0.33622364,0.331021112,0.335800541,0.354435347,0.41143858,0.489398064,0.54787039,0.580182903,0.594075499,0.610624593,0.6125666,0.610228427,0.595614725,0.57939494,0.576106079,0.591042136,0.608260241,0.611790613,0.627508617,0.613543619,0.541551635,0.469058335
Albania,m7,d7,0.444780106,0.401731861,0.379618066,0.369456601,0.368222418,0.380516185,0.424763623,0.479408085,0.53049599,0.567461662,0.586908357,0.605965584,0.62078897,0.617645138,0.597493783,0.586321557,0.591192561,0.605688199,0.627309118,0.636389396,0.656843342,0.644458706,0.577352478,0.50384358
Albania,m8,d1,0.460705949,0.418931337,0.39768027,0.384860419,0.382961886,0.395780259,0.452880996,0.54087403,0.617639634,0.65725283,0.674281852,0.691327869,0.704361867,0.708422084,0.697514507,0.683444166,0.678054633,0.672786252,0.680203695,0.685908282,0.710588514,0.674625932,0.609964841,0.532685526
Albania,m8,d2,0.383321502,0.353069295,0.337619324,0.329791781,0.330774162,0.349035061,0.401477474,0.493947971,0.555156211,0.581454416,0.593980218,0.605010463,0.614856922,0.619048863,0.608269255,0.591599978,0.578839602,0.578303444,0.565645257,0.582155642,0.586851183,0.536232066,0.468136089,0.412260914
Albania,m8,d3,0.430244312,0.391111033,0.369878504,0.360852031,0.36114132,0.378653811,0.438040193,0.520628727,0.585758601,0.621241272,0.639688052,0.653366919,0.655289878,0.657830861,0.64766657,0.621037696,0.613950036,0.621765544,0.635411387,0.634560048,0.653206907,0.627735158,0.559128324,0.490900822
Albania,m8,d4,0.444466064,0.406987041,0.379533167,0.367613039,0.367244131,0.385757445,0.43610278,0.509291552,0.584130449,0.614099215,0.631558013,0.665278867,0.680615082,0.680611735,0.669076084,0.649489185,0.648096156,0.659730618,0.671451706,0.672142258,0.691980197,0.654740567,0.586573568,0.511530194
Albania,m8,d5,0.43823489,0.399654014,0.377670364,0.367352522,0.365963288,0.383316664,0.423518749,0.500948519,0.570911429,0.610932427,0.620821848,0.624268406,0.60783288,0.591137398,0.570103436,0.559554677,0.567396279,0.576491629,0.590644346,0.611349146,0.633974757,0.583800456,0.518175468,0.456697256
Albania,m8,d6,0.376410673,0.344665497,0.330150265,0.323522209,0.327505584,0.349055974,0.392643429,0.476384827,0.543102167,0.568682493,0.577581265,0.588466639,0.59232071,0.598341879,0.587914309,0.578598161,0.570013814,0.554185216,0.567472556,0.594205263,0.612695677,0.559332752,0.49639612,0.435834308
Albania,m8,d7,0.370036131,0.345923658,0.332416649,0.326546291,0.329107649,0.348299716,0.398959176,0.488153195,0.54581389,0.56150918,0.571114305,0.580325462,0.587201203,0.5965359,0.583171464,0.570660591,0.562812742,0.558373765,0.56806414,0.60387024,0.61704969,0.561104232,0.492957011,0.428249971
Albania,m9,d1,0.346606116,0.318085379,0.307608102,0.302674458,0.306724318,0.329057271,0.386362138,0.473786906,0.522825429,0.531909006,0.537368189,0.548126874,0.54844471,0.556564212,0.546913718,0.539789985,0.532609647,0.541088482,0.555395584,0.59030077,0.587286303,0.533736658,0.468917415,0.405911442
Albania,m9,d2,0.300157722,0.280525802,0.26989435,0.269177467,0.273658227,0.30244958,0.37433867,0.469303387,0.491968282,0.486925197,0.477627357,0.471303653,0.46295846,0.462921811,0.448606032,0.438391125,0.44024051,0.459318401,0.498340228,0.548320966,0.524155997,0.468672881,0.401507331,0.348092371
Albania,m9,d3,0.3398427,0.313444643,0.2985922,0.291381103,0.292929087,0.309331938,0.347043283,0.407672556,0.453723732,0.478858842,0.48655945,0.496570159,0.502828001,0.496677482,0.473704618,0.463847846,0.472620244,0.48805892,0.511556829,0.566781013,0.563372001,0.511454598,0.44306763,0.378587712
Albania,m9,d4,0.320980376,0.296216003,0.285666602,0.284294847,0.286045374,0.307179309,0.380592358,0.46882049,0.495324812,0.497623407,0.491115995,0.492430971,0.487876366,0.491459829,0.489500771,0.484888033,0.481504933,0.492847025,0.516099674,0.563398033,0.54381037,0.491600833,0.431677291,0.36842147
Albania,m9,d5,0.32685632,0.303239567,0.292680098,0.289946159,0.293730318,0.319541132,0.383569228,0.470469191,0.506691989,0.517562072,0.518872645,0.528361558,0.51728119,0.51995632,0.507456688,0.496717765,0.488879333,0.496292275,0.523924535,0.569046138,0.537961317,0.478913347,0.419521814,0.36316075
Albania,m9,d6,0.30458032,0.284312015,0.275205667,0.272667475,0.276154572,0.300467167,0.355970478,0.44321905,0.499340526,0.50782922,0.496479005,0.491789046,0.483994197,0.481310085,0.463263966,0.446490159,0.444381931,0.462055448,0.500461648,0.549222184,0.522405228,0.468116872,0.408778734,0.350179853
Albania,m9,d7,0.292587393,0.272642136,0.26225264,0.259878298,0.26417027,0.290196618,0.357040578,0.44511501,0.475855893,0.47274054,0.465837633,0.468299525,0.456260205,0.456246029,0.44809777,0.436417888,0.43600105,0.45103935,0.486493566,0.522665815,0.491187594,0.442420649,0.380175165,0.32902437
Albania,m10,d1,0.279562693,0.25717256,0.246581313,0.243386242,0.247750721,0.275172845,0.352989118,0.456580869,0.485548809,0.47834268,0.457453866,0.444819704,0.438887626,0.441994002,0.440045281,0.43205596,0.435789685,0.46240119,0.530727287,0.542888061,0.516593333,0.467421886,0.398717581,0.327011516
Albania,m10,d2,0.289393823,0.262867741,0.251266415,0.244833785,0.254901202,0.297281879,0.366713995,0.447059089,0.490371091,0.478113225,0.460550345,0.45251761,0.449872606,0.448288361,0.445023977,0.441506998,0.48751121,0.570519732,0.562454161,0.527575049,0.495521658,0.439849836,0.35390087,0.309126229
Albania,m10,d3,0.276462053,0.256455231,0.246745153,0.245782628,0.248882851,0.274852808,0.345067459,0.435529853,0.459251736,0.453537035,0.43865596,0.432891407,0.42652402,0.4271287,0.42301075,0.421247802,0.425983905,0.441488973,0.487108478,0.524014557,0.496987103,0.450061861,0.386871132,0.326808205
Albania,m10,d4,0.278756347,0.254930084,0.24583015,0.243322033,0.249029105,0.276923689,0.349687882,0.450689552,0.486842628,0.489063499,0.478444913,0.470751386,0.465489326,0.475300494,0.469543254,0.453365467,0.451457539,0.468345265,0.523988982,0.53480698,0.500207075,0.447602923,0.384608674,0.325733416
Albania,m10,d5,0.279394374,0.252748729,0.242582374,0.238781948,0.245514919,0.273090735,0.352456927,0.45524002,0.484234434,0.470668366,0.452315915,0.449359846,0.436815204,0.438909279,0.43443632,0.425744629,0.426753247,0.449563736,0.516176044,0.530960807,0.500500543,0.454614494,0.386253888,0.323711707
Albania,m10,d6,0.292875943,0.268574327,0.256562383,0.253568351,0.2570206,0.27541156,0.32275288,0.395289487,0.464438884,0.479931113,0.470030371,0.460992324,0.460143622,0.45610405,0.440493358,0.433537637,0.450902711,0.483497998,0.554580305,0.566045327,0.535450393,0.474546605,0.405043172,0.337522083
Albania,m10,d7,0.296309533,0.271247761,0.259525656,0.255215258,0.258406093,0.288266684,0.348107557,0.436536609,0.505427361,0.511747239,0.49864568,0.490130848,0.481927311,0.480437006,0.466555377,0.457672164,0.460061931,0.489634879,0.55001035,0.545145921,0.509421135,0.457034058,0.393372896,0.333969137
Albania,m11,d1,0.331466886,0.306590357,0.292116635,0.292159047,0.299013317,0.340894919,0.440336167,0.548027776,0.560028851,0.557864404,0.514315229,0.504950546,0.495069312,0.513184332,0.547099673,0.550816532,0.585186527,0.642247822,0.635908252,0.616897744,0.59353872,0.538248165,0.460689232,0.386767495
Albania,m11,d2,0.371029423,0.331884435,0.313285429,0.308215313,0.310698948,0.350087637,0.431249329,0.550562834,0.640127003,0.667302294,0.651637984,0.624694754,0.630919407,0.651500954,0.683182654,0.686760438,0.734808993,0.79273562,0.787932382,0.780042964,0.752380332,0.674622559,0.560450254,0.447078437
Albania,m11,d3,0.319200105,0.294804491,0.288632607,0.283200118,0.291152665,0.322695123,0.384241531,0.476773106,0.545115345,0.574374134,0.578137326,0.575254988,0.584577892,0.578754666,0.566180176,0.557793084,0.582411414,0.61173274,0.5876613,0.564671538,0.532890032,0.48348075,0.414321515,0.361320393
Albania,m11,d4,0.324705675,0.297337796,0.283402731,0.282930081,0.29358616,0.332644511,0.429126451,0.525147412,0.53640592,0.528158171,0.490978836,0.474586591,0.467966117,0.479053839,0.50476858,0.513986117,0.539299987,0.604649877,0.597593606,0.577561192,0.55191402,0.489944571,0.426061156,0.362612377
Albania,m11,d5,0.328708699,0.305992535,0.294566233,0.293494835,0.303721562,0.34198947,0.439194673,0.540027789,0.552659385,0.529966478,0.503787494,0.481102593,0.478837695,0.491723382,0.523246317,0.535985127,0.568549621,0.638935417,0.630647441,0.616098891,0.591215155,0.529616305,0.44855892,0.379076031
Albania,m11,d6,0.311712691,0.285530533,0.274430163,0.270989539,0.275692609,0.286947327,0.33293996,0.391413371,0.464142188,0.515582744,0.542172259,0.565595846,0.579757472,0.578365297,0.567637604,0.571509508,0.608511228,0.62140527,0.612211795,0.595909314,0.563161973,0.508742877,0.445287237,0.377596329
Albania,m11,d7,0.369906359,0.333099188,0.314569728,0.308831309,0.312595369,0.35124375,0.424859964,0.527958232,0.614370291,0.640319819,0.627383205,0.620301784,0.628118097,0.640614447,0.644154385,0.637897275,0.685222646,0.720455072,0.712509642,0.704115764,0.663562809,0.607430881,0.518204191,0.436364667
Albania,m12,d1,0.344516568,0.300446757,0.284886547,0.276720763,0.286648081,0.32646711,0.427457861,0.564506541,0.617942941,0.614373375,0.604263599,0.609742357,0.627192799,0.657049581,0.671510728,0.670694229,0.690450584,0.718500173,0.713534867,0.695611159,0.672904432,0.620999709,0.530724633,0.436759073
Albania,m12,d2,0.418189861,0.377168989,0.348211767,0.34030038,0.351313195,0.393964507,0.503376529,0.653785959,0.716408025,0.709215022,0.699514527,0.683052162,0.682328527,0.696746195,0.705959409,0.722533184,0.751548354,0.809494169,0.809014795,0.800066606,0.773146316,0.715879929,0.613746873,0.514506152
Albania,m12,d3,0.343122783,0.300973833,0.282305377,0.276375594,0.28352766,0.321368161,0.397634914,0.509510295,0.601257676,0.63014255,0.627215596,0.62167649,0.611724327,0.623665199,0.618269678,0.627532218,0.671236935,0.70746258,0.690639875,0.675062698,0.637866785,0.579425637,0.496210146,0.405940307
Albania,m12,d4,0.342154922,0.304443902,0.287420547,0.281707738,0.283903071,0.320119433,0.392334593,0.499554072,0.586568756,0.610724999,0.603166571,0.598363876,0.591190959,0.60067723,0.59976799,0.610079675,0.654126056,0.688861937,0.682226408,0.672386831,0.639987079,0.580521066,0.498068696,0.40369719
Albania,m12,d5,0.363485654,0.32179125,0.306051247,0.301784935,0.304901732,0.34860063,0.455912293,0.594963233,0.639234707,0.635915613,0.583192512,0.577536563,0.570953287,0.587601487,0.599444395,0.614185317,0.668194847,0.721971218,0.723468278,0.718896331,0.696735264,0.640879192,0.550069942,0.453872742
Albania,m12,d6,0.405982752,0.357293802,0.333382352,0.327459906,0.333695169,0.368196995,0.450910919,0.572498958,0.673591262,0.690737207,0.664491211,0.647207405,0.633533762,0.641727644,0.644884526,0.662816099,0.710271101,0.775398557,0.775869729,0.764865361,0.749335537,0.693360769,0.604863593,0.508488715
Albania,m12,d7,0.429561049,0.376562735,0.34588165,0.34239585,0.343760829,0.378320228,0.464534716,0.594810945,0.684974409,0.692472683,0.665234219,0.644221316,0.642863887,0.658293171,0.659103328,0.667454508,0.717933466,0.772789179,0.772821451,0.766321362,0.750024654,0.712500119,0.631987464,0.534233339
BiH,m1,d1,0.645978542,0.596368555,0.571227043,0.56502584,0.573146721,0.614906239,0.720174493,0.817165874,0.877871894,0.895021305,0.879292582,0.866136489,0.850084386,0.864647379,0.857517088,0.845673404,0.861100392,0.944545751,0.940546969,0.927390668,0.898905304,0.860986286,0.807600163,0.72726243
BiH,m1,d2,0.609237794,0.567196886,0.546586706,0.539465833,0.549915781,0.600360053,0.715832819,0.824432073,0.892311934,0.907452485,0.891100415,0.872071027,0.84910363,0.852976234,0.841512854,0.828128756,0.839976654,0.921523408,0.92474384,0.910043066,0.882476903,0.844564962,0.789801961,0.70750459
BiH,m1,d3,0.578919386,0.53601469,0.518248176,0.509540008,0.519004101,0.554078828,0.634966594,0.731456228,0.804164786,0.830332113,0.824434779,0.813062872,0.803211035,0.813996903,0.798568718,0.796371136,0.833162564,0.885402104,0.862915121,0.842908463,0.820630754,0.789794468,0.743555234,0.679740705
BiH,m1,d4,0.608878303,0.561700668,0.537480386,0.526663871,0.529201952,0.564511762,0.63235468,0.712875878,0.783540869,0.816032664,0.818914262,0.815836815,0.796622348,0.816960191,0.803479365,0.792636001,0.824890737,0.86991684,0.850901396,0.836933392,0.816030687,0.784855568,0.739027648,0.671373712
BiH,m1,d5,0.646812619,0.596559514,0.570088213,0.561697962,0.566133919,0.606800136,0.694496893,0.788855599,0.851949378,0.876884218,0.890561726,0.895711877,0.899704519,0.923047641,0.919174465,0.90361469,0.913788711,0.956005749,0.940162139,0.922015633,0.897120078,0.863753985,0.810489565,0.729326028
