uni_0,uni_1,value
Hydro_Sto_CenterBlack_Cand,2032,1.0
Hydro_Sto_CenterBlack_Cand,2033,1.0
Hydro_Sto_CenterBlack_Cand,2034,1.0
Hydro_Sto_CenterBlack_Cand,2035,1.0
Hydro_Sto_CenterBlack_Cand,2036,1.0
Hydro_Sto_CenterBlack_Cand,2037,1.0
Hydro_Sto_CenterBlack_Cand,2038,1.0
Hydro_Sto_CenterBlack_Cand,2039,1.0
Hydro_Sto_CenterBlack_Cand,2040,1.0
Hydro_Sto_CenterBlack_Cand,2041,1.0
Hydro_Sto_CenterBlack_Cand,2042,1.0
Hydro_Sto_CenterBlack_Cand,2043,1.0
Hydro_Sto_CenterBlack_Cand,2044,1.0
Hydro_Sto_CenterBlack_Cand,2045,1.0
Hydro_Sto_CenterBlack_Cand,2046,1.0
Hydro_Sto_CenterBlack_Cand,2047,1.0
Hydro_Sto_CenterBlack_Cand,2048,1.0
Hydro_Sto_CenterBlack_Cand,2049,1.0
Hydro_Sto_CenterBlack_Cand,2050,1.0
Hydro_Sto_CenterBlack_Cand,2051,1.0
Hydro_Sto_CenterBlack_Cand,2052,1.0
Hydro_Sto_CenterBlack_Cand,2053,1.0
Hydro_Sto_WestMed_Cand,2024,1.0
Hydro_Sto_WestMed_Cand,2025,1.0
Hydro_Sto_WestMed_Cand,2026,1.0
Hydro_Sto_WestMed_Cand,2027,1.0
Hydro_Sto_WestMed_Cand,2028,1.0
Hydro_Sto_WestMed_Cand,2029,1.0
Hydro_Sto_WestMed_Cand,2030,1.0
Hydro_Sto_WestMed_Cand,2031,1.0
Hydro_Sto_WestMed_Cand,2032,1.0
Hydro_Sto_WestMed_Cand,2033,1.0
Hydro_Sto_WestMed_Cand,2034,1.0
Hydro_Sto_WestMed_Cand,2035,1.0
Hydro_Sto_WestMed_Cand,2036,1.0
Hydro_Sto_WestMed_Cand,2037,1.0
Hydro_Sto_WestMed_Cand,2038,1.0
Hydro_Sto_WestMed_Cand,2039,1.0
Hydro_Sto_WestMed_Cand,2040,1.0
Hydro_Sto_WestMed_Cand,2041,1.0
Hydro_Sto_WestMed_Cand,2042,1.0
Hydro_Sto_WestMed_Cand,2043,1.0
Hydro_Sto_WestMed_Cand,2044,1.0
Hydro_Sto_WestMed_Cand,2045,1.0
Hydro_Sto_WestMed_Cand,2046,1.0
Hydro_Sto_WestMed_Cand,2047,1.0
Hydro_Sto_WestMed_Cand,2048,1.0
Hydro_Sto_WestMed_Cand,2049,1.0
Hydro_Sto_WestMed_Cand,2050,1.0
Hydro_Sto_WestMed_Cand,2051,1.0
Hydro_Sto_WestMed_Cand,2052,1.0
Hydro_Sto_WestMed_Cand,2053,1.0
Hydro_Sto_WestAna_Cand,2024,1.0
Hydro_Sto_WestAna_Cand,2025,1.0
Hydro_Sto_WestAna_Cand,2026,1.0
Hydro_Sto_WestAna_Cand,2027,1.0
Hydro_Sto_WestAna_Cand,2028,1.0
Hydro_Sto_WestAna_Cand,2029,1.0
Hydro_Sto_WestAna_Cand,2030,1.0
Hydro_Sto_WestAna_Cand,2031,1.0
Hydro_Sto_WestAna_Cand,2032,1.0
Hydro_Sto_WestAna_Cand,2033,1.0
Hydro_Sto_WestAna_Cand,2034,1.0
Hydro_Sto_WestAna_Cand,2035,1.0
Hydro_Sto_WestAna_Cand,2036,1.0
Hydro_Sto_WestAna_Cand,2037,1.0
Hydro_Sto_WestAna_Cand,2038,1.0
Hydro_Sto_WestAna_Cand,2039,1.0
Hydro_Sto_WestAna_Cand,2040,1.0
Hydro_Sto_WestAna_Cand,2041,1.0
Hydro_Sto_WestAna_Cand,2042,1.0
Hydro_Sto_WestAna_Cand,2043,1.0
Hydro_Sto_WestAna_Cand,2044,1.0
Hydro_Sto_WestAna_Cand,2045,1.0
Hydro_Sto_WestAna_Cand,2046,1.0
Hydro_Sto_WestAna_Cand,2047,1.0
Hydro_Sto_WestAna_Cand,2048,1.0
Hydro_Sto_WestAna_Cand,2049,1.0
Hydro_Sto_WestAna_Cand,2050,1.0
Hydro_Sto_WestAna_Cand,2051,1.0
Hydro_Sto_WestAna_Cand,2052,1.0
Hydro_Sto_WestAna_Cand,2053,1.0
Hydro_Sto_CenterAna_Cand,2024,1.0
Hydro_Sto_CenterAna_Cand,2025,1.0
Hydro_Sto_CenterAna_Cand,2026,1.0
Hydro_Sto_CenterAna_Cand,2027,1.0
Hydro_Sto_CenterAna_Cand,2028,1.0
Hydro_Sto_CenterAna_Cand,2029,1.0
Hydro_Sto_CenterAna_Cand,2030,1.0
Hydro_Sto_CenterAna_Cand,2031,1.0
Hydro_Sto_CenterAna_Cand,2032,1.0
Hydro_Sto_CenterAna_Cand,2033,1.0
Hydro_Sto_CenterAna_Cand,2034,1.0
Hydro_Sto_CenterAna_Cand,2035,1.0
Hydro_Sto_CenterAna_Cand,2036,1.0
Hydro_Sto_CenterAna_Cand,2037,1.0
Hydro_Sto_CenterAna_Cand,2038,1.0
Hydro_Sto_CenterAna_Cand,2039,1.0
Hydro_Sto_CenterAna_Cand,2040,1.0
Hydro_Sto_CenterAna_Cand,2041,1.0
Hydro_Sto_CenterAna_Cand,2042,1.0
Hydro_Sto_CenterAna_Cand,2043,1.0
Hydro_Sto_CenterAna_Cand,2044,1.0
Hydro_Sto_CenterAna_Cand,2045,1.0
Hydro_Sto_CenterAna_Cand,2046,1.0
Hydro_Sto_CenterAna_Cand,2047,1.0
Hydro_Sto_CenterAna_Cand,2048,1.0
Hydro_Sto_CenterAna_Cand,2049,1.0
Hydro_Sto_CenterAna_Cand,2050,1.0
Hydro_Sto_CenterAna_Cand,2051,1.0
Hydro_Sto_CenterAna_Cand,2052,1.0
Hydro_Sto_CenterAna_Cand,2053,1.0
ROR_CenterBlack_Cand,2024,1.0
ROR_CenterBlack_Cand,2025,1.0
ROR_CenterBlack_Cand,2026,1.0
ROR_CenterBlack_Cand,2027,1.0
ROR_CenterBlack_Cand,2028,1.0
ROR_CenterBlack_Cand,2029,1.0
ROR_CenterBlack_Cand,2030,1.0
ROR_CenterBlack_Cand,2031,1.0
ROR_CenterBlack_Cand,2032,1.0
ROR_CenterBlack_Cand,2033,1.0
ROR_CenterBlack_Cand,2034,1.0
ROR_CenterBlack_Cand,2035,1.0
ROR_CenterBlack_Cand,2036,1.0
ROR_CenterBlack_Cand,2037,1.0
ROR_CenterBlack_Cand,2038,1.0
ROR_CenterBlack_Cand,2039,1.0
ROR_CenterBlack_Cand,2040,1.0
ROR_CenterBlack_Cand,2041,1.0
ROR_CenterBlack_Cand,2042,1.0
ROR_CenterBlack_Cand,2043,1.0
ROR_CenterBlack_Cand,2044,1.0
ROR_CenterBlack_Cand,2045,1.0
ROR_CenterBlack_Cand,2046,1.0
ROR_CenterBlack_Cand,2047,1.0
ROR_CenterBlack_Cand,2048,1.0
ROR_CenterBlack_Cand,2049,1.0
ROR_CenterBlack_Cand,2050,1.0
ROR_CenterBlack_Cand,2051,1.0
ROR_CenterBlack_Cand,2052,1.0
ROR_CenterBlack_Cand,2053,1.0
ROR_EastAna_Cand,2024,1.0
ROR_EastAna_Cand,2025,1.0
ROR_EastAna_Cand,2026,1.0
ROR_EastAna_Cand,2027,1.0
ROR_EastAna_Cand,2028,1.0
ROR_EastAna_Cand,2029,1.0
ROR_EastAna_Cand,2030,1.0
ROR_EastAna_Cand,2031,1.0
ROR_EastAna_Cand,2032,1.0
ROR_EastAna_Cand,2033,1.0
ROR_EastAna_Cand,2034,1.0
ROR_EastAna_Cand,2035,1.0
ROR_EastAna_Cand,2036,1.0
ROR_EastAna_Cand,2037,1.0
ROR_EastAna_Cand,2038,1.0
ROR_EastAna_Cand,2039,1.0
ROR_EastAna_Cand,2040,1.0
ROR_EastAna_Cand,2041,1.0
ROR_EastAna_Cand,2042,1.0
ROR_EastAna_Cand,2043,1.0
ROR_EastAna_Cand,2044,1.0
ROR_EastAna_Cand,2045,1.0
ROR_EastAna_Cand,2046,1.0
ROR_EastAna_Cand,2047,1.0
ROR_EastAna_Cand,2048,1.0
ROR_EastAna_Cand,2049,1.0
ROR_EastAna_Cand,2050,1.0
ROR_EastAna_Cand,2051,1.0
ROR_EastAna_Cand,2052,1.0
ROR_EastAna_Cand,2053,1.0
ROR_SouthEast_Cand,2024,1.0
ROR_SouthEast_Cand,2025,1.0
ROR_SouthEast_Cand,2026,1.0
ROR_SouthEast_Cand,2027,1.0
ROR_SouthEast_Cand,2028,1.0
ROR_SouthEast_Cand,2029,1.0
ROR_SouthEast_Cand,2030,1.0
ROR_SouthEast_Cand,2031,1.0
ROR_SouthEast_Cand,2032,1.0
ROR_SouthEast_Cand,2033,1.0
ROR_SouthEast_Cand,2034,1.0
ROR_SouthEast_Cand,2035,1.0
ROR_SouthEast_Cand,2036,1.0
ROR_SouthEast_Cand,2037,1.0
ROR_SouthEast_Cand,2038,1.0
ROR_SouthEast_Cand,2039,1.0
ROR_SouthEast_Cand,2040,1.0
ROR_SouthEast_Cand,2041,1.0
ROR_SouthEast_Cand,2042,1.0
ROR_SouthEast_Cand,2043,1.0
ROR_SouthEast_Cand,2044,1.0
ROR_SouthEast_Cand,2045,1.0
ROR_SouthEast_Cand,2046,1.0
ROR_SouthEast_Cand,2047,1.0
ROR_SouthEast_Cand,2048,1.0
ROR_SouthEast_Cand,2049,1.0
ROR_SouthEast_Cand,2050,1.0
ROR_SouthEast_Cand,2051,1.0
ROR_SouthEast_Cand,2052,1.0
ROR_SouthEast_Cand,2053,1.0
ROR_EastMed_Cand,2024,1.0
ROR_EastMed_Cand,2025,1.0
ROR_EastMed_Cand,2026,1.0
ROR_EastMed_Cand,2027,1.0
ROR_EastMed_Cand,2028,1.0
ROR_EastMed_Cand,2029,1.0
ROR_EastMed_Cand,2030,1.0
ROR_EastMed_Cand,2031,1.0
ROR_EastMed_Cand,2032,1.0
ROR_EastMed_Cand,2033,1.0
ROR_EastMed_Cand,2034,1.0
ROR_EastMed_Cand,2035,1.0
ROR_EastMed_Cand,2036,1.0
ROR_EastMed_Cand,2037,1.0
ROR_EastMed_Cand,2038,1.0
ROR_EastMed_Cand,2039,1.0
ROR_EastMed_Cand,2040,1.0
ROR_EastMed_Cand,2041,1.0
ROR_EastMed_Cand,2042,1.0
ROR_EastMed_Cand,2043,1.0
ROR_EastMed_Cand,2044,1.0
ROR_EastMed_Cand,2045,1.0
ROR_EastMed_Cand,2046,1.0
ROR_EastMed_Cand,2047,1.0
ROR_EastMed_Cand,2048,1.0
ROR_EastMed_Cand,2049,1.0
ROR_EastMed_Cand,2050,1.0
ROR_EastMed_Cand,2051,1.0
ROR_EastMed_Cand,2052,1.0
ROR_EastMed_Cand,2053,1.0
ROR_CenterAna_Cand,2024,1.0
ROR_CenterAna_Cand,2025,1.0
ROR_CenterAna_Cand,2026,1.0
ROR_CenterAna_Cand,2027,1.0
ROR_CenterAna_Cand,2028,1.0
ROR_CenterAna_Cand,2029,1.0
ROR_CenterAna_Cand,2030,1.0
ROR_CenterAna_Cand,2031,1.0
ROR_CenterAna_Cand,2032,1.0
ROR_CenterAna_Cand,2033,1.0
ROR_CenterAna_Cand,2034,1.0
ROR_CenterAna_Cand,2035,1.0
ROR_CenterAna_Cand,2036,1.0
ROR_CenterAna_Cand,2037,1.0
ROR_CenterAna_Cand,2038,1.0
ROR_CenterAna_Cand,2039,1.0
ROR_CenterAna_Cand,2040,1.0
ROR_CenterAna_Cand,2041,1.0
ROR_CenterAna_Cand,2042,1.0
ROR_CenterAna_Cand,2043,1.0
ROR_CenterAna_Cand,2044,1.0
ROR_CenterAna_Cand,2045,1.0
ROR_CenterAna_Cand,2046,1.0
ROR_CenterAna_Cand,2047,1.0
ROR_CenterAna_Cand,2048,1.0
ROR_CenterAna_Cand,2049,1.0
ROR_CenterAna_Cand,2050,1.0
ROR_CenterAna_Cand,2051,1.0
ROR_CenterAna_Cand,2052,1.0
ROR_CenterAna_Cand,2053,1.0
ROR_WestMed_Cand,2024,1.0
ROR_WestMed_Cand,2025,1.0
ROR_WestMed_Cand,2026,1.0
ROR_WestMed_Cand,2027,1.0
ROR_WestMed_Cand,2028,1.0
ROR_WestMed_Cand,2029,1.0
ROR_WestMed_Cand,2030,1.0
ROR_WestMed_Cand,2031,1.0
ROR_WestMed_Cand,2032,1.0
ROR_WestMed_Cand,2033,1.0
ROR_WestMed_Cand,2034,1.0
ROR_WestMed_Cand,2035,1.0
ROR_WestMed_Cand,2036,1.0
ROR_WestMed_Cand,2037,1.0
ROR_WestMed_Cand,2038,1.0
ROR_WestMed_Cand,2039,1.0
ROR_WestMed_Cand,2040,1.0
ROR_WestMed_Cand,2041,1.0
ROR_WestMed_Cand,2042,1.0
ROR_WestMed_Cand,2043,1.0
ROR_WestMed_Cand,2044,1.0
ROR_WestMed_Cand,2045,1.0
ROR_WestMed_Cand,2046,1.0
ROR_WestMed_Cand,2047,1.0
ROR_WestMed_Cand,2048,1.0
ROR_WestMed_Cand,2049,1.0
ROR_WestMed_Cand,2050,1.0
ROR_WestMed_Cand,2051,1.0
ROR_WestMed_Cand,2052,1.0
ROR_WestMed_Cand,2053,1.0
ROR_NorthWest_Cand,2024,1.0
ROR_NorthWest_Cand,2025,1.0
ROR_NorthWest_Cand,2026,1.0
ROR_NorthWest_Cand,2027,1.0
ROR_NorthWest_Cand,2028,1.0
ROR_NorthWest_Cand,2029,1.0
ROR_NorthWest_Cand,2030,1.0
ROR_NorthWest_Cand,2031,1.0
ROR_NorthWest_Cand,2032,1.0
ROR_NorthWest_Cand,2033,1.0
ROR_NorthWest_Cand,2034,1.0
ROR_NorthWest_Cand,2035,1.0
ROR_NorthWest_Cand,2036,1.0
ROR_NorthWest_Cand,2037,1.0
ROR_NorthWest_Cand,2038,1.0
ROR_NorthWest_Cand,2039,1.0
ROR_NorthWest_Cand,2040,1.0
ROR_NorthWest_Cand,2041,1.0
ROR_NorthWest_Cand,2042,1.0
ROR_NorthWest_Cand,2043,1.0
ROR_NorthWest_Cand,2044,1.0
ROR_NorthWest_Cand,2045,1.0
ROR_NorthWest_Cand,2046,1.0
ROR_NorthWest_Cand,2047,1.0
ROR_NorthWest_Cand,2048,1.0
ROR_NorthWest_Cand,2049,1.0
ROR_NorthWest_Cand,2050,1.0
ROR_NorthWest_Cand,2051,1.0
ROR_NorthWest_Cand,2052,1.0
ROR_NorthWest_Cand,2053,1.0
ROR_WestAna_Cand,2024,1.0
ROR_WestAna_Cand,2025,1.0
ROR_WestAna_Cand,2026,1.0
ROR_WestAna_Cand,2027,1.0
ROR_WestAna_Cand,2028,1.0
ROR_WestAna_Cand,2029,1.0
ROR_WestAna_Cand,2030,1.0
ROR_WestAna_Cand,2031,1.0
ROR_WestAna_Cand,2032,1.0
ROR_WestAna_Cand,2033,1.0
ROR_WestAna_Cand,2034,1.0
ROR_WestAna_Cand,2035,1.0
ROR_WestAna_Cand,2036,1.0
ROR_WestAna_Cand,2037,1.0
ROR_WestAna_Cand,2038,1.0
ROR_WestAna_Cand,2039,1.0
ROR_WestAna_Cand,2040,1.0
ROR_WestAna_Cand,2041,1.0
ROR_WestAna_Cand,2042,1.0
ROR_WestAna_Cand,2043,1.0
ROR_WestAna_Cand,2044,1.0
ROR_WestAna_Cand,2045,1.0
ROR_WestAna_Cand,2046,1.0
ROR_WestAna_Cand,2047,1.0
ROR_WestAna_Cand,2048,1.0
ROR_WestAna_Cand,2049,1.0
ROR_WestAna_Cand,2050,1.0
ROR_WestAna_Cand,2051,1.0
ROR_WestAna_Cand,2052,1.0
ROR_WestAna_Cand,2053,1.0
Gokcekaya_PHP,2024,1.0
Gokcekaya_PHP,2025,1.0
Gokcekaya_PHP,2026,0.9640470588235294
Gokcekaya_PHP,2027,0.9280941176470588
Gokcekaya_PHP,2028,0.8921411764705882
Gokcekaya_PHP,2029,0.8561882352941177
Gokcekaya_PHP,2030,0.8202352941176471
Gokcekaya_PHP,2031,0.7842823529411765
Gokcekaya_PHP,2032,0.7483294117647059
Gokcekaya_PHP,2033,0.7123764705882353
Gokcekaya_PHP,2034,0.6764235294117648
Gokcekaya_PHP,2035,0.6404705882352941
Gokcekaya_PHP,2036,0.6045176470588236
Gokcekaya_PHP,2037,0.5685647058823529
Gokcekaya_PHP,2038,0.5326117647058823
Gokcekaya_PHP,2039,0.4966588235294117
Gokcekaya_PHP,2040,0.4607058823529412
Gokcekaya_PHP,2041,0.4247529411764706
Gokcekaya_PHP,2042,0.3888
Gokcekaya_PHP,2043,0.3528470588235294
Gokcekaya_PHP,2044,0.3168941176470588
Gokcekaya_PHP,2045,0.2809411764705882
Gokcekaya_PHP,2046,0.2449882352941176
Gokcekaya_PHP,2047,0.209035294117647
Gokcekaya_PHP,2048,0.1730823529411765
Gokcekaya_PHP,2049,0.1371294117647059
Gokcekaya_PHP,2050,0.1011764705882353
Gokcekaya_PHP,2051,0.1011764705882353
Gokcekaya_PHP,2052,0.1011764705882353
Gokcekaya_PHP,2053,0.1011764705882353
PHP_Generic_CenterBlack,2024,1.0
PHP_Generic_CenterBlack,2025,1.0
PHP_Generic_CenterBlack,2026,0.9640470588235294
PHP_Generic_CenterBlack,2027,0.9280941176470588
PHP_Generic_CenterBlack,2028,0.8921411764705882
PHP_Generic_CenterBlack,2029,0.8561882352941177
PHP_Generic_CenterBlack,2030,0.8202352941176471
PHP_Generic_CenterBlack,2031,0.7842823529411765
PHP_Generic_CenterBlack,2032,0.7483294117647059
PHP_Generic_CenterBlack,2033,0.7123764705882353
PHP_Generic_CenterBlack,2034,0.6764235294117648
PHP_Generic_CenterBlack,2035,0.6404705882352941
PHP_Generic_CenterBlack,2036,0.6045176470588236
PHP_Generic_CenterBlack,2037,0.5685647058823529
PHP_Generic_CenterBlack,2038,0.5326117647058823
PHP_Generic_CenterBlack,2039,0.4966588235294117
PHP_Generic_CenterBlack,2040,0.4607058823529412
PHP_Generic_CenterBlack,2041,0.4247529411764706
PHP_Generic_CenterBlack,2042,0.3888
PHP_Generic_CenterBlack,2043,0.3528470588235294
PHP_Generic_CenterBlack,2044,0.3168941176470588
PHP_Generic_CenterBlack,2045,0.2809411764705882
PHP_Generic_CenterBlack,2046,0.2449882352941176
PHP_Generic_CenterBlack,2047,0.209035294117647
PHP_Generic_CenterBlack,2048,0.1730823529411765
PHP_Generic_CenterBlack,2049,0.1371294117647059
PHP_Generic_CenterBlack,2050,0.1011764705882353
PHP_Generic_CenterBlack,2051,0.1011764705882353
PHP_Generic_CenterBlack,2052,0.1011764705882353
PHP_Generic_CenterBlack,2053,0.1011764705882353
PHP_Generic_CenterAna,2024,1.0
PHP_Generic_CenterAna,2025,1.0
PHP_Generic_CenterAna,2026,0.9640470588235294
PHP_Generic_CenterAna,2027,0.9280941176470588
PHP_Generic_CenterAna,2028,0.8921411764705882
PHP_Generic_CenterAna,2029,0.8561882352941177
PHP_Generic_CenterAna,2030,0.8202352941176471
PHP_Generic_CenterAna,2031,0.7842823529411765
PHP_Generic_CenterAna,2032,0.7483294117647059
PHP_Generic_CenterAna,2033,0.7123764705882353
PHP_Generic_CenterAna,2034,0.6764235294117648
PHP_Generic_CenterAna,2035,0.6404705882352941
PHP_Generic_CenterAna,2036,0.6045176470588236
PHP_Generic_CenterAna,2037,0.5685647058823529
PHP_Generic_CenterAna,2038,0.5326117647058823
PHP_Generic_CenterAna,2039,0.4966588235294117
PHP_Generic_CenterAna,2040,0.4607058823529412
PHP_Generic_CenterAna,2041,0.4247529411764706
PHP_Generic_CenterAna,2042,0.3888
PHP_Generic_CenterAna,2043,0.3528470588235294
PHP_Generic_CenterAna,2044,0.3168941176470588
PHP_Generic_CenterAna,2045,0.2809411764705882
PHP_Generic_CenterAna,2046,0.2449882352941176
PHP_Generic_CenterAna,2047,0.209035294117647
PHP_Generic_CenterAna,2048,0.1730823529411765
PHP_Generic_CenterAna,2049,0.1371294117647059
PHP_Generic_CenterAna,2050,0.1011764705882353
PHP_Generic_CenterAna,2051,0.1011764705882353
PHP_Generic_CenterAna,2052,0.1011764705882353
PHP_Generic_CenterAna,2053,0.1011764705882353
PHP_Generic_WestMed,2024,1.0
PHP_Generic_WestMed,2025,1.0
PHP_Generic_WestMed,2026,0.9640470588235294
PHP_Generic_WestMed,2027,0.9280941176470588
PHP_Generic_WestMed,2028,0.8921411764705882
PHP_Generic_WestMed,2029,0.8561882352941177
PHP_Generic_WestMed,2030,0.8202352941176471
PHP_Generic_WestMed,2031,0.7842823529411765
PHP_Generic_WestMed,2032,0.7483294117647059
PHP_Generic_WestMed,2033,0.7123764705882353
PHP_Generic_WestMed,2034,0.6764235294117648
PHP_Generic_WestMed,2035,0.6404705882352941
PHP_Generic_WestMed,2036,0.6045176470588236
PHP_Generic_WestMed,2037,0.5685647058823529
PHP_Generic_WestMed,2038,0.5326117647058823
PHP_Generic_WestMed,2039,0.4966588235294117
PHP_Generic_WestMed,2040,0.4607058823529412
PHP_Generic_WestMed,2041,0.4247529411764706
PHP_Generic_WestMed,2042,0.3888
PHP_Generic_WestMed,2043,0.3528470588235294
PHP_Generic_WestMed,2044,0.3168941176470588
PHP_Generic_WestMed,2045,0.2809411764705882
PHP_Generic_WestMed,2046,0.2449882352941176
PHP_Generic_WestMed,2047,0.209035294117647
PHP_Generic_WestMed,2048,0.1730823529411765
PHP_Generic_WestMed,2049,0.1371294117647059
PHP_Generic_WestMed,2050,0.1011764705882353
PHP_Generic_WestMed,2051,0.1011764705882353
PHP_Generic_WestMed,2052,0.1011764705882353
PHP_Generic_WestMed,2053,0.1011764705882353
NorthWest_Agg_Onshore,2024,1.0
NorthWest_Agg_Onshore,2025,1.0
NorthWest_Agg_Onshore,2026,0.9964885496183208
NorthWest_Agg_Onshore,2027,0.9929770992366412
NorthWest_Agg_Onshore,2028,0.9894656488549618
NorthWest_Agg_Onshore,2029,0.9859541984732824
NorthWest_Agg_Onshore,2030,0.982442748091603
NorthWest_Agg_Onshore,2031,0.9789312977099236
NorthWest_Agg_Onshore,2032,0.9754198473282444
NorthWest_Agg_Onshore,2033,0.971908396946565
NorthWest_Agg_Onshore,2034,0.9683969465648856
NorthWest_Agg_Onshore,2035,0.964885496183206
NorthWest_Agg_Onshore,2036,0.9613740458015269
NorthWest_Agg_Onshore,2037,0.9578625954198472
NorthWest_Agg_Onshore,2038,0.954351145038168
NorthWest_Agg_Onshore,2039,0.9508396946564884
NorthWest_Agg_Onshore,2040,0.9473282442748092
NorthWest_Agg_Onshore,2041,0.9438167938931298
NorthWest_Agg_Onshore,2042,0.9403053435114505
NorthWest_Agg_Onshore,2043,0.936793893129771
NorthWest_Agg_Onshore,2044,0.9332824427480916
NorthWest_Agg_Onshore,2045,0.9297709923664124
NorthWest_Agg_Onshore,2046,0.9262595419847328
NorthWest_Agg_Onshore,2047,0.9227480916030536
NorthWest_Agg_Onshore,2048,0.919236641221374
NorthWest_Agg_Onshore,2049,0.9157251908396948
NorthWest_Agg_Onshore,2050,0.9122137404580152
NorthWest_Agg_Onshore,2051,0.9122137404580152
NorthWest_Agg_Onshore,2052,0.9122137404580152
NorthWest_Agg_Onshore,2053,0.9122137404580152
Trakia_Agg_Onshore,2024,1.0
Trakia_Agg_Onshore,2025,1.0
Trakia_Agg_Onshore,2026,0.9964885496183208
Trakia_Agg_Onshore,2027,0.9929770992366412
Trakia_Agg_Onshore,2028,0.9894656488549618
Trakia_Agg_Onshore,2029,0.9859541984732824
Trakia_Agg_Onshore,2030,0.982442748091603
Trakia_Agg_Onshore,2031,0.9789312977099236
Trakia_Agg_Onshore,2032,0.9754198473282444
Trakia_Agg_Onshore,2033,0.971908396946565
Trakia_Agg_Onshore,2034,0.9683969465648856
Trakia_Agg_Onshore,2035,0.964885496183206
Trakia_Agg_Onshore,2036,0.9613740458015269
Trakia_Agg_Onshore,2037,0.9578625954198472
Trakia_Agg_Onshore,2038,0.954351145038168
Trakia_Agg_Onshore,2039,0.9508396946564884
Trakia_Agg_Onshore,2040,0.9473282442748092
Trakia_Agg_Onshore,2041,0.9438167938931298
Trakia_Agg_Onshore,2042,0.9403053435114505
Trakia_Agg_Onshore,2043,0.936793893129771
Trakia_Agg_Onshore,2044,0.9332824427480916
Trakia_Agg_Onshore,2045,0.9297709923664124
Trakia_Agg_Onshore,2046,0.9262595419847328
Trakia_Agg_Onshore,2047,0.9227480916030536
Trakia_Agg_Onshore,2048,0.919236641221374
Trakia_Agg_Onshore,2049,0.9157251908396948
Trakia_Agg_Onshore,2050,0.9122137404580152
Trakia_Agg_Onshore,2051,0.9122137404580152
Trakia_Agg_Onshore,2052,0.9122137404580152
Trakia_Agg_Onshore,2053,0.9122137404580152
EastAna_Agg_Onshore,2024,1.0
EastAna_Agg_Onshore,2025,1.0
EastAna_Agg_Onshore,2026,0.9964885496183208
EastAna_Agg_Onshore,2027,0.9929770992366412
EastAna_Agg_Onshore,2028,0.9894656488549618
EastAna_Agg_Onshore,2029,0.9859541984732824
EastAna_Agg_Onshore,2030,0.982442748091603
EastAna_Agg_Onshore,2031,0.9789312977099236
EastAna_Agg_Onshore,2032,0.9754198473282444
EastAna_Agg_Onshore,2033,0.971908396946565
EastAna_Agg_Onshore,2034,0.9683969465648856
EastAna_Agg_Onshore,2035,0.964885496183206
EastAna_Agg_Onshore,2036,0.9613740458015269
EastAna_Agg_Onshore,2037,0.9578625954198472
EastAna_Agg_Onshore,2038,0.954351145038168
EastAna_Agg_Onshore,2039,0.9508396946564884
EastAna_Agg_Onshore,2040,0.9473282442748092
EastAna_Agg_Onshore,2041,0.9438167938931298
EastAna_Agg_Onshore,2042,0.9403053435114505
EastAna_Agg_Onshore,2043,0.936793893129771
EastAna_Agg_Onshore,2044,0.9332824427480916
EastAna_Agg_Onshore,2045,0.9297709923664124
EastAna_Agg_Onshore,2046,0.9262595419847328
EastAna_Agg_Onshore,2047,0.9227480916030536
EastAna_Agg_Onshore,2048,0.919236641221374
EastAna_Agg_Onshore,2049,0.9157251908396948
EastAna_Agg_Onshore,2050,0.9122137404580152
EastAna_Agg_Onshore,2051,0.9122137404580152
EastAna_Agg_Onshore,2052,0.9122137404580152
EastAna_Agg_Onshore,2053,0.9122137404580152
EastMed_Agg_Onshore,2024,1.0
EastMed_Agg_Onshore,2025,1.0
EastMed_Agg_Onshore,2026,0.9964885496183208
EastMed_Agg_Onshore,2027,0.9929770992366412
EastMed_Agg_Onshore,2028,0.9894656488549618
EastMed_Agg_Onshore,2029,0.9859541984732824
EastMed_Agg_Onshore,2030,0.982442748091603
EastMed_Agg_Onshore,2031,0.9789312977099236
EastMed_Agg_Onshore,2032,0.9754198473282444
EastMed_Agg_Onshore,2033,0.971908396946565
EastMed_Agg_Onshore,2034,0.9683969465648856
EastMed_Agg_Onshore,2035,0.964885496183206
EastMed_Agg_Onshore,2036,0.9613740458015269
EastMed_Agg_Onshore,2037,0.9578625954198472
EastMed_Agg_Onshore,2038,0.954351145038168
EastMed_Agg_Onshore,2039,0.9508396946564884
EastMed_Agg_Onshore,2040,0.9473282442748092
EastMed_Agg_Onshore,2041,0.9438167938931298
EastMed_Agg_Onshore,2042,0.9403053435114505
EastMed_Agg_Onshore,2043,0.936793893129771
EastMed_Agg_Onshore,2044,0.9332824427480916
EastMed_Agg_Onshore,2045,0.9297709923664124
EastMed_Agg_Onshore,2046,0.9262595419847328
EastMed_Agg_Onshore,2047,0.9227480916030536
EastMed_Agg_Onshore,2048,0.919236641221374
EastMed_Agg_Onshore,2049,0.9157251908396948
EastMed_Agg_Onshore,2050,0.9122137404580152
EastMed_Agg_Onshore,2051,0.9122137404580152
EastMed_Agg_Onshore,2052,0.9122137404580152
EastMed_Agg_Onshore,2053,0.9122137404580152
SouthEast_Agg_Onshore,2024,1.0
SouthEast_Agg_Onshore,2025,1.0
SouthEast_Agg_Onshore,2026,0.9964885496183208
