zone,tech,season,daytype,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Georgia,ROR,Q1,d1,0.6178366113354307,0.6143080276073849,0.6079085723968027,0.6011689262105447,0.5939854526589605,0.5878682731818529,0.5849508677868259,0.5830946825550003,0.5832249202147872,0.583427210671579,0.5850440596920201,0.5850949175461846,0.5863137017283027,0.590472004713628,0.5922833314346208,0.5955793528106561,0.5998747822639298,0.6049104826133183,0.611160222427114,0.6208869499644984,0.6283196613736689,0.6315636761127352,0.630685873583776,0.6266380072033626
Georgia,ROR,Q1,d2,0.6178366113354307,0.6143080276073849,0.6079085723968027,0.6011689262105447,0.5939854526589605,0.5878682731818529,0.5849508677868259,0.5830946825550003,0.5832249202147872,0.583427210671579,0.5850440596920201,0.5850949175461846,0.5863137017283027,0.590472004713628,0.5922833314346208,0.5955793528106561,0.5998747822639298,0.6049104826133183,0.611160222427114,0.6208869499644984,0.6283196613736689,0.6315636761127352,0.630685873583776,0.6266380072033626
Georgia,ROR,Q1,d3,0.6178366113354307,0.6143080276073849,0.6079085723968027,0.6011689262105447,0.5939854526589605,0.5878682731818529,0.5849508677868259,0.5830946825550003,0.5832249202147872,0.583427210671579,0.5850440596920201,0.5850949175461846,0.5863137017283027,0.590472004713628,0.5922833314346208,0.5955793528106561,0.5998747822639298,0.6049104826133183,0.611160222427114,0.6208869499644984,0.6283196613736689,0.6315636761127352,0.630685873583776,0.6266380072033626
Georgia,ROR,Q1,d4,0.6178366113354307,0.6143080276073849,0.6079085723968027,0.6011689262105447,0.5939854526589605,0.5878682731818529,0.5849508677868259,0.5830946825550003,0.5832249202147872,0.583427210671579,0.5850440596920201,0.5850949175461846,0.5863137017283027,0.590472004713628,0.5922833314346208,0.5955793528106561,0.5998747822639298,0.6049104826133183,0.611160222427114,0.6208869499644984,0.6283196613736689,0.6315636761127352,0.630685873583776,0.6266380072033626
Georgia,ROR,Q1,d5,0.6178366113354307,0.6143080276073849,0.6079085723968027,0.6011689262105447,0.5939854526589605,0.5878682731818529,0.5849508677868259,0.5830946825550003,0.5832249202147872,0.583427210671579,0.5850440596920201,0.5850949175461846,0.5863137017283027,0.590472004713628,0.5922833314346208,0.5955793528106561,0.5998747822639298,0.6049104826133183,0.611160222427114,0.6208869499644984,0.6283196613736689,0.6315636761127352,0.630685873583776,0.6266380072033626
Georgia,ROR,Q1,d6,0.6178366113354307,0.6143080276073849,0.6079085723968027,0.6011689262105447,0.5939854526589605,0.5878682731818529,0.5849508677868259,0.5830946825550003,0.5832249202147872,0.583427210671579,0.5850440596920201,0.5850949175461846,0.5863137017283027,0.590472004713628,0.5922833314346208,0.5955793528106561,0.5998747822639298,0.6049104826133183,0.611160222427114,0.6208869499644984,0.6283196613736689,0.6315636761127352,0.630685873583776,0.6266380072033626
Georgia,ROR,Q2,d1,0.9928047751725421,0.9908501214524955,0.9867365623755111,0.981680277249204,0.9767712123778771,0.9703233065504899,0.9650196420117142,0.9615695469658684,0.9591091840103635,0.9580092322577064,0.9588876298769489,0.9561347326572841,0.9600484696161087,0.9635842060744966,0.9684757967489769,0.9719476446003266,0.9771715545295802,0.9812201599050184,0.9849138543931029,0.9886193466044036,0.9941286131960779,0.9986038675182398,1.0,0.9992450091569733
Georgia,ROR,Q2,d2,0.9928047751725421,0.9908501214524955,0.9867365623755111,0.981680277249204,0.9767712123778771,0.9703233065504899,0.9650196420117142,0.9615695469658684,0.9591091840103635,0.9580092322577064,0.9588876298769489,0.9561347326572841,0.9600484696161087,0.9635842060744966,0.9684757967489769,0.9719476446003266,0.9771715545295802,0.9812201599050184,0.9849138543931029,0.9886193466044036,0.9941286131960779,0.9986038675182398,1.0,0.9992450091569733
Georgia,ROR,Q2,d3,0.9928047751725421,0.9908501214524955,0.9867365623755111,0.981680277249204,0.9767712123778771,0.9703233065504899,0.9650196420117142,0.9615695469658684,0.9591091840103635,0.9580092322577064,0.9588876298769489,0.9561347326572841,0.9600484696161087,0.9635842060744966,0.9684757967489769,0.9719476446003266,0.9771715545295802,0.9812201599050184,0.9849138543931029,0.9886193466044036,0.9941286131960779,0.9986038675182398,1.0,0.9992450091569733
Georgia,ROR,Q2,d4,0.9928047751725421,0.9908501214524955,0.9867365623755111,0.981680277249204,0.9767712123778771,0.9703233065504899,0.9650196420117142,0.9615695469658684,0.9591091840103635,0.9580092322577064,0.9588876298769489,0.9561347326572841,0.9600484696161087,0.9635842060744966,0.9684757967489769,0.9719476446003266,0.9771715545295802,0.9812201599050184,0.9849138543931029,0.9886193466044036,0.9941286131960779,0.9986038675182398,1.0,0.9992450091569733
