,,,,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Liberia,HydroMC,m6,d22,0.452882614,0.45225326,0.451749778,0.453260226,0.456532863,0.453637838,0.57913088,0.675547801,0.608332872,0.601409986,0.510153761,0.520097543,0.490769681,0.516069682,0.516195553,0.51179008,0.464714455,0.50990202,0.530167195,0.622178644,0.638919441,0.662834865,0.659436357,0.666233373
Liberia,HydroMC,m6,d23,0.665100537,0.664974666,0.569690581,0.579005009,0.548670182,0.609591578,0.621801032,0.689141832,0.686750289,0.682848299,0.642947302,0.587690084,0.505748288,0.440799031,0.470630376,0.510027891,0.546026898,0.537341823,0.532684608,0.523621921,0.666359243,0.661198546,0.692792081,0.679575662
Liberia,HydroMC,m6,d24,0.579760233,0.601158244,0.545649286,0.524754757,0.496937343,0.505244806,0.716204022,0.736469198,0.735839844,0.731686113,0.732693078,0.732189595,0.728665217,0.726399545,0.726777157,0.730679147,0.73307069,0.724259744,0.729672182,0.7291687,0.728665217,0.729923924,0.732315466,0.731056759
Liberia,HydroMC,m6,d25,0.726777157,0.730679147,0.726651287,0.726777157,0.726777157,0.72929457,0.725266709,0.729420441,0.728287605,0.732944819,0.497440825,0.634010485,0.736343327,0.73508462,0.734077655,0.733700043,0.731686113,0.72728064,0.729798053,0.730930889,0.72929457,0.730679147,0.731560242,0.727909993
Liberia,HydroMC,m6,d26,0.732315466,0.726777157,0.734455267,0.727154769,0.730427406,0.732567207,0.72740651,0.728539346,0.724763227,0.731056759,0.724889097,0.72539258,0.726777157,0.724385615,0.726525416,0.725518451,0.726399545,0.729798053,0.726147804,0.730553277,0.732063725,0.730930889,0.728539346,0.72740651
Liberia,HydroMC,m6,d27,0.728413476,0.72740651,0.725644321,0.733196561,0.727784122,0.73118263,0.735965715,0.729420441,0.726903028,0.729546312,0.730553277,0.730679147,0.730049794,0.7291687,0.730805018,0.731056759,0.728287605,0.730427406,0.727532381,0.730049794,0.730301536,0.725518451,0.729546312,0.725770192
Liberia,HydroMC,m6,d28,0.73495875,0.732567207,0.728161734,0.730049794,0.725896063,0.72740651,0.730427406,0.726273675,0.72929457,0.495175154,0.732441337,0.732315466,0.728665217,0.726021933,0.726021933,0.72539258,0.726021933,0.729923924,0.727658252,0.726651287,0.730427406,0.733322431,0.730930889,0.725266709
Liberia,HydroMC,m6,d29,0.727154769,0.725266709,0.725770192,0.730427406,0.730427406,0.728791088,0.728539346,0.728413476,0.728791088,0.727028899,0.708651783,0.714693574,0.720483625,0.726525416,0.729042829,0.722875167,0.720735366,0.718847306,0.720861236,0.72337865,0.727909993,0.721364719,0.720987107,0.72337865
Liberia,HydroMC,m6,d30,0.722623426,0.728287605,0.720609495,0.718343823,0.717085117,0.721742331,0.721994072,0.725644321,0.718217953,0.724763227,0.723882132,0.724259744,0.724133873,0.728413476,0.723882132,0.722749296,0.719476659,0.730049794,0.720987107,0.722371684,0.722875167,0.726525416,0.726147804,0.883719793
Liberia,HydroMC,m7,d1,0.879881539,0.874968572,0.879881539,0.891856894,0.88080272,0.882645082,0.88064919,0.887558048,0.881877431,0.884640975,0.886022746,0.884333914,0.885255095,0.885869216,0.885869216,0.885408626,0.880035069,0.876964465,0.881570371,0.874968572,0.878653297,0.885101565,0.884487444,0.886176276
Liberia,HydroMC,m7,d2,0.882184491,0.892163954,0.881723901,0.886022746,0.887865109,0.87312621,0.889861001,0.888325699,0.890475122,0.895234558,0.890935712,0.882491552,0.885869216,0.883566263,0.883412733,0.884794505,0.884180384,0.885715686,0.882030961,0.879420948,0.879574478,0.886943927,0.884487444,0.874661512
Liberia,HydroMC,m7,d3,0.872665619,0.874507982,0.878039176,0.874661512,0.621183163,0.64267739,0.64283092,0.739554942,0.884180384,0.883873324,0.88141684,0.884794505,0.803423502,0.805265865,0.872051499,0.870669727,0.86529617,0.886943927,0.884948035,0.886329807,0.886636867,0.887250988,0.880495659,0.878039176
Liberia,HydroMC,m7,d4,0.716832473,0.69840885,0.716832473,0.716832473,0.712226567,0.613813713,0.521081477,0.519239114,0.511409074,0.58740652,0.58740652,0.861764976,0.876810935,0.872358559,0.824150078,0.802809381,0.796207583,0.784385758,0.78592106,0.859154962,0.861150855,0.860229674,0.866677942,0.880035069
Liberia,HydroMC,m7,d5,0.871590908,0.829216575,0.813710025,0.769339799,0.734334915,0.741397304,0.822154186,0.838274856,0.884026854,0.869287955,0.866063821,0.870669727,0.882030961,0.886943927,0.871744438,0.885408626,0.886483337,0.88909335,0.882030961,0.884640975,0.891089243,0.886329807,0.87327974,0.883873324
Liberia,HydroMC,m7,d6,0.88126331,0.848254319,0.821693595,0.827220682,0.832440709,0.824917729,0.814477676,0.802195261,0.871283848,0.877578586,0.879113888,0.871744438,0.878653297,0.877425055,0.870362667,0.870209136,0.88064919,0.876657404,0.879267418,0.872051499,0.877732116,0.88141684,0.881723901,0.875889754
Liberia,HydroMC,m7,d7,0.87297268,0.872665619,0.8654497,0.86498911,0.866831472,0.877578586,0.878346237,0.860536734,0.855316708,0.855163177,0.852399634,0.858233781,0.856391419,0.85700554,0.854241996,0.858080251,0.856237889,0.8573126,0.859615553,0.861304385,0.853781406,0.854856117,0.859615553,0.860383204
Liberia,HydroMC,m7,d8,0.851478453,0.855316708,0.854856117,0.85715907,0.85715907,0.858847902,0.85685201,0.855623768,0.852860225,0.855163177,0.859154962,0.852860225,0.860229674,0.855009647,0.8573126,0.859922613,0.862072036,0.861611446,0.858847902,0.860383204,0.862532627,0.862532627,0.861150855,0.866217351
Liberia,HydroMC,m7,d9,0.86498911,0.862993217,0.860843795,0.860843795,0.861457915,0.861764976,0.867445593,0.867906183,0.7301896,0.740322593,0.768111558,0.624714357,0.588327701,0.615963136,0.629934384,0.662175724,0.649893309,0.616884317,0.671694596,0.659719241,0.783003986,0.858080251,0.863607338,0.868673834
Liberia,HydroMC,m7,d10,0.864221459,0.860076144,0.867138532,0.868673834,0.868520304,0.869134425,0.866370882,0.865603231,0.861918506,0.846565487,0.582493554,0.623179055,0.866524412,0.863760868,0.866063821,0.87327974,0.867906183,0.865910291,0.869287955,0.87297268,0.87297268,0.869748546,0.87281915,0.867599123
Liberia,HydroMC,m7,d11,0.875736223,0.878192706,0.87281915,0.8654497,0.869748546,0.86498911,0.877117995,0.870362667,0.869748546,0.870669727,0.878806827,0.875889754,0.874507982,0.876503874,0.872051499,0.871590908,0.864528519,0.871590908,0.870516197,0.868980895,0.867445593,0.877885646,0.875736223,0.877425055
Liberia,HydroMC,m7,d12,0.873740331,0.866985002,0.864528519,0.869902076,0.870823257,0.874507982,0.877885646,0.873893861,0.86529617,0.867599123,0.867292063,0.868673834,0.870823257,0.868366774,0.878499767,0.876196814,0.874047391,0.871590908,0.876196814,0.87327974,0.872051499,0.87297268,0.87312621,0.871590908
Liberia,HydroMC,m7,d13,0.87281915,0.870669727,0.88064919,0.876196814,0.876657404,0.872051499,0.876043284,0.869287955,0.872358559,0.872665619,0.871590908,0.874815042,0.870055606,0.87327974,0.874815042,0.870516197,0.871283848,0,0.21432815,0.767650967,0.86529617,0.878039176,0.878653297,0.88126331
Liberia,HydroMC,m7,d14,0.881723901,0.873740331,0.869748546,0.872512089,0.876350344,0.866677942,0.868213244,0.860690264,0.866677942,0,0.124820047,0.85685201,0.875275633,0.874507982,0.873893861,0.863300278,0.863914398,0.870055606,0.874507982,0.87297268,0.870209136,0.87312621,0.876350344,0.873740331
Liberia,HydroMC,m7,d15,0.87297268,0.866677942,0.870976787,0.863146747,0.87343327,0.870976787,0.874507982,0.862839687,0.869134425,0.862532627,0.868673834,0.866370882,0.861918506,0.868059714,0.872358559,0.87297268,0.86529617,0.87343327,0.874200921,0.86514264,0.86483558,0.870362667,0.863914398,0.867752653
Liberia,HydroMC,m7,d16,0.862072036,0.869748546,0.864528519,0.864067929,0.862072036,0.863914398,0.869134425,0.862532627,0.859769083,0.860690264,0.860536734,0.85746613,0.863914398,0.865756761,0.856237889,0.861150855,0.861764976,0.854856117,0.853013755,0.85715907,0.861611446,0.861150855,0.85715907,0.856391419
Liberia,HydroMC,m7,d17,0.85715907,0.860076144,0.860076144,0.858080251,0.862225566,0.858694372,0.85700554,0.85700554,0.858694372,0.856237889,0.855470238,0.858233781,0.858387311,0.855623768,0.84932903,0.858233781,0.861304385,0.86529617,0.863760868,0.862839687,0.8573126,0.863453808,0.864682049,0.863760868
Liberia,HydroMC,m7,d18,0.863760868,0.86514264,0.863914398,0.856084359,0.858080251,0.864221459,0.861150855,0.865910291,0.865603231,0.867599123,0.861457915,0.866370882,0.86483558,0.86498911,0.863607338,0.858080251,0.861457915,0.863300278,0.862839687,0.860997325,0.869748546,0.862686157,0.868213244,0.870976787
Liberia,HydroMC,m7,d19,0.867906183,0.866985002,0.866370882,0.868520304,0.86498911,0.863607338,0.864374989,0.862686157,0.86483558,0.860690264,0.866985002,0.864682049,0.862379097,0.867906183,0.866524412,0.868673834,0.859922613,0.870669727,0.868520304,0.869441485,0.869134425,0.860997325,0.859769083,0.8654497
Liberia,HydroMC,m7,d20,0.870823257,0.867292063,0.866217351,0.868980895,0.866524412,0.866677942,0.868980895,0.86529617,0.867445593,0.866677942,0.861764976,0.856391419,0.859615553,0.859462023,0.864374989,0.860229674,0.854549057,0.859154962,0.860997325,0.86514264,0.862686157,0.858540842,0.866831472,0.859462023
Liberia,HydroMC,m7,d21,0.860843795,0.855930828,0.862839687,0.866524412,0.860536734,0.868980895,0.866370882,0.863300278,0.8573126,0.859769083,0.859308493,0.862379097,0.859615553,0.865603231,0.860690264,0.855163177,0.861611446,0.857773191,0.859462023,0.847026077,0.858233781,0.86514264,0.860536734,0.864528519
Liberia,HydroMC,m7,d22,0.860843795,0.858233781,0.855777298,0.851171392,0.859922613,0.858387311,0.854395526,0.863453808,0.860997325,0.85685201,0.858387311,0.858387311,0.860229674,0.857926721,0.858694372,0.856237889,0.855470238,0.851631983,0.855316708,0.855623768,0.855316708,0.859001432,0.8573126,0.855163177
Liberia,HydroMC,m7,d23,0.855777298,0.855623768,0.85700554,0.851478453,0.847026077,0.850557272,0.850864332,0.853013755,0.852246104,0.85715907,0.794825811,0.763812712,0.726044285,0.856698479,0.850250211,0.850864332,0.847486668,0.852553164,0.854241996,0.853013755,0.854241996,0.850710802,0.855930828,0.853627875
Liberia,HydroMC,m7,d24,0.851017862,0.851785513,0.861764976,0.753219129,0.859154962,0.847947258,0.861764976,0.856391419,0.859922613,0.863760868,0.862839687,0.859922613,0.850096681,0.859462023,0.857773191,0.855316708,0.857619661,0.85715907,0.852553164,0.858694372,0.856084359,0.85715907,0.844876654,0.860229674
Liberia,HydroMC,m7,d25,0.805572925,0.855163177,0.855930828,0.856544949,0.851939043,0.860076144,0.859615553,0.855930828,0.863607338,0.861918506,0.860229674,0.858694372,0.857773191,0.857773191,0.859922613,0.862379097,0.862993217,0.858847902,0.862532627,0.866524412,0.860229674,0.860229674,0.860229674,0.861304385
Liberia,HydroMC,m7,d26,0.857773191,0.855777298,0.854702587,0.854549057,0.863914398,0.859462023,0.853781406,0.855930828,0.861457915,0.853627875,0.862379097,0.868673834,0.866677942,0.862072036,0.856698479,0.862993217,0.860536734,0.856084359,0.859922613,0.851631983,0.864374989,0.859769083,0.864682049,0.867599123
Liberia,HydroMC,m7,d27,0.862993217,0.862225566,0.861457915,0.8573126,0.861150855,0.85715907,0.865603231,0.862225566,0.8654497,0.863453808,0.865603231,0.862532627,0.860690264,0.861611446,0.860843795,0.864374989,0.861457915,0.862686157,0.863300278,0.860843795,0.866677942,0.863453808,0.862532627,0.868059714
Liberia,HydroMC,m7,d28,0.864221459,0.868213244,0.871744438,0.871130318,0.886176276,0.871130318,0.863607338,0.864528519,0.867599123,0.861150855,0.854702587,0.853934936,0.856237889,0.863453808,0.860690264,0.860997325,0.862839687,0.856084359,0.861150855,0.851171392,0.858847902,0.858233781,0.8573126,0.853627875
Liberia,HydroMC,m7,d29,0.858540842,0.855623768,0.855777298,0.858540842,0.854702587,0.856544949,0.855470238,0.862225566,0.862532627,0.859001432,0.860383204,0.863453808,0.862532627,0.856544949,0.86514264,0.859154962,0.858233781,0.866063821,0.858387311,0.861764976,0.865603231,0.859769083,0.856237889,0.866524412
Liberia,HydroMC,m7,d30,0.862686157,0.858080251,0.861764976,0.864221459,0.870823257,0.863607338,0.860997325,0.864528519,0.863607338,0.862532627,0.866063821,0.863300278,0.866831472,0.861457915,0.861304385,0.861918506,0.867292063,0.856391419,0.866370882,0.869441485,0.870362667,0.860690264,0.858387311,0.863300278
Liberia,HydroMC,m7,d31,0.868673834,0.868059714,0.862993217,0.866677942,0.869134425,0.867138532,0.862839687,0.862532627,0.858387311,0.866370882,0.860383204,0.864067929,0.867752653,0.867906183,0.86514264,0.869287955,0.868673834,0.869287955,0.865910291,0.866063821,0.863453808,0.86483558,0.864528519,0.991306305
Liberia,HydroMC,m8,d1,0.987295037,0.989911081,0.991306305,0.993747946,0.991131902,0.983806978,0.85928328,0.644418859,0.619130433,0.651220574,0.650174156,0.333109613,0.661161541,0.659940721,0.65575505,0.656801468,0.656278259,0.659766318,0.650174156,0.664126391,0.654185424,0.975958846,0.988341455,0.998456825
Liberia,HydroMC,m8,d2,0.986597425,0.982934964,0.984330187,0.986423022,0.997236005,0.98746944,0.986597425,0.666742435,0.659940721,0.662731168,0.65575505,0.664824003,0.662033556,0.660987138,0.660638333,0.655580647,0.653487812,0.657673483,0.653313409,0.821961051,0.828065154,0.971947578,0.972470787,0.978400487
Liberia,HydroMC,m8,d3,0.982411755,0.975958846,0.971075564,0.972819593,0.975435637,0.974040414,0.658545497,0.650522962,0.654185424,0.652092589,0.649999753,0.649476544,0.655231841,0.656103856,0.649999753,0.651220574,0.782545987,0.968285117,0.972121981,0.975261234,0.971249967,0.975784443,0.976133249,0.981190934
Liberia,HydroMC,m8,d4,0.979621308,0.975435637,0.978051681,0.977528472,0.976656458,0.979795711,0.98153974,0.978226084,0.976307652,0.980493322,0.978400487,0.978923696,0.982237352,0.978749293,0.985551008,0.983632575,0.980667725,0.965320267,0.980667725,0.984155784,0.982760561,0.98031892,0.982237352,0.979098099
Liberia,HydroMC,m8,d5,0.988341455,0.664475197,0.796149416,0.96078579,0.981190934,0.985202202,0.992527125,0.986597425,0.987992649,0.994271155,0.985027799,0.991306305,0.985899814,0.979621308,0.981016531,0.987992649,0.983283769,0.984155784,0.986597425,0.983458172,0.97142437,0.984678993,0.985899814,0.989387872
Liberia,HydroMC,m8,d6,0.990259887,0.985376605,0.992527125,0.995143169,0.986771828,0.981888546,0.982760561,0.985725411,0.98450459,0.981888546,0.989736678,0.979970114,0.981714143,0.985027799,0.983109367,0.982586158,0.988341455,0.984155784,0.992352722,0.987992649,0.978400487,0.98153974,0.982062949,0.987120634
Liberia,HydroMC,m8,d7,0.98031892,0.983458172,0.980667725,0.983109367,0.987120634,0.982934964,0.978923696,0.985027799,0.981365337,0.985725411,0.983109367,0.983458172,0.987643843,0.980144517,0.987992649,0.983109367,0.987818246,0.990259887,0.994794363,0.991829513,0.985376605,0.988864664,0.994619961,0.987818246
Liberia,HydroMC,m8,d8,0.990085484,0.985725411,0.984678993,0.985376605,0.990085484,0.985899814,0.987992649,0.987120634,0.986771828,0.98746944,0.992178319,0.987818246,0.992527125,0.995317572,1,0.998282422,0.986946231,0.986248619,0.982237352,0.991480708,0.99339914,0.99043429,0.995143169,0.992701528
Liberia,HydroMC,m8,d9,0.98746944,0.997061602,0.990085484,0.995143169,0.993224737,0.989736678,0.987120634,0.973691608,0.976482055,0.983283769,0.986423022,0.993224737,0.986597425,0.980667725,0.985202202,0.987295037,0.979098099,0.986771828,0.98746944,0.991306305,0.981888546,0.986946231,0.98031892,0.984678993
Liberia,HydroMC,m8,d10,0.989736678,0.97857489,0.981190934,0.983283769,0.982760561,0.988341455,0.988690261,0.979446905,0.979795711,0.992352722,0.988690261,0.99339914,0.987992649,0.994794363,0.994968766,0.979098099,0.979446905,0.974912428,0.980144517,0.984853396,0.982586158,0.982934964,0.982237352,0.981365337
Liberia,HydroMC,m8,d11,0.983109367,0.977702875,0.979795711,0.979098099,0.982934964,0.979272502,0.976830861,0.976656458,0.973866011,0.97264519,0.969854743,0.973866011,0.971773176,0.966192281,0.970726758,0.966366684,0.96375064,0.966889893,0.965145864,0.96549467,0.968110714,0.965145864,0.963925043,0.96078579
Liberia,HydroMC,m8,d12,0.964273849,0.964099446,0.962006611,0.963576237,0.96375064,0.966366684,0.968808326,0.956425717,0.963925043,0.962878626,0.959739373,0.962181014,0.964273849,0.961134596,0.964273849,0.959390567,0.959739373,0.958867358,0.961134596,0.959913776,0.962704223,0.964099446,0.961134596,0.957646537
Liberia,HydroMC,m8,d13,0.96078579,0.957472135,0.963925043,0.957646537,0.953984076,0.962704223,0.95485609,0.958344149,0.959913776,0.95956497,0.955030493,0.953984076,0.952937658,0.954507285,0.956948926,0.956774523,0.952065643,0.951193629,0.946659152,0.949449599,0.951193629,0.953460867,0.951193629,0.956425717
Liberia,HydroMC,m8,d14,0.952065643,0.95067042,0.957297732,0.949449599,0.952065643,0.948926391,0.954158479,0.95363527,0.95067042,0.956076911,0.951019226,0.952240046,0.953460867,0.952240046,0.949449599,0.947182361,0.955902508,0.953984076,0.958169746,0.953984076,0.953984076,0.95189124,0.953286464,0.951368032
Liberia,HydroMC,m8,d15,0.947531167,0.955379299,0.955030493,0.95363527,0.955204896,0.953460867,0.953112061,0.95660012,0.948751988,0.959216164,0.956425717,0.958169746,0.961134596,0.954507285,0.955728105,0.953286464,0.959739373,0.959041761,0.95956497,0.958169746,0.957646537,0.956774523,0.95660012,0.952763255
Liberia,HydroMC,m8,d16,0.95189124,0.955728105,0.959390567,0.957123329,0.957297732,0.95189124,0.959041761,0.959041761,0.954681687,0.954507285,0.958692955,0.953809673,0.957297732,0.95660012,0.95363527,0.952414449,0.96078579,0.962878626,0.959739373,0.961832208,0.960611387,0.963925043,0.960960193,0.957646537
Liberia,HydroMC,m8,d17,0.956251314,0.963053029,0.956076911,0.957995343,0.957646537,0.956948926,0.964448252,0.957297732,0.957995343,0.958169746,0.962006611,0.963227431,0.961134596,0.958169746,0.963576237,0.963925043,0.964448252,0.96671549,0.966017879,0.970726758,0.96845952,0.967587505,0.963227431,0.957297732
Liberia,HydroMC,m8,d18,0.960960193,0.96375064,0.96252982,0.963925043,0.96968034,0.965843476,0.961308999,0.960960193,0.968982728,0.966541087,0.966889893,0.963925043,0.962704223,0.96671549,0.962704223,0.965320267,0.967064296,0.970377952,0.972993996,0.967064296,0.964797058,0.96549467,0.965145864,0.954681687
Liberia,HydroMC,m8,d19,0.970029146,0.964797058,0.967761908,0.960436984,0.959041761,0.964099446,0.967587505,0.961308999,0.95956497,0.96375064,0.965669073,0.962355417,0.960611387,0.959739373,0.960436984,0.961134596,0.95782094,0.956774523,0.957646537,0.962704223,0.963925043,0.96078579,0.961134596,0.954681687
Liberia,HydroMC,m8,d20,0.960960193,0.958867358,0.956774523,0.959390567,0.961308999,0.956076911,0.958344149,0.958518552,0.953984076,0.959216164,0.961483402,0.956425717,0.955902508,0.961657805,0.953286464,0.960436984,0.961134596,0.952937658,0.956251314,0.954332882,0.966017879,0.963053029,0.963401834,0.962878626
Liberia,HydroMC,m8,d21,0.962006611,0.963925043,0.96078579,0.965843476,0.962181014,0.961483402,0.958169746,0.961134596,0.955728105,0.952588852,0.952414449,0.936369379,0.944566317,0.947531167,0.949449599,0.946135943,0.941950273,0.953984076,0.948228779,0.944391914,0.953286464,0.953286464,0,0.275556643
Liberia,HydroMC,m8,d22,0.954158479,0.957472135,0.953984076,0.955030493,0.948577585,0.949449599,0.958518552,0.956251314,0.954332882,0.958169746,0.95485609,0.955379299,0.955204896,0.956425717,0.956948926,0.957472135,0.959216164,0.957995343,0.955030493,0.958518552,0.953984076,0.955902508,0.959216164,0.955204896
Liberia,HydroMC,m8,d23,0.962181014,0.959216164,0.955728105,0.960262582,0.960960193,0.953809673,0.962704223,0.960262582,0.960611387,0.960088179,0.960611387,0.95782094,0.960262582,0.95956497,0.957646537,0.960088179,0.96375064,0.960436984,0.95956497,0.958867358,0.953809673,0.960436984,0.963576237,0.96549467
Liberia,HydroMC,m8,d24,0.956774523,0.958692955,0.959390567,0.962355417,0.963401834,0.96375064,0.961308999,0.961134596,0.961657805,0.95782094,0.962006611,0.960262582,0.958344149,0.96078579,0.96078579,0.961134596,0.964099446,0.967238699,0.959216164,0.961483402,0.963576237,0.964273849,0.967587505,0.965843476
Liberia,HydroMC,m8,d25,0.963925043,0.97142437,0.968982728,0.965669073,0.965320267,0.962878626,0.972470787,0.969331534,0.968808326,0.966541087,0.965145864,0.966889893,0.964099446,0.967064296,0.965843476,0.972121981,0.975958846,0.972121981,0.973168399,0.8842229,0.971947578,0.96845952,0.96549467,0.96845952
Liberia,HydroMC,m8,d26,0.970203549,0.967587505,0.969505937,0.975958846,0.973168399,0.972296384,0.977005264,0.97857489,0.972470787,0.97561004,0.969854743,0.974040414,0.970726758,0.973866011,0.973342802,0.970901161,0.974738025,0.970552355,0.971249967,0.965145864,0.973866011,0.966366684,0.977005264,0.968808326
Liberia,HydroMC,m8,d27,0.973691608,0.96968034,0.975435637,0.968808326,0.979272502,0.97561004,0.973517205,0.97857489,0.977877278,0.975435637,0.98153974,0.977179667,0.970203549,0.970901161,0.971075564,0.966192281,0.968808326,0.961308999,0.967587505,0.965669073,0.959913776,0.96671549,0.960262582,0.963925043
Liberia,HydroMC,m8,d28,0.967413102,0.967064296,0.972819593,0.966366684,0.969854743,0.970726758,0.975958846,0.97264519,0.970377952,0.97142437,0.974214817,0.972993996,0.97264519,0.968285117,0.973342802,0.96968034,0.97142437,0.975261234,0.973342802,0.968285117,0.977179667,0.97264519,0.975784443,0.974912428
Liberia,HydroMC,m8,d29,0.964797058,0.972993996,0.970901161,0.964971461,0.97438922,0.970552355,0.972121981,0.969331534,0.975958846,0.971773176,0.973866011,0.968285117,0.965843476,0.96845952,0.96375064,0.963401834,0.970029146,0.971773176,0.971249967,0.970901161,0.970726758,0.97142437,0.973342802,0.967936311
Liberia,HydroMC,m8,d30,0.971249967,0.967064296,0.970901161,0.968982728,0.973168399,0.96968034,0.970726758,0.967064296,0.972121981,0.975435637,0.968633923,0.968285117,0.970726758,0.975261234,0.970901161,0.973342802,0.974563623,0.97857489,0.970726758,0.973517205,0.973168399,0.968110714,0.966192281,0.968982728
Liberia,HydroMC,m8,d31,0.96845952,0.970726758,0.975435637,0.973342802,0.97735407,0.976482055,0.974738025,0.969331534,0.972819593,0.970901161,0.977877278,0.97142437,0.968808326,0.973342802,0.972819593,0.973691608,0.978749293,0.979621308,0.972993996,0.974563623,0.968982728,0.977005264,0.97142437,0.993241963
Liberia,HydroMC,m9,d1,0.98190884,0.989346202,0.98084636,0.9813776,0.990585762,0.98155468,0.98385672,0.987221241,0.989877442,0.663696002,0.663696002,0.977127679,0.979606799,0.98084636,0.97996096,0.985627521,0.988283722,0.985981681,0.986867081,0.98385672,0.987929561,0.98297132,0.988106642,0.986512921
Liberia,HydroMC,m9,d2,0.985273361,0.984919201,0.98013804,0.984210881,0.978544319,0.975888119,0.978013079,0.974648558,0.98297132,0.976419359,0.984210881,0.98385672,0.973408998,0.979429719,0.98013804,0.978898479,0.978898479,0.968804917,0.976419359,0.970929877,0.976419359,0.974648558,0.976950599,0.975533958
Liberia,HydroMC,m9,d3,0.967034116,0.966679956,0.966679956,0.971106957,0.977481839,0.984033801,0.977304759,0.970752797,0.967565357,0.966679956,0.969513237,0.970398637,0.961190475,0.974294398,0.972346518,0.974471478,0.98102344,0.98350256,0.985981681,0.996075243,1,1,1,1
Liberia,HydroMC,m9,d4,1,1,1,1,1,1,1,0.962607115,0.950742752,0.90027494,0.893368818,0.928430667,0.932680588,0.94100335,0.937461749,0.937461749,0.945784511,0.94029503,0.943659551,0.937992989,0.943482471,0.943482471,0.945076191,0.943482471
Liberia,HydroMC,m9,d5,0.947378232,0.962075875,0.94153459,0.948263632,0.963669596,0.94206583,0.946492831,0.947732392,0.945607431,0.952159393,0.948794872,0.946846991,0.952867713,0.946492831,0.953930193,0.952513553,0.955346834,0.947378232,0.954461433,0.951096912,0.955169753,0.94224291,0.951273993,0.949503192
Liberia,HydroMC,m9,d6,0.952513553,0.947024071,0.946315751,0.952513553,0.952336473,0.952513553,0.956586394,0.948617792,0.950565672,0.951805233,0.949326112,0.949503192,0.957294714,0.956940554,0.953576033,0.956763474,0.951805233,0.957825954,0.954815593,0.960659235,0.960127995,0.959419675,0.956055154,0.962430035
Liberia,HydroMC,m9,d7,0.957648874,0.965086236,0.964023756,0.962961275,0.960127995,0.964200836,0.962075875,0.964023756,0.969867397,0.969159077,0.972523598,0.972346518,0.966679956,0.967034116,0.961367555,0.967565357,0.972346518,0.971461117,0.966857036,0.979252639,0.970221557,0.971992358,0.969867397,0.975002718
Liberia,HydroMC,m9,d8,0.973586078,0.973054838,0.963138355,0.969690317,0.973940238,0.967211196,0.967919517,0.968981997,0.970044477,0.973231918,0.98261716,0.977127679,0.972523598,0.977835999,0.975533958,0.976596439,0.977481839,0.98102344,0.977127679,0.973408998,0.968627837,0.975711039,0.98013804,0.979429719
Liberia,HydroMC,m9,d9,0.973940238,0.969159077,0.975356878,0.975002718,0.975711039,0.974294398,0.973586078,0.978367239,0.978367239,0.977658919,0.98332548,0.977481839,0.973940238,0.98279424,0.979252639,0.972169438,0.98385672,0.9831484,0.98190884,0.97978388,0.98066928,0.975179798,0.974648558,0.97978388
Liberia,HydroMC,m9,d10,0.97978388,0.9804922,0.973054838,0.98155468,0.974294398,0.976950599,0.971815278,0.977835999,0.975356878,0.974471478,0.9813776,0.976596439,0.973231918,0.976950599,0.975711039,0.974471478,0.970929877,0.972700678,0.975711039,0.962252955,0.967034116,0.965617476,0.973586078,0.65555032
Liberia,HydroMC,m9,d11,0.966502876,0.961367555,0.963846676,0.964023756,0.965440396,0.969159077,0.968981997,0.966679956,0.971815278,0.968096597,0.964023756,0.969690317,0.969159077,0.966148716,0.964200836,0.963138355,0.959773835,0.971992358,0.961367555,0.961721715,0.967919517,0.962784195,0.968804917,0.966502876
Liberia,HydroMC,m9,d12,0.967211196,0.971106957,0.968804917,0.969513237,0.966857036,0.970398637,0.968450757,0.970398637,0.965971636,0.962784195,0.967565357,0.967388276,0.971106957,0.967919517,0.973054838,0.961544635,0.972523598,0.967388276,0.969336157,0.968096597,0.967565357,0.972346518,0.965617476,0.967034116
Liberia,HydroMC,m9,d13,0.970929877,0.972346518,0.911253903,0.885046056,0.880087815,0.912670543,0.94153459,0.969159077,0.968273677,0.978190159,0.966325796,0.976065199,0.973231918,0.977127679,0.973940238,0.979252639,0.976242279,0.971815278,0.972346518,0.974825638,0.971284037,0.979075559,0.98013804,0.976596439
Liberia,HydroMC,m9,d14,0.979252639,0.973763158,0.968981997,0.976242279,0.974648558,0.975356878,0.967742437,0.971638198,0.970929877,0.969513237,0.975356878,0.971815278,0.976596439,0.973940238,0.98208592,0.978544319,0.969513237,0.973054838,0.973408998,0.970221557,0.971284037,0.972700678,0.970221557,0.967211196
Liberia,HydroMC,m9,d15,0.973940238,0.973763158,0.971992358,0.969336157,0.968450757,0.977127679,0.978013079,0.977127679,0.978898479,0.973408998,0.971992358,0.976419359,0.970929877,0.968096597,0.975179798,0.978721399,0.976596439,0.978544319,0.984387961,0.974471478,0.971815278,0.977127679,0.974648558,0.98084636
