c,z,attribute,y,value
Libya,Libya,CapexInvestmentComponent,2028,979131429.024
Libya,Libya,CapexInvestmentComponent,2029,414482857.316
Libya,Libya,CapexInvestmentComponent,2030,409131428.456
Libya,Libya,CapexInvestmentComponent,2031,457966428.456
Libya,Libya,CapexInvestmentComponent,2032,451960000.0
Libya,Libya,CapexInvestmentComponent,2033,449705000.0
Libya,Libya,CapexInvestmentComponent,2034,447450000.0
Libya,Libya,CapexInvestmentComponent,2035,553443571.5439999
Libya,Libya,CapexInvestmentComponent,2036,548643571.5439999
Libya,Libya,CapexInvestmentComponent,2037,543188571.5439999
Libya,Libya,CapexInvestmentComponent,2038,537686785.811
Libya,Libya,CapexInvestmentComponent,2039,528527142.684
Libya,Libya,CapexInvestmentComponent,2040,877919285.404
Libya,Libya,CapexInvestmentComponent,2041,870376132.9945
Libya,Libya,CapexInvestmentComponent,2042,862971479.4125
Libya,Libya,CapexInvestmentComponent,2043,855701825.9310001
Libya,Libya,CapexInvestmentComponent,2044,848563828.0625
Libya,Libya,CapexInvestmentComponent,2045,841381146.5534999
Libya,Libya,CapexInvestmentComponent,2046,834669602.753
Libya,Libya,CapexInvestmentComponent,2047,827907068.7415
Libya,Libya,CapexInvestmentComponent,2048,821263514.5665
Libya,Libya,CapexInvestmentComponent,2049,814732860.385
Libya,Libya,CapexInvestmentComponent,2050,808181120.5764999
Libya,Libya,CapexInvestmentComponentCumulated,2028,979131429.024
Libya,Libya,CapexInvestmentComponentCumulated,2029,1393614286.3400002
Libya,Libya,CapexInvestmentComponentCumulated,2030,1802745714.796
Libya,Libya,CapexInvestmentComponentCumulated,2031,2260712143.252
Libya,Libya,CapexInvestmentComponentCumulated,2032,2712672143.252
Libya,Libya,CapexInvestmentComponentCumulated,2033,3162377143.252
Libya,Libya,CapexInvestmentComponentCumulated,2034,3609827143.252
Libya,Libya,CapexInvestmentComponentCumulated,2035,4163270714.796
Libya,Libya,CapexInvestmentComponentCumulated,2036,4711914286.34
Libya,Libya,CapexInvestmentComponentCumulated,2037,5255102857.884
Libya,Libya,CapexInvestmentComponentCumulated,2038,5792789643.695
Libya,Libya,CapexInvestmentComponentCumulated,2039,6321316786.379
Libya,Libya,CapexInvestmentComponentCumulated,2040,7199236071.783
Libya,Libya,CapexInvestmentComponentCumulated,2041,8069612204.7775
Libya,Libya,CapexInvestmentComponentCumulated,2042,8932583684.19
Libya,Libya,CapexInvestmentComponentCumulated,2043,9788285510.121
Libya,Libya,CapexInvestmentComponentCumulated,2044,10636849338.1835
Libya,Libya,CapexInvestmentComponentCumulated,2045,11478230484.737
Libya,Libya,CapexInvestmentComponentCumulated,2046,12312900087.49
Libya,Libya,CapexInvestmentComponentCumulated,2047,13140807156.2315
Libya,Libya,CapexInvestmentComponentCumulated,2048,13962070670.798
Libya,Libya,CapexInvestmentComponentCumulated,2049,14776803531.183
Libya,Libya,CapexInvestmentComponentCumulated,2050,15584984651.7595
Libya,Libya,Costs,2026,5440.1086051840575
Libya,Libya,Costs,2027,6537.667106371986
Libya,Libya,Costs,2028,6685.079102848018
Libya,Libya,Costs,2029,6995.169595724073
Libya,Libya,Costs,2030,7117.880148600135
Libya,Libya,Costs,2031,7273.842933227796
Libya,Libya,Costs,2032,7312.184987855498
Libya,Libya,Costs,2033,7473.286572483191
Libya,Libya,Costs,2034,7517.538247110849
Libya,Libya,Costs,2035,7616.30897469063
Libya,Libya,Costs,2036,7833.487503515773
Libya,Libya,Costs,2037,7961.633887382993
Libya,Libya,Costs,2038,7973.40734143721
Libya,Libya,Costs,2039,8109.519507856864
Libya,Libya,Costs,2040,8107.668675408448
Libya,Libya,Costs,2041,8603.392984033906
Libya,Libya,Costs,2042,8540.761024167809
Libya,Libya,Costs,2043,8674.243219830845
Libya,Libya,Costs,2044,8688.876484887163
Libya,Libya,Costs,2045,8834.974258903068
