c,z,attribute,y,value
Benin,Benin,CapexInvestmentComponent,2026,42680000.0
Benin,Benin,CapexInvestmentComponent,2027,212766912.09871012
Benin,Benin,CapexInvestmentComponent,2028,342075477.09774387
Benin,Benin,CapexInvestmentComponent,2029,79923541.7528943
Benin,Benin,CapexInvestmentComponent,2030,582496285.8723979
Benin,Benin,CapexInvestmentComponent,2031,241658072.5208588
Benin,Benin,CapexInvestmentComponent,2032,258177621.92730355
Benin,Benin,CapexInvestmentComponent,2033,238319605.90900278
Benin,Benin,CapexInvestmentComponent,2034,237010605.98580638
Benin,Benin,CapexInvestmentComponent,2035,236166981.1381227
Benin,Benin,CapexInvestmentComponent,2040,572837252.2634077
Benin,Benin,CapexInvestmentComponent,2045,425395147.91130173
Benin,Benin,CapexInvestmentComponent,2050,1212909986.8348243
Benin,Benin,CapexInvestmentComponentCumulated,2026,42680000.0
Benin,Benin,CapexInvestmentComponentCumulated,2027,255446912.09871012
Benin,Benin,CapexInvestmentComponentCumulated,2028,597522389.1964539
Benin,Benin,CapexInvestmentComponentCumulated,2029,677445930.9493482
Benin,Benin,CapexInvestmentComponentCumulated,2030,1259942216.821746
Benin,Benin,CapexInvestmentComponentCumulated,2031,1371519697.1587856
Benin,Benin,CapexInvestmentComponentCumulated,2032,1759777911.2699084
Benin,Benin,CapexInvestmentComponentCumulated,2033,1998097517.1789114
Benin,Benin,CapexInvestmentComponentCumulated,2034,2235108123.1647177
Benin,Benin,CapexInvestmentComponentCumulated,2035,2471275104.3028407
Benin,Benin,CapexInvestmentComponentCumulated,2040,3044112356.5662484
Benin,Benin,CapexInvestmentComponentCumulated,2045,3469507504.47755
Benin,Benin,CapexInvestmentComponentCumulated,2050,4682417491.312374
Benin,Benin,Costs,2026,000-170.673073020463736.41186.0275660130712100524.2353968151773000-159.899085520000170004.0793610870214081.740529118656620500005.9741365286855
Benin,Benin,Costs,2027,000-236.844163766251111.00148201468559881.6885118675713200436.72795067639794000-115.551096538199090001.0362215998467850.937674965674391900005.394829324136896
Benin,Benin,Costs,2028,000-344.010270101103417.43225143480106111.5271838768684800511.1821507595678000-155.087193052290960001.6488064534202365000007.466959324782526
Benin,Benin,Costs,2029,000-284.2640282000824619.160295742989575104.1935361816273500507.48459656010914000-130.840578498337520001.56478456705956970.670227150191835800006.957678234835233
Benin,Benin,Costs,2030,000-106.4774634273701428.53082390071867624.25792309912449700201.8430156285496000-23.894655065820870000.3577581054065268000001.6751901651792878
Benin,Benin,Costs,2031,000-116.9901141266396832.7459462116407824.13769749663648400201.4572279692769000-24.18089604417330000.6541509478300235000001.75520646622952
Benin,Benin,Costs,2032,000-126.0651584781243537.2467049792588823.65524020763814800198.24208036267353000-24.5281181276449270001.0643285112507463000001.8198479148462754
Benin,Benin,Costs,2033,000-138.30073299435841.60079238394765623.21910255857919500198.18165719323315000-24.2432113767791720001.1039899186580175000001.8772351595650685
Benin,Benin,Costs,2034,000-150.353125890821345.9680380414519422.9036842027468800198.19212122440172000-24.9502034479624480001.104107947139959000001.9433564237585381
Benin,Benin,Costs,2035,000-165.1838540700232750.2339542376394922.61138172080042400200.68223443465365000-27.146673083982850001.6794764981618886000002.012517968114466
Benin,Benin,Costs,2040,000-315.9161642739697463.3031794919847767.8443544481625900331.6849425240081000-691.73677982251270001.2831242996106842000005.2467723433446265
Benin,Benin,Costs,2045,000-355.2465241481732575.0472361090504798.5758040682017800373.1762106435093000-696.81308944261350001.021483944663808000007.38090078918068
Benin,Benin,Costs,2050,000-1974.292105128419100.3189284315093613.009651200000013002525.0941712961944000-1247.57698132724950005.094679151825329000001.818136717199997
Benin,Benin,CostsPerMWh,2026,000-74.386038013443442.794165952862446337.4941968431368100228.48240478338832000-69.6903105059780001.77794600823384140.758591047155827500002.603763669662279
Benin,Benin,CostsPerMWh,2027,000-96.478012420908264.48143243887894933.275657450369800177.90028675352676000-47.069515878231180000.42210286625216410.3819600852583872600002.1975732999544793
Benin,Benin,CostsPerMWh,2028,000-131.098621492619176.64324391229220342.50181269563330500194.8060308679622000-59.102064639929580000.6283424418927953000002.845578051878364
Benin,Benin,CostsPerMWh,2029,000-100.985565255198176.80674691171497237.0150356830710900180.2852762146074000-46.4814695747279460000.55589395185766010.2381000087843104800002.4717340208592087
Benin,Benin,CostsPerMWh,2030,000-34.920822410747759.3570958830073847.9557363345336110066.19733300110279000-7.8365973348789980000.11733193919883997000000.5494028161401512
Benin,Benin,CostsPerMWh,2031,000-36.254199530929810.1476785166721097.4800585313816490062.429809512281395000-7.4934453784117390000.20271558125248673000000.543922928186744
Benin,Benin,CostsPerMWh,2032,000-36.93196652602810.9117703741873416.9300237278902280058.076870440573636000-7.1857414734764780000.31180498580843585000000.5331414570444324
Benin,Benin,CostsPerMWh,2033,000-38.6502782544426711.6259846671273276.4889372259808510055.38492840639908000-6.7751402700953920000.3085270527667603000000.5246223913301523
Benin,Benin,CostsPerMWh,2034,000-40.2149272475767112.2950640008188936.12604485911234950053.01041590495316000-6.6734270440153230000.29531558126664353000000.5197892410584825
