c,z,y,q,d,t,uni,value
AFG,NEPS_AFG,2032,Q1,d1,t1,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t1,Reservoir,1109.128958423657
AFG,NEPS_AFG,2032,Q1,d1,t1,Imports,205.21919240709505
AFG,NEPS_AFG,2032,Q1,d1,t1,Exports,-900.0
AFG,NEPS_AFG,2032,Q1,d1,t1,Demand,1459.613815802216
AFG,NEPS_AFG,2032,Q1,d1,t2,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t2,Reservoir,1103.553451972861
AFG,NEPS_AFG,2032,Q1,d1,t2,Imports,210.7946988578909
AFG,NEPS_AFG,2032,Q1,d1,t2,Exports,-900.0
AFG,NEPS_AFG,2032,Q1,d1,t2,Demand,1459.613815802216
AFG,NEPS_AFG,2032,Q1,d1,t3,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t3,Reservoir,1109.128958423657
AFG,NEPS_AFG,2032,Q1,d1,t3,Imports,205.21919240709505
AFG,NEPS_AFG,2032,Q1,d1,t3,Exports,-900.0
AFG,NEPS_AFG,2032,Q1,d1,t3,Demand,1459.613815802216
AFG,NEPS_AFG,2032,Q1,d1,t4,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t4,Reservoir,1103.5534519728635
AFG,NEPS_AFG,2032,Q1,d1,t4,Imports,210.7946988578882
AFG,NEPS_AFG,2032,Q1,d1,t4,Exports,-900.0
AFG,NEPS_AFG,2032,Q1,d1,t4,Demand,1459.613815802216
AFG,NEPS_AFG,2032,Q1,d1,t5,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t5,Reservoir,1109.128958423657
AFG,NEPS_AFG,2032,Q1,d1,t5,Imports,205.21919240709505
AFG,NEPS_AFG,2032,Q1,d1,t5,Exports,-900.0
AFG,NEPS_AFG,2032,Q1,d1,t5,Demand,1459.613815802216
AFG,NEPS_AFG,2032,Q1,d1,t6,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t6,Reservoir,914.348150830752
AFG,NEPS_AFG,2032,Q1,d1,t6,Imports,400.0
AFG,NEPS_AFG,2032,Q1,d1,t6,Exports,-900.0
AFG,NEPS_AFG,2032,Q1,d1,t6,Demand,1459.613815802216
AFG,NEPS_AFG,2032,Q1,d1,t7,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t7,Reservoir,879.5405057708365
AFG,NEPS_AFG,2032,Q1,d1,t7,PV,63.51899164032243
AFG,NEPS_AFG,2032,Q1,d1,t7,Imports,400.0
AFG,NEPS_AFG,2032,Q1,d1,t7,Exports,-900.0
AFG,NEPS_AFG,2032,Q1,d1,t7,Demand,1488.325162382623
AFG,NEPS_AFG,2032,Q1,d1,t8,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t8,Reservoir,879.5405057708365
AFG,NEPS_AFG,2032,Q1,d1,t8,PV,63.51899164032243
AFG,NEPS_AFG,2032,Q1,d1,t8,Imports,400.0
AFG,NEPS_AFG,2032,Q1,d1,t8,Exports,-900.0
AFG,NEPS_AFG,2032,Q1,d1,t8,Demand,1488.325162382623
AFG,NEPS_AFG,2032,Q1,d1,t9,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t9,Reservoir,879.5405057708365
AFG,NEPS_AFG,2032,Q1,d1,t9,PV,63.51899164032243
AFG,NEPS_AFG,2032,Q1,d1,t9,Imports,400.0
AFG,NEPS_AFG,2032,Q1,d1,t9,Exports,-900.0
AFG,NEPS_AFG,2032,Q1,d1,t9,Demand,1488.325162382623
AFG,NEPS_AFG,2032,Q1,d1,t10,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t10,Reservoir,879.5405057708365
AFG,NEPS_AFG,2032,Q1,d1,t10,PV,63.51899164032243
AFG,NEPS_AFG,2032,Q1,d1,t10,Imports,400.0
AFG,NEPS_AFG,2032,Q1,d1,t10,Exports,-900.0
AFG,NEPS_AFG,2032,Q1,d1,t10,Demand,1488.325162382623
AFG,NEPS_AFG,2032,Q1,d1,t11,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t11,Reservoir,879.5405057708365
AFG,NEPS_AFG,2032,Q1,d1,t11,PV,63.51899164032243
AFG,NEPS_AFG,2032,Q1,d1,t11,Imports,400.0
AFG,NEPS_AFG,2032,Q1,d1,t11,Exports,-900.0
AFG,NEPS_AFG,2032,Q1,d1,t11,Demand,1488.325162382623
AFG,NEPS_AFG,2032,Q1,d1,t12,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t12,Reservoir,673.8999832352681
AFG,NEPS_AFG,2032,Q1,d1,t12,PV,481.4249195181347
AFG,NEPS_AFG,2032,Q1,d1,t12,Imports,400.0
AFG,NEPS_AFG,2032,Q1,d1,t12,Exports,-900.0
AFG,NEPS_AFG,2032,Q1,d1,t12,Demand,1700.5905677248666
AFG,NEPS_AFG,2032,Q1,d1,t13,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t13,Reservoir,673.8999832352681
AFG,NEPS_AFG,2032,Q1,d1,t13,PV,481.4249195181347
AFG,NEPS_AFG,2032,Q1,d1,t13,Imports,400.0
AFG,NEPS_AFG,2032,Q1,d1,t13,Exports,-900.0
AFG,NEPS_AFG,2032,Q1,d1,t13,Demand,1700.5905677248666
AFG,NEPS_AFG,2032,Q1,d1,t14,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t14,Reservoir,673.8999832352681
AFG,NEPS_AFG,2032,Q1,d1,t14,PV,481.4249195181347
AFG,NEPS_AFG,2032,Q1,d1,t14,Imports,400.0
AFG,NEPS_AFG,2032,Q1,d1,t14,Exports,-900.0
AFG,NEPS_AFG,2032,Q1,d1,t14,Demand,1700.5905677248666
AFG,NEPS_AFG,2032,Q1,d1,t15,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t15,Reservoir,764.4356039889897
AFG,NEPS_AFG,2032,Q1,d1,t15,PV,377.2483132080083
AFG,NEPS_AFG,2032,Q1,d1,t15,Imports,400.0
AFG,NEPS_AFG,2032,Q1,d1,t15,Exports,-900.0
AFG,NEPS_AFG,2032,Q1,d1,t15,Demand,1686.9495821684618
AFG,NEPS_AFG,2032,Q1,d1,t16,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t16,Reservoir,764.4356039889897
AFG,NEPS_AFG,2032,Q1,d1,t16,PV,377.2483132080083
AFG,NEPS_AFG,2032,Q1,d1,t16,Imports,400.0
AFG,NEPS_AFG,2032,Q1,d1,t16,Exports,-900.0
AFG,NEPS_AFG,2032,Q1,d1,t16,Demand,1686.9495821684618
AFG,NEPS_AFG,2032,Q1,d1,t17,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t17,Reservoir,764.4356039889897
AFG,NEPS_AFG,2032,Q1,d1,t17,PV,377.2483132080083
AFG,NEPS_AFG,2032,Q1,d1,t17,Imports,400.0
AFG,NEPS_AFG,2032,Q1,d1,t17,Exports,-900.0
AFG,NEPS_AFG,2032,Q1,d1,t17,Demand,1686.9495821684618
AFG,NEPS_AFG,2032,Q1,d1,t18,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t18,Reservoir,1449.05
AFG,NEPS_AFG,2032,Q1,d1,t18,PV,20.03513352006329
AFG,NEPS_AFG,2032,Q1,d1,t18,Imports,376.6404386679724
AFG,NEPS_AFG,2032,Q1,d1,t18,Exports,-797.8513477365959
AFG,NEPS_AFG,2032,Q1,d1,t18,Demand,2093.139889422904
AFG,NEPS_AFG,2032,Q1,d1,t19,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t19,Reservoir,1350.19095274783
AFG,NEPS_AFG,2032,Q1,d1,t19,PV,20.03513352006329
AFG,NEPS_AFG,2032,Q1,d1,t19,Imports,376.6404386679724
AFG,NEPS_AFG,2032,Q1,d1,t19,Exports,-698.9923004844261
AFG,NEPS_AFG,2032,Q1,d1,t19,Demand,2093.139889422904
AFG,NEPS_AFG,2032,Q1,d1,t20,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t20,Reservoir,1199.1498020558658
AFG,NEPS_AFG,2032,Q1,d1,t20,PV,20.03513352006329
AFG,NEPS_AFG,2032,Q1,d1,t20,Imports,376.6404386679724
AFG,NEPS_AFG,2032,Q1,d1,t20,Exports,-547.9511497924618
AFG,NEPS_AFG,2032,Q1,d1,t20,Demand,2093.139889422904
AFG,NEPS_AFG,2032,Q1,d1,t21,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t21,Reservoir,1350.19095274783
AFG,NEPS_AFG,2032,Q1,d1,t21,PV,20.03513352006329
AFG,NEPS_AFG,2032,Q1,d1,t21,Imports,376.6404386679724
AFG,NEPS_AFG,2032,Q1,d1,t21,Exports,-698.9923004844261
AFG,NEPS_AFG,2032,Q1,d1,t21,Demand,2093.139889422904
AFG,NEPS_AFG,2032,Q1,d1,t22,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t22,Reservoir,1169.7850399768836
AFG,NEPS_AFG,2032,Q1,d1,t22,Imports,380.44816961074105
AFG,NEPS_AFG,2032,Q1,d1,t22,Exports,-536.1518559560225
AFG,NEPS_AFG,2032,Q1,d1,t22,Demand,2059.3470186030663
AFG,NEPS_AFG,2032,Q1,d1,t23,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t23,Reservoir,1320.826190668848
AFG,NEPS_AFG,2032,Q1,d1,t23,Imports,380.44816961074105
AFG,NEPS_AFG,2032,Q1,d1,t23,Exports,-687.1930066479867
AFG,NEPS_AFG,2032,Q1,d1,t23,Demand,2059.3470186030663
AFG,NEPS_AFG,2032,Q1,d1,t24,Gas,1045.265664971464
AFG,NEPS_AFG,2032,Q1,d1,t24,Reservoir,1320.826190668848
