c,z,y,q,d,t,uni,value
AFG,NEPS_AFG,2035,Q1,d1,t1,Gas,1257.158451969392
AFG,NEPS_AFG,2035,Q1,d1,t1,Reservoir,1000.9569793014576
AFG,NEPS_AFG,2035,Q1,d1,t1,Imports,121.04663931592404
AFG,NEPS_AFG,2035,Q1,d1,t1,Exports,-663.7657365707997
AFG,NEPS_AFG,2035,Q1,d1,t1,Demand,1715.3963340159742
AFG,NEPS_AFG,2035,Q1,d1,t2,Gas,1257.158451969392
AFG,NEPS_AFG,2035,Q1,d1,t2,Reservoir,1000.9569793014576
AFG,NEPS_AFG,2035,Q1,d1,t2,Imports,121.04663931592404
AFG,NEPS_AFG,2035,Q1,d1,t2,Exports,-663.7657365707997
AFG,NEPS_AFG,2035,Q1,d1,t2,Demand,1715.3963340159742
AFG,NEPS_AFG,2035,Q1,d1,t3,Gas,1257.158451969392
AFG,NEPS_AFG,2035,Q1,d1,t3,Reservoir,1000.9569793014576
AFG,NEPS_AFG,2035,Q1,d1,t3,Imports,121.04663931592404
AFG,NEPS_AFG,2035,Q1,d1,t3,Exports,-663.7657365707997
AFG,NEPS_AFG,2035,Q1,d1,t3,Demand,1715.3963340159742
AFG,NEPS_AFG,2035,Q1,d1,t4,Gas,1257.158451969392
AFG,NEPS_AFG,2035,Q1,d1,t4,Reservoir,1000.9569793014576
AFG,NEPS_AFG,2035,Q1,d1,t4,Imports,121.04663931592404
AFG,NEPS_AFG,2035,Q1,d1,t4,Exports,-663.7657365707997
AFG,NEPS_AFG,2035,Q1,d1,t4,Demand,1715.3963340159742
AFG,NEPS_AFG,2035,Q1,d1,t5,Gas,1257.158451969392
AFG,NEPS_AFG,2035,Q1,d1,t5,Reservoir,1000.9569793014576
AFG,NEPS_AFG,2035,Q1,d1,t5,Imports,121.04663931592404
AFG,NEPS_AFG,2035,Q1,d1,t5,Exports,-663.7657365707997
AFG,NEPS_AFG,2035,Q1,d1,t5,Demand,1715.3963340159742
AFG,NEPS_AFG,2035,Q1,d1,t6,Gas,1257.158451969392
AFG,NEPS_AFG,2035,Q1,d1,t6,Reservoir,1000.9569793014576
AFG,NEPS_AFG,2035,Q1,d1,t6,Imports,121.04663931592404
AFG,NEPS_AFG,2035,Q1,d1,t6,Exports,-663.7657365707997
AFG,NEPS_AFG,2035,Q1,d1,t6,Demand,1715.3963340159742
AFG,NEPS_AFG,2035,Q1,d1,t7,Gas,1257.158451969392
AFG,NEPS_AFG,2035,Q1,d1,t7,Reservoir,880.3062114622694
AFG,NEPS_AFG,2035,Q1,d1,t7,PV,101.24021519562244
AFG,NEPS_AFG,2035,Q1,d1,t7,Imports,155.9684903156949
AFG,NEPS_AFG,2035,Q1,d1,t7,Exports,-645.5361196698121
AFG,NEPS_AFG,2035,Q1,d1,t7,Demand,1749.1372492731664
AFG,NEPS_AFG,2035,Q1,d1,t8,Gas,1257.158451969392
AFG,NEPS_AFG,2035,Q1,d1,t8,Reservoir,880.3062114622694
AFG,NEPS_AFG,2035,Q1,d1,t8,PV,101.24021519562244
AFG,NEPS_AFG,2035,Q1,d1,t8,Imports,155.9684903156949
AFG,NEPS_AFG,2035,Q1,d1,t8,Exports,-645.5361196698121
AFG,NEPS_AFG,2035,Q1,d1,t8,Demand,1749.1372492731664
AFG,NEPS_AFG,2035,Q1,d1,t9,Gas,1257.158451969392
AFG,NEPS_AFG,2035,Q1,d1,t9,Reservoir,880.3062114622694
AFG,NEPS_AFG,2035,Q1,d1,t9,PV,101.24021519562244
AFG,NEPS_AFG,2035,Q1,d1,t9,Imports,155.9684903156949
AFG,NEPS_AFG,2035,Q1,d1,t9,Exports,-645.5361196698121
AFG,NEPS_AFG,2035,Q1,d1,t9,Demand,1749.1372492731664
AFG,NEPS_AFG,2035,Q1,d1,t10,Gas,1257.158451969392
AFG,NEPS_AFG,2035,Q1,d1,t10,Reservoir,880.3062114622694
AFG,NEPS_AFG,2035,Q1,d1,t10,PV,101.24021519562244
AFG,NEPS_AFG,2035,Q1,d1,t10,Imports,155.9684903156949
AFG,NEPS_AFG,2035,Q1,d1,t10,Exports,-645.5361196698121
AFG,NEPS_AFG,2035,Q1,d1,t10,Demand,1749.1372492731664
AFG,NEPS_AFG,2035,Q1,d1,t11,Gas,1257.158451969392
AFG,NEPS_AFG,2035,Q1,d1,t11,Reservoir,880.3062114622694
AFG,NEPS_AFG,2035,Q1,d1,t11,PV,101.24021519562244
AFG,NEPS_AFG,2035,Q1,d1,t11,Imports,155.9684903156949
AFG,NEPS_AFG,2035,Q1,d1,t11,Exports,-645.5361196698121
AFG,NEPS_AFG,2035,Q1,d1,t11,Demand,1749.1372492731664
AFG,NEPS_AFG,2035,Q1,d1,t12,Gas,1257.158451969392
AFG,NEPS_AFG,2035,Q1,d1,t12,Reservoir,506.4204128830673
AFG,NEPS_AFG,2035,Q1,d1,t12,PV,767.3226730131345
AFG,NEPS_AFG,2035,Q1,d1,t12,Imports,367.6851419185636
AFG,NEPS_AFG,2035,Q1,d1,t12,Exports,-900.0
AFG,NEPS_AFG,2035,Q1,d1,t12,Demand,1998.5866797841568
AFG,NEPS_AFG,2035,Q1,d1,t13,Gas,1257.158451969392
AFG,NEPS_AFG,2035,Q1,d1,t13,Reservoir,506.4204128830673
AFG,NEPS_AFG,2035,Q1,d1,t13,PV,767.3226730131345
AFG,NEPS_AFG,2035,Q1,d1,t13,Imports,367.6851419185636
AFG,NEPS_AFG,2035,Q1,d1,t13,Exports,-900.0
AFG,NEPS_AFG,2035,Q1,d1,t13,Demand,1998.5866797841568
AFG,NEPS_AFG,2035,Q1,d1,t14,Gas,1257.158451969392
AFG,NEPS_AFG,2035,Q1,d1,t14,Reservoir,506.4204128830673
AFG,NEPS_AFG,2035,Q1,d1,t14,PV,767.3226730131345
AFG,NEPS_AFG,2035,Q1,d1,t14,Imports,367.6851419185636
AFG,NEPS_AFG,2035,Q1,d1,t14,Exports,-900.0
AFG,NEPS_AFG,2035,Q1,d1,t14,Demand,1998.5866797841568
AFG,NEPS_AFG,2035,Q1,d1,t15,Gas,1257.158451969392
AFG,NEPS_AFG,2035,Q1,d1,t15,Reservoir,739.5909836128192
AFG,NEPS_AFG,2035,Q1,d1,t15,PV,601.2800175990083
AFG,NEPS_AFG,2035,Q1,d1,t15,Imports,284.5266535890852
AFG,NEPS_AFG,2035,Q1,d1,t15,Exports,-900.0
AFG,NEPS_AFG,2035,Q1,d1,t15,Demand,1982.5561067703045
AFG,NEPS_AFG,2035,Q1,d1,t16,Gas,1257.158451969392
AFG,NEPS_AFG,2035,Q1,d1,t16,Reservoir,739.5909836128192
AFG,NEPS_AFG,2035,Q1,d1,t16,PV,601.2800175990083
AFG,NEPS_AFG,2035,Q1,d1,t16,Imports,284.5266535890852
AFG,NEPS_AFG,2035,Q1,d1,t16,Exports,-900.0
AFG,NEPS_AFG,2035,Q1,d1,t16,Demand,1982.5561067703045
AFG,NEPS_AFG,2035,Q1,d1,t17,Gas,1257.158451969392
AFG,NEPS_AFG,2035,Q1,d1,t17,Reservoir,739.5909836128192
AFG,NEPS_AFG,2035,Q1,d1,t17,PV,601.2800175990083
AFG,NEPS_AFG,2035,Q1,d1,t17,Imports,284.5266535890852
AFG,NEPS_AFG,2035,Q1,d1,t17,Exports,-900.0
AFG,NEPS_AFG,2035,Q1,d1,t17,Demand,1982.5561067703045
AFG,NEPS_AFG,2035,Q1,d1,t18,Gas,1257.158451969392
AFG,NEPS_AFG,2035,Q1,d1,t18,Coal,10.243830465568864
AFG,NEPS_AFG,2035,Q1,d1,t18,Reservoir,1449.05
