c,z,y,q,d,t,uni,value
AFG,NEPS_AFG,2026,Q1,d1,t1,Diesel,108.0
AFG,NEPS_AFG,2026,Q1,d1,t1,Reservoir,843.3392173547422
AFG,NEPS_AFG,2026,Q1,d1,t1,Imports,500.0
AFG,NEPS_AFG,2026,Q1,d1,t1,Exports,-400.0
AFG,NEPS_AFG,2026,Q1,d1,t1,Demand,1051.3392168547423
AFG,NEPS_AFG,2026,Q1,d1,t2,Diesel,108.0
AFG,NEPS_AFG,2026,Q1,d1,t2,Reservoir,443.33921735474223
AFG,NEPS_AFG,2026,Q1,d1,t2,Imports,500.0
AFG,NEPS_AFG,2026,Q1,d1,t2,Demand,1051.3392168547423
AFG,NEPS_AFG,2026,Q1,d1,t3,Reservoir,521.3943526659825
AFG,NEPS_AFG,2026,Q1,d1,t3,Imports,530.0953413957384
AFG,NEPS_AFG,2026,Q1,d1,t3,Demand,1051.3392168547423
AFG,NEPS_AFG,2026,Q1,d1,t4,Diesel,108.0
AFG,NEPS_AFG,2026,Q1,d1,t4,Reservoir,413.3943526659825
AFG,NEPS_AFG,2026,Q1,d1,t4,Imports,530.0953413957384
AFG,NEPS_AFG,2026,Q1,d1,t4,Demand,1051.3392168547423
AFG,NEPS_AFG,2026,Q1,d1,t5,Diesel,108.0
AFG,NEPS_AFG,2026,Q1,d1,t5,Reservoir,443.33921735474223
AFG,NEPS_AFG,2026,Q1,d1,t5,Imports,500.0
AFG,NEPS_AFG,2026,Q1,d1,t5,Demand,1051.3392168547423
AFG,NEPS_AFG,2026,Q1,d1,t6,Diesel,108.0
AFG,NEPS_AFG,2026,Q1,d1,t6,Reservoir,413.3943526659825
AFG,NEPS_AFG,2026,Q1,d1,t6,Imports,530.0953413957384
AFG,NEPS_AFG,2026,Q1,d1,t6,Demand,1051.3392168547423
AFG,NEPS_AFG,2026,Q1,d1,t7,Diesel,108.0
AFG,NEPS_AFG,2026,Q1,d1,t7,Reservoir,461.89775757004224
AFG,NEPS_AFG,2026,Q1,d1,t7,PV,2.1200840000000003
AFG,NEPS_AFG,2026,Q1,d1,t7,Imports,500.0
AFG,NEPS_AFG,2026,Q1,d1,t7,Demand,1072.0178410700423
AFG,NEPS_AFG,2026,Q1,d1,t8,Diesel,108.0
AFG,NEPS_AFG,2026,Q1,d1,t8,Reservoir,461.89775757004224
AFG,NEPS_AFG,2026,Q1,d1,t8,PV,2.1200840000000003
AFG,NEPS_AFG,2026,Q1,d1,t8,Imports,500.0
AFG,NEPS_AFG,2026,Q1,d1,t8,Demand,1072.0178410700423
AFG,NEPS_AFG,2026,Q1,d1,t9,Diesel,108.0
AFG,NEPS_AFG,2026,Q1,d1,t9,Reservoir,461.89775757004224
AFG,NEPS_AFG,2026,Q1,d1,t9,PV,2.1200840000000003
AFG,NEPS_AFG,2026,Q1,d1,t9,Imports,500.0
AFG,NEPS_AFG,2026,Q1,d1,t9,Demand,1072.0178410700423
AFG,NEPS_AFG,2026,Q1,d1,t10,Diesel,108.0
AFG,NEPS_AFG,2026,Q1,d1,t10,Reservoir,461.89775757004224
AFG,NEPS_AFG,2026,Q1,d1,t10,PV,2.1200840000000003
AFG,NEPS_AFG,2026,Q1,d1,t10,Imports,500.0
AFG,NEPS_AFG,2026,Q1,d1,t10,Demand,1072.0178410700423
