c,z,y,q,d,t,uni,value
AFG,NEPS_AFG,2034,Q1,d1,t1,Gas,1254.9347438895502
AFG,NEPS_AFG,2034,Q1,d1,t1,Reservoir,802.112316229696
AFG,NEPS_AFG,2034,Q1,d1,t1,Imports,182.35597273279427
AFG,NEPS_AFG,2034,Q1,d1,t1,Exports,-613.9101798441857
AFG,NEPS_AFG,2034,Q1,d1,t1,Demand,1625.4928530078548
AFG,NEPS_AFG,2034,Q1,d1,t2,Gas,1254.9347438895502
AFG,NEPS_AFG,2034,Q1,d1,t2,Reservoir,827.4456098256853
AFG,NEPS_AFG,2034,Q1,d1,t2,Imports,182.35597273279427
AFG,NEPS_AFG,2034,Q1,d1,t2,Exports,-639.2434734401749
AFG,NEPS_AFG,2034,Q1,d1,t2,Demand,1625.4928530078548
AFG,NEPS_AFG,2034,Q1,d1,t3,Gas,1254.9347438895502
AFG,NEPS_AFG,2034,Q1,d1,t3,Reservoir,1088.2021363855104
AFG,NEPS_AFG,2034,Q1,d1,t3,Imports,182.35597273279427
AFG,NEPS_AFG,2034,Q1,d1,t3,Exports,-900.0
AFG,NEPS_AFG,2034,Q1,d1,t3,Demand,1625.4928530078548
AFG,NEPS_AFG,2034,Q1,d1,t4,Gas,1254.9347438895502
AFG,NEPS_AFG,2034,Q1,d1,t4,Reservoir,1088.2021363855104
AFG,NEPS_AFG,2034,Q1,d1,t4,Imports,182.35597273279427
AFG,NEPS_AFG,2034,Q1,d1,t4,Exports,-900.0
AFG,NEPS_AFG,2034,Q1,d1,t4,Demand,1625.4928530078548
AFG,NEPS_AFG,2034,Q1,d1,t5,Gas,1254.9347438895502
AFG,NEPS_AFG,2034,Q1,d1,t5,Reservoir,1088.2021363855104
AFG,NEPS_AFG,2034,Q1,d1,t5,Imports,182.35597273279427
AFG,NEPS_AFG,2034,Q1,d1,t5,Exports,-900.0
AFG,NEPS_AFG,2034,Q1,d1,t5,Demand,1625.4928530078548
AFG,NEPS_AFG,2034,Q1,d1,t6,Gas,1254.9347438895502
