z,g,y,value
South_Africa,New_BESS_ZAF,2029,243.51833333333303
South_Africa,New_BESS_ZAF,2030,1000.0
South_Africa,New_BESS_ZAF,2031,1000.0
South_Africa,New_BESS_ZAF,2032,1000.0
South_Africa,New_BESS_ZAF,2033,1000.0
South_Africa,New_BESS_ZAF,2034,1000.0
South_Africa,New_BESS_ZAF,2035,1000.0
South_Africa,New_OffshoreWind_ZAF,2033,975.8617494402542
South_Africa,New_OffshoreWind_ZAF,2034,1515.0
South_Africa,New_OffshoreWind_ZAF,2035,1515.0
South_Africa,New_OnshoreWind_ZAF,2026,2000.0
South_Africa,New_OnshoreWind_ZAF,2027,2000.0
South_Africa,New_OnshoreWind_ZAF,2028,2000.0
South_Africa,New_OnshoreWind_ZAF,2029,2000.0
South_Africa,New_OnshoreWind_ZAF,2030,2000.0
South_Africa,New_OnshoreWind_ZAF,2031,2000.0
South_Africa,New_OnshoreWind_ZAF,2032,2000.0
South_Africa,New_OnshoreWind_ZAF,2033,2000.0
South_Africa,New_OnshoreWind_ZAF,2034,1899.1789611962486
South_Africa,New_PV_ZAF,2026,1500.0
South_Africa,New_PV_ZAF,2027,1500.0
South_Africa,New_PV_ZAF,2028,1500.0
South_Africa,New_PV_ZAF,2029,1500.0
South_Africa,New_PV_ZAF,2030,1500.0
South_Africa,New_PV_ZAF,2031,1500.0
South_Africa,New_PV_ZAF,2032,1500.0
South_Africa,New_PV_ZAF,2033,1500.0
South_Africa,New_PV_ZAF,2034,1500.0
South_Africa,New_PV_ZAF,2035,1500.0
South_Africa,NewGas_ZAF,2034,127.84708447547871
South_Africa,SA_SolarPrivate25_REN_ZAF,2025,500.0
South_Africa,SA_SolarPrivate25_REN_ZAF,2026,500.0
South_Africa,SA_SolarPrivate25_REN_ZAF,2027,209.0
South_Africa,SA_SolarPrivate26_REN_ZAF,2026,500.0
South_Africa,SA_SolarPrivate26_REN_ZAF,2027,500.0
South_Africa,SA_SolarPrivate26_REN_ZAF,2028,500.0
South_Africa,SA_SolarPrivate26_REN_ZAF,2029,500.0
South_Africa,SA_SolarPrivate26_REN_ZAF,2030,500.0
South_Africa,SA_SolarPrivate26_REN_ZAF,2031,500.0
South_Africa,SA_SolarPrivate26_REN_ZAF,2032,328.0
South_Africa,SA_SolarPrivate27_REN_ZAF,2027,500.0
South_Africa,SA_SolarPrivate27_REN_ZAF,2028,500.0
South_Africa,SA_SolarPrivate27_REN_ZAF,2029,500.0
South_Africa,SA_SolarPrivate27_REN_ZAF,2030,500.0
South_Africa,SA_SolarPrivate27_REN_ZAF,2031,426.0
South_Africa,SA_SolarPrivate29_REN_ZAF,2026,24.0
South_Africa,SA_SolarPublicProcurement25_REN_ZAF,2025,150.0
South_Africa,SA_SolarPublicProcurement26_REN_ZAF,2026,225.0
South_Africa,SA_SolarPublicProcurement27_REN_ZAF,2027,360.0
South_Africa,SA_WindEskom28_REN_ZAF,2025,70.0
South_Africa,SA_WindPrivate25_REN_ZAF,2025,1117.0
South_Africa,SA_WindPrivate26_REN_ZAF,2026,964.0
South_Africa,SA_WindPrivate27_REN_ZAF,2027,1500.0
South_Africa,SA_WindPrivate27_REN_ZAF,2028,1347.0
South_Africa,SA_WindPrivate28_REN_ZAF,2028,700.0
South_Africa,SA_WindPrivate29_REN_ZAF,2029,784.0
South_Africa,SA_WindPublicProcurement25_REN_ZAF,2025,784.0
South_Africa,SACCGTNG2028_TH_ZAF,2034,246.24036619119454
South_Africa,SAOCGTNG_TH_ZAF,2033,262.6719286666703
South_Africa,SAOCGTNG_TH_ZAF,2034,437.3280713333297
Lesotho,New_BESS_LSO,2027,43.60000000000002
Lesotho,New_BESS_LSO,2029,8.799999999999983
Lesotho,New_BESS_LSO,2030,50.0
Lesotho,New_BESS_LSO,2031,50.0
Lesotho,New_BESS_LSO,2032,50.0
Lesotho,New_BESS_LSO,2033,50.0
Lesotho,New_BESS_LSO,2034,50.0
Lesotho,New_BESS_LSO,2035,50.0
Lesotho,New_PV_LSO,2026,75.0
Lesotho,New_PV_LSO,2027,75.0
Lesotho,New_PV_LSO,2028,75.0
Lesotho,New_PV_LSO,2029,40.366644650299065
Lesotho,New_PV_LSO,2030,33.902537699811376
Lesotho,New_PV_LSO,2031,5.033697621073031
Lesotho,New_PV_LSO,2032,10.586486052838552
Lesotho,New_PV_LSO,2033,44.217291397416716
Lesotho,New_PV_LSO,2034,16.446035864407122
Lesotho,New_PV_LSO,2035,26.995167223307703
Eswatini,New_BESS_SWZ,2027,0.6511111111111108
Eswatini,New_BESS_SWZ,2028,2.168333333333335
Eswatini,New_BESS_SWZ,2029,10.300833333333333
Eswatini,New_BESS_SWZ,2030,10.244166666666668
Eswatini,New_BESS_SWZ,2031,12.77
Eswatini,New_BESS_SWZ,2032,50.0
Eswatini,New_BESS_SWZ,2033,50.0
Eswatini,New_BESS_SWZ,2034,50.0
Eswatini,New_BESS_SWZ,2035,50.0
Eswatini,Tsamela_Solar_SWZ,2027,20.0
Eswatini,Tsamela_Solar_SWZ,2028,20.0
Eswatini,Tsamela_Solar_SWZ,2029,20.0
Eswatini,Tsamela_Solar_SWZ,2030,15.0
Eswatini,New_PV_SWZ,2029,75.0
Eswatini,New_PV_SWZ,2030,75.0
Eswatini,New_PV_SWZ,2031,75.0
Eswatini,New_PV_SWZ,2032,75.0
Eswatini,New_PV_SWZ,2033,75.0
Eswatini,New_PV_SWZ,2034,75.0
Eswatini,New_PV_SWZ,2035,75.0
Mozambique,Lupata_HY_MOZ,2032,650.0
Mozambique,MphandaNkuwa_HY_MOZ,2032,1500.0
Mozambique,New_BESS_MOZ,2032,200.0
Mozambique,New_BESS_MOZ,2033,200.0
Mozambique,New_BESS_MOZ,2034,200.0
Mozambique,New_BESS_MOZ,2035,200.0
Mozambique,New_PV_2026_MOZ,2027,100.0
Mozambique,New_PV_2026_MOZ,2028,100.0
Mozambique,New_PV_2030_MOZ,2030,250.0
Mozambique,New_PV_2030_MOZ,2031,250.0
Mozambique,New_PV_2030_MOZ,2032,250.0
Mozambique,New_PV_2030_MOZ,2033,250.0
Mozambique,New_PV_2030_MOZ,2034,250.0
Mozambique,New_PV_2030_MOZ,2035,250.0
Zimbabwe,Afrochine_PV_ZWE,2026,100.0
Zimbabwe,BatokaGorgeSouth_HY_ZWE,2032,1200.0
