z,genCostCmp,y,value
Mozambique,Generation costs: $m,2032,19.78263135929433
Mozambique,Generation costs: $m,2033,19.944835892611145
Mozambique,Generation costs: $m,2034,20.085617621836278
Mozambique,Generation costs: $m,2035,20.23988324855062
Mozambique,Fixed O&M: $m,2025,6.044428814643192
Mozambique,Fixed O&M: $m,2026,6.080410062828613
Mozambique,Fixed O&M: $m,2027,6.40027786001348
Mozambique,Fixed O&M: $m,2028,6.429047298867933
Mozambique,Fixed O&M: $m,2029,6.429047298867933
Mozambique,Fixed O&M: $m,2030,6.4984416403269245
Mozambique,Fixed O&M: $m,2031,6.564435242870691
Mozambique,Fixed O&M: $m,2032,6.2336479562299525
Mozambique,Fixed O&M: $m,2033,6.350974109545229
Mozambique,Fixed O&M: $m,2034,6.46207538459143
Mozambique,Fixed O&M: $m,2035,6.5779569033350755
Mozambique,Variable Cost: $m,2025,4.322725608119981
Mozambique,Variable Cost: $m,2026,3.942473587939447
Mozambique,Variable Cost: $m,2027,0.5551435929319065
Mozambique,Variable Cost: $m,2028,0.5494221340411867
Mozambique,Variable Cost: $m,2029,0.5494221340411864
Mozambique,Variable Cost: $m,2030,0.5356214869755672
Mozambique,Variable Cost: $m,2031,0.5224971543837894
Mozambique,Variable Cost: $m,2032,0.5287874493054818
Mozambique,Variable Cost: $m,2033,0.5218751071032299
Mozambique,Variable Cost: $m,2034,0.5148864135600006
Mozambique,Variable Cost: $m,2035,0.5086791522677744
Zimbabwe,Generation costs: $m,2026,0.8848953439315443
Zimbabwe,Generation costs: $m,2027,0.8802701693175237
Zimbabwe,Generation costs: $m,2028,1.1383559730988901
Zimbabwe,Generation costs: $m,2029,1.4641448970937967
Zimbabwe,Generation costs: $m,2030,1.5565801955291596
Zimbabwe,Generation costs: $m,2031,1.7563613442169697
Zimbabwe,Generation costs: $m,2032,7.51029748782082
Zimbabwe,Generation costs: $m,2033,7.6536500231151
Zimbabwe,Generation costs: $m,2034,7.95306699728814
Zimbabwe,Generation costs: $m,2035,8.03769085505431
Zimbabwe,Fixed O&M: $m,2025,9.415581640236267
Zimbabwe,Fixed O&M: $m,2026,9.594942613443601
Zimbabwe,Fixed O&M: $m,2027,9.544791728027578
Zimbabwe,Fixed O&M: $m,2028,9.495823011444303
Zimbabwe,Fixed O&M: $m,2029,10.098663036513276
Zimbabwe,Fixed O&M: $m,2030,9.287014085760166
Zimbabwe,Fixed O&M: $m,2031,9.271102871311193
Zimbabwe,Fixed O&M: $m,2032,9.74567468326289
Zimbabwe,Fixed O&M: $m,2033,9.7166751087224
Zimbabwe,Fixed O&M: $m,2034,9.894126663826757
Zimbabwe,Fixed O&M: $m,2035,9.81269365502633
Zimbabwe,Variable Cost: $m,2025,38.04551706800896
Zimbabwe,Variable Cost: $m,2026,34.95935814781781
Zimbabwe,Variable Cost: $m,2027,33.84207558198953
Zimbabwe,Variable Cost: $m,2028,32.35249693415401
Zimbabwe,Variable Cost: $m,2029,29.448359748794235
Zimbabwe,Variable Cost: $m,2030,29.87125442342161
Zimbabwe,Variable Cost: $m,2031,28.54154397803672
Zimbabwe,Variable Cost: $m,2032,18.426230882621883
Zimbabwe,Variable Cost: $m,2033,17.864053980568265
Zimbabwe,Variable Cost: $m,2034,16.772301018446022
Zimbabwe,Variable Cost: $m,2035,16.415333395170283
Botswana,Generation costs: $m,2026,2.930427566546515
Botswana,Generation costs: $m,2027,7.5759322472417585
Botswana,Generation costs: $m,2028,10.13350540331006
Botswana,Generation costs: $m,2029,13.83345012687779
Botswana,Generation costs: $m,2030,15.504062073213829
Botswana,Generation costs: $m,2031,16.85169647168487
Botswana,Generation costs: $m,2032,17.90958334149397
Botswana,Generation costs: $m,2033,18.718911593142654
Botswana,Generation costs: $m,2034,19.730642439084033
Botswana,Generation costs: $m,2035,19.93511280581757
Botswana,Fixed O&M: $m,2025,6.4721139355055275
Botswana,Fixed O&M: $m,2026,6.7035059050396395
Botswana,Fixed O&M: $m,2027,6.924631174013162
Botswana,Fixed O&M: $m,2028,7.08358870241021
Botswana,Fixed O&M: $m,2029,7.12731116669487
Botswana,Fixed O&M: $m,2030,7.222496036194868
Botswana,Fixed O&M: $m,2031,7.358814553773479
Botswana,Fixed O&M: $m,2032,7.477010567884356
Botswana,Fixed O&M: $m,2033,7.562910685606493
Botswana,Fixed O&M: $m,2034,7.777483424348275
Botswana,Fixed O&M: $m,2035,7.709887889356356
Botswana,Variable Cost: $m,2025,53.30303850809308
Botswana,Variable Cost: $m,2026,46.032856912662425
Botswana,Variable Cost: $m,2027,36.70357390871617
Botswana,Variable Cost: $m,2028,31.476182788618395
Botswana,Variable Cost: $m,2029,23.560312970325988
Botswana,Variable Cost: $m,2030,19.572075027091383
Botswana,Variable Cost: $m,2031,16.559496452097992
Botswana,Variable Cost: $m,2032,14.227582478559196
Botswana,Variable Cost: $m,2033,12.35676724942657
Botswana,Variable Cost: $m,2034,10.271899367492749
Botswana,Variable Cost: $m,2035,9.584002478757311
Namibia,Generation costs: $m,2025,0.8167414582253311
Namibia,Generation costs: $m,2026,12.523520429414624
Namibia,Generation costs: $m,2027,18.971721570158508
Namibia,Generation costs: $m,2028,20.777384038301566
Namibia,Generation costs: $m,2029,21.84698864811295
Namibia,Generation costs: $m,2030,22.497093539002954
Namibia,Generation costs: $m,2031,23.115291424551845
Namibia,Generation costs: $m,2032,24.603417962254095
Namibia,Generation costs: $m,2033,25.07369484492235
Namibia,Generation costs: $m,2034,25.371089080031066
Namibia,Generation costs: $m,2035,25.728207365170814
Namibia,Fixed O&M: $m,2025,14.71982068208097
Namibia,Fixed O&M: $m,2026,13.064617922438295
Namibia,Fixed O&M: $m,2027,11.43364624753577
Namibia,Fixed O&M: $m,2028,10.948613045205262
Namibia,Fixed O&M: $m,2029,10.602967592726086
Namibia,Fixed O&M: $m,2030,10.334688094068245
Namibia,Fixed O&M: $m,2031,10.212561725612632
Namibia,Fixed O&M: $m,2032,10.23335969725411
Namibia,Fixed O&M: $m,2033,10.415772436083964
Namibia,Fixed O&M: $m,2034,10.415414041681524
Namibia,Fixed O&M: $m,2035,10.682651708518508
Namibia,Variable Cost: $m,2025,7.034371239708612
Namibia,Variable Cost: $m,2026,0.24035822998095313
Namibia,Variable Cost: $m,2027,0.44080237673430506
Namibia,Variable Cost: $m,2028,0.15038968741232486
Namibia,Variable Cost: $m,2029,0.11772354134899134
Namibia,Variable Cost: $m,2030,0.09769558114876173
Namibia,Variable Cost: $m,2031,0.08667617438510015
Namibia,Variable Cost: $m,2032,0.07217069444893585
Namibia,Variable Cost: $m,2033,0.06669777159539217
Namibia,Variable Cost: $m,2034,0.060292558203182856
Namibia,Variable Cost: $m,2035,0.05845154681404055
Zambia,Generation costs: $m,2026,1.2286614343924642
Zambia,Generation costs: $m,2027,2.525440542878953
Zambia,Generation costs: $m,2028,4.772590475212141
Zambia,Generation costs: $m,2029,8.424222102821286
Zambia,Generation costs: $m,2030,16.881500237544415
Zambia,Generation costs: $m,2031,17.060148539070408
Zambia,Generation costs: $m,2032,17.251111153301473
Zambia,Generation costs: $m,2033,17.432578993951775
Zambia,Generation costs: $m,2034,17.604785814524845
Zambia,Generation costs: $m,2035,18.43551438833886
Zambia,Fixed O&M: $m,2025,7.6559413177472235
Zambia,Fixed O&M: $m,2026,7.738410565605705
Zambia,Fixed O&M: $m,2027,7.511200130780733
Zambia,Fixed O&M: $m,2028,7.111777204596349
Zambia,Fixed O&M: $m,2029,7.248447232371294
Zambia,Fixed O&M: $m,2030,8.129715021855672
Zambia,Fixed O&M: $m,2031,8.19703020148998
Zambia,Fixed O&M: $m,2032,8.292436918247533
Zambia,Fixed O&M: $m,2033,8.386029560650389
Zambia,Fixed O&M: $m,2034,8.477952144609235
Zambia,Fixed O&M: $m,2035,8.737014164163616
Zambia,Variable Cost: $m,2025,6.256517086096329
Zambia,Variable Cost: $m,2026,5.865511896898076
Zambia,Variable Cost: $m,2027,11.436348306390427
Zambia,Variable Cost: $m,2028,23.69243299303092
Zambia,Variable Cost: $m,2029,21.64673921064972
Zambia,Variable Cost: $m,2030,4.837823084487016
Zambia,Variable Cost: $m,2031,3.593423890660135
Zambia,Variable Cost: $m,2032,3.456040828913164
Zambia,Variable Cost: $m,2033,3.3256678007904306
Zambia,Variable Cost: $m,2034,3.201957160986589
Zambia,Variable Cost: $m,2035,2.9836644956331235
Angola,Generation costs: $m,2027,0.167845828241583
Angola,Generation costs: $m,2028,0.5418268426656278
Angola,Generation costs: $m,2029,1.5139780452383096
Angola,Generation costs: $m,2030,4.099691804427088
Angola,Generation costs: $m,2031,4.6878361741697345
Angola,Generation costs: $m,2032,5.311242812252945
Angola,Generation costs: $m,2033,11.603993349731835
Angola,Generation costs: $m,2034,12.588446402002067
Angola,Generation costs: $m,2035,12.852216268222787
Angola,Fixed O&M: $m,2025,10.74499844823353
Angola,Fixed O&M: $m,2026,10.120365891368017
Angola,Fixed O&M: $m,2027,8.310062031849672
Angola,Fixed O&M: $m,2028,7.932831962482044
Angola,Fixed O&M: $m,2029,7.945337642335982
Angola,Fixed O&M: $m,2030,8.035500510536336
Angola,Fixed O&M: $m,2031,8.07044606548493
Angola,Fixed O&M: $m,2032,8.19624981092855
Angola,Fixed O&M: $m,2033,7.973799437952458
Angola,Fixed O&M: $m,2034,8.02587249328955
Angola,Fixed O&M: $m,2035,8.126278019822275
Angola,Variable Cost: $m,2025,0.5373337021963287
Angola,Variable Cost: $m,2026,0.5380700244974663
Angola,Variable Cost: $m,2027,0.9722921982996252
Angola,Variable Cost: $m,2028,2.4283776716584606
Angola,Variable Cost: $m,2029,2.3721394936150464
Angola,Variable Cost: $m,2030,0.7146987737075223
Angola,Variable Cost: $m,2031,0.7101073881695794
Angola,Variable Cost: $m,2032,0.6658141333074898
Angola,Variable Cost: $m,2033,0.5964727501710511
Angola,Variable Cost: $m,2034,0.5875484290321421
Angola,Variable Cost: $m,2035,0.5430615999861239
Tanzania,Generation costs: $m,2025,7.035433665349874
Tanzania,Generation costs: $m,2026,8.121638992854892
Tanzania,Generation costs: $m,2027,8.024582899839714
Tanzania,Generation costs: $m,2028,7.705392228024696
Tanzania,Generation costs: $m,2029,7.521526390684848
Tanzania,Generation costs: $m,2030,12.264673730907623
Tanzania,Generation costs: $m,2031,12.683281194656795
Tanzania,Generation costs: $m,2032,16.28740067738447
Tanzania,Generation costs: $m,2033,16.623309478826627
Tanzania,Generation costs: $m,2034,15.449230044475634
Tanzania,Generation costs: $m,2035,16.261629552065507
Tanzania,Fixed O&M: $m,2025,1.22958718945341
Tanzania,Fixed O&M: $m,2026,1.4550902492133162
Tanzania,Fixed O&M: $m,2027,1.391956773611511
Tanzania,Fixed O&M: $m,2028,1.3053344727568603
Tanzania,Fixed O&M: $m,2029,1.2741866208708652
Tanzania,Fixed O&M: $m,2030,2.327260209757574
Tanzania,Fixed O&M: $m,2031,2.388239914532025
Tanzania,Fixed O&M: $m,2032,2.5435901342851683
Tanzania,Fixed O&M: $m,2033,2.4935815041485334
Tanzania,Fixed O&M: $m,2034,2.3174635797588192
Tanzania,Fixed O&M: $m,2035,2.346090496385587
Tanzania,Variable Cost: $m,2025,22.506346816421722
Tanzania,Variable Cost: $m,2026,27.193484486500964
Tanzania,Variable Cost: $m,2027,29.650128174677327
Tanzania,Variable Cost: $m,2028,32.47879011620888
Tanzania,Variable Cost: $m,2029,33.451322253037475
Tanzania,Variable Cost: $m,2030,27.990446158655423
Tanzania,Variable Cost: $m,2031,26.36406420934506
Tanzania,Variable Cost: $m,2032,16.16209034241699
Tanzania,Variable Cost: $m,2033,16.97171014644274
Tanzania,Variable Cost: $m,2034,19.915692278141588
Tanzania,Variable Cost: $m,2035,17.712486984779623
DRC,Generation costs: $m,2025,10.989520557911757
DRC,Generation costs: $m,2026,11.224449494552388
DRC,Generation costs: $m,2027,11.506036334718459
DRC,Generation costs: $m,2028,11.760845192683716
DRC,Generation costs: $m,2029,11.992777737105309
DRC,Generation costs: $m,2030,13.30828694236898
DRC,Generation costs: $m,2031,14.86877420839233
DRC,Generation costs: $m,2032,14.604624182210662
DRC,Generation costs: $m,2033,15.885110830357393
DRC,Generation costs: $m,2034,16.044022128705517
DRC,Generation costs: $m,2035,19.832994803494742
DRC,Fixed O&M: $m,2025,6.093438767033735
DRC,Fixed O&M: $m,2026,6.049881986838411
DRC,Fixed O&M: $m,2027,6.020236651081494
DRC,Fixed O&M: $m,2028,6.033091912934597
DRC,Fixed O&M: $m,2029,6.05376715420139
DRC,Fixed O&M: $m,2030,6.639614733389317
DRC,Fixed O&M: $m,2031,6.8726357968539
DRC,Fixed O&M: $m,2032,6.714849632121644
DRC,Fixed O&M: $m,2033,7.323876468036335
DRC,Fixed O&M: $m,2034,7.3997882323982305
DRC,Fixed O&M: $m,2035,7.500045817104223
DRC,Variable Cost: $m,2025,7.734163355115642
DRC,Variable Cost: $m,2026,10.357366740326004
DRC,Variable Cost: $m,2027,14.032504866355731
DRC,Variable Cost: $m,2028,16.363036334005237
DRC,Variable Cost: $m,2029,18.383561871406133
DRC,Variable Cost: $m,2030,8.042004887397193
DRC,Variable Cost: $m,2031,5.459295258232972
DRC,Variable Cost: $m,2032,10.145604328423602
DRC,Variable Cost: $m,2033,0.5036368647892581
DRC,Variable Cost: $m,2034,0.5068530707905589
DRC,Variable Cost: $m,2035,0.5062071493049762
Malawi,Generation costs: $m,2027,1.1954583688326468
Malawi,Generation costs: $m,2028,1.926615216026509
Malawi,Generation costs: $m,2029,2.561173506262954
Malawi,Generation costs: $m,2030,3.625016265469339
Malawi,Generation costs: $m,2031,14.423447844839687
Malawi,Generation costs: $m,2032,15.03023166156666
Malawi,Generation costs: $m,2033,15.669254405059812
Malawi,Generation costs: $m,2034,16.17697701156977
Malawi,Generation costs: $m,2035,16.626118408627775
Malawi,Fixed O&M: $m,2025,6.3664594694047505
Malawi,Fixed O&M: $m,2026,6.366459469404751
Malawi,Fixed O&M: $m,2027,6.433765489571222
Malawi,Fixed O&M: $m,2028,6.4911277967956185
Malawi,Fixed O&M: $m,2029,6.5446015461680025
Malawi,Fixed O&M: $m,2030,6.645327073599526
Malawi,Fixed O&M: $m,2031,6.841938561044302
Malawi,Fixed O&M: $m,2032,7.131163314588677
Malawi,Fixed O&M: $m,2033,7.447768541636022
Malawi,Fixed O&M: $m,2034,7.705848636811027
Malawi,Fixed O&M: $m,2035,7.942445762110668
Malawi,Variable Cost: $m,2025,0.454047954869192
Malawi,Variable Cost: $m,2026,0.45404795486919225
Malawi,Variable Cost: $m,2027,0.4408647400846116
Malawi,Variable Cost: $m,2028,0.42763182805084454
Malawi,Variable Cost: $m,2029,0.4151355668454495
Malawi,Variable Cost: $m,2030,0.39236870012529756
Malawi,Variable Cost: $m,2031,0.4381405311136855
Malawi,Variable Cost: $m,2032,0.42403361143293544
Malawi,Variable Cost: $m,2033,0.41069711412096466
Malawi,Variable Cost: $m,2034,0.39852238346340085
Malawi,Variable Cost: $m,2035,0.3867262358095063
DRC_South,Generation costs: $m,2025,1.8478018057909336
DRC_South,Generation costs: $m,2026,3.137832786303965
DRC_South,Generation costs: $m,2027,5.3726708006597645
DRC_South,Generation costs: $m,2028,6.665288336631406
DRC_South,Generation costs: $m,2029,7.668885180632959
DRC_South,Generation costs: $m,2030,8.436670452165338
DRC_South,Generation costs: $m,2031,9.234439767389496
DRC_South,Generation costs: $m,2032,10.245776904836879
DRC_South,Generation costs: $m,2033,10.870387044330222
DRC_South,Generation costs: $m,2034,11.577668353276932
DRC_South,Generation costs: $m,2035,12.348025574250212
DRC_South,Fixed O&M: $m,2025,7.827464676476697
DRC_South,Fixed O&M: $m,2026,7.972458879335421
DRC_South,Fixed O&M: $m,2027,8.117520210175957
DRC_South,Fixed O&M: $m,2028,8.655597191351994
DRC_South,Fixed O&M: $m,2029,8.968479678554749
DRC_South,Fixed O&M: $m,2030,9.16009467155697
DRC_South,Fixed O&M: $m,2031,9.443081842468137
DRC_South,Fixed O&M: $m,2032,9.707985702259133
DRC_South,Fixed O&M: $m,2033,9.909883263433452
DRC_South,Fixed O&M: $m,2034,10.104038254022674
DRC_South,Fixed O&M: $m,2035,10.38694468085909
DRC_South,Variable Cost: $m,2025,0.528326445535019
DRC_South,Variable Cost: $m,2026,0.5121798874456784
DRC_South,Variable Cost: $m,2027,0.4846537908420332
DRC_South,Variable Cost: $m,2028,0.4826770200125335
DRC_South,Variable Cost: $m,2029,0.46916448473275063
DRC_South,Variable Cost: $m,2030,0.45125341695337023
DRC_South,Variable Cost: $m,2031,0.4395689273279379
DRC_South,Variable Cost: $m,2032,0.4283066949169728
DRC_South,Variable Cost: $m,2033,0.4155202486360437
DRC_South,Variable Cost: $m,2034,0.4036334115633597
DRC_South,Variable Cost: $m,2035,0.3962050790788069
