z,z2,y,value
South_Africa,Lesotho,2025,0.014383561643835616
South_Africa,Lesotho,2026,0.018378995433789954
South_Africa,Lesotho,2027,0.008105022831050229
South_Africa,Lesotho,2028,0.007990867579908675
South_Africa,Lesotho,2029,0.023401826484018264
South_Africa,Lesotho,2030,0.0271689497716895
South_Africa,Lesotho,2031,0.023059360730593607
South_Africa,Lesotho,2032,0.023059360730593607
South_Africa,Lesotho,2033,0.034703196347031964
South_Africa,Lesotho,2034,0.05856164383561644
South_Africa,Lesotho,2035,0.06917808219178082
South_Africa,Mozambique,2030,0.06735159817351598
South_Africa,Mozambique,2031,0.24429223744292236
South_Africa,Mozambique,2034,0.07226027397260273
South_Africa,Mozambique,2035,0.043835616438356165
South_Africa,Zimbabwe,2025,1.0
South_Africa,Zimbabwe,2026,1.0
South_Africa,Zimbabwe,2027,1.0
South_Africa,Zimbabwe,2028,1.0
South_Africa,Zimbabwe,2029,1.0
South_Africa,Zimbabwe,2030,1.0
South_Africa,Zimbabwe,2031,1.0
South_Africa,Zimbabwe,2032,1.0
South_Africa,Zimbabwe,2033,1.0
South_Africa,Zimbabwe,2034,1.0
South_Africa,Zimbabwe,2035,1.0
South_Africa,Botswana,2030,0.028538812785388126
South_Africa,Botswana,2031,0.01632420091324201
South_Africa,Namibia,2025,0.19828767123287672
South_Africa,Namibia,2026,0.08984018264840182
South_Africa,Namibia,2027,0.6551369863013699
South_Africa,Namibia,2028,0.4083333333333333
South_Africa,Namibia,2029,0.26643835616438355
South_Africa,Namibia,2030,0.17534246575342466
South_Africa,Namibia,2031,0.10011415525114155
South_Africa,Namibia,2033,0.00011415525114155251
South_Africa,Namibia,2034,0.06643835616438357
South_Africa,Namibia,2035,0.04942922374429224
South_Africa,DRC,2025,1.0
South_Africa,DRC,2026,1.0
South_Africa,DRC,2027,1.0
South_Africa,DRC,2028,1.0
South_Africa,DRC,2029,1.0
South_Africa,DRC,2030,1.0
South_Africa,DRC,2031,1.0
South_Africa,DRC,2032,1.0
South_Africa,DRC,2033,1.0
South_Africa,DRC,2034,1.0
South_Africa,DRC,2035,0.0547945205479452
South_Africa,Mozal,2028,0.00022831050228310502
South_Africa,Mozal,2029,0.010388127853881279
South_Africa,Mozal,2030,0.9934931506849315
South_Africa,Mozal,2031,0.9703196347031964
South_Africa,Mozal,2033,0.005479452054794521
South_Africa,Mozal,2034,0.0886986301369863
South_Africa,Mozal,2035,0.09965753424657534
Lesotho,South_Africa,2028,0.07465753424657534
Lesotho,South_Africa,2029,0.20068493150684932
Lesotho,South_Africa,2030,0.24406392694063928
Lesotho,South_Africa,2031,0.2386986301369863
Lesotho,South_Africa,2032,0.24646118721461188
Lesotho,South_Africa,2033,0.29897260273972603
Lesotho,South_Africa,2034,0.3208904109589041
Lesotho,South_Africa,2035,0.3468036529680365
Eswatini,Mozambique,2031,0.003310502283105023
Eswatini,Mozambique,2034,0.028310502283105023
Eswatini,Mozambique,2035,0.010958904109589041
Mozambique,South_Africa,2032,0.004452054794520548
Mozambique,South_Africa,2033,0.045319634703196346
Mozambique,South_Africa,2034,0.06678082191780822
Mozambique,South_Africa,2035,0.048515981735159815
Mozambique,Eswatini,2025,0.7707762557077625
Mozambique,Eswatini,2026,0.8333333333333334
Mozambique,Eswatini,2027,0.8896118721461187
Mozambique,Eswatini,2028,0.8123287671232877
Mozambique,Eswatini,2029,0.46757990867579907
Mozambique,Eswatini,2031,0.005479452054794521
Mozambique,Eswatini,2032,0.7665525114155252
Mozambique,Eswatini,2033,0.6396118721461187
Mozambique,Eswatini,2034,0.6608447488584475
Mozambique,Eswatini,2035,0.5996575342465753
Mozambique,Zimbabwe,2025,0.22568493150684932
Mozambique,Zimbabwe,2026,0.3017123287671233
Mozambique,Zimbabwe,2027,0.43767123287671234
Mozambique,Zimbabwe,2028,0.4920091324200913
Mozambique,Zimbabwe,2029,0.625
Mozambique,Zimbabwe,2030,0.9296803652968036
Mozambique,Zimbabwe,2031,0.7038812785388128
Mozambique,Zimbabwe,2032,0.7055936073059361
Mozambique,Zimbabwe,2033,0.6123287671232877
Mozambique,Zimbabwe,2034,0.6170091324200914
Mozambique,Zimbabwe,2035,0.6801369863013699
Mozambique,Zambia,2025,1.0
Mozambique,Zambia,2026,1.0
Mozambique,Zambia,2027,1.0
Mozambique,Zambia,2028,1.0
Mozambique,Zambia,2029,1.0
Mozambique,Zambia,2030,1.0
Mozambique,Zambia,2031,0.9671232876712329
Mozambique,Zambia,2032,0.9835616438356164
Mozambique,Zambia,2033,0.8690639269406393
Mozambique,Zambia,2034,0.8954337899543379
Mozambique,Zambia,2035,0.8366438356164384
Mozambique,Tanzania,2025,1.0
Mozambique,Tanzania,2026,1.0
Mozambique,Tanzania,2027,1.0
Mozambique,Tanzania,2028,1.0
Mozambique,Tanzania,2029,1.0
Mozambique,Tanzania,2030,1.0
Mozambique,Tanzania,2031,1.0
Mozambique,Tanzania,2032,0.8539954337899544
Mozambique,Tanzania,2033,0.8340182648401826
Mozambique,Tanzania,2034,0.5176940639269406
Mozambique,Tanzania,2035,0.8865296803652968
Mozambique,Malawi,2025,1.0
Mozambique,Malawi,2030,0.9973744292237443
Mozambique,Malawi,2031,0.47134703196347033
Mozambique,Malawi,2032,0.6621004566210046
Mozambique,Malawi,2033,0.5373287671232877
Mozambique,Malawi,2034,0.6732876712328767
Mozambique,Malawi,2035,0.5904109589041096
Mozambique,Mozal,2032,0.04315068493150685
Mozambique,Mozal,2033,0.348972602739726
Mozambique,Mozal,2034,0.38538812785388127
Mozambique,Mozal,2035,0.21815068493150686
Zimbabwe,South_Africa,2025,1.0
Zimbabwe,South_Africa,2026,1.0
Zimbabwe,South_Africa,2027,1.0
Zimbabwe,South_Africa,2028,1.0
Zimbabwe,South_Africa,2029,1.0
Zimbabwe,South_Africa,2030,1.0
Zimbabwe,South_Africa,2031,1.0
Zimbabwe,South_Africa,2032,1.0
Zimbabwe,South_Africa,2033,1.0
Zimbabwe,South_Africa,2034,1.0
Zimbabwe,South_Africa,2035,1.0
Zimbabwe,Mozambique,2025,0.42077625570776256
Zimbabwe,Mozambique,2026,0.1632420091324201
Zimbabwe,Mozambique,2027,0.10753424657534247
Zimbabwe,Mozambique,2028,0.08938356164383561
Zimbabwe,Mozambique,2029,0.04726027397260274
Zimbabwe,Mozambique,2033,0.0204337899543379
Zimbabwe,Botswana,2033,0.014041095890410958
Zimbabwe,Botswana,2034,0.020776255707762557
Zimbabwe,Botswana,2035,0.016666666666666666
Zimbabwe,Zambia,2025,0.8866438356164383
Zimbabwe,Zambia,2026,0.8737442922374429
Zimbabwe,Zambia,2027,1.0
Zimbabwe,Zambia,2028,1.0
Zimbabwe,Zambia,2029,1.0
Zimbabwe,Zambia,2030,0.6439497716894977
Zimbabwe,Zambia,2031,0.528310502283105
Zimbabwe,Zambia,2032,0.7334474885844748
Zimbabwe,Zambia,2033,0.5622146118721462
Zimbabwe,Zambia,2034,0.5647260273972603
Zimbabwe,Zambia,2035,0.6457762557077625
Botswana,South_Africa,2031,0.0043378995433789955
Botswana,South_Africa,2032,0.2204337899543379
Botswana,South_Africa,2033,0.183675799086758
Botswana,South_Africa,2034,0.13321917808219177
Botswana,South_Africa,2035,0.18801369863013698
Botswana,Zimbabwe,2029,0.00502283105022831
Botswana,Zimbabwe,2030,0.5786529680365297
Botswana,Zimbabwe,2031,0.6555936073059361
Botswana,Zimbabwe,2032,0.161986301369863
Botswana,Zimbabwe,2033,0.06495433789954339
Botswana,Zimbabwe,2034,0.25490867579908677
Botswana,Zimbabwe,2035,0.2317351598173516
Botswana,Namibia,2025,1.0
Botswana,Namibia,2026,1.0
Botswana,Namibia,2027,1.0
Botswana,Namibia,2028,1.0
Botswana,Namibia,2029,1.0
Botswana,Namibia,2030,1.0
Botswana,Namibia,2031,1.0
Botswana,Namibia,2032,1.0
Botswana,Namibia,2033,1.0
Botswana,Namibia,2034,1.0
Botswana,Namibia,2035,1.0
Botswana,Zambia,2025,1.0
Botswana,Zambia,2026,1.0
Botswana,Zambia,2027,1.0
Botswana,Zambia,2028,1.0
Botswana,Zambia,2029,1.0
Botswana,Zambia,2030,1.0
Botswana,Zambia,2031,1.0
Botswana,Zambia,2032,1.0
Botswana,Zambia,2033,1.0
Botswana,Zambia,2034,1.0
Botswana,Zambia,2035,1.0
Namibia,South_Africa,2029,0.006392694063926941
Namibia,South_Africa,2030,0.05114155251141553
Namibia,South_Africa,2031,0.06997716894977168
Namibia,South_Africa,2032,0.319634703196347
Namibia,South_Africa,2033,0.4366438356164384
Namibia,South_Africa,2034,0.36917808219178083
Namibia,South_Africa,2035,0.36506849315068496
Namibia,Botswana,2025,1.0
Namibia,Botswana,2026,1.0
Namibia,Botswana,2027,1.0
Namibia,Botswana,2028,1.0
Namibia,Botswana,2029,1.0
Namibia,Botswana,2030,1.0
Namibia,Botswana,2031,1.0
Namibia,Botswana,2032,1.0
Namibia,Botswana,2033,1.0
Namibia,Botswana,2034,1.0
Namibia,Botswana,2035,1.0
Namibia,Zambia,2027,0.9998858447488584
Namibia,Zambia,2028,1.0
Namibia,Zambia,2029,1.0
Namibia,Zambia,2030,0.9900684931506849
Namibia,Zambia,2031,0.9873287671232877
Namibia,Zambia,2032,0.6723744292237442
Namibia,Zambia,2033,0.7590182648401826
Namibia,Zambia,2034,0.7878995433789955
Namibia,Zambia,2035,0.7549086757990867
Namibia,Angola,2025,1.0
Namibia,Angola,2026,1.0
Namibia,Angola,2027,1.0
Namibia,Angola,2028,1.0
Namibia,Angola,2029,1.0
Namibia,Angola,2031,0.0043378995433789955
Namibia,Angola,2032,0.031621004566210045
Namibia,Angola,2033,0.019178082191780823
Namibia,Angola,2034,0.02237442922374429
Namibia,Angola,2035,0.0319634703196347
Zambia,Mozambique,2025,1.0
Zambia,Mozambique,2026,1.0
Zambia,Mozambique,2027,1.0
Zambia,Mozambique,2028,1.0
Zambia,Mozambique,2029,1.0
Zambia,Mozambique,2030,1.0
Zambia,Botswana,2025,1.0
Zambia,Botswana,2026,1.0
Zambia,Botswana,2027,1.0
Zambia,Botswana,2028,1.0
Zambia,Botswana,2029,1.0
Zambia,Botswana,2030,1.0
Zambia,Botswana,2031,1.0
Zambia,Botswana,2032,1.0
Zambia,Botswana,2033,1.0
Zambia,Botswana,2034,1.0
Zambia,Botswana,2035,1.0
Zambia,Namibia,2025,0.2808219178082192
Zambia,Namibia,2026,0.23116438356164384
Zambia,Angola,2025,1.0
Zambia,Angola,2026,1.0
