z,g,y,value
South_Africa,Ankerlig(Atlantis)_TH_ZAF,2025,985.4304842776675
South_Africa,Ankerlig(Atlantis)_TH_ZAF,2033,2.654
South_Africa,Ankerlig(Atlantis)_TH_ZAF,2034,63.712647593142
South_Africa,Ankerlig(Atlantis)_TH_ZAF,2035,63.696
South_Africa,Arnot1_TH_ZAF,2025,4874.940000000001
South_Africa,Arnot1_TH_ZAF,2026,3646.1879999999996
South_Africa,Arnot1_TH_ZAF,2027,2974.5577144957138
South_Africa,Arnot1_TH_ZAF,2028,2419.486541703791
South_Africa,Arnot1_TH_ZAF,2029,1882.0745876702058
South_Africa,Arnot1_TH_ZAF,2030,2382.203139510145
South_Africa,Arnot1_TH_ZAF,2031,2391.3068232810383
South_Africa,Arnot1_TH_ZAF,2032,1345.289005097683
South_Africa,Arnot1_TH_ZAF,2033,2195.0999214852
South_Africa,Arnot2_TH_ZAF,2025,4874.9400000000005
South_Africa,Arnot2_TH_ZAF,2026,3646.1880000000006
South_Africa,Arnot2_TH_ZAF,2027,3320.7046974902983
South_Africa,Arnot2_TH_ZAF,2028,2419.4835000000003
South_Africa,Arnot2_TH_ZAF,2029,1633.679253419312
South_Africa,Arnot2_TH_ZAF,2030,2392.2190483468016
South_Africa,Arnot2_TH_ZAF,2031,1721.8130131095984
South_Africa,Arnot2_TH_ZAF,2032,1185.257806098716
South_Africa,Arnot2_TH_ZAF,2033,2450.578320012528
South_Africa,Avon_TH_ZAF,2034,1.674
South_Africa,Avon_TH_ZAF,2035,1.059133147148794
South_Africa,Camden_TH_ZAF,2025,5804.016641447029
South_Africa,Camden_TH_ZAF,2026,5736.669120000007
South_Africa,Camden_TH_ZAF,2027,3806.2448711807556
South_Africa,Camden_TH_ZAF,2028,2328.1830837118723
South_Africa,Camden_TH_ZAF,2029,8.590749825704977
South_Africa,Camden_TH_ZAF,2030,26.08203450027938
South_Africa,Dedisa_TH_ZAF,2034,0.67
South_Africa,Dedisa_TH_ZAF,2035,0.67
South_Africa,DrakensbergPH_HY_ZAF,2026,3.34502174999999
South_Africa,DrakensbergPH_HY_ZAF,2027,72.22291554999998
South_Africa,DrakensbergPH_HY_ZAF,2028,84.41779206585771
South_Africa,DrakensbergPH_HY_ZAF,2029,95.61139572104244
South_Africa,DrakensbergPH_HY_ZAF,2030,37.78113130000003
South_Africa,DrakensbergPH_HY_ZAF,2031,20.162707599999965
South_Africa,DrakensbergPH_HY_ZAF,2032,3.9638366494993806
South_Africa,DrakensbergPH_HY_ZAF,2033,54.323009486438096
South_Africa,DrakensbergPH_HY_ZAF,2034,80.71694034304805
South_Africa,DrakensbergPH_HY_ZAF,2035,69.2125530781617
South_Africa,Duvha_TH_ZAF,2025,12340.65
South_Africa,Duvha_TH_ZAF,2026,12340.650000000005
South_Africa,Duvha_TH_ZAF,2027,12340.65
South_Africa,Duvha_TH_ZAF,2028,10571.004693945042
South_Africa,Duvha_TH_ZAF,2029,9481.364906595141
South_Africa,Duvha_TH_ZAF,2030,9535.383328286242
South_Africa,Duvha_TH_ZAF,2031,9468.662142409945
South_Africa,Duvha_TH_ZAF,2032,9515.277301105436
South_Africa,ExistingHydro1985_HY_ZAF,2025,142.6128000000001
South_Africa,ExistingHydro1985_HY_ZAF,2026,142.61280000000014
South_Africa,ExistingHydro1985_HY_ZAF,2027,142.61280000000025
South_Africa,ExistingHydro1985_HY_ZAF,2028,142.61280000000016
South_Africa,ExistingHydro1985_HY_ZAF,2029,142.61280000000008
South_Africa,ExistingHydro1985_HY_ZAF,2030,142.6128000000001
South_Africa,ExistingHydro1985_HY_ZAF,2031,142.6128000000001
South_Africa,ExistingHydro1985_HY_ZAF,2032,142.6128000000001
South_Africa,ExistingHydro1985_HY_ZAF,2033,142.61280000000014
South_Africa,ExistingHydro1985_HY_ZAF,2034,142.6128000000001
South_Africa,ExistingHydro1985_HY_ZAF,2035,142.61280000000008
South_Africa,ExistingHydro2015_HY_ZAF,2025,61.582799999999956
South_Africa,ExistingHydro2015_HY_ZAF,2026,61.582799999999935
South_Africa,ExistingHydro2015_HY_ZAF,2027,61.582799999999956
South_Africa,ExistingHydro2015_HY_ZAF,2028,61.582799999999956
South_Africa,ExistingHydro2015_HY_ZAF,2029,61.582800000000006
South_Africa,ExistingHydro2015_HY_ZAF,2030,61.58279999999997
South_Africa,ExistingHydro2015_HY_ZAF,2031,61.58279999999996
South_Africa,ExistingHydro2015_HY_ZAF,2032,61.58279999999999
South_Africa,ExistingHydro2015_HY_ZAF,2033,61.582799999999985
